"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"The Zodiacs";"Treasure isle ska rarities";"Wake me, shake me (take 1)";2019;"TROJAN RECORDS";1711814778;1711814947;;;
"The Abyssinians";"Arise";"Hey you";1978;"VIRGIN";1711814940;1711815203;"https://music.apple.com/fr/album/hey-you/724567227?i=724567639&uo=4";;"https://open.spotify.com/track/7fJPRWGnfRIPlehdGVbYU4"
"Tarrus Riley";"Mecoustic";"She's royal";2012;"SOUL BEATS RECORDS";1711815197;1711815449;"https://music.apple.com/fr/album/shes-royal/678406560?i=678406943&uo=4";"https://www.deezer.com/track/5275939";"https://open.spotify.com/track/3KFWE3rlruHxORj9YriSey"
"Teldem Com'Unity";"Absorption";"Angry man";2013;"GREENINCH SOUND";1711815438;1711815754;;"https://www.deezer.com/track/75177200";
"Tapper Zukie";"X is wrong";"Rasta people";2019;"KINGSTON SOUNDS";1711815744;1711815988;;;
"Jimmy Cliff & Jospeh Wales";"Reggae Mandela";"Pressure on Botha";1989;"VP RECORDS";1711815985;1711816186;;;
"General Echo";"Junjo presents : Roots Radics : """"12 Inches of Pleasure"""" / General Echo : """"12 Inches of dub """"";"Hotel fee (with Madoo)";2019;"VP RECORDS";1711816181;1711816644;;;
"The Baba Brooks Band";"Treasure isle ska rarities";"Joe snow kone (take 1)";2019;"TROJAN RECORDS";1711816635;1711816812;;;"https://open.spotify.com/track/3wqUKKS1CMA594Bst9ydmm"
"The Mighty Three'S";"Africa shall stretch forth her hands";"Good thing going on";2003;"MAKASOUND";1711816812;1711817026;;;
"Tiken Jah Fakoly";"Cours d'histoire";"Ohba ohba";2000;"GLOBE MUSIC";1711817018;1711817272;;"https://www.deezer.com/track/1816797547";
"Val Bennett";"Tighten up vols. 1 & 2 (Extrait)";"Spanish Harlem";1992;"TROJAN RECORDS";1711817268;1711817451;"https://music.apple.com/fr/album/spanish-harlem/1435992373?i=1435992382&uo=4";;"https://open.spotify.com/track/6nP1Wcfun0REKNAC4urPm9"
"Ziggy Marley";"Dragonfly";"True to myself";2003;"BMG";1711817448;1711817672;"https://music.apple.com/fr/album/true-to-myself/255432671?i=255432728&uo=4";;"https://open.spotify.com/track/5N0lcnJTtKj4wNDvurHige"
"SHABBA RANKS";"Reggae anthology (music works classics)";"Champion lover (mister loverman)";2007;"VP RECORDS";1711817672;1711817998;;;
"Martin Jondo";"Rainbow Warrior";"You (Acoustic version)";2005;"HOMEGROUND";1711817999;1711818170;"https://music.apple.com/fr/album/you-acoustic-version/1687947105?i=1687947668&uo=4";;
"Ayo";"Royal";"Né quelque part";2019;"3EME BUREAU / WAGRAM MUSIC";1711818167;1711818411;;;
"Patrice";"How do you call it ?";"Up in my room";2002;"SONY";1711818410;1711818624;"https://music.apple.com/fr/album/up-in-my-room/413244259?i=413244273&uo=4";;
"The Skatalites";"Bashaka";"Rastamma";2000;"MELODIE";1711818623;1711818893;;;
"Desmond Dekker & The Aces";"This is Trojan reggae";"Pickney gal";1970;"TROJAN RECORDS";1711818890;1711819057;"https://music.apple.com/fr/album/pickney-gal/1440355164?i=1440355187&uo=4";;
"Framix";"Stuck in a cruel world";"Lesson";2012;;1711819057;1711819241;;;
"Sound Dimension";"Mojo rocksteady beat";"Straight flush";2007;"SOUL JAZZ RECORDS";1711819241;1711819415;;;
"Marcia Griffiths";"Melody Life";"Put a little love in your heart";2007;"VPR RECORDS";1711819414;1711819566;;"https://www.deezer.com/track/143029054";"https://open.spotify.com/track/3BKhBqEHb3u5hPW00NWajT"
"Groundation";"The Next Generation";"Lion in man";2018;"BACO RECORDS";1711819564;1711819804;"https://music.apple.com/fr/album/lion-in-man/1533406227?i=1533406913&uo=4";"https://www.deezer.com/track/1091236942";"https://open.spotify.com/track/1nJDPfT9AecO09ndhsRV6K"
"Bob Marley";"Natural mystic";"Iron lion Zion";1977;"ISLAND";1711819804;1711819996;;;
"Kubix";"Guitar chant";"Sad & salt";2020;"ATTIK PRODUCTIONS";1711819991;1711820247;;"https://www.deezer.com/track/1095334862";"https://open.spotify.com/track/6F57C8CKWuJsEi5BEAXnCK"
"Brain Damage & Big Youth";"Beyond the blue";"Educated fools";2021;"JARRING EFFECTS";1711820244;1711820489;"https://music.apple.com/fr/album/educated-fools/1556274308?i=1556274326&uo=4";;
"U-Roy";"Old school new rules";"Old school music";2006;"ARIWA";1711820487;1711820730;"https://music.apple.com/fr/album/old-school-music/205597191?i=205597203&uo=4";"https://www.deezer.com/track/1357427";"https://open.spotify.com/track/33Mk4n9Cm5sULOxXUZtsx5"
"Yellowman";"Yellowman/Life in the ghetto";"Stand up for your rights";1990;"TASSA RECORDS";1711820728;1711820952;;;
"Jacob Miller";"Miller Jacob/With the Inner Circle band ( with Augustus Pablo)";"Eli's move";2007;"PLANET VIBES";1711820949;1711821097;;;
"Aswad";"Aswad";"Concrete slaveship";1976;"ISLAND";1711821086;1711821595;;;"https://open.spotify.com/track/5ywIp5Du08ZZ8TfQpqrc4g"
"Pierpoljak";"Kingstonkarma";"A L'interieur";1998;"BARCLAY";1711821591;1711821864;;;
"Manjul";"Dub To Mali season 3 : Douba";"Bana magni";2019;"BACO RECORDS";1711821858;1711822125;"https://music.apple.com/fr/album/bana-magni/1526701141?i=1526701801&uo=4";;"https://open.spotify.com/track/2EIpKO2qAB1tvE77ZynFIM"
"Third World";"96° In the shade";"1865 (96 degrees in the shade)";1977;"ISLAND";1711822120;1711822366;;;
"Lady G";"Reggae anthology (music works classics)";"Nuff respect";1988;"VP RECORDS";1711822363;1711822578;"https://music.apple.com/fr/album/nuff-respect/383347196?i=383350684&uo=4";;"https://open.spotify.com/track/4m46Upu42N3GlsMLEIBxcr"
"The Hempolics";"Kiss, Cuddle & Torture / Vol. 2";"The enemy";2020;"KARTEL";1711822573;1711823012;"https://music.apple.com/fr/album/the-enemy/1485883443?i=1485884085&uo=4";"https://www.deezer.com/track/795573392";"https://open.spotify.com/track/5uN6LNbAXuLkh9XmF2a57E"
"Mystical Faya";"Born Again";"What goes around";2019;"KHANTI RECORDS";1711823009;1711823271;"https://music.apple.com/fr/album/what-goes-around/1483409590?i=1483409593&uo=4";;"https://open.spotify.com/track/2YUDQacyRCrKpfE86WgzVV"
"Nimal";"Studio reggae bash vol.II";"Wasting my young years (feat. Mystic Loic)";2018;"BACO RECORDS";1711823267;1711823516;;;
"Lennie Hibbert";"100% dynamite! /Ska, soul,rocksteady & funk in Jamaica";"Real hot";1959;"SOUL JAZZ RE";1711823516;1711823661;;;
"The Soulmates";"Joe Gibb's Scorchers from the Early Years - Disc 2";"Them a laugh and a kiki";1969;"17 NORTH PARADE";1711823657;1711823812;;;
"Bruno Blum";"Human race";"Should I stay or should I go";2011;"PATCH WORK PRODUCTION";1711823810;1711823964;;;
"El Michels Affair Meets Liam Bailey";"Ekundayo inversions";"Lucky man";2021;"BIG CROWN RECORDS";1711823963;1711824158;;;"https://open.spotify.com/track/3gsYRh4YY1upCwvUepVUz2"
"Fat Freddy's Drop";"Nova la nuit";"Midnight marauders";2003;"NOVA RECORDS";1711824156;1711824587;"https://music.apple.com/fr/album/midnight-marauders/1636941714?i=1636942443&uo=4";;
"Peter Tosh";"Equal rights";"I am that i am";1977;"SONY";1711824586;1711824853;"https://music.apple.com/fr/album/i-am-that-i-am/191410798?i=191411621&uo=4";"https://www.deezer.com/track/12270479";"https://open.spotify.com/track/2PyDqCtFcXsucZqTF4rE3i"
"Soulettes";"Studio One women";"Deh pon dem";1966;"SOUL JAZZ RECORDS";1711824849;1711825011;;;
"Monty Alexander";"Harlem-Kingston express / Vol. 2 The river rolls on";"Skamento";2014;"MOTEMA";1711825010;1711825285;"https://music.apple.com/fr/album/skamento/1288721258?i=1288721489&uo=4";;"https://open.spotify.com/track/2ujX0nRQ6BwRdc5KM91mdy"
"The Specials";"Encore";"The lunatics";2019;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1711825286;1711825498;"https://music.apple.com/fr/album/the-lunatics/1445866886?i=1445866895&uo=4";"https://www.deezer.com/track/623697852";"https://open.spotify.com/track/0Scepu7HsuCXVxw3h6BIzz"
"The Bees";"Octopus";"Stand";2007;"VIRGIN";1711825497;1711825747;;;"https://open.spotify.com/track/3l8spXCeIUMqZfNvoxb4oq"
"Isaac Chambers & Dub Princess";"Isaac Chambers & Dub Princess";"Back to my roots";2015;"ISAAC CHAMBERS";1711825738;1711826061;"https://music.apple.com/fr/album/back-to-my-roots/1074371167?i=1074372641&uo=4";;
"Max Romeo";"War Ina Babylon";"Smile out a style";1976;"ISLAND";1711826057;1711826269;;;"https://open.spotify.com/track/3fluixJHGJb1ZHw1KeF1mL"
"Don Carlos";"Wipe the wicked clean";"To late to turn back now";2014;"KINGSTON SOUNDS";1711826266;1711826520;;;
"Sound Dimension";"Mojo rocksteady beat";"Reggae time";2007;"SOUL JAZZ RECORDS";1711826519;1711826660;;;
"Raspigaous";"Chaud time";"Vitrolles";1999;"SCALEN DISTRIBUTION";1711826659;1711826959;"https://music.apple.com/fr/album/vitrolles/1458860910?i=1458860924&uo=4";;"https://open.spotify.com/track/6b3Hgev5YOJrqbF9IRaTka"
"Sinead O Connor";"Throw down your arms";"War";2005;"KELTIA";1711826958;1711827199;;;
"Julien Daian";"Cut-up";"Bring some love (feat. Luciano & Mikey General)";2021;"FRENCH PARADOX";1711827199;1711827551;"https://music.apple.com/fr/album/bring-some-love-feat-luciano-mikey-general/1563803461?i=1563803800&uo=4";;
"John Milk";"Treat me right";"Treat me right";2015;"UNDERDOG RECORDS";1711827546;1711827782;;;"https://open.spotify.com/track/0Nw3lQ2mKIBD9fDil8TlQi"
"Jazz Jamaica";"Double barrel";"Walk on by";1998;"RYKODISC";1711827780;1711828033;"https://music.apple.com/fr/album/walk-on-by/162591050?i=162591176&uo=4";"https://www.deezer.com/track/3580795";"https://open.spotify.com/track/1snnnItqiVdrtai1bZJUMz"
"Keith & Tex";"Rare roots reggae";"Stop that train";1967;;1711828031;1711828216;;"https://www.deezer.com/track/1245953712";
"L'Eclair";"Take the money (Octopus version)";"Take the money (Octopus version)";2019;"BONGO JOE";1711828213;1711828521;;"https://www.deezer.com/track/781061232";
"Soul Sugar";"Excursions in soul, reggae, funk & dub";"I want you (Sly & Robbie remix)";2021;"GEE RECORDINGS";1711828519;1711828797;;;
"Inner Circle";"Reggae dancer";"Something so good";1994;"WEA";1711828799;1711829012;;"https://www.deezer.com/track/2557374462";"https://open.spotify.com/track/5kZay7ywOTNGT6Bn9v3Fg8"
"Israel Vibration";"Jericho";"Breeze a blow";2000;"M10";1711829005;1711829254;;;
"Jackie Mittoo";"Studio One scorcher / Vol.2 instrumentals";"After Christmas";2006;"SOUL JAZZ RE";1711829249;1711829700;;;
"Jacob Miller";"Rockers - Original Soundtrack";"Tenement yard";1979;"MANGO";1711829697;1711829851;"https://music.apple.com/fr/album/tenement-yard/1718314779?i=1718314976&uo=4";"https://www.deezer.com/track/2281056077";
"Jah Wobble";"Alpha one three";"Reggae parts the sea";2006;"30 HERTZ";1711829846;1711830013;;"https://www.deezer.com/track/1630258182";"https://open.spotify.com/track/1w5ZsW6jZRHBrrpkH4UwLY"
"Jahneration";"Jahneration";"Not like them (feat. DJ Nix'on)";2016;"OVASTAND RECORDS";1711830009;1711830199;"https://music.apple.com/fr/album/not-like-them-feat-dj-nixon/1452216730?i=1452217161&uo=4";;
"Jain";"Alright";"Alright";2018;"COLUMBIA";1711830198;1711830420;"https://music.apple.com/fr/album/alright/1402698958?i=1402698961&uo=4";"https://www.deezer.com/track/503114772";"https://open.spotify.com/track/44ahv3Zj4FOJoy8gJLZF9B"
"Jaqee";"Land of the free";"Take the train";2009;"MAKASOUND";1711830413;1711830622;"https://music.apple.com/fr/album/take-the-train/421665715?i=421665891&uo=4";"https://www.deezer.com/track/492530842";"https://open.spotify.com/track/72U9CsFcFefgLmF7plmKg9"
"Jazz Jamaica";"Jazz Jamaica/Skaravan";"You're so delightful";1993;"SKA RECORDS";1711830618;1711830876;;;
"Jennifer Lara";"Studio One women";"Tell me where";1983;"SOUL JAZZ RECORDS";1711830875;1711831043;;"https://www.deezer.com/track/3778493";
"Jim Murple";"Five 'n' yellow";"Baby, it's cold outside";2005;"PIAS";1711831040;1711831234;;;
"Jimmy Cliff";"Struggling man";"Those good good old days";1974;"MANG";1711831231;1711831452;;;
"John Holt";"Two thousand volts of Holt";"Docteur love";1976;"TROJAN RECORDS";1711831446;1711831650;;;
"Johnny Clark";"Authorised Rockers";"Satta-amasa-gana (seete messgana)";;"VIRGIN";1711831647;1711831861;;;
"Johnny Osbourne";"Studio One rub-a-dub";"Forgive them";2007;"SOUL JAZZ RECORDS";1711831858;1711832013;"https://music.apple.com/fr/album/forgive-them/284841123?i=284841868&uo=4";"https://www.deezer.com/track/3843324";
"Jr. Thomas And The Volcanos";"Beware";"Breaking up";2015;"TRUTH & SOUL RECORDS";1711832009;1711832157;;;
"Judah Eskender Tafari";"Studio one disco mix";"Rastafari tell you";;"SOJA";1711832153;1711832351;"https://music.apple.com/fr/album/rastafari-tell-you/1441815470?i=1441815818&uo=4";;"https://open.spotify.com/track/2wKzIVtscdHeYjRt8hAGQ5"
"Junior Murvin";"Inna de yard";"Gipsy woman";2007;"INNA DE YARD";1711832347;1711832680;;;
"Judy Mowatt & The Gaylettes";"Melody life : Trojan sisters";"Zip a dee doo dah";2010;"TROJAN RECORDS";1711832677;1711832865;;;
"Ken Boothe";"Everything I own";"Artibella";1968;"TROJAN RECORDS";1711832862;1711832990;;"https://www.deezer.com/track/2230864717";"https://open.spotify.com/track/1UNehnCCM7Pom5HwCs2FX7"
"King Jammy";"The rhythm King";"Running from reality";2003;"NOCTURNE";1711832986;1711833197;;;
"King Tubby";"Dub like dirt (1975-1977)";"Bag a wire dub";1976;"BLOOD AND FI";1711833194;1711833395;;;
"Krak In Dub";"Amazonite (EP)";"Amazonite (Sound System mix)";2017;"UNIVERSAL EGG";1711833390;1711833643;"https://music.apple.com/fr/album/amazonite-sound-system-mix/1222522610?i=1222522619&uo=4";;"https://open.spotify.com/track/60yjbzMZ1sM224fazH5APb"
"L Entourloop";"Chickens in your town";"Bandulu supa lova (50 Gipsy edit)";2015;"BANZAI RECORDS";1711833637;1711833893;;;
"Larry Marshall";"Soul Jazz records presents : Studio One rocksteady volume 2";"It makes me feel";1971;"SOUL JAZZ RECORDS";1711833890;1711834082;;"https://www.deezer.com/track/137645241";
"Le Peuple De L Herbe";"Tilt";"Look up !";2009;"DISCOGRAPH";1711834079;1711834306;;;
"Lee Perry";"Original soundtrack from Countryman";"Dreadlocks in moonlight";;"MANGO";1711834305;1711834529;;;
"Leroy Brown";"Color barrier";"Color barrier";2005;"MAKASOUND";1711834525;1711834757;;;
"Leroy Sibbles";"Dub anthology";"Lying Girl Dub";2007;"WAGRAM";1711834754;1711835125;;"https://www.deezer.com/track/93242032";
"Leroy Smart";"We rule everytime";"Bubble with me";1985;"JAMMY'S RECORDS";1711835120;1711835286;;;
"Les Vieux Mogos";"Motherland";"Liberian boys";2017;"LOGI-IN";1711835282;1711835512;;"https://www.deezer.com/track/143247090";"https://open.spotify.com/track/2zkkSbBFoj3zJMN17OCCCt"
"Linton Kwesi Johnson";"Tings an' times";"Di anfinished revalueshan";1991;"FNAC";1711835510;1711835841;"https://music.apple.com/fr/album/di-anfinished-revalueshan/264290897?i=264291578&uo=4";;
"Lloyd Charmers & The Soul Stirrers";"Trojan Sixties box set";"Come see about me";1969;;1711835838;1711835981;;;
"Lone Ranger";"Studio One classics";"Automatic";1982;"STUDIO ONE";1711835978;1711836155;;;
"Lord Echo";"Harmonies";"Note from home (feat. Toby Laing)";2017;"SOUNDWAY RECORDS";1711836152;1711836378;"https://music.apple.com/fr/album/note-from-home-feat-toby-laing/1611866611?i=1611867103&uo=4";;
"Lynn Taitt & The Jets";"Sounds rock steady";"I don't want to see you cry";;"DUB STORE RECORDS";1711836375;1711836533;"https://music.apple.com/fr/album/i-dont-want-to-see-you-cry/1054330381?i=1054331167&uo=4";;
"Lynn Taitt & The Jets";"Trojan Sixties box set";"Puppet on a string";2004;;1711836529;1711836711;;"https://www.deezer.com/track/111237210";
"Manjul";"Faso kanou";"African glorious kings";2005;"HUMBLE ARK";1711836702;1711836979;"https://music.apple.com/fr/album/african-glorious-kings/1526686218?i=1526686222&uo=4";"https://www.deezer.com/track/1044210682";"https://open.spotify.com/track/0How9q73ssoHWScJqgLFaF"
"Madness";"Complete madness";"Madness";1979;"VIRGIN";1711836973;1711837130;;;"https://open.spotify.com/track/3dEFrNH3fSFze0taMtPJtJ"
"Marcia Griffiths";"Best of Studio One";"Melody life";1987;"HEARBEAT";1711837128;1711837303;"https://music.apple.com/fr/album/melody-life/309118141?i=309118172&uo=4";"https://www.deezer.com/track/11121467";"https://open.spotify.com/track/1NxkoGOlOvoVWiyIdtKiG4"
"Marcus Gad & Tribe";"Chanting";"All Together";2017;"NATURAL PROD";1711837297;1711837618;"https://music.apple.com/fr/album/all-together/1533407571?i=1533407873&uo=4";;
"Massilia Sound System";"Aiollywood";"Cool";1997;"POLYGRAM";1711837614;1711837805;;"https://www.deezer.com/track/72035584";
"Matisyahu";"Youth";"Dispatch The Troops";2006;"EPIC";1711837805;1711838049;"https://music.apple.com/fr/album/dispatch-the-troops/312251959?i=312251981&uo=4";;"https://open.spotify.com/track/7D935y921oBbEfJFqv6ZWP"
"Max Romeo";"Open the iron gate 1973 - 1977";"Every man ought to know";;"BLOOD AND FIRE";1711838046;1711838243;"https://music.apple.com/fr/album/every-man-ought-to-know/1496023972?i=1496023973&uo=4";"https://www.deezer.com/track/858611062";"https://open.spotify.com/track/2cHXeCbivQ2PY5ilzlSo5y"
"Meta And The Cornerstones";"Hira";"Bilal";2016;"METARIZE LLC";1711838240;1711838533;;"https://www.deezer.com/track/608555882";
"Micah Shemaiah";"Roots I vision";"Boom shakalak";2018;"EVIDENCE MUSIC";1711838532;1711838810;"https://music.apple.com/fr/album/boom-shakalak/1334272309?i=1334272316&uo=4";"https://www.deezer.com/track/449031052";"https://open.spotify.com/track/3cNzYaSvcVbtk1KLKqLhgQ"
"Michigan & Smiley";"Best of Studio One";"Rub a dub style";1987;"HEARBEAT";1711838807;1711838995;;"https://www.deezer.com/track/141784699";"https://open.spotify.com/track/5c0n8vKNJe6psJTcbwYaDe"
"Misty In Roots";"Roots controller";"Cover up";2002;"REALWORLD";1711838993;1711839335;"https://music.apple.com/fr/album/cover-up/1653654100?i=1653654487&uo=4";;"https://open.spotify.com/track/5SuL2Lp1bVwW1clIDuNii5"
"Monty Alexander";"Monty meets Sly and Robbie";"Mercy, mercy, mercy";2000;"TELARC";1711839332;1711839599;;"https://www.deezer.com/track/2195327197";"https://open.spotify.com/track/25hEIKPrK0i5BslquVDblM"
"Roots Bakers";"Roots bakers";"Troubles dub (Barzotti Dubz remix)";2019;"AUTOPRODUCTION";1711839600;1711839858;;;
"Kicca";"Call me sugar";"Oscar l'étourdi";2022;"AUTOPRODUCTION";1711839854;1711840071;"https://music.apple.com/fr/album/oscar-l%C3%A9tourdi/1639058904?i=1639059121&uo=4";"https://www.deezer.com/track/1860901457";"https://open.spotify.com/track/37nMSxXF29ylJ85jnawgy0"
"Jahcoustix";"Acoustic frequency";"Don't shoot (Feat. Kabaka Pyramid & Raphael)";2014;"IRIEVIBRATION RECORDS";1711840066;1711840302;;;
"Flox";"Square";"Smoke grass";2022;"UNDERDOG RECORDS";1711840300;1711840458;"https://music.apple.com/fr/album/smoke-grass/1612830050?i=1612830058&uo=4";"https://www.deezer.com/track/1675593117";"https://open.spotify.com/track/5W68Hqg7OcoyDYweFf9tXV"
"Jahzz";"Women";"Real cool";2022;"UTOPIA";1711840456;1711840716;"https://music.apple.com/fr/album/real-cool/1651473529?i=1651474663&uo=4";"https://www.deezer.com/track/1983485197";"https://open.spotify.com/track/0I0It4Et9WGNo5ogmxQsp0"
"Desmond Dekker";"Israelites/The best of Desmond Dekker";"Wise man";2002;"DECLIC";1711840714;1711840833;;"https://www.deezer.com/track/143120710";"https://open.spotify.com/track/4NPGF8moIq0y70qJRXWxwU"
"Sister Stern";"Lovers Rock";"Devoted to you";1976;"SANCTUARY RECORDS GROUP";1711840833;1711841016;;"https://www.deezer.com/track/1731015887";
"Bob Marley & The Wailers";"Natural mystic";"Keep on moving";1995;"ISLAND";1711841011;1711841270;"https://music.apple.com/fr/album/keep-on-moving/1440811176?i=1440811356&uo=4";;
"Kubix";"Guitar chant";"Mix up";2020;"ATTIK PRODUCTIONS";1711841251;1711841512;"https://music.apple.com/fr/album/mix-up/1533959914?i=1533960114&uo=4";"https://www.deezer.com/track/1095334882";"https://open.spotify.com/track/3WMGqIJor4T8DTZyonyGX2"
