"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"The Specials";"More specials";"International jet set";"1980";"EMI";1725530253;1725530591;"https://music.apple.com/fr/album/international-jet-set/1629181012?i=1629181025&uo=4";;
"Soul Sugar";"Just a little talk";"Tubby's ghost";"2024";"GEE RECORDINGS";1725530589;1725530896;"https://music.apple.com/fr/album/tubbys-ghost/1726369906?i=1726370911&uo=4";"https://www.deezer.com/track/2625584852";"https://open.spotify.com/track/5JWON0bmHqvvWdvZ7fwlDi"
"Shirley Horn";"Light out of darkness : A tribute to Ray Charles";"You don't know me";"1993";"VERVE";1725530894;1725531070;;;"https://open.spotify.com/track/0Phas5RMjNtEixsKhhg2Ye"
"Nilufer Yanya";"Method actor";"Call it love";"2024";"NINJA TUNE";1725531068;1725531360;;;"https://open.spotify.com/track/17CRKNVXAGdX6Z2VvRz4ai"
"Vox Freaks";"Cuff It (Originally Performed by Beyonce) [Instrumental]";"Cuff It (Originally Performed by Beyonce) [Instrumental]";"2023";"VOX FREAKS";1725531359;1725531583;;;
"Siouxsie And The Banshees";"Once upon a time/The singles";"Hong Kong Garden";"1979";"POLYGRAM";1725531581;1725531755;;;
"Mon Cote Punk";"Mon côté punk";"Hong Kong";"2005";"L AUTRE DIST";1725531751;1725531975;;;
"Adrien Tarraga Quartet";"Adrien Tarraga Quartet";"Topsy";"2023";"DMI (DISTRIBUTION MADACY INC)";1725531975;1725532179;"https://music.apple.com/fr/album/topsy/1719664956?i=1719665414&uo=4";;"https://open.spotify.com/track/2OCer853mQe4v9GRbn8eiN"
"Jorg Waschinski";"Pergolèse : Stabat Mater et Salve Regina en ut min";"Salve Regina en ut min : O clemens o pia - pour sopraniste cordes et orgue";"2001";"NAXOS";1725532178;1725532302;;;
"Aretha Franklin";"Almighty fire";"Lady lady";"1978";"ATLANTIC";1725532303;1725532469;;;
"Omar Apollo";"God said no";"Done with you";"2024";"WARNER RECORDS";1725532467;1725532624;"https://music.apple.com/fr/album/done-with-you/1745056462?i=1745056475&uo=4";;"https://open.spotify.com/track/613Db7CIngP03SE2pAqTwg"
"The KutiMangoes";"Afro-fire";"Song for Fela";"2014";"TRAMP RECORDS";1725532623;1725532823;;"https://www.deezer.com/track/76347528";"https://open.spotify.com/track/5vndhtLOepEJbojvdmr6OK"
"K.o.g";"Don't take my soul";"Live for today";"2024";"PURA VIDA SOUNDS";1725532820;1725533052;"https://music.apple.com/fr/album/live-for-today/1755602478?i=1755602980&uo=4";"https://www.deezer.com/track/2742585581";"https://open.spotify.com/track/2qXSUiTpL9qKaAEegxdF7i"
"Paul Simon";"Rhythm of the saints";"She moves on";"1990";"W BROS";1725533051;1725533352;"https://music.apple.com/fr/album/she-moves-on/380597264?i=380597282&uo=4";;"https://open.spotify.com/track/1RxlMG0bJhJdR5H6wL2oJf"
"Bonobo";"Animal magic";"The plug";"2001";"TRUTHOUGHTS";1725533347;1725533660;;"https://www.deezer.com/track/14784283";
"Portishead";"Dummy";"Glory box";"1994";"GO-BEAT";1725533508;1725533803;"https://music.apple.com/fr/album/glory-box/1440653096?i=1440653206&uo=4";;"https://open.spotify.com/track/3Ty7OTBNSigGEpeW2PqcsC"
"Laura Cahen";"Des filles";"Danse (feat Juliette Armanet)";"2023";"PIAS LE LABEL";1725533804;1725534008;;;
"Captain Planet";"Sounds like home";"For sumo (feat. Henry D'Arthenay)";"2023";"BASTARD JAZZ RECORDINGS";1725534007;1725534152;;;
"Willy Chirino";"Mr Bongo Record Club Volume 5";"Sing a song (canten mi canción)";"1978";"MR BONGO";1725534151;1725534414;;;
"Sly & The Family Stone";"The essential";"Sing a simple song";"1972";"EPIC";1725534413;1725534647;;"https://www.deezer.com/track/534600";
"Didje Doo";"Vitalize it";"Levitar (feat Ceikaba)";"2024";"TURNTABLES ON THE HUDSON";1725534648;1725534914;;;
"Holy Hive";"Big crown vaults vol. 3 - holy hive";"The shame";"2023";"BIG CROWN RECORDS";1725534911;1725535085;;"https://www.deezer.com/track/2322171225";"https://open.spotify.com/track/5t5gxnSH4epIwIABfl6ojK"
"Sophie Hunger";"Le vent nous portera";"Le vent nous portera";"2010";"UNIVERSAL CLASSICS & JAZZ";1725535082;1725535307;"https://music.apple.com/fr/album/le-vent-nous-portera/357721071?i=357721151&uo=4";;"https://open.spotify.com/track/0UC6CJgTFCikxLJZMNw8Xu"
"Frank Sinatra";"Strangers in the night";"Summer wind";"1966";"REPRISE";1725535305;1725535478;;"https://www.deezer.com/track/139902525";"https://open.spotify.com/track/2cI7j96n1rfv4RNKuri4or"
"Sault";"11";"In the air";"2022";"FOREVER LIVING ORIGINALS";1725535477;1725535708;;"https://www.deezer.com/track/2020036517";"https://open.spotify.com/track/7jnfHUMLtiLx3PAXLk6orS"
"Anne Queffelec";"Bof / Don't tell / La bestia nel cuore / Piersanti";"Six gnossiennes : N°5 modéré";"2006";"EMI";1725535706;1725535938;;;
"Randy Newman";"Sail away";"Last night i had a dream";"1972";"WEA";1725535939;1725536117;;"https://www.deezer.com/track/138207137";
"Drugdealer";"Raw honey";"Lost in my dream";"2019";"MEXICAN SUMMER";1725536115;1725536409;"https://music.apple.com/fr/album/lost-in-my-dream/1450533907?i=1450533921&uo=4";"https://www.deezer.com/track/622753102";"https://open.spotify.com/track/4oULb10c9QgIOUlKJJdlDu"
"Ashrr";"Deux sons";"Deux sons";"2024";"2020 VISION";1725536409;1725536657;;"https://www.deezer.com/track/2827061182";"https://open.spotify.com/track/28g7S0MaInOEv9qrLyDcQl"
"Sandman Project";"Where did you go";"Cauda equina";"2024";"BATOV";1725536654;1725536888;;;"https://open.spotify.com/track/4GwXKz8ZiZUa0oRd3gwAvj"
"Googoosh";"Googoosh golden songs, vol 2 - Persian music";"Montazer";"";"CALTEX RECORDS";1725536882;1725537126;;"https://www.deezer.com/track/12589834";"https://open.spotify.com/track/01xXCx5RRQLJIc0czMlIZx"
"Marie Laforet";"Fragile de L à P";"Mon amour,mon ami";"1967";"UNE MUSIQUE";1725537124;1725537260;;;
"Danger Doom";"The mouse and the mask";"No names (feat. Money Mark)";"2005";"LEX RECORDS";1725537259;1725537447;;;
"Herbie Flowers";"KPM 1000 series : Bass guitar and percussion";"Light six";"1971";"KPM MUSIC LTD";1725537446;1725537603;;;
"Another Taste";"Another taste";"Anything you want (feat. Sarina Voorn)";"2024";"SPACE GRAPES";1725537601;1725537957;;;
"Angels Of Libra";"Revelations";"Ayahuasca";"2023";"WATERFALL RECORDS";1725537944;1725538259;;;"https://open.spotify.com/track/1uqoG0zeXOA6eSAsJSgScF"
"Air";"Premiers symptomes";"Modular mix";"1995";"SOURCE";1725538255;1725538608;;;
"Samia Farah";"The many moods of ...";"Le monde";"2009";"SAM PRODUCTION";1725538599;1725538831;;;
"The Clash";"London calling";"Jimmy Jazz";"1979";"COLUMBIA";1725538827;1725539061;"https://music.apple.com/fr/album/jimmy-jazz/684811762?i=684812011&uo=4";;"https://open.spotify.com/track/1m7FqT4YSx8UxMUlv46ByF"
"The Ventures";"The incredibly strange music box";"Ginchy";"1961";"RIGHTEOUS";1725539059;1725539160;"https://music.apple.com/fr/album/ginchy/1650212559?i=1650214061&uo=4";"https://www.deezer.com/track/1200164302";"https://open.spotify.com/track/10Z8D01yTyxLr7ZAipRTc0"
"Sons Of Sevilla";"Lullabies For a Wildcat";"Shivers";"2024";"UBIQUITY";1725539159;1725539401;"https://music.apple.com/fr/album/shivers/1758063722?i=1758064197&uo=4";"https://www.deezer.com/track/2882404802";"https://open.spotify.com/track/55A1nRlhqTpVCsXYL8c5Rv"
"Slow Joe And The Ginger Accident";"Sunny side up";"Ab kahan jayen hum";"2011";"EMI";1725539391;1725539554;;;
"Ortolan";"Covered in black";"Above the mountain";"2014";"SOUNDS FAMILYRE";1725539550;1725539699;;;"https://open.spotify.com/track/2m56ghwUCYTXi31n5ruPGu"
"Karen Geoghegan";"Oeuvres francaises pour basson et piano";"Children's corner : Golliwogg's cake-walk / arrangement pour basson et piano";"2009";"CHANDOS";1725539697;1725539859;;;
"Shirley Bassey";"Bassey : The EMI / UA years 1959-1979";"Mr kiss kiss bang bang";"1965";"EMI";1725539859;1725540004;;;
"Sharon Jones And The Dap Kings";"BOF / Le loup de Wall Street";"Goldfinger";"2013";"VIRGIN";1725540004;1725540152;;;
"Cleo Sol";"Gold";"Gold";"2023";"FOREVER LIVING ORIGINALS";1725540152;1725540418;;;"https://open.spotify.com/track/1cwQahQmKdmKaCijjdNEv3"
"Opek";"The call";"Cancioncita";"2024";"SCHALLPLATTENFIRMA RECORDS";1725540413;1725540673;;;"https://open.spotify.com/track/24j6ad92F9f6vDdKOlhY9I"
"Erick Cosaque";"Chinal ka 1973-1992";"Guadeloupe, île de mes amours";"1978";"HEAVENLY SWEETNESS";1725540634;1725540849;;"https://www.deezer.com/track/908633102";
"Julie Coker";"A life in the limelight";"Elelemi";"1976";"KALITA RECORDS";1725540846;1725541033;;;
