"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Vidderna";"Sao Paulo";"Dubbelliv";"2015";"NOSORDO";1762077307;1762077627;"https://www.deezer.com/track/593784272";;
"W. Michael Lewis";"BOF / Shogun assassin";"Shogun assassin theatrical trailer";"1980";"BSX RECORDS";1762077615;1762077771;;;
"The Hollywood Prime Time Orchestra";"BOF TV / Les plus grands tubes séries tv";"K2000";"1982";"NACARAT PROD";1762077764;1762077841;"https://www.deezer.com/track/6172947";;
"Joao Selva";"Onda (Tigerbalm & Ben Gomori's Tigermori remix)";"Onda (Tigerbalm & Ben Gomori's Tigermori remix)";"2025";"UNDERDOG RECORDS";1762077841;1762078131;;;
"Djeuhdjoah & Lieutenant Nicholson";"Danses divines";"Danse divine";"2025";"HOT CASA";1762078131;1762078376;;;
"L'Orange";"The ordinary man";"Parlor magic";"2017";"MELLO MUSIC GROUP";1762078370;1762078519;"https://www.deezer.com/track/2871741742";"https://open.spotify.com/track/0vW23RXU87FRdp98xxQzFa";
"Trond Kallevag";"Minnesota";"Kindness of strangers";"2025";"HUBRO";1762078519;1762078738;"https://www.deezer.com/track/3492524931";"https://open.spotify.com/track/4SHfddRemhsnVSpu2XKGQc";
"Bob Dylan";"John wesley harding";"All along the watchtower";"1968";"CBS";1762078729;1762078878;"https://www.deezer.com/track/15347301";;
"Muddy Waters";"Elevate me mama";"All aboard";"1956";"BLACK KNIGHT";1762078877;1762079053;"https://www.deezer.com/track/782211722";;
"Culture";"Reggae anthology : Natty dread taking over";"This train";"1978";"VP MUSIC";1762079047;1762079323;"https://www.deezer.com/track/3294718621";;
"The Jb'S";"Funky good time: The anthology";"All aboard the soul funky train";"1975";"POLYDOR";1762079313;1762079583;;;
"Enfant Bulle";"POPKLORE";"Wagon Bar";"2020";"LA SOUTERRAINE";1762079584;1762079759;"https://www.deezer.com/track/1159200152";"https://open.spotify.com/track/2JqFNMTLa1CFjgHvoigHdV";
"W. Michael Lewis";"BOF / Shogun assassin";"Shogun assassin theatrical trailer";"1980";"BSX RECORDS";1762079584;1762079735;;;
"Beck";"Midnite vultures";"Broken train";"1999";"GEFFEN";1762079759;1762080010;"https://www.deezer.com/track/102654698";"https://open.spotify.com/track/3cBfZLBQG20PZgZTiD5dsi";
"The Hollywood Prime Time Orchestra";"BOF TV / Les plus grands tubes séries tv";"K2000";"1982";"NACARAT PROD";1762079759;1762079835;"https://www.deezer.com/track/6172947";;
"Joao Selva";"Onda (Tigerbalm & Ben Gomori's Tigermori remix)";"Onda (Tigerbalm & Ben Gomori's Tigermori remix)";"2025";"UNDERDOG RECORDS";1762080010;1762080300;;;
"Sonny Smith";"Rod for your love";"Burnin' up";"2018";"EASY EYE SOUND / NONESUCH RECORDS";1762080010;1762080191;"https://www.deezer.com/track/463271532";"https://open.spotify.com/track/4IVRMfguD26wE1DdLRBgQ5";
"Djeuhdjoah & Lieutenant Nicholson";"Danses divines";"Danse divine";"2025";"HOT CASA";1762080188;1762080429;;;
"Quatuor Talich";"Gypsy melodies";"7 Ciganske Melodie op 55 B 104 : Aj kterak trojhnarec muj op 55 n°2 B 104 n°2 - arrangement pour quatuor à cordes";"2025";"LA DOLCE VOLTA";1762080188;1762080265;;;
"Anton De Bruin";"Sounds of the eclipse";"Keep your distance (feat Nia)";"2025";"SUNDOWN RECORDINGS";1762080260;1762080547;;;
"L'Orange";"The ordinary man";"Parlor magic";"2017";"MELLO MUSIC GROUP";1762080260;1762080409;"https://www.deezer.com/track/2871741742";"https://open.spotify.com/track/0vW23RXU87FRdp98xxQzFa";
"Amy Winehouse";"Back to black";"Back To Black";"2006";"ISLAND";1762080544;1762080783;"https://www.deezer.com/track/2176856";"https://open.spotify.com/track/30FURVTCpbKyykjSEQzGkH";
"The Belles";"Basement beehive : The girl group underground";"Come Back";"1966";"NUMERO GROUP";1762080782;1762080926;"https://www.deezer.com/track/142964416";;
"Johnny Pearson";"Blow Up Presents Exclusive Blend Vol. 1";"Come here calcutta";"";"BLOW UP RECO";1762080922;1762081031;"https://www.deezer.com/track/1925544487";"https://open.spotify.com/track/5C9u68xmOrvMx567u9lB2S";
"Gorillaz";"The manifesto (feat. Trueno and Proof)";"The manifesto (feat. Trueno and Proof), Pt. 1";"2025";"KONG";1762081030;1762081234;"https://www.deezer.com/track/3594479382";"https://open.spotify.com/track/4oZp2U3K7lxN1GWWYJbtbV";
"Jungle";"Jungle";"The heat";"2014";"XL RECORDINGS";1762081230;1762081424;"https://www.deezer.com/track/80884840";"https://open.spotify.com/track/4Z3pwfHNEp40Fa6iqAaPf8";
"Vanille";"Un chant d'amour";"Lune d'argent";"2025";"BONBONBON";1762081423;1762081627;"https://www.deezer.com/track/3493211281";"https://open.spotify.com/track/003QE5r4yCHEvFh6pOVea7";"https://music.apple.com/fr/album/lune-dargent/1831305386?i=1831305600&uo=4"
"Deer";"From the shore";"Lost souls";"2018";"AUTO PRODUCTION";1762081625;1762081825;"https://www.deezer.com/track/458235602";;
"Rahsaan Roland Kirk";"Left hook right cross";"Spirits up above";"1969";"32JA";1762081820;1762082035;"https://www.deezer.com/track/681826";;
"Golden Gate Quartet";"Gospel Gate quartet 1937-1941";"Jézébel";"1940";"DHAL";1762082033;1762082199;"https://www.deezer.com/track/103532296";;
"Dion And The Belmonts";"Bof / Il etait une fois le Bronx";"I wonder why";"1958";"EPIC";1762082198;1762082335;"https://www.deezer.com/track/3380172341";;
"Tikhet";"Mixtape suite";"I buried my brain in el segundo";"2025";"ESKAPADEN";1762082333;1762082521;"https://www.deezer.com/track/3039922661";"https://open.spotify.com/track/2Cq60npcpfq6YAlh0Nndkt";
"Soul Sugar Meets Dub Shepherds";"Blue house rockin'";"Choice of music";"2025";"GEE RECORDINGS";1762082519;1762082754;;;
"Minuscule Hey";"Dylan mania";"Subterranean homesick blues";"2009";"NAIVE";1762082753;1762082917;;;
"The B-52's";"Play loud";"Rock lobster";"1979";"ISLAND";1762082917;1762083325;"https://www.deezer.com/track/99402558";"https://open.spotify.com/track/0rme3FLbw5o1KLXpJzivjS";
