"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"De La Soul";"De la soul is dead";"Ring ring ring (ha ha hey)";"1991";"FNAC ALPHA";1753610332;1753610636;"https://www.deezer.com/track/2104714087";"https://open.spotify.com/track/1zRW3vr3uw0tdG7iLWUZpn";
"Pleasurewood";"Heatwaves";"Burn this disco out";"2024";"FARFALLA RECORDS";1753610634;1753610878;"https://www.deezer.com/track/2772972881";"https://open.spotify.com/track/4LdfD9yc3WWtUfwr5ybtbS";"https://music.apple.com/fr/album/burn-this-disco-out/1743739198?i=1743739213&uo=4"
"Vulfmon";"Got to be mine";"Got to be mine";"2024";"VULF RECORDS";1753610877;1753611065;"https://www.deezer.com/track/2870396952";"https://open.spotify.com/track/6tAHoWuZoM6QprTo61SBne";
"Katerine";"Mes mauvaises frequentations";"Le plus beau jour de ma vie";"1996";"BARCLAY";1753611060;1753611182;;;
"Elvis Presley";"The sun sessions";"I love you because (version 1)";"1973";"RCA";1753611181;1753611346;;;
"Emmanuel Rossfelder";"Danses latines";"Recuerdos de la Alhambra -  pour guitare";"";"EDITIONS LORELEY";1753611344;1753611611;;;
"La Calandria";"Picó : Sound System Culture From The Colombian Caribbean";"Como Duele Una Traicion";"";"Strut";1753611610;1753611797;"https://www.deezer.com/track/3305651611";"https://open.spotify.com/track/4FkRWezyKPcQjRi514pSvV";
"Nick Hakim";"Small things";"All the things you are (Reimagined)";"2021";"NYXO RECORDS - TMWRK RECORDS";1753611796;1753612057;"https://www.deezer.com/track/1260671142";"https://open.spotify.com/track/1IkigCZtoghOgpJjWm4fqf";
"Seatbelts";"BOF TV / Cowboy bebop";"Cat blues";"2001";"MIYA RECORDS";1753612054;1753612208;"https://www.deezer.com/track/1006888222";;
"Van Morrison";"Moondance";"Moondance";"1970";"WARNER";1753612206;1753612480;"https://www.deezer.com/track/3475032241";;"https://music.apple.com/fr/album/moondance/712727450?i=712727462&uo=4"
"Moonchild";"Starfruit";"Little Things";"2022";"TRU THOUGHTS";1753612479;1753612645;"https://www.deezer.com/track/1534274352";"https://open.spotify.com/track/3i8FCdTvXqKhb4Nf7JTz5L";
"Pearl & The Oysters";"Sous la lune mandarine";"Sous la lune mandarine";"2025";"STONES THROW";1753612644;1753612822;"https://www.deezer.com/track/3317799791";"https://open.spotify.com/track/64AELrVSCGRDlKT6HL2eW7";
"Talk Talk";"It's My Life (remasterisé 1997)";"Does caroline know?";"1984";"EMI";1753612820;1753613086;"https://www.deezer.com/track/2872854832";;
"Flying Lotus";"Spirit Box";"Let me cook (feat. Dawn Richard)";"2024";"WARP RECORDS";1753613083;1753613254;;;
"Korea Town Acid";"Glow up";"Ching chi ca ching";"2025";"";1753613253;1753613432;"https://www.deezer.com/track/3369223711";"https://open.spotify.com/track/16n8RejcnUMiKVIqBk3PkF";
"Soul Sugar";"Just a little talk";"Happy riddim";"2024";"GEE RECORDINGS";1753613430;1753613739;"https://www.deezer.com/track/2625584792";"https://open.spotify.com/track/1juAwUhjTZ4ERcM31NtMOv";
"Les Abranis";"Album n°1";"Avehri";"1983";"ABRANIS (LES)";1753613726;1753613934;"https://www.deezer.com/track/3293587041";"https://open.spotify.com/track/6dNaHSx262WSz7hg0RbOvN";
"Led Zeppelin";"Led Zeppelin IV";"Going To California";"1971";"ATLANTIC";1753613923;1753614137;"https://www.deezer.com/track/2291544915";;
"Gipsy Kings";"The big Lebowski";"Hotel California";"1990";"MERCURY";1753614129;1753614474;;;
"Eliades Ochoa";"Cuba/Ochoa Eliades/Tributo al Cuarteto Patria";"Yiri yiri bon";"2000";"VIRGIN";1753614474;1753614773;;;
"Y La Bamba";"Collapse";"Ceniza";"2023";"TENDER LOVING EMPIRE";1753614771;1753615025;"https://www.deezer.com/track/2226883277";"https://open.spotify.com/track/3cDEC9eN2wwezJJXe2nqdf";"https://music.apple.com/fr/album/ceniza/1661175105?i=1661175758&uo=4"
"Trees Speak";"TimeFold";"Entity system";"2024";"SOUL JAZZ RECORDS";1753615014;1753615102;"https://www.deezer.com/track/2991903821";"https://open.spotify.com/track/2cPF5Q94c25aVsvoDc2AuB";"https://music.apple.com/fr/album/entity-system/1768078230?i=1768078955&uo=4"
"Yaya Bey";"Do it afraid";"Spin Cycle";"2025";"DRINK SUM WTR";1753615101;1753615310;"https://www.deezer.com/track/3315968311";"https://open.spotify.com/track/2vBjZFdR2y2TAoDzvFJmD5";
"Marcia Baines";"Melody life : Trojan sisters";"So I can love you more";"1973";"TROJAN RECORDS";1753615308;1753615491;;;
"Ishida Ayumi";"City pop";"By buy jet";"1977";"COLUMBIA";1753615488;1753615694;;;
"A.M. Son";"Edge of the divide";"Side By Side";"2023";"NICE GUYS";1753615689;1753615876;"https://www.deezer.com/track/2072263407";;
"Godchild";"Kid Loco Vs Godchild";"Un bouquet de cerises";"1975";"ROYAL BELLEV";1753615869;1753615969;;;
"Bleu Nuit";"Le Grand Ouest 1978-1988";"Spanish Harlem";"1987";"LES EDITIONS VERMILLON";1753615963;1753616213;"https://www.deezer.com/track/3030336871";;
"Ben Sidran";"On the cool side";"Old hoagy";"1985";"WINDHAM HILL RECORDS";1753616211;1753616424;"https://www.deezer.com/track/109041194";"https://open.spotify.com/track/2WfMG2PTBAQb6TXtakps2Z";
"Virna Nova";"Keep on";"Giving it away";"2024";"ANTIPODES MUSIC";1753616422;1753616638;;;
"Destiny's Child";"Survivor";"Emotion";"2000";"COLUMBIA";1753616633;1753616868;"https://www.deezer.com/track/4006940";;
"Pinkboy";"Troisième tour";"The link";"2021";"LA BOOCLE";1753616866;1753617017;;;
"Lavender";"We're having a barn dance";"Lowlight (reprise)";"2025";"NIGHT TIME STORIES";1753617015;1753617284;"https://www.deezer.com/track/3140348321";"https://open.spotify.com/track/5SeZDVeLLtFBPKpC8y55xZ";
"Night Flight";"Misery";"Misery";"2021";"NIGHT FLIGHT";1753617276;1753617488;"https://www.deezer.com/track/2375980895";;
"Revue Blanche";"Misia";"6 Poèmes de Paul Eluard : 1. Je te l'ai dit - arrangement pour soprano flûte traversière alto et harpe";"2022";"ANTARCTICA";1753617486;1753617619;;;
"Ella Fitzgerald";"Sings the Cole Porter Song Book";"Anything goes";"1956";"Verve";1753617617;1753617817;"https://www.deezer.com/track/548797282";"https://open.spotify.com/track/5m2JYmUEiYQ3tcNErWkwsC";
"Nicolas Godin";"BOF TV / Au service de la France";"Passion Femme";"2018";"BECAUSE";1753617816;1753617957;"https://www.deezer.com/track/516228072";"https://open.spotify.com/track/4naShdeAiUSQUXz3JVrzoa";"https://music.apple.com/fr/album/passion-femme/1390654615?i=1390655473&uo=4"
