"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Joan As Police Woman";"Real life";"The ride";"2006";"PIAS";1733738242;1733738431;;;
"The Doors";"Best of the Doors";"Waiting for the sun";"1970";"ELEKTRA";1733738416;1733738653;"https://www.deezer.com/track/670805";"https://open.spotify.com/track/6KVM6U9Wcxgjh0jDjoRDgh";
"King Gizzard & The Lizard Wizard";"Omnium gatherum";"Presumptuous";"2022";"KGLW (KING GIZZARD & THE LIZARD WIZARD)";1733738652;1733738945;"https://www.deezer.com/track/1721650827";"https://open.spotify.com/track/6xoN3e0MNA43kVcKGwK9Y4";"https://music.apple.com/fr/album/presumptuous/1614316982?i=1614317152&uo=4"
"BadBadNotGood";"Mid spiral : Chaos";"Take Me With You";"2024";"XL RECORDINGS";1733738943;1733739139;"https://www.deezer.com/track/2874834022";"https://open.spotify.com/track/5JEGT4WASreeZ1CUl7Uduc";"https://music.apple.com/fr/album/take-me-with-you/1755430264?i=1755430536&uo=4"
"Jones";"Kaléidoscope";"Believe";"2024";"UNITY";1733739135;1733739410;"https://www.deezer.com/track/2951016531";"https://open.spotify.com/track/6drkb7BaTVe98DRBRFA7VE";
"Michael Jackson";"Thriller";"Human nature";"1982";"";1733739407;1733739653;"https://www.deezer.com/track/831196";"https://open.spotify.com/track/4cgjA7B4fJBHyB9Ya2bu0t";"https://music.apple.com/fr/album/human-nature/336643808?i=336644174&uo=4"
"Quincy Jones";"Body heat";"If I ever lose this heaven";"1974";"A&M RECORDS";1733739644;1733739934;;"https://open.spotify.com/track/4o31NlTYIkZzujZP17leyE";
"Bobbi Humphrey";"Flute in";"Don't knock my funk";"1971";"BLUE NOTE";1733739930;1733740205;"https://www.deezer.com/track/514405972";"https://open.spotify.com/track/2h1pW0DHsT8TL0qVTRh74V";"https://music.apple.com/fr/album/dont-knock-my-funk/1396328108?i=1396328991&uo=4"
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Bom senso";"1975";"LUAKA BOP";1733740198;1733740506;"https://www.deezer.com/track/71555691";;"https://music.apple.com/fr/album/bom-senso/733048223?i=733048235&uo=4"
"Fleetwood Mac";"Rumours";"You make loving fun";"1977";"WARNER";1733740501;1733740710;"https://www.deezer.com/track/2132717157";;"https://music.apple.com/fr/album/you-make-loving-fun/594061854?i=594061862&uo=4"
"Alain Bashung";"Pizza";"Rebel";"1981";"BARCLAY";1733740709;1733740938;"https://www.deezer.com/track/2238914";"https://open.spotify.com/track/0NG7RcsNeIcSwB7kFtrGuN";
"Devo";"E-z listening disc";"Whip it";"1987";"RYKO";1733740935;1733741112;"https://www.deezer.com/track/3125441";;
"Rachid Taha";"Zoom";"Ana";"2013";"NAIVE";1733741111;1733741330;"https://www.deezer.com/track/527550341";"https://open.spotify.com/track/2u1dPfm2vfbhWvzACAx2m7";
"Mustafa";"Dunya";"Imaan";"2024";"JAGJAGUWAR";1733741329;1733741533;"https://www.deezer.com/track/2805646402";"https://open.spotify.com/track/6nTb1R0J1itmZYZQ7GOEcl";"https://music.apple.com/fr/album/imaan/1746818527?i=1746818809&uo=4"
"Oan Kim & The Dirty Jazz";"Whispers";"The interzone";"2022";"AUTOPRODUCTION";1733741530;1733741772;;;
"Mad Season";"Above";"Long gone day";"1995";"COLUMBIA";1733741771;1733742060;"https://www.deezer.com/track/1029372";"https://open.spotify.com/track/2Hj2yaVFXjzhQ2umr1FZCt";
"Air";"The Virgin suicides";"Playground love (vibraphone version)";"2000";"EMPEROR NORT";1733742059;1733742285;;;
"Guru/Elam Keith";"Jazzmatazz";"Take a look (at yourself)";"1993";"CHRYSALIS";1733742283;1733742521;;;
"Def Mama Def";"46ème rencontres Trans Musicales de Rennes 2024";"Kalanakh";"2024";"LES TRANS";1733742520;1733742722;;;
"Nihiloxica";"Nihiloxica";"Endongo";"2018";"NYEGE NYEGE TAPES";1733742719;1733743100;;;
"Charlotte Adigery & Bolis Pupul";"Topical dancer";"Ceci n'est pas un cliché";"2022";"DEEWEE";1733743097;1733743321;;;
"Bonnie Banane";"Nini";"Hop-là!";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1733743320;1733743591;"https://www.deezer.com/track/2723705482";"https://open.spotify.com/track/1F9RigoxHphIJEl8xmRW3t";"https://music.apple.com/fr/album/hop-l%C3%A0/1738087545?i=1738087894&uo=4"
"Daida";"Thunderbird";"Thunderbird";"2024";"JAZZTRONICZ";1733743591;1733743856;"https://www.deezer.com/track/2847477142";"https://open.spotify.com/track/28MxBvn5zt1NTUTnb2HSk5";"https://music.apple.com/fr/album/thunderbird/1752175927?i=1752176276&uo=4"
"Hiroshi Sato";"Wamono A to Z / Vol. 2";"Bad junky blues";"1977";"180G";1733744111;1733744339;;"https://open.spotify.com/track/61OeAH02kkMtL7RZq4j0J5";
"Enchantee Julia";"Onze";"Les Santollines";"2024";"ROCHE MUSIQUE";1733744327;1733744507;;;
"Chancha Via Circuito";"La estrellala";"Vedanta";"2022";"WONDERWHEEL RECORDINGS";1733744502;1733744723;"https://www.deezer.com/track/1924972587";"https://open.spotify.com/track/7ca8GQigQ9jHZHtQ42y9HS";
"Meridian Brothers";"Mi latinoamérica sufre";"Mi pregunta";"2024";"BONGO JOE";1733744721;1733745077;"https://www.deezer.com/track/2756172741";"https://open.spotify.com/track/1ZTHFsdrK4pwrhpYftHjZx";"https://music.apple.com/fr/album/mi-pregunta/1743168721?i=1743169018&uo=4"
"Paul McCartney";"McCartney";"Oo you";"1970";"PARLOPHONE";1733745077;1733745245;;;
"ZZ Top";"Goin 50";"Cheap sunglasses";"1979";"RHINO - WARNER RECORDS";1733745244;1733745531;"https://www.deezer.com/track/3822192";"https://open.spotify.com/track/2te8SC3btY8aSBtOLTQFie";"https://music.apple.com/fr/album/cheap-sunglasses/1727337948?i=1727338257&uo=4"
"Daniel Colin";"L'anniversaire";"Tentation";"2022";"BUDA MUSIQUE";1733745531;1733745769;;;
"Howard Ashman";"Howard Ashman sings Ashman";"Arabian nights";"";"PS CLASSICS";1733745767;1733745979;;"https://open.spotify.com/track/3stl6CuahXWbiupZm2aOkH";
"Kourosh Yaghmaei";"Back from the brink";"Tavalode yek seda";"1974";"NOW AGAIN";1733745977;1733746238;;;
"Vera Hamilton";"I'm a good woman";"But i ain't no more (G.S.T.S.K.D.T.S.)";"1972";"HARMLESS";1733746236;1733746377;;;
"Con Funk Shun";"Con Funk Shun";"Foley park";"1976";"MERCURY RECORDS";1733746376;1733746610;"https://www.deezer.com/track/1802215027";"https://open.spotify.com/track/2gyWckRG9nYtfLWsfKeW4x";
"Ginger Root";"Rikki";"Multiply";"2020";"ACROPHASE RECORDS";1733746607;1733746749;"https://www.deezer.com/track/1091688442";"https://open.spotify.com/track/523NGopYaXsg6psoKYiko7";"https://music.apple.com/fr/album/multiply/1533455401?i=1533455792&uo=4"
"Vincent Taeger & Le Jazz Kamasutra";"Ok crooner";"Tinder surprise";"2024";"BORN BAD";1733746748;1733746971;;;
"Jamey Aebersold Play-A-Long";"Player's Choice / Vol. 91";"Dear old stockholm";"2012";"JAZZ";1733746969;1733747332;;;
"Bob Martin";"Donnez-moi la main mam'zelle";"Learnin' the blues";"1957";"BARCLAY";1733747329;1733747511;;;
"Harold Butler & The Gold Connection";"Gold Connection";"Fly robin reggae";"1978";"TROJAN RECORDS";1733747509;1733747713;;;
"Ajate";"Dala toni";"Waya yawa";"2024";"180G";1733747708;1733748113;;"https://open.spotify.com/track/4JZWpG7XkOW97obvl22Suk";
"Yin Yin";"Mount Matsu";"The year of the rabbit";"2024";"GLITTERBEAT";1733748112;1733748347;"https://www.deezer.com/track/2531107631";"https://open.spotify.com/track/5fs0RkEEaRSpWp845ld6JO";
"Unessential Oils";"Unessential oils";"Suds";"2024";"SECRET CITY RECORDS";1733748346;1733748503;"https://www.deezer.com/track/2617264792";"https://open.spotify.com/track/1fNE3dFqRRUkaG4hh4uXHV";"https://music.apple.com/fr/album/suds/1725353502?i=1725353673&uo=4"
"Gecko Turner";"Somebody from badajoz";"Que siesta tan buena (he babeao y to...)";"2023";"LOVEMONK RECORDS";1733748501;1733748756;"https://www.deezer.com/track/3217786011";"https://open.spotify.com/track/7hOlYJotc2ta5aVKUHUiYB";"https://music.apple.com/fr/album/qu%C3%A9-siesta-tan-buena-he-babeao-y-to/1669656631?i=1669657029&uo=4"
"Catherine Ribeiro";"Libertés";"Juste de quoi dormir";"1982";"MERCURY";1733748753;1733748919;;;
"Romain Leleu";"Inspirations";"Zapateado op 23 n°2";"2016";"APARTE";1733748915;1733749135;;;
"Julie Andrews";"Bof / Mary poppins";"Jolly holiday";"1964";"WALT DISNEY RECORDS";1733749132;1733749468;;;
"Hamasaki Vs Hamasaki";"Cats sing Disney with orgel (cat scat)";"Some Day My Prince Will Come (From the Movie """"Snow White and the Seven Dwarfs"""") [Cat Scat Version] [Cover]";"2024";"DROP D SYSTEM";1733749466;1733749587;;;
"Nitai Hershkovits & Daniel Dor";"The garden suite";"Locust tale";"2024";"CIRCUS COMPANY";1733749587;1733749969;;;
"Rare Bird";"Sympathy";"Sympathy";"1970";"VIRGIN";1733749961;1733750123;;"https://open.spotify.com/track/1Yz4f8rXtp24nC5ODB2hbf";
"Kelly Finnigan";"A lover was born";"Be your own shelter";"2024";"COLEMINE RECORDS";1733750120;1733750288;"https://www.deezer.com/track/2892958451";"https://open.spotify.com/track/7yaCIa8hWZVTI9JvoyMbKd";"https://music.apple.com/fr/album/be-your-own-shelter/1757643422?i=1757643429&uo=4"
"Hazmat Modine";"Cicada";"I've been lonely for so long";"2011";"JARO";1733750285;1733750540;;"https://open.spotify.com/track/7KX1JUZEkHj2ubFxxf9mNo";
"Izo Fitzroy";"How the mighty fall";"Slim pickings";"2020";"JALAPENO RECORDS";1733750536;1733750764;;"https://open.spotify.com/track/3XGP58sVUp4ivm3X2Ym1Vn";
"Freddie King";"Just pickin'";"Just pickin'";"1968";"MODERN BLUES";1733750763;1733750911;"https://www.deezer.com/track/114833614";;
"Jimi Hendrix";"Axis : Bold as love";"One rainy wish";"1967";"POLYDOR";1733750909;1733751128;;"https://open.spotify.com/track/5Zyv0v4rPcrXjkaeImuodv";
"Peter Cat Recording Co";"Beta";"Foolmuse";"2024";"MUDDY WATER RECORDS";1733751126;1733751382;;;
"Savarit";"French riviera";"French riviera (feat. Kacimi)";"2023";"LE POP CLUB RECORDS";1733751378;1733751517;;;
"Dr. Rubberfunk";"My life at 45";"Longshore drift";"2020";"JALAPENO RECORDS";1733751517;1733751709;;;
"Exuma";"Exuma";"Exuma the obeah man";"1970";"BARCLAY";1733751704;1733752078;;;
"Louis Armstrong";"Louis and the good book";"Down by the riverside";"1958";"VERVE";1733752073;1733752261;;;
"Gerry Mulligan Quartet";"Soft shoe";"Freeway";"1952";"DREYFUS";1733752261;1733752390;;"https://open.spotify.com/track/7w8i7M5gqPYY2ug4Uk8cDI";
"Mina Agossi";"Fresh (promo)";"Accident";"2014";"PLUS LOIN MUSIC";1733752388;1733752655;"https://www.deezer.com/track/1698746147";"https://open.spotify.com/track/2YNRbyUvz0lFWc4NMM912i";
"Chain And The Gang";"Down with liberty... Up with chains !";"Reparations";"2009";"K";1733752654;1733752831;;"https://open.spotify.com/track/3zKt7FupZGkMByTyO3SiSZ";
"Sona Jobarteh";"BOF / Motherland";"Motherland : Sahel";"2011";"AFRICAN GUILD RECORDS";1733752829;1733753188;;;
"Manuel Faria";"Angola / Angola 70's / 1972-1973";"Mana fatita";"2000";"BUDA MUSIQUE";1733753187;1733753338;;;
"King Pari";"There it goes";"Somethin' somethin'";"2024";"STONES THROW RECORDS";1733753335;1733753570;"https://www.deezer.com/track/2841141422";"https://open.spotify.com/track/2hRq6g52CRUNb9z8jqBRrl";"https://music.apple.com/fr/album/somethin-somethin/1751379583?i=1751379774&uo=4"
"Myles Sanko";"Let it unfold";"Let Go";"2024";"213 MUSIC";1733753571;1733753824;"https://www.deezer.com/track/2974146291";"https://open.spotify.com/track/5BoznWsDzJJrqjoqZZ2qiN";"https://music.apple.com/fr/album/let-go/1765945019?i=1765945346&uo=4"
"Skinshape";"Filoxiny";"After midnight";"2018";"LEWIS RECORDINGS";1733753821;1733754100;;"https://open.spotify.com/track/0L2Q17joitlk1BxqKbbUyM";"https://music.apple.com/fr/album/after-midnight/1437899359?i=1437899364&uo=4"
"Pat Thomas";"Jazz Patterns / Soul";"There will never be another you";"2019";"FRESH SOUND RECORDS";1733754098;1733754267;;;
"Lenparrot";"La Conversation";"Louisa en hiver";"2024";"JOUR APRES JOUR APRES JOUR";1733754266;1733754519;"https://www.deezer.com/track/2972401891";"https://open.spotify.com/track/2a9DKWM1CedfpuAptovT3D";"https://music.apple.com/fr/album/louisa-en-hiver/1765752156?i=1765752969&uo=4"
"The Innocence Mission";"Midwinter swimmers";"We would meet in center city";"2024";"BELLA UNION";1733754517;1733754739;;"https://open.spotify.com/track/4oWFV6ukU45IkvTQ0nR0to";
"Phlocalyst";"Bluewerks Vol. 1";"Aloe";"2021";"ASTRALWERKS - BLUE NOTE";1733754737;1733754870;;;
"Estudiantina Invasora";"Todo Cuba";"Ana";"2005";"CORAZONG RECORDS";1733754867;1733755185;;;
"Anna Karina";"Il les fait chanter";"Sous le soleil exactement";"1966";"POLYGRAM";1733755184;1733755358;;;
