"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Brian D'Addario";"Till the morning";"Till the morning";"2025";"HEADSTACK RECORDS";1748426205;1748426424;"https://www.deezer.com/track/3172210851";"https://open.spotify.com/track/60mIPTa4ChaCjXxiBQIuL7";
"P'tit Belliveau";"Demain";"Demain";"2022";"BONSOUND";1748426421;1748426637;"https://www.deezer.com/track/3168347931";"https://open.spotify.com/track/6iXXXtfZrDvzsUYy6ozE9c";
"Oddisee";"The odd tape";"Right side of the bed";"2016";"MELLO MUSIC GROUP";1748426636;1748426875;"https://www.deezer.com/track/2871639142";"https://open.spotify.com/track/0naSllJFFOjmreMd6jktUO";"https://music.apple.com/fr/album/right-side-of-the-bed/1754983757?i=1754984012&uo=4"
"Nas";"God's son";"I can";"2002";"COLUMBIA";1748426873;1748427126;"https://www.deezer.com/track/15487960";"https://open.spotify.com/track/2NPxL1QqPrD1a7OLHjVcAP";
"Frank Sinatra";"Sinatra & company";"One note samba";"1971";"UNIVERSAL";1748427125;1748427264;;;
"Felix Leclerc";"Je me souviens...";"Do re mi fa sol la si";"1967";"UNIVERSAL LICENSING MUSIC";1748427263;1748427424;"https://www.deezer.com/track/369572391";;
"Sababa 5";"Fa Sol La";"Fa Sol La";"2023";"BATOV RECORDS";1748427424;1748427676;"https://www.deezer.com/track/2415635785";"https://open.spotify.com/track/3qAb2N30a1akl4QRF3TdwO";
"Liam Bailey";"Zero grace";"Sekkle down";"2024";"BIG CROWN RECORDS";1748427674;1748427869;"https://www.deezer.com/track/2525488941";"https://open.spotify.com/track/3W4Y8a7uZTFAIMAqn5gMbX";"https://music.apple.com/fr/album/sekkle-down/1714807132?i=1714807279&uo=4"
"Primal Scream";"More Light";"Goodbye Johnny";"2013";"IGNITION RECORDS";1748427868;1748428076;"https://www.deezer.com/track/1039118372";;
"Sly & The Family Stone";"Dance to the music";"I ain't got nobody (for real)";"1968";"EPIC";1748428072;1748428336;"https://www.deezer.com/track/534576";"https://open.spotify.com/track/62yuJ7e3ULb6NFvRs13E9u";
"Jimmy Smith";"Any number can win";"Theme from any number can win";"1963";"PHILIPS";1748428334;1748428463;"https://www.deezer.com/track/966084662";"https://open.spotify.com/track/6i26zQpmVbXkAHWCnEJHWq";
