"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Woods";"Between the past / White winter melody";"White Winter Melody";"2023";"WOODSIST";1766656792;1766657055;"https://music.apple.com/fr/album/white-winter-melody/1687512075?i=1687512321&uo=4";"https://www.deezer.com/track/2280537947";"https://open.spotify.com/track/5Jqat3tDXOkCYxpRQZE0um"
"Kelly Finnigan";"A joyful sound";"The miracle is here";"2020";"COLEMINE RECORDS / SECRETLY CANADIAN DISTRIBUTION)";1766657055;1766657284;"https://music.apple.com/fr/album/the-miracle-is-here/1533495074?i=1533495080&uo=4";"https://www.deezer.com/track/1093404362";"https://open.spotify.com/track/39NqHPW60zdSpN1rvFdr9K"
"King Stitt";"Trojan christmas box set/Noel";"Christmas Tree";"1970";"";1766657281;1766657483;;"https://www.deezer.com/track/1067875222";
"Mestre Cupijó E Seu Ritmo";"Siriá";"Morena do rio mutuacá";"1974";"ANALOG AFRICA";1766657481;1766657652;;"https://www.deezer.com/track/800170702";
"Climaco Sarmiento Y Orquesta";"Cumbia Cumbia 1 & 2";"Cumbia sabrosa";"2012";"WORLD CIRCUI";1766657650;1766657791;;;
"Dizzy Gillespie";"Beat generation : L'anthologie musicale 1936-1962";"Groovin' high";"1945";"FREMEAUX & ASSOCIES";1766657790;1766657952;;"https://www.deezer.com/track/953370442";
"Samara Joy";"Portrait";"Autumn nocturne";"2024";"Verve";1766657951;1766658174;"https://music.apple.com/fr/album/autumn-nocturne/1761436800?i=1761436818&uo=4";"https://www.deezer.com/track/2990912981";"https://open.spotify.com/track/4mF1CkkNkg1TR9NhtzuRGU"
"Kali Uchis";"Sincerely : P.S.";"Cherry on top";"2025";"CAPITOL";1766658173;1766658357;;"https://www.deezer.com/track/3579055741";"https://open.spotify.com/track/6SXNnuYAZADpmSsmDfcGYr"
"The Ronettes";"Phil Spector presents the Philles album collection cd 6/Presenting the fabulous Ronettes";"Chapel of love";"1963";"PHILLES RECORDS";1766658354;1766658530;;"https://www.deezer.com/track/82699100";
"The Free Design";"Baddsanta: A stones throw records christmas";"Close your mouth it's christmas";"1968";"STONES THROW RECORDS";1766658528;1766658650;;;
"Louis Fontaine";"Ritmi moderni";"Voyage cosmique";"2023";"BROC RECORDZ";1766658648;1766658796;"https://music.apple.com/fr/album/voyage-cosmique/1681104741?i=1681104745&uo=4";"https://www.deezer.com/track/2226328857";"https://open.spotify.com/track/0PPUY4IFYthihy0wfj5FzZ"
"The Liminanas";"Faded";"Catherine (feat. Anna Aean)";"2025";"BECAUSE MUSIC";1766658791;1766658975;;;
"Charley Crockett";"In the Night";"Out of bad Luck";"2016";"SON OF DAVY";1766658974;1766659223;"https://music.apple.com/fr/album/out-of-bad-luck/1370558895?i=1370560340&uo=4";"https://www.deezer.com/track/484438412";"https://open.spotify.com/track/4G0zzyjEULJlpbD0gs8yw1"
"Ella Fitzgerald";"Ella sings Broadway";"Guys and dolls";"1962";"VERVE";1766659219;1766659386;;"https://www.deezer.com/track/2269547";
"Bastien Keb";"Ghouls";"Organ lucid";"2025";"FIRST WORD RECORDS";1766659382;1766659546;;;
"Chilly Gonzales";"A very chilly christmas";"Last Christmas";"2020";"GENTLE TREAT LTD.";1766659544;1766659687;"https://music.apple.com/fr/album/last-christmas/1589961220?i=1589961328&uo=4";"https://www.deezer.com/track/1519462732";"https://open.spotify.com/track/4oJdmerwzYdwmmlNAIG6Hu"
"Wham";"Twenty five";"Last Christmas";"1985";"EPIC";1766659682;1766659947;;;
"Niagara";"Encore un dernier baiser";"Encore un dernier baiser";"1986";"POLYDOR";1766659943;1766660188;;"https://www.deezer.com/track/2275912";"https://open.spotify.com/track/6njk3f1EWsOpROAxkXgkLd"
"Mystic Jungle";"Sunset breaker";"The road";"2025";"PERIODICA RECORDS";1766660185;1766660388;"https://music.apple.com/fr/album/the-road/1808976046?i=1808976444&uo=4";"https://www.deezer.com/track/3325285961";"https://open.spotify.com/track/2yHS89LlVECm11wb8RKPD2"
"Old Future Fox Gang";"Love them all";"Don't cry for me";"2011";"MYOR";1766660383;1766660522;;;
"Brandee Younger";"Brand new life";"Dust (feat. Meshell N'degeocello)";"2023";"DECCA RECORDS";1766660518;1766660790;;;
"Ras Michael And The Song Of Negus";"Studio One sound";"Good People";"";"SOUL JAZZ RECORDS";1766660786;1766661010;;;
"Staton Candi";"Candi staton";"In the ghetto";"1972";"EMI";1766661006;1766661177;;;
"Eddy Mitchell";"Tout Eddy";"Sur la route de memphis";"1976";"POLYDOR";1766661175;1766661346;;"https://www.deezer.com/track/2677176";"https://open.spotify.com/track/6NQ1iVoOqcYKDdsrkLi1PK"
"Ennio Morricone";"The legendary italian westerns, volume II";"A Gun For Ringo - A Gun For Ringo";"1964";"RCA";1766661343;1766661481;;;
"Warhaus";"Ha ha heartbreak";"Time bomb";"2022";"PIAS";1766661478;1766661769;"https://music.apple.com/fr/album/time-bomb/1627309494?i=1627309951&uo=4";"https://www.deezer.com/track/1774906707";"https://open.spotify.com/track/5caKLxhma0wCpofWfJICtr"
"Robert Finley";"Helping hand";"Helping hand";"2025";"FARGO MAFIA";1766661767;1766661994;;"https://www.deezer.com/track/3464439591";"https://open.spotify.com/track/7bF4145oM42WxI7SbKuQ7Y"
"Bloodstone";"Blaxploitation Harlem hustle";"Natural high";"1973";"BMG";1766661991;1766662283;"https://music.apple.com/fr/album/natural-high/1778259245?i=1778261516&uo=4";"https://www.deezer.com/track/626148882";
"Meryem Aboulouafa";"Family";"Letter to Andalous";"2025";"Zerhoun";1766662282;1766662526;"https://music.apple.com/fr/album/letter-to-andalous/1853615865?i=1853615875&uo=4";"https://www.deezer.com/track/3661536902";"https://open.spotify.com/track/10Al48QvfgiRJ8Lq7dYeuy"
"Lorien Testard";"BOF / Clair obscur : Expédition 33";"Clair Obscur : Expédition 33 : Gustave";"2025";"LACED RECORDS";1766662521;1766662747;;;
"The Pogues";"If I should fall from grace with god";"Fairytale of New York";"1988";"WEA";1766662744;1766663015;;;
"Fontaines D.C.";"Romance";"Favourite";"2024";"XL RECORDINGS";1766663011;1766663266;"https://music.apple.com/fr/album/favourite/1737990072?i=1737990517&uo=4";"https://www.deezer.com/track/2928358941";"https://open.spotify.com/track/27w0RH5IDt6xU3B2j7QOuy"
"Vanille";"Un chant d'amour";"Deux coeurs";"2025";"BONBONBON";1766663263;1766663478;;"https://www.deezer.com/track/3521173571";"https://open.spotify.com/track/5Cs3lY4kY0ULKaDNRc8y2q"
"Shaolin Afronauts";"Flight of the ancients";"Shaolin theme";"2011";"FREESTYLE";1766663476;1766663643;;;
"Damon";"Song of a gypsy";"The night";"1970";"NOW AGAIN";1766663641;1766663764;;"https://www.deezer.com/track/71851114";
