"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Musica Nuda";"Musica nuda";"Nessuno";"2004";"BONSAI";1722887977;1722888072;;;
"Matching Mole";"Matching mole's little red record";"God song";"";"Columbia";1722888071;1722888249;"https://music.apple.com/fr/album/god-song/947726919?i=947726941&uo=4";"https://www.deezer.com/track/92407944";"https://open.spotify.com/track/6NICWrKMPBULivMCOordow"
"Max Roach";"We insist ! / Freedom now suite";"Driva man";"1960";"CANDID";1722888245;1722888558;;"https://www.deezer.com/track/97961674";
"Babatunde Olatunji";"Drums of passion";"Gin-go-lo-ba";"1960";"COLUMBIA";1722888557;1722888761;;;
"Francis Lai";"Psychemagik presents Magik sunset (part 2)";"Young freedom";"1978";"LENG RECORDS";1722888755;1722888958;;"https://www.deezer.com/track/122842276";
"Palatine";"Phantômaton";"Château lointaine";"2023";"YOTANKA RECORDS";1722888953;1722889167;;"https://www.deezer.com/track/2034557827";"https://open.spotify.com/track/1S7LHZgme9KOdSEZ2Ax30f"
"Nia Archives";"Sunrise bang ur head against tha wall";"No need 2 be sorry, call me?";"2023";"HIJINXX - ISLAND";1722889162;1722889366;;;
"Common";"Finding forever";"Forever begins";"2007";"GEFFEN RECORDS";1722889367;1722889602;;"https://www.deezer.com/track/1139569";"https://open.spotify.com/track/6IjorpTGDPyU0On9BU7mnA"
"Arcade Fire";"Neon bible";"My body is a cage";"2007";"MERGERECORDS";1722889597;1722889882;"https://music.apple.com/fr/album/my-body-is-a-cage/1252615522?i=1252616334&uo=4";"https://www.deezer.com/track/377386411";"https://open.spotify.com/track/1rOlTL4pKQ9Y1fURua4AJR"
"Maurice Andre";"Maurice André et Marie Claire Alain jouent Bach Albinoni et Haendel";"Cantate BWV 147 : Herz und Mund und Tat und Leben : Jesus bleibet mein Freude Choral - réduction pour trompette et orgue";"1966";"ERATO";1722889877;1722890109;;;
"Marlena Shaw";"Who is This Bitch, Anyway ?";"Loving you was like a party";"1974";"BLUE NOTE";1722890108;1722890351;;"https://www.deezer.com/track/5901886";"https://open.spotify.com/track/7j4F1L8YrTCpgoI2BGhu0s"
"Isabelle Mayereau";"Parcours";"Jeux de regards";"1977";"EPM";1722890351;1722890556;;;
"Estelle";"Shine";"American Boy (feat. Kanye West)";"2008";"ATLANTIC";1722890544;1722890829;;;
"Abraham Battat";"Praise poems  / Vol 2";"Fly away";"1973";"TRAMP RECORDS";1722890822;1722891004;;;
"The Circling Sun";"Kohan";"Kohan";"2023";"SOUNDWAY RECORDS";1722890997;1722891410;;;"https://open.spotify.com/track/0A3VYfGQq4K1NnMB9R7Gpn"
"Darko Rundek";"Ruke - La comédie des sens";"Ista slika";"2004";"PIRANHA MUSIC";1722891398;1722891643;;;"https://open.spotify.com/track/5IxAig7jKRPE2XHWk3wMkc"
"Pearl Bailey";"A broad";"C'est magnifique";"1958";"ROULETTE / MARATHON";1722891643;1722891836;;;
"Luciano Pavarotti";"Luciano Pavarotti : Mattinata";"L'Alba separa dalla luce l'ombra - pour ténor et orchestre";"1983";"DECCA";1722891835;1722891995;;;
"Lucio Battisti";"Ancora tu - Greatest hits";"Il nostro caro angelo";"1973";"RCA";1722891992;1722892243;;;
"Brigitte Fontaine";"La cave Saravah";"La maison du café";"1980";"SARAVAH";1722892240;1722892454;;"https://www.deezer.com/track/249892";
"Tamba 4";"Bossa jazz : The birth of hard bossa samba and the evolution of brazilian fusion 1962-1973";"San Salvador";"";"SOULJAZZ";1722892453;1722892592;;"https://www.deezer.com/track/1761055907";"https://open.spotify.com/track/51qur0i8tgOMLf4b481dw6"
"Roge";"Curyman";"Camara";"2023";"DIAMOND WEST RECORDS";1722892591;1722892821;;"https://www.deezer.com/track/1831139617";"https://open.spotify.com/track/5JnJtofi3qHhKb2rcv09UO"
"Rachael Dadd";"We resonate";"Strike our scythes";"2014";"TALITRES";1722892820;1722893022;;;"https://open.spotify.com/track/3mlzCBfup7HG58726iSya1"
"Nice Guys";"Nice guys love you (vol. 4)";"I'm not waiting";"2023";"NICE GUYS";1722893021;1722893233;;;
"Clairo";"Nomad";"Nomad";"2024";"CLAIRO RECORDS";1722893233;1722893458;"https://music.apple.com/fr/album/nomad/1742301413?i=1742301416&uo=4";;"https://open.spotify.com/track/4WJPxTsvWIdRZ9vMtqk7fj"
"Apollo Brown";"Clouds";"Heart of glass";"2011";"MELLO MUSIC GROUP";1722893456;1722893591;;"https://www.deezer.com/track/12122986";"https://open.spotify.com/track/2mIyxsWhu6XLrlyAGr74Li"
"The Pharcyde";"Labcabincalifornia";"Runnin'";"1995";"GO-BEAT";1722893589;1722893885;"https://music.apple.com/fr/album/runnin/1440914966?i=1440915343&uo=4";;"https://open.spotify.com/track/0XgpiStoxq1IJncYlPrvZ5"
"Amp Fiddler";"Inspiration information";"Be alright";"2008";"STRUT";1722893895;1722894167;;;"https://open.spotify.com/track/6nypQM28FfXZWSxWwXHooL"
"Mmyykk";"Science";"Emit (feat. Demae)";"2021";"RHYTHM SECTION";1722894158;1722894369;;;
"Vittorio Sommatino";"Lake Theme from Pokèmon Diamond and Pearl";"Lake theme from pokèmon diamond and pearl";"2022";"AUTOPRODUCTION";1722894364;1722894534;;"https://www.deezer.com/track/1697427367";
"Iamddb";"Rasta pasta (feat. Masego)";"Rasta pasta (feat. Masego)";"2024";"WAEV ENTERTAINMENT";1722894533;1722894780;;;
"Pedro Mizutani";"Aperana";"Chega De Saudade";"2023";"NICE GUYS";1722894775;1722894903;;"https://www.deezer.com/track/2147478637";"https://open.spotify.com/track/3RjK5S2XtI340rKqj3wrgl"
"Alister";"La femme parfaite (tout le monde dit que c'est elle)";"La Femme Parfaite (Tout Le Monde Dit Que C'est Elle)";"2010";"BARCLAY";1722894903;1722895128;;"https://www.deezer.com/track/9836232";
"The Lemon Twigs";"Songs for the general public";"No one holds you (Closer than the one you haven't met)";"2020";"4AD";1722895143;1722895350;;"https://www.deezer.com/track/980536792";"https://open.spotify.com/track/77WVyrKez4KSqiVjxt6D4P"
"Jellyfish";"Spilt milk";"Sebrina, paste and plato";"1993";"CHARISMA (THE FAMOUS CHARISMA LABEL)";1722895351;1722895494;;;"https://open.spotify.com/track/4bkvnWXSyptHi3ZN1hJOTZ"
"Queen";"A night at the opera";"You're my best friend";"1975";"PM";1722895491;1722895660;;;
"Elmer Bernstein";"The vibe / Ultimate rare grooves series / Vol9";"Early to bed";"";"RCA";1722895658;1722895797;;;"https://open.spotify.com/track/1cvzlgQsssmBrBys9BfrgH"
"Ray Charles";"The definitive Ray Charles";"Shake your tailfeather";"1980";"ATLANTIC";1722895795;1722895961;;;
