"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Syl Johnson";"Dave Godin's deep soul treasures volume 3";"Is it because I'm black";"1969";"ACID JAZZ";1713643175;1713643373;"https://music.apple.com/fr/album/is-it-because-im-black/736256975?i=736257071&uo=4";"https://www.deezer.com/track/72188796";"https://open.spotify.com/track/7jIUxP1H9SoD6qq8YHjSTV"
"Mandrill";"Mandrill";"Warning blues";"1971";"COLLECTABLES RECORDS";1713643366;1713643636;;;
"Lowenzahnhonig";"Löwenzahnhonig";"Moewe";"2023";"A TREE IN A FIELD";1713643635;1713643851;;"https://www.deezer.com/track/2399564325";"https://open.spotify.com/track/7435fDySDmWSwbQpOhwMxW"
"Kendra Morris";"Nine lives";"Circle eights";"2022";"KARMA CHIEF RECORDS";1713643841;1713644030;"https://music.apple.com/fr/album/circle-eights/1599590467?i=1599590632&uo=4";"https://www.deezer.com/track/1584604362";"https://open.spotify.com/track/7lpBkiquWjIVhykNhVB2fy"
"Hannah Miette";"Hannah Miette";"Revoir la mer (feat. François Atlas)";"2024";"MICROCULTURES";1713644028;1713644233;;;
"Mild High Club";"Going going gone";"Waving";"2021";"STONES THROW";1713644209;1713644470;"https://music.apple.com/fr/album/waving/1523126012?i=1523126537&uo=4";"https://www.deezer.com/track/1021501312";"https://open.spotify.com/track/0bv4nZfDxNTicuJSGy3jog"
"Sinead Harnett";"Ready is always too late";"Stickin' (feat. masego & vanjess)";"2022";"THAIRISH LIMITED";1713644468;1713644655;;"https://www.deezer.com/track/991011342";"https://open.spotify.com/track/6VPF95UpK3iI0poGulAtn9"
"Parental";"Mathuniversal";"Mathuniversal (instrumental)";"2023";"HHV";1713644653;1713644761;;"https://www.deezer.com/track/2377747595";
"Wax Tailor";"Tales of the forgotten melodies";"Que Sera";"2005";"LAB ORATOIRE";1713644757;1713644921;"https://music.apple.com/fr/album/que-sera/1529146742?i=1529146744&uo=4";"https://www.deezer.com/track/1061437412";"https://open.spotify.com/track/6TSDRzJGwbK9cajVbtqlPV"
"Mandarina";"Eldorado";"Les Sables Mouvants";"2022";"BAGUETTE PUBLISHING";1713644920;1713645141;"https://music.apple.com/fr/album/les-sables-mouvants/1688055238?i=1688055251&uo=4";"https://www.deezer.com/track/2285817177";"https://open.spotify.com/track/6mGNjO0hsiFsaXGk8KETaw"
"Corentin Ollivier";"Into pieces";"Forever";"2021";"CLIGNANCOURT RECORDS";1713645139;1713645385;"https://music.apple.com/fr/album/forever/1562662014?i=1562662732&uo=4";"https://www.deezer.com/track/1340885902";"https://open.spotify.com/track/6MTrWdvCngNaJMoujmcAn5"
