"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"B.T. Express";"Compil / Spirit of soul";"Do it (Til you're satisfied)";"1974";"WAGRAM";1721591958;1721592147;;;
"B.T. Express";"Compil / Spirit of soul";"Do it (Til you're satisfied)";"1974";"WAGRAM";1721592001;1721592193;;;
"Nxworries";"Why lawd";"86Sentra";"2024";"STONES THROW";1721592190;1721592287;"https://music.apple.com/fr/album/86sentra/1739842642?i=1739842658&uo=4";"https://open.spotify.com/track/7i6p1kY8DrZkDFoWi5vxu4";
"Sault";"Untitled (God)";"Life we rent but love is free";"2022";"FOREVER LIVING ORIGINALS";1721592286;1721592591;;;
"Sun Atlas";"Return to the spirit";"12th dimension caravan";"2024";"MOCAMBO";1721592575;1721592820;"https://music.apple.com/fr/album/12th-dimension-caravan/1730964842?i=1730964850&uo=4";"https://open.spotify.com/track/0uKRZ3PkWqVvAJLa75KIXK";"https://www.deezer.com/track/2662701832"
"Dick Annegarn";"Approche-toi";"Orbre";"1997";"WM";1721592816;1721592992;"https://music.apple.com/fr/album/orbre/110692678?i=110692495&uo=4";"https://open.spotify.com/track/4GEPhSMw8rmh3duvAj3euv";"https://www.deezer.com/track/694338"
"Moreno Veloso";"Coisa Boa";"Um passo à frente";"2014";"LUAKA BOP";1721592988;1721593248;;;
"Kid Creole & The Coconuts";"Best of Kid Creole and the Coconuts";"Don't take away my coconuts";"1983";"ISL";1721593243;1721593371;;;
"Joe Yorke";"Hopeless";"Man";"2023";"RHYTHM STEADY";1721593369;1721593570;"https://music.apple.com/fr/album/man/1708963114?i=1708963915&uo=4";"https://open.spotify.com/track/5Wrg6EKleHjSrmjih5AjeF";"https://www.deezer.com/track/2471721601"
"Jazzbois";"Higher dimension waiting room";"Up in the clouds";"2023";"BLUNT SHELTER";1721593561;1721593766;;"https://open.spotify.com/track/1smgw8XVSQyKxW6EsHTPhL";
"Joao Gilberto";"Amoroso/Brasil";"Wave";"1977";"WB";1721593761;1721594038;"https://music.apple.com/fr/album/wave/404520885?i=404520928&uo=4";"https://open.spotify.com/track/3JbZ8W2aFTIEP6EidBlN38";"https://www.deezer.com/track/7711337"
"Francoise Hardy";"Soleil";"Mon monde n'est pas vrai";"1970";"VIRGIN";1721594029;1721594189;"https://music.apple.com/fr/album/mon-monde-nest-pas-vrai/697187074?i=697187976&uo=4";"https://open.spotify.com/track/0I5DslteSHbNwPjjVGY2ti";"https://www.deezer.com/track/3463932"
"Penny Arcade";"Backwater Collage";"Want you around";"2024";"TAPETE RECORDS";1721594184;1721594336;;"https://open.spotify.com/track/0f4chdEYFKo7aODyMu2uoc";"https://www.deezer.com/track/2683243862"
"Pete Josef";"Utopia / Sunny side up";"Utopia";"2023";"SONAR KOLLEKTIV";1721594334;1721594596;;"https://open.spotify.com/track/5Ud5UdC4hS4L1KvG4Kwi7N";
"Ruby Rushton";"Ironside";"Where are you now ?";"2019";"22A MUSIC";1721594593;1721594854;;;
"Julie London";"The best of the Liberty years";"Cry me a river";"1955";"LIBERTY";1721594852;1721595028;"https://music.apple.com/fr/album/cry-me-a-river/724637009?i=724637023&uo=4";"https://open.spotify.com/track/7f6AAixCrVar1ZY7RPHDfM";
"Jenny Lewis";"Joy'All";"Giddy up";"2023";"BLUE NOTE RECORDS";1721595021;1721595202;"https://music.apple.com/fr/album/giddy-up/1677437609?i=1677437617&uo=4";"https://open.spotify.com/track/0feQcTR5PooMxwf5YmKcrv";"https://www.deezer.com/track/2265521037"
"Francis Bebey";"African electronic music 1975 -1982";"Il n'y a pas de crocodiles à Cocody";"1979";"BORN BAD";1721595188;1721595345;;;"https://www.deezer.com/track/2349940095"
"Suicide";"Suicide";"Ghost Rider";"1977";"MUTE RECORDS";1721595343;1721595492;"https://music.apple.com/fr/album/ghost-rider-2019-remaster/1463179848?i=1463179849&uo=4";;"https://www.deezer.com/track/16425454"
"Cosmo Sheldrake";"BOF / Galapagos";"Flamingos";"2019";"TARDIGRADE RECORDS";1721595490;1721595577;"https://music.apple.com/fr/album/flamingos/1666898748?i=1666898755&uo=4";"https://open.spotify.com/track/0jYwqZVPtRtqHrmiCHlAg1";"https://www.deezer.com/track/2111529357"
"East Village";"Drop out";"What kind of friend is this";"1993";"HEAVENLY RECORDINGS";1721595603;1721595853;;;
"Supergrass";"Supergrass";"Moving";"1999";"EMI";1721595836;1721596100;"https://music.apple.com/fr/album/moving-2022-remaster/1639857698?i=1639857699&uo=4";"https://open.spotify.com/track/5lkCsbgamJJF2APdUVf27A";"https://www.deezer.com/track/3363222"
"Kokoroko";"Carry me home";"Carry me home";"2020";"BROWNSWOOD RECORDINGS";1721596091;1721596399;;"https://open.spotify.com/track/2mgIoFgItGxpYAQw5j1ShQ";
"Dub Shepherds";"Night & day";"Palm beach blues";"2023";"BAT RECORDS";1721596394;1721596584;;"https://open.spotify.com/track/4VUamk9WMBNWRmsTfQMFpo";
"Alain Souchon";"La vie théodore";"En collant l'oreille sur l'appareil";"2005";"VIRGIN";1721596588;1721596845;"https://music.apple.com/fr/album/en-collant-loreille-sur-lappareil/714770058?i=714770357&uo=4";;"https://www.deezer.com/track/58819151"
"Erykah Badu";"But you caint use my phone";"Mr. telephone man";"2015";"MOTOWN RECORDS";1721596844;1721597036;;"https://open.spotify.com/track/0slTsYXs9rNvfvfwMUBbU5";
"De La Soul";"The best of";"Ring ring ring (ha ha hey)";"1991";"RHINO";1721597033;1721597279;;"https://open.spotify.com/track/1zRW3vr3uw0tdG7iLWUZpn";"https://www.deezer.com/track/2104714087"
"Sam Wilkes";"Perform the Compositions of Sam Wilkes & Jacob Mann";"Siri, how do I know if I have commitment issues ?";"2022";"LEAVING RECORDS";1721597278;1721597530;;;
"Marina P";"Eugenio";"Eugenio";"2024";"LES RYTHMES RUBAN";1721597531;1721597696;;"https://open.spotify.com/track/57XsfltBbtlbqTXkZJYsXj";
"The Platters";"The platters";"Love me tender";"";"POLYGRAM";1721597692;1721597857;;"https://open.spotify.com/track/3IRkoVv21ExmBXE8DZiaub";"https://www.deezer.com/track/1388726252"
"The Swingle Singers";"The Swingle Singers :  Bach Hits Back";"Le clavier bien tempéré : Prélude en sol dièse min BWV 887";"1994";"VIRGIN CLASSICS";1721597855;1721598032;;;
"Camille";"Ratatouille (film)";"Ratatouille (film) : Le festin";"2007";"DISNEY";1721598032;1721598201;;;
"Mulatu Astatqe";"Ethiopie/Ethio-jazz et musique instrumentale 1969-1974/Ethiopiques vol. 4";"Ené alantchi alnorem";"1974";"BUDA MUSIQUE";1721598194;1721598491;;;
"Kadhja Bonet";"California holiday";"California holiday";"2022";"NINJA TUNE";1721598487;1721598764;"https://music.apple.com/fr/album/california-holiday/1651874632?i=1651874633&uo=4";"https://open.spotify.com/track/5DHefQvcjfmg7ZYtgCW0Lf";"https://www.deezer.com/track/2021098337"
"Hope Tala";"I can’t even cry";"I can’t even cry";"2024";"PMR RECORDS";1721598761;1721598982;"https://music.apple.com/fr/album/i-cant-even-cry/1734899228?i=1734899229&uo=4";"https://open.spotify.com/track/2knRILXCUzgUfP10oxsgk3";
"Taj Mahal";"Music fuh ya' (Musica para tu)";"Honey babe";"1977";"WARNER BROS";1721598977;1721599221;;"https://open.spotify.com/track/1JuCfW04AeZ6ZyoHcuClNJ";
"Glass Beams";"Mahal";"Mahal";"2024";"NINJA TUNE";1721599239;1721599437;;"https://open.spotify.com/track/0iiB9CYptXO5Fz728LHHsQ";
