"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Mario Canonge & Michel Zenino";"Paraphrases";"Zenitude";"2024";"Aztec Musique";1730109567;1730109837;;;
"Randy Newman";"The Randy Newman Songbook vol. 3";"I love to see you smile";"2016";"NONESUCH";1730109836;1730109980;"https://music.apple.com/fr/album/i-love-to-see-you-smile/1135114525?i=1135115440&uo=4";"https://www.deezer.com/track/131867214";"https://open.spotify.com/track/3i8JCyNcEr7eeAiIlGHQt6"
"Joan As Police Woman";"Lemons, limes and orchids";"With hope in my breath";"2024";"PIAS";1730109976;1730110204;;;"https://open.spotify.com/track/4tM6nhMGcfzeXKpyLW482R"
"Rone";"Room with a View";"Esperenza";"2020";"INFINE";1730110203;1730110463;;;
"Souad Massi";"Sequana";"L'espoir";"2022";"BACKING TRACK PRODUCTION / VIRGIN MUSIC";1730110454;1730110733;;;"https://open.spotify.com/track/7GUsWHZFegARzBMzriHGLM"
"Maria Bethania";"Mel";"Infinito Desejo";"1979";"";1730110728;1730110893;;"https://www.deezer.com/track/4701925";"https://open.spotify.com/track/77vla1UdrBpWoF0OE1QCwI"
"Thibault Cauvin";"Thibault Cauvin interprète des pièces pour guitare";"Chôro n°1";"2015";"SONY CLASSICAL";1730110891;1730111138;;;
"Terry Callier";"Life time";"I don't want to see myself";"1999";"BLUE THUMB";1730111135;1730111550;;;
"Al Green";"Green is blue gets next to you";"Light my fire";"1971";"MEDIA 7";1730111550;1730111781;;"https://www.deezer.com/track/458981912";"https://open.spotify.com/track/5eIx02KMwP6qMG8tcZxKhG"
"Niney The Observer";"Sledgehammer dub in the streets of Jamaica";"Tribulation version";"1977";"MOTION RECORDS";1730111780;1730111966;;"https://www.deezer.com/track/107817580";
"Nell Smith & The Flaming Lips";"Where the viaduct looms";"O children";"2021";"BELLA UNION";1730111964;1730112290;;;
"Noa Jamir";"Cicada";"Coming of age";"2024";"FINAL GIRL RECORDS";1730112284;1730112508;;"https://www.deezer.com/track/2840527052";"https://open.spotify.com/track/1yiFqh9y0kKvSBTIBs6t8u"
"John Zorn";"The mysteries";"Hymn of the naassenes";"2013";"TZADIK";1730112505;1730112808;;"https://www.deezer.com/track/2479011501";"https://open.spotify.com/track/52ytjr9lgRu3WD5XsIBQNz"
"Alain Peters";"Parabolér";"Panier su la têt, ni charité";"1984";"TAKAMBA";1730112801;1730113025;;;
"The Rolling Stones";"Forty licks";"Street Fighting man";"1968";"ABKCO";1730113024;1730113216;;"https://www.deezer.com/track/9956068";
"Thomas Bangalter";"BOF / Daaaaaali !";"Daaaaaali !";"2024";"ED BANGER RECORDS";1730113212;1730113450;;;
"Francois Patrice";"The vaults of Zagora Records mastermind (1971-1984)";"Le contrat";"1973";"BECAUSE";1730113448;1730113660;;;
"Shirley Bassey";"The remix album / Diamonds are forever";"Goldfinger - Propellerheads Mix";"2000";"LIBERTY";1730113653;1730114005;;;"https://open.spotify.com/track/160xTO075ydVLxMoL4C346"
"Quatuor Protean";"Tempus omnia vincit";"Chaconne en sol min Z 730";"2024";"LINN RECORDS";1730114000;1730114262;;;
"Gabriels";"Love and hate in a different time";"Professional";"2020";"R & S RECORDS";1730114259;1730114492;;"https://www.deezer.com/track/2319391485";
"Jazz Liberatorz";"Clin d'oeil";"When the clock ticks";"2008";"KIF RECORDS";1730114489;1730114712;;;
"Mary Lou Williams";"Black christ of the Andes";"My blue heaven";"1964";"SMITSONIAN F";1730114710;1730114895;;"https://www.deezer.com/track/4409467";"https://open.spotify.com/track/6TkNbkFSdxJXm0AoHAgGDd"
"Lucrecia Dalt";"¡Ay!";"Bochinche";"2022";"RVNG INTL.";1730114892;1730115022;;;"https://open.spotify.com/track/4qS5B0Btt6oTGMXUD0AMsg"
"Sixto Rodriguez";"Cold fact";"Sugar man";"1970";"LIGHT IN THE ATTIC RECORDS";1730115022;1730115248;;;
"John Roseboro";"Johnny";"How to pray";"2023";"PUBLIC CONFESSION ART HOUSE";1730115243;1730115419;;"https://www.deezer.com/track/2163067727";"https://open.spotify.com/track/2ABSIwSLt40a1zI0BarWKl"
"Mieke Miami";"Birdland";"Mahady omahody";"2024";"SONAR KOLLEKTIV";1730115417;1730115598;;;
"Cleo Sol";"Gold";"Lost angel";"2023";"FOREVER LIVING ORIGINALS";1730115598;1730115949;;"https://www.deezer.com/track/2471145111";"https://open.spotify.com/track/1z4Xn56nofk20j8cHSsSMe"
"The Beach Boys";"Surfin' safari & surfin' usa (hdcd remastered)";"Lonely sea";"1962";"CAPITOL";1730115943;1730116084;;;
"Branko Mataja";"Over fields and mountains";"Duboko je more";"2022";"NUMERO GROUP";1730116082;1730116335;;"https://www.deezer.com/track/1583180202";"https://open.spotify.com/track/6Wmt4uqlKCh7fyG5nY4Cq7"
"Dominique A";"Auguri";"Les enfants du Pirée (Remix)";"2012";"EMI";1730116285;1730116454;;;
"Beak";">>>>";"The seal";"2024";"INVADA RECORDS";1730116449;1730116819;;;
"Rioland";"Psychemagik Presents : Magik sunrise";"Tension";"1984";"LENG RECORDS";1730116807;1730116987;;;
"Ze Nigro";"Silencio";"Trincheira (feat. Saulo Duarte)";"2024";"NUBLU";1730116986;1730117236;;;
"Men I Trust";"Untourable album";"Sugar";"2021";"INDEPENDENT";1730117233;1730117408;;;"https://open.spotify.com/track/6ZdAsADC9LIICvsVRuGWbZ"
"Vanishing Twin";"Choose your own adventure";"Telescope";"2016";"SOUNDWAY RECORDS";1730117403;1730117662;"https://music.apple.com/fr/album/telescope/1611547143?i=1611547568&uo=4";;"https://open.spotify.com/track/47T9uyBjg4iiMesZ6E13d6"
"King Gizzard & The Lizard Wizard & Mild High Club";"Sketches of brunswick east";"Rolling stoned";"2017";"HEAVENLY RECORDINGS";1730117661;1730117859;;;
"Isaac Hayes";"Best of Isaac Hayes";"Walk on by";"1969";"STAX/";1730117857;1730118127;;;"https://open.spotify.com/track/1jwKdqb7OindD204ocIryP"
"Charles Bradley";"Victim of love";"Strictly reserved for you";"2013";"DAPTONE";1730118123;1730118343;;;"https://open.spotify.com/track/0QM3kYculSR2QjtXnysN1Z"
