"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"The Lime";"Praise poems / Vol. 3";"Soul kitchen";1967;"TRAMP RECORDS";1711360579;1711360810;;;
"Link Wray";"Jack the Ripper (The Singles 1957-1962,...)";"Night life";;"JASMINE RECORDS";1711360809;1711360937;"https://open.spotify.com/track/1mlrxQMztfXwiS2q0jf0EE";;
"The Cramps";"Bad music for bad people";"Drug train";1983;"INTERNATIONAL RECORD SYNDICATE";1711360931;1711361084;"https://open.spotify.com/track/4a61QVxWahKxq40GtkcS3x";;
"Rufus Thomas";"What it is ! Funky soul and rare grooves";"The memphis train";1968;;1711361076;1711361226;;;
"Keith & Tex";"This Is Trojan Rock Steady";"Stop that train";1967;"TROJAN RECORDS";1711361221;1711361414;;"https://www.deezer.com/track/1245953712";
"Mac Demarco";"Here comes the cowboy";"Choo Choo";2019;"CAROLINE";1711361412;1711361564;"https://open.spotify.com/track/6AkGsHilWb1yv6tGkERpMp";;
"Masayoshi Takanaka";"Seychelles";"Bird island Kyuukou";1976;"UNIVERSAL SIGMA";1711361555;1711361777;;;
"Haruomi Hosono";"Hosono house";"Choo choo gatagoto";1973;"LIGHT IN THE ATTIC RECORDS";1711361768;1711361971;;"https://www.deezer.com/track/604430662";
"Kido Yasuhiro";"City pop";"Zin zin zin";1978;"COLUMBIA";1711361970;1711362146;;;
"Chico Buarque De Hollanda";"N° 4";"Essa moça ta diferente";1970;"PHILIPS";1711362139;1711362306;;;
"Stacey Kent";"I know I dream";"La rua madureira";2017;"OKEH";1711362296;1711362586;"https://open.spotify.com/track/5o2eVmToNXqAxwXPvAiPvU";"https://www.deezer.com/track/1881100007";
"Manuela Wiesler";"Andre Jolivet : musique pour flute - volume 2 / enregistrements de 1984 a 1995";"Pastorales de Noel : entree et danse des bergers - 4 pieces pour flute, harpe et basson";1996;"BIS";1711362584;1711362728;;;
"Ian Anderson";"The Secret Language of Birds";"The little flower girl";2000;"RORU";1711362726;1711362941;"https://open.spotify.com/track/4d9hynLwfScBcon3vRkEth";;
"Donna Blue";"Into the realm of love";"Mains de l'amour";2024;"SNOWSTAR RECORDS";1711362940;1711363239;"https://open.spotify.com/track/0yISkg1jkmNCxzZEXwdTGN";;
"Cousin Kula";"Vitamin D";"The sun";2024;"RHYTHM SECTION ITNL.";1711363233;1711363421;"https://open.spotify.com/track/0wNAQj2w4sVY7VzihW3wMG";;
"Tour-Maubourg";"Spaces of silence";"La péruvienne";2023;"PONT NEUF RECORDS";1711363412;1711363565;"https://open.spotify.com/track/2FpKvbKeqbzFu6Z2pAXhTG";"https://www.deezer.com/track/1964725237";
"Beck";"Odelay";"Where it's at";1996;"GEFFEN";1711363563;1711363886;"https://open.spotify.com/track/0myfUjrUP8kMrk48nOXAY0";"https://www.deezer.com/track/971422902";
"Lee Fields";"Emma Jean";"Talk To Somebody";2014;"TRUTH & SOUL";1711363878;1711364121;"https://open.spotify.com/track/5rLmrBgsxAU5eUrA8yXkxO";;
"Ned Doheny";"Groovy / Vol. 6";"To prove my love";1978;"IRMA RECORDS";1711364114;1711364399;"https://open.spotify.com/track/3UTGUg0joTS5EB8YAD7W28";"https://www.deezer.com/track/13358288";
"Ramon Pyrme & Jean Claude Cornely";"Digital zandoli";"Vacance union";2016;"HEAVENLY SWEETNESS";1711364399;1711364684;;;
"Kassav'";"An-ba-chen'n la";"Sa ki la pouw...";1985;"GD PRODUCTIONS";1711364685;1711364896;;;
"Half Pint";"Recollection";"Winsome";1984;"INDIGO";1711364872;1711365071;;;
"Papooz";"Resonate";"Minor miracles";2024;"HALF AWAKE";1711365069;1711365261;"https://open.spotify.com/track/5zg4vtr3r90Y6CFZPGZUTD";"https://www.deezer.com/track/2507323991";
