"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Joe Lovano";"Viva Caruso";"Santa lucia";"2002";"BLUE NOTE";1765706269;1765706438;"https://music.apple.com/fr/album/santa-lucia/723559258?i=723559592&uo=4";"https://www.deezer.com/track/3509273";"https://open.spotify.com/track/755h5tUxI6gqEt14md5Yow"
"Henri Salvador";"Chambre avec vue";"Il fait dimanche";"2000";"SOURCE/ VIRG";1765706434;1765706666;;"https://www.deezer.com/track/3129606";"https://open.spotify.com/track/6g7jewBrJ8iIBxGH5ab2ZO"
"Sandro Ceyte";"Rose et Rosée - EP";"Sunday";"2017";"ROSE ET ROSEE";1765706658;1765706739;;;
"Nusantara Beat";"Nusantara Beat";"Ke masa lalu";"2025";"GLITTERBEAT RECORDS";1765706739;1765707000;;"https://www.deezer.com/track/3516865371";"https://open.spotify.com/track/5dnbMYE8HJu3Y7gDZUcsGy"
"Santana";"Santana : Abraxas";"Mother's daughter";"1970";"CBS";1765706996;1765707263;;"https://www.deezer.com/track/77879664";"https://open.spotify.com/track/1Ag8YqvKOcwapkaRJG66p8"
"Vanishing Twin";"The age of immunology";"Krk (At home in strange places)";"2019";"FIRE";1765707254;1765707519;"https://music.apple.com/fr/album/krk-at-home-in-strange-places/1668212727?i=1668212728&uo=4";"https://www.deezer.com/track/2120867067";"https://open.spotify.com/track/2OTahVymzniNYXgXXe4diT"
"Magic In Threes";"Diggin' dirt";"Diggin' dirt";"2021";"GOLDEN RULES";1765707517;1765707651;;"https://www.deezer.com/track/1362559362";"https://open.spotify.com/track/4QHEnc3R5UUFAOomYbdT4M"
"Tank And The Bangas";"Green balloon";"Spaceships";"2019";"VERVE RECORDS";1765707648;1765707905;;"https://www.deezer.com/track/672223102";"https://open.spotify.com/track/7fyU4Ce2YIkn3XCR1FKP05"
"Ashanti";"Ashanti";"Unfoolish";"2002";"MURDER INC";1765707903;1765708097;"https://music.apple.com/fr/album/unfoolish/1444119785?i=1444119993&uo=4";"https://www.deezer.com/track/1125974";"https://open.spotify.com/track/6dZ6qWl1e9GsMndBG7vqB9"
"Dub Shepherds";"Night & day";"Water your seeds";"2023";"BAT RECORDS";1765708096;1765708262;;"https://www.deezer.com/track/2318971635";"https://open.spotify.com/track/0IQy5pGdeuEXvE942B3zAQ"
"10 CC";"Deceptive bends";"Marriage bureau rendezvous";"1977";"MERCURY";1765708260;1765708506;;;
"Mathieu Boogaerts";"Mathieu Boogaerts";"Mon rendez- vous";"2012";"TOT OU TARD";1765708500;1765708763;;;
"Evgeny Grinko";"Winter moolight";"Ticket to the Rome";"2025";"NETTWERK MUSIC GROUP";1765708758;1765708925;"https://music.apple.com/fr/album/ticket-to-the-rome/1779763613?i=1779763862&uo=4";"https://www.deezer.com/track/3090872121";"https://open.spotify.com/track/3TJH4AdN4o45zwuXvRjnMq"
"Jim Sullivan";"U.F.O.";"U.F.O.";"1969";"LIGHT IN THE ATTIC RECORDS";1765708924;1765709090;;"https://www.deezer.com/track/3185028181";
"Conway Twitty";"Gold";"What Am I Living For (Single Version)";"1960";"MCA NASHVILLE";1765709088;1765709245;;"https://www.deezer.com/track/3056297";
"Ray Charles";"Renaissance";"Living for the city";"1975";"LONDON";1765709244;1765709606;;"https://www.deezer.com/track/1384399172";
"Ady Zehnpfennig";"Achtung german grooves";"Erster Afternoon";"";"BUREAU B";1765709598;1765709809;;;
"Giorgio Poi";"Schegge";"Nelle tue piscine";"2025";"BOMBA DISCHI";1765709808;1765710012;"https://music.apple.com/fr/album/nelle-tue-piscine/1803115806?i=1803115810&uo=4";"https://www.deezer.com/track/3346755851";"https://open.spotify.com/track/5SZuT8HthpSDGX9K2HJ93u"
"Caroline Loeb";"Best Of Caroline Loeb";"C'est la ouate (radio edit)";"1986";"CHOICE OF MUSIC";1765710011;1765710236;;;
"Automatic";"Excess";"Venus hour";"2022";"STONES THROW RECORDS";1765710229;1765710397;"https://music.apple.com/fr/album/venus-hour/1607040683?i=1607041154&uo=4";"https://www.deezer.com/track/1635515422";"https://open.spotify.com/track/7g3pzWgOF5SzfGSaxAslfN"
"Kool & The Gang";"Kool & the gang";"Sea of tranquility";"1970";"P&C RECORDS";1765710395;1765710608;"https://music.apple.com/fr/album/sea-of-tranquility/1444084027?i=1444084499&uo=4";"https://www.deezer.com/track/83944931";"https://open.spotify.com/track/4UVLnZs0Vn9FQCSgL4JnJj"
"Bastien D";"Take you out";"Waiting (feat. Gerard Black)";"2025";"CHIEN BLEU";1765710608;1765710835;"https://music.apple.com/fr/album/waiting-feat-gerard-black/1847910238?i=1847910240&uo=4";;
"Albin De La Simone";"Un homme";"La première femme de ma vie";"2013";"TOT OU TARD";1765710833;1765711096;"https://music.apple.com/fr/album/la-premi%C3%A8re-femme-de-ma-vie/1447103131?i=1447103154&uo=4";"https://www.deezer.com/track/605643592";"https://open.spotify.com/track/01FZTO8XEXklSIxp5eguY8"
"Gunter Kallmann ChoIR";"The fantastic sound of (Jazz club)";"By the time I get to Phoenix";"1970";"POLYDOR";1765711092;1765711316;;"https://www.deezer.com/track/3557135141";"https://open.spotify.com/track/05PAuUzD36ukcF28B9IvNu"
"John Medeski";"Mellotron variations";"Waltzing riverbed way";"2019";"SPACEFLIGHT RECORDS";1765711315;1765711553;;;
"Chico Buarque";"Sonho de um carnaval";"Samba e amor";"1970";"RYM MUSIQUE";1765711549;1765711778;;"https://www.deezer.com/track/78761198";"https://open.spotify.com/track/4uEYpkj1LftTpAXpUwqQo0"
"Swingle Singers";"Jazz Sébastien Bach vol 1";"Prélude en fa min BWV 881";"1963";"PHILIPS";1765711776;1765711907;;;
"Iggy Pop";"BOF / Arizona dream";"In the deathcar";"1993";"MERCURY";1765711907;1765712214;"https://music.apple.com/fr/album/in-the-deathcar/1442610964?i=1442611282&uo=4";;
"Ronnie Kole Trio";"A rhythm and blues christmas";"Winter wonderland";"1996";"NOEL";1765712207;1765712347;"https://music.apple.com/fr/album/winter-wonderland/400900187?i=400900293&uo=4";"https://www.deezer.com/track/7577663";
"Johnny Mathis";"Sounds of christmas / CD 01";"The carol of the bells";"2014";"SONY BMG MUSIC";1765712344;1765712426;;"https://www.deezer.com/track/88076547";
"Daniel Darc";"Crève coeur";"Je me souviens, je me rappelle";"2004";"WATER/UNIVER";1765712425;1765712623;;"https://www.deezer.com/track/628638702";
"Little Dragon";"Slugs of love";"Kenneth";"2023";"NINJA TUNE";1765712620;1765712847;"https://music.apple.com/fr/album/kenneth/1680738320?i=1680738335&uo=4";"https://www.deezer.com/track/2266672017";"https://open.spotify.com/track/2VW4ew2tVzjjLYn1pw1yGY"
"Prince";"Prince";"Sexy dancer";"1979";"WARNER";1765712846;1765713104;;"https://www.deezer.com/track/4288237";"https://open.spotify.com/track/3KgByVmDzMkOXwtbqbqjBn"
"Daft Punk";"Human after all";"Make love";"2005";"VIRGIN";1765713090;1765713263;"https://music.apple.com/fr/album/make-love/696478788?i=696479081&uo=4";;"https://open.spotify.com/track/4ABWPP59ItFKykdaDF09K5"
"Sons Of Sevilla";"Street light moon";"Butterfly";"2025";"UBIQUITY";1765713260;1765713434;;"https://www.deezer.com/track/3401296261";"https://open.spotify.com/track/4rpirQ5VVgzSoEY2qQe9sJ"
"David Soul";"David Soul";"1927 kansas city";"1976";"PRIVATE STOCK RECORDS";1765713431;1765713617;"https://music.apple.com/fr/album/1927-kansas-city/1435665434?i=1435665452&uo=4";"https://www.deezer.com/track/551939122";"https://open.spotify.com/track/561SWD7bAFuYjzbxXYiGDz"
"Divers";"60's 70's 80's & 90's TV Hits !";"Starsky and Hutch (Tv Series Theme)";"";"BEAT BOUTIQUE";1765713617;1765713816;;;
"Intrinsic Trance";"Psychemagik presents magik cyrkles";"Hey policeman";"1976";"LENG RECORDS";1765713812;1765714009;;;
