"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Anneliese Rothenberger";"Le pays du sourire / Das land des lächelns (intégrale)";"Le pays du sourire  ( Das Land des Lächelns ) : Alles vorbei (Acte II) Air de Lisa";"1967";"EMI CLASSICS";1738231110;1738231220;;;
"Nat King Cole";"The world of nat King Cole";"Smile";"1961";"CAPITOL/EMI";1738231219;1738231391;"https://www.deezer.com/track/3240277";"https://open.spotify.com/track/1oDCK7PW72XEZ1pE5rh87A";
"Michael Giacchino";"BOF / Là-haut";"Là-haut : Carl goes up";"2009";"WALT DISNEY RECORDS";1738231390;1738231602;;;
"Neil Young";"Storytone (edition deluxe)";"I'm glad I found you";"2014";"REPRISE RECORDS";1738231602;1738231821;;;
"Mercury Rev";"All is dream";"Lincoln's eyes";"2001";"V2";1738231820;1738232124;"https://www.deezer.com/track/819629592";"https://open.spotify.com/track/6aeFTUUz2C4EJE4AxBLwIH";
"Glass Beams";"Mahal";"Snake oil";"2024";"NINJA TUNE";1738232120;1738232415;"https://www.deezer.com/track/2670478022";"https://open.spotify.com/track/6zg1mb0ThmEuhhjBKqVckn";"https://music.apple.com/fr/album/snake-oil/1727145709?i=1727145713&uo=4"
"Sault";"7";"Threats";"2019";"FOREVER LIVING ORIGINAL";1738232415;1738232676;"https://www.deezer.com/track/752504162";"https://open.spotify.com/track/4CIyRJ42G522wF7WzJqPF7";"https://music.apple.com/fr/album/threats/1479655459?i=1479655624&uo=4"
"Flavien Berger";"radio contre-temps";"draps";"2019";"A+LSO";1738232675;1738232799;"https://www.deezer.com/track/703765552";"https://open.spotify.com/track/1Ar3KYByDZWhbdCfTWbX4m";
"Barth";"Like cavemen do";"Rococo";"2025";"CAVEMEN SONGS";1738232798;1738232996;"https://www.deezer.com/track/3103966391";"https://open.spotify.com/track/2k6esogPp6cpiSvsJHmuVk";"https://music.apple.com/fr/album/rococo/1780974784?i=1780976141&uo=4"
"Timmy Thomas";"Why can't we live together";"Why can't we live together";"1972";"POLYDOR";1738232994;1738233274;"https://www.deezer.com/track/682805";"https://open.spotify.com/track/722E6CPY8biq4sUnf40u6Y";"https://music.apple.com/fr/album/why-cant-we-live-together/80007929?i=80007894&uo=4"
