"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Florin Niculescu";"Djangophonie";"Minor swing";"2005";"CHANTDUMONDE";1744711160;1744711361;;;
"Andrew Bird";"Inside problems";"Lone didion";"2022";"LOMA VISTA";1744711359;1744711620;"https://music.apple.com/fr/album/lone-didion/1616749519?i=1616749774&uo=4";"https://www.deezer.com/track/1768232797";"https://open.spotify.com/track/4kr0DiRsirWvdkYKDGptWF"
"MC Solaar";"Qui sème le vent récolte le tempo";"Qui sème le vent récolte le tempo";"1991";"POLYDOR";1744711616;1744711870;;"https://www.deezer.com/track/1421656762";"https://open.spotify.com/track/0lkiCn67S6NUEMi8vBWDpY"
"Socalled";"Ghettoblaster";"You are never alone";"2006";"LABEL BLEU";1744711864;1744712132;;"https://www.deezer.com/track/1406472";
"The Lewis Express With Chip Wickham";"Doo-Ha!";"Walk on";"2025";"ATA RECORDS";1744712131;1744712416;;;
"Camille Yarbrough";"The Iron Pot Cooker";"But it comes out mad";"2000";"VANGUARD RECORDS";1744712415;1744712791;;"https://www.deezer.com/track/935302282";
"Stella";"Adagio";"Too poor";"2025";"SUB POP RECORDS";1744712790;1744713020;;;"https://open.spotify.com/track/0uNgxjNqbAjcsTgz1UVKNw"
"Laurent Bardainne & Tigre D'Eau Douce";"Hymne au soleil";"Oh yeah";"2022";"HEAVENLY SWEETNESS";1744713019;1744713235;"https://music.apple.com/fr/album/oh-yeah/1593832914?i=1593833266&uo=4";;
"Girma Beyene & Akale Wube";"Ethiopie/Ethiopiques vol 30 : Mistakes on purpose";"Tsegéréda";"2017";"BUDA";1744713233;1744713462;"https://music.apple.com/fr/album/tseg%C3%A9r%C3%A8da/1189067670?i=1189069834&uo=4";;
"Herb Alpert";"Music volume 1";"I'm yours";"2017";"HERB ALPERT PRESENTS";1744713461;1744713644;;"https://www.deezer.com/track/1035134082";"https://open.spotify.com/track/5rWfSQWkqa7GTz1kuRRRtz"
"U-Roy & The Children";"Cutting razor";"Yama khy";"1973";"HEARTBEAT";1744713643;1744713853;;;
"Wings";"Wings at the speed of sound";"Silly love songs";"1976";"PARLOPHONE";1744713851;1744714202;;;
"Marinero";"La la la";"Dream suite";"2025";"HARDLY ART";1744714201;1744714434;"https://music.apple.com/fr/album/dream-suite/1777538301?i=1777538306&uo=4";"https://www.deezer.com/track/3073648601";"https://open.spotify.com/track/1rqGes0oHiWQRoIhsWqcGo"
"Pierre-Alain Dahan";"Tele Music / Vol. 3";"Mister Mistery";"2023";"BMG";1744714433;1744714543;;;
"La La";"Zamba puta";"Bebés";"2017";"AUTOPRODUCTION";1744714542;1744714688;;;
"Caloe";"Le voyageur";"Reste un peu";"2024";"LABEL OUEST";1744714687;1744714894;;"https://www.deezer.com/track/2896433211";"https://open.spotify.com/track/0fihoieVTPsi3d48LVbDhU"
"Cassius";"Dreems";"Summer";"2019";"LOVE SUPREME / JUSTICE";1744714894;1744715073;"https://music.apple.com/fr/album/summer/1464176156?i=1464176169&uo=4";"https://www.deezer.com/track/678190212";"https://open.spotify.com/track/5rA7DqTr9MOmtQkqP8cblf"
