"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Adrian Crowley";"Measure of joy";"Measure of joy";"2025";"VALLEY OF EYES RECORDS";1743587798;1743588007;"https://music.apple.com/fr/album/measure-of-joy/1779974955?i=1779975255&uo=4";"https://www.deezer.com/track/3094113301";"https://open.spotify.com/track/7m24AgloJzGCG4GRgDuf2i"
"Scott Gilmore";"Volume 1";"Paranoid days";"2024";"CRAMMED DISCS";1743588005;1743588125;;"https://www.deezer.com/track/3047467721";
"Grace Jones";"Island life";"Walking In The Rain";"1981";"ISLAND";1743588124;1743588383;;"https://www.deezer.com/track/1359256392";"https://open.spotify.com/track/6eQ40FpOWggK5iKl3khLyp"
"David Byrne & St Vincent";"Love this giant";"I am an ape";"2012";"4AD";1743588382;1743588565;;;
"Tyler The Creator";"CHROMAKOPIA";"Balloon";"2024";"COLUMBIA";1743588564;1743588718;;;
"Philippe Katerine";"Magnum";"Les dictateurs";"2014";"BARCLAY";1743588717;1743588868;;"https://www.deezer.com/track/76941953";"https://open.spotify.com/track/10RBF9wpiwJZYDpLo16QmY"
"Kraak & Smaak";"Pleasure centre";"Pleasure centre";"2019";"BOOGIE ANGST";1743588865;1743589083;"https://music.apple.com/fr/album/pleasure-centre/1520059565?i=1520059992&uo=4";"https://www.deezer.com/track/1000932992";"https://open.spotify.com/track/1KCazUFsaIjJc6b3OP05TA"
"Timmy Thomas";"Why can't we live together";"Why can't we live together";"1972";"POLYDOR";1743589080;1743589358;;"https://www.deezer.com/track/682805";"https://open.spotify.com/track/722E6CPY8biq4sUnf40u6Y"
"Durand Jones & The Indications";"Flowers";"Been so long";"2025";"SECRETLY GROUP";1743589354;1743589549;;"https://www.deezer.com/track/3243621081";"https://open.spotify.com/track/7oufeov2Bg9nyx8bLAQ8uA"
"Charlotte Dos Santos";"Cleo";"It's over, Bobby";"2017";"FRESH SELECTS";1743589547;1743589754;"https://music.apple.com/fr/album/its-over-bobby/1249306110?i=1249306540&uo=4";"https://www.deezer.com/track/583532652";"https://open.spotify.com/track/0rUodcurnZSZP1Z6hb4InJ"
"Milt Buckner";"B.O.F. / Mulholland drive";"The beast";"1956";"BLUE NOTE";1743589753;1743589901;;"https://www.deezer.com/track/39640361";"https://open.spotify.com/track/3c0ND341DM8Yy7b9ALwbAQ"
"Betty Carter";"Bof / American beauty";"American beauty : Open the door";"1965";"DREAMWORKS RECORDS";1743589896;1743590086;;;
"Dana Gavanski";"Again again";"My oh my";"2025";"FULL TIME HOBBY";1743590083;1743590387;;"https://www.deezer.com/track/3242760461";"https://open.spotify.com/track/1Pp60ayElMWXKIWmAFVk1r"
"Siska";"Holdin’ the vibe";"Li fet met (feat. by Karigan)";"2025";"VLB RECORDINGS";1743590385;1743590581;;;
"Yann Tiersen";"Rue des cascades";"Déjà loin";"1996";"SINE TERRA FIRMA";1743590576;1743590748;;;
"Alina Orlova";"Laukinis suo dingo";"Vaiduokliai";"2010";"FARGO";1743590744;1743590897;;"https://www.deezer.com/track/597673502";"https://open.spotify.com/track/6T93tdXGvE2eQgzouJJ03i"
"Neil Young";"Archives / Vol. 3 (1976-1987) / 04 : Oceanside countryside (1977)";"Human highway";"1982";"REPRISE RECORDS";1743590897;1743591086;;"https://www.deezer.com/track/3249105421";
"Bob Dylan";"Highway 61 revisited";"From a buick 6";"1967";"CBS";1743591081;1743591276;;"https://www.deezer.com/track/14477356";
"Yann Kornowicz";"Videoclub II";"She's an agent";"2024";"BEATSQUEEZE RECORDS";1743591270;1743591487;;"https://www.deezer.com/track/2855504282";"https://open.spotify.com/track/3zr1QJwK50a83EgTGWNmEU"
"Billy Preston";"Music is my life";"Blackbird";"1972";"A&M";1743591447;1743591612;;"https://www.deezer.com/track/1509509162";"https://open.spotify.com/track/5Ncu5FV8vph6AoxIChiR0d"
"The Rumble";"Stories from the battlefield";"Now you know";"2024";"WELL CHARGE";1743591610;1743591837;;"https://www.deezer.com/track/2817242052";"https://open.spotify.com/track/7y0QiLG9a2lcJq2zutm6Ej"
"NEW ORLEANS JAZZ ORCHESTRA";"The music of Allen Toussaint";"Java";"2019";"STORYVILLE RECORDS";1743591834;1743592008;;"https://www.deezer.com/track/632387562";"https://open.spotify.com/track/1d8p3dXkVnN6wq66om7jG2"
"Jacques Higelin";"Coup de foudre";"New Orleans";"2010";"EMI";1743592006;1743592187;;"https://www.deezer.com/track/365930541";"https://open.spotify.com/track/3YzVSdMLIqS41jtRyT91gu"
"Ti Celeste";"Cadence revolution : Disques Debs International vol. 2";"Moin envie danser on belle biguine";"1976";"DISQUES DEBS INTERNATIONAL / STRUT RECORDS";1743592186;1743592392;;"https://www.deezer.com/track/65802810";
"The Pro-Teens";"MF Teen : Your concurrence in the above is assumed";"Can I watch";"2024";"COLLEGE OF KNOWLEDGE RECORDS";1743592389;1743592630;;;
"Schnittpunktvokal";"Voces quietis";"Die Nacht op 17 n°4 D 983c - arrangement pour voix d'hommes et guitare acoustique";"2012";"CPO";1743592628;1743592852;;;
"Judee Sill";"Crayon angels";"The lamb ran away with the crown";"1971";"ASYL";1743592850;1743593039;;;
"Belle And Sebastian";"How to solve our human problems";"Show me the sun";"2017";"MATADOR RECORDS";1743593037;1743593266;;"https://www.deezer.com/track/470005022";
"Aquarama";"Teleskop";"Vietnam";"2020";"FRESH YO! LABEL / SAND MUSIC";1743593263;1743593444;;"https://www.deezer.com/track/859897322";"https://open.spotify.com/track/3KBr8oZKdAqSb7wR5Pkpgs"
"Gorillaz";"Demon days";"Feel good inc.";"2005";"PARLOPHONE";1743593441;1743593662;"https://music.apple.com/fr/album/feel-good-inc/1542616842?i=1542617021&uo=4";"https://www.deezer.com/track/3129407";"https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT"
"Goya Gumbani";"Warlord of the weejuns";"Firefly (feat. Fatima)";"2025";"GHOSTLY INTERNATIONAL";1743593661;1743593883;"https://music.apple.com/fr/album/firefly-feat-fatima/1789376490?i=1789376804&uo=4";;
"Boozoo Bajou";"Finistère";"No catch";"2023";"PILOTTON";1743593880;1743594038;;"https://www.deezer.com/track/2493089561";"https://open.spotify.com/track/2C62LeNAatXFNCsKJzIakM"
"Marvin Gaye";"Inspired 2 - The next journey into modern soul";"Where are we going?";"1973";"JAZFM";1743594035;1743594267;;"https://www.deezer.com/track/97234300";
"Harrison Kennedy";"Crossborder blues";"What's going on";"2018";"NAIVE";1743594264;1743594515;;"https://www.deezer.com/track/550678362";"https://open.spotify.com/track/7IToQ49XXWBN9mfrh0wHk2"
"Yvonnick Prene & Geoffrey Keezer";"Jobim's world";"Double rainbow";"2024";"SUNNYSIDE COMMUNICATIONS";1743594514;1743594756;;;
"Elis Regina";"Aquarela do Brasil";"Wave";"1969";"Philips";1743594755;1743594943;;;"https://open.spotify.com/track/2JnGGNkC79rRuugDNyNZMG"
"Sian Pottok";"Deep waters";"Baby boo";"2024";"BLUE MOON DOGS";1743594941;1743595097;;"https://www.deezer.com/track/3048818411";"https://open.spotify.com/track/0HB2QEDMIs20mTmQrimVlS"
"Toni Campo";"Big deal";"Over and out";"1976";"SONORAMA RECORDS";1743595095;1743595289;;"https://www.deezer.com/track/1754312297";
"The Rolling Stones";"Forty licks";"Honky tonk women";"1969";"ABKCO";1743595288;1743595467;;;
"The Rebels Of Tijuana";"Asile";"Erotique";"2018";"LE POP CLUB RECORDS";1743595465;1743595622;;"https://www.deezer.com/track/559259952";"https://open.spotify.com/track/55ZWPgW0ntZLuBO1XaFL8T"
"La Bibliotheque De La Bergerie";"La Bibliothèque de la Bergerie";"En attendant l'année dernière";"2023";"FREAKSVILLE RECORDS";1743595621;1743595836;;"https://www.deezer.com/track/2286689427";"https://open.spotify.com/track/0H63TpDJeMx1NCQEQdR0Vu"
"The Weather Station";"Humanhood";"Mirror";"2025";"FAT POSSUM RECORDS";1743595835;1743596129;;"https://www.deezer.com/track/2968475001";"https://open.spotify.com/track/4RUyxhyD0U1nJEYGex9k98"
"Roberta Flack";"The best of Roberta Flack";"Jesse (1973)";"1973";"ATLANTIC";1743596125;1743596363;;;
"Vladimir Horowitz";"Vladimir Horowitz : The original jacket collection / Vol 18";"Prélude pour piano en Si Maj op 16 n°1";"2009";"SONY CLASSICAL";1743596374;1743596547;;;
"Ian Dury";"New waves";"Wake up and make love with me";"1975";"FAMILY RECORDS";1743596544;1743596802;;"https://www.deezer.com/track/3218341851";
"Babx";"Amour colosse";"Ah la la la";"2025";"LA FAMILIA";1743596801;1743597012;;"https://www.deezer.com/track/3285492601";"https://open.spotify.com/track/7aWKqAHxzU0qsOP14R2poS"
"Tm Juke";"Botto & the second liners";"Swamp ska's";"2008";"TRU THOUGHTS";1743597010;1743597211;;"https://www.deezer.com/track/15779266";
"Alogte Oho & His Sounds Of Joy";"O yinne !";"La ka ba'a";"2023";"PHILOPHON";1743597208;1743597460;;"https://www.deezer.com/track/2233142567";"https://open.spotify.com/track/1Y62CbvptkVHpq6OsmFceu"
"Oscar Brown Jr";"Sin & Soul ...And Then Some";"But I was cool";"1960";"Columbia";1743597458;1743597631;;;
