"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Savarit";"French riviera";"Desert sun";"2023";"LE POP CLUB RECORDS";1735552766;1735552995;"https://music.apple.com/fr/album/desert-sun/1715484682?i=1715484823&uo=4";"https://www.deezer.com/track/2461140185";"https://open.spotify.com/track/5Y5Ojt9eQt67DeKIw0EVew"
"Satellite Lovers";"Sons of 1973";"How much I love you, baby";"1996";"OO RECORDS INC.";1735552992;1735553281;;;
"Birdie";"Some dusty";"One two five";"1999";"KINDERCORE RECORDS";1735553276;1735553474;"https://music.apple.com/fr/album/one-two-five/20839410?i=20839394&uo=4";"https://www.deezer.com/track/63803665";"https://open.spotify.com/track/4y8u9vWcAUpcOq9RsoCQYB"
"Thee Sacred Souls";"Got a story to tell";"Live for you";"2024";"DAPTONE RECORDS";1735553472;1735553677;;"https://www.deezer.com/track/2824391342";"https://open.spotify.com/track/2cgHekIPyuKxEEcV72tuy4"
"The Booker T & The Mg S";"The booker t. Set";"You're all I need to get by";"1969";"STAX";1735553676;1735553911;;;
"The Slickers";"Trojan presents original reggae/40 original tighten up hits";"Johnny too bad";"1972";"SANCTUARY";1735553903;1735554092;"https://music.apple.com/fr/album/johnny-too-bad/1535475638?i=1535475650&uo=4";"https://www.deezer.com/track/1106499022";"https://open.spotify.com/track/5BftfJXqAWNRkgxASelSrd"
"Franklin Boukaka";"Congo/African pearls/Pont sur le Congo";"Nakoko";"1972";"SYLLART PRODUCTIONS";1735554090;1735554264;;;
"The Searchers";"The british invasion : The history of british rock vol.3";"Love potion number nine";"1964";"RHINO RECORD";1735554262;1735554386;;;
"Enchantee Julia";"Onze";"Onze (feat. Prince Waly)";"2024";"ROCHE MUSIQUE";1735554384;1735554548;;;"https://open.spotify.com/track/0NSVxY4GCIH3L3dBfliQ3Z"
"Isolde Lasoen";"Oh dear";"Bed & breakfast";"2023";"MAYWAY RECORDS";1735554548;1735554763;;"https://www.deezer.com/track/2608130642";"https://open.spotify.com/track/6PcJHazACw6OfR4odQx2mn"
