"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Lucy Dixon";"Lulu's back in town";"Running wild";"2015";"SIDE STREET MUSIC";1737712788;1737712881;"https://www.deezer.com/track/133587166";;
"Maria Schneider";"Evanescence";"My lament";"1994";"ENJA";1737712876;1737713161;;;
"David Bowie";"SUE ( in a season of crime )";"SUE ( In a season of crime )";"2014";"";1737713161;1737713400;;;
"Roxy Music";"Flesh + blood";"My only love";"1980";"VIRGIN";1737713399;1737713713;"https://www.deezer.com/track/3134855";"https://open.spotify.com/track/0Gy2Mq49a3qb79jwlEa59o";
"The Palmashow";"Palmashow : L'album";"Les petites victoires";"2023";"BLAGBUSTER";1737713708;1737713811;;;
"Batata Boy";"MAGICLEOMIXTAPE (quando vê, já foi)";"I wanna get to say love";"2024";"BATATA RECORDS";1737713810;1737714025;"https://www.deezer.com/track/3001489021";"https://open.spotify.com/track/3dOl6xoPivHkkqZWGKWPCc";
"Daft Punk";"Random access memories";"Fragments of time";"2013";"SONY";1737714024;1737714301;;;
"Shigeru Suzuki";"Pacific";"Coral reef";"1978";"SONY";1737714300;1737714522;"https://www.deezer.com/track/1125498012";;
"Alain Bashung";"Roulette russe";"Je fume pour oublier que tu bois";"1979";"BARCLAY";1737714515;1737714766;"https://www.deezer.com/track/2239000";;
"Flora Hibberd";"Swirl";"Remote becoming holy";"2025";"22TWENTY / REDEYE";1737714752;1737714983;;"https://open.spotify.com/track/56QoMAzyb67OJ9viS5H8SX";
"Bill Frisell";"Disfarmer";"Disfarmer thème";"2009";"NONESUCH";1737714978;1737715312;;"https://open.spotify.com/track/3ftlZtljMnriXruXg8RnoM";
"Johnny Cash";"American IV : The man comes around";"First time ever i saw your face";"2002";"AMERICAN REC";1737715310;1737715541;;"https://open.spotify.com/track/6fT2eO0goE6IV9ByaASiam";
"Sandrine Piau";"Americas";"Bachianas brasileiras n°5 : Aria - pour soprano et ensemble de violoncelles";"2014";"NAIVE RECORDS";1737715537;1737715931;;;
"Caetano Veloso";"Omaggio a Federico e Giulietta";"Coimbra";"1999";"UNIVERSAL MUSIC";1737715927;1737716200;;;
"Cleo Laine";"Cleo Laine : Four classic albums 4 EP's and bonus tracks";"Easy living";"1956";"REAL GONE";1737716167;1737716338;"https://www.deezer.com/track/1713583517";;
"Philippe Katerine";"Zouzou";"Cinema";"2024";"CINQ 7";1737716338;1737716522;;"https://open.spotify.com/track/1Ird6y7KjDcISm40ncCaJQ";
"Julie Andrews";"Bof / Mary poppins";"A spoonful of sugar";"1964";"WALT DISNEY RECORDS";1737716522;1737716768;;;
"Peter Von Poehl";"Big issues printed small";"28 Paradise";"2012";"PVP";1737716767;1737717066;"https://www.deezer.com/track/1514963012";;
"Arcade Fire";"Neon bible";"No cars go";"2007";"BARCLAY";1737717063;1737717401;"https://www.deezer.com/track/377386401";"https://open.spotify.com/track/51xBgzcyzojRpqFW2ICQAB";"https://music.apple.com/fr/album/no-cars-go/1252615522?i=1252616332&uo=4"
"The Divine Comedy";"Promenade";"Tonight we fly";"1994";"SETA";1737717396;1737717572;"https://www.deezer.com/track/3837331";"https://open.spotify.com/track/2DPWQEfEW4ptmAQfTbZE76";"https://music.apple.com/fr/album/tonight-we-fly/162641682?i=162641779&uo=4"
"Quatuor Protean";"Tempus omnia vincit";"Quatuor à cordes nº4 en Ut Maj D 46 : 4. Finale. Allegro";"2024";"LINN RECORDS";1737717570;1737717861;;;
"Billie Holiday";"Lady in satin";"It's easy to remember";"1958";"CBS";1737717852;1737718092;"https://www.deezer.com/track/97544042";"https://open.spotify.com/track/302SryqDEpWkEFiHJFn3wF";"https://music.apple.com/fr/album/its-easy-to-remember/979144620?i=979145413&uo=4"
"Arooj Aftab";"Night reign";"Saaqi (feat. Vijay Iyer)";"2024";"VERVE";1737718091;1737718493;;"https://open.spotify.com/track/0BUQnIR6u8DFHClDlruO1u";
"Sully Braq";"Symphonie dans le coin d'une pièce";"Failullaby";"2022";"CHAMBRE MUSIC";1737718485;1737718707;;"https://open.spotify.com/track/4VSirivV74mlFyqi6QHKKi";
"Autour De Lucie";"Immobile";"Chanson sans issue (ne vois-tu pas)";"1997";"LE VILLAGE VERT";1737718706;1737718906;"https://www.deezer.com/track/61888878";"https://open.spotify.com/track/78EpQqZg2pzqL0WE6B0EWO";
"Frank Ocean";"Channel orange";"Lost";"2012";"ISLAND";1737718904;1737719138;;"https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723";
"Obongjayar";"Just My Luck / Tomorrow Man";"Just my luck";"2024";"SEPTEMBER RECORDINGS";1737719137;1737719317;"https://www.deezer.com/track/3027426651";"https://open.spotify.com/track/1eHaiGXJdwRwvJG3pivPCu";"https://music.apple.com/fr/album/just-my-luck/1771937012?i=1771937014&uo=4"
"King Britt";"Cosmoafrique";"Buttamilk";"2002";"KARMA GIRAFFE MUSIC";1737719316;1737719557;;;
"Chaka Khan";"The essential";"Fate";"1981";"MUSIC CLUB";1737719421;1737719612;;;
"Cortex";"Troupeau bleu";"Troupeau bleu";"1975";"UNDERDOG";1737719608;1737719907;"https://www.deezer.com/track/132031424";"https://open.spotify.com/track/2DTHWr5NK1igQZxctpYTA9";"https://music.apple.com/fr/album/troupeau-bleu/1154110761?i=1154111542&uo=4"
"Rubel";"Casas";"Chiste";"2018";"DORILEO";1737719872;1737720028;"https://www.deezer.com/track/1703663557";"https://open.spotify.com/track/7BDLwozCDvLSCZQkIrVuxh";
"The Noise-Makers";"Querilla / El choclo";"El choclo";"1963";"IMPERIAL RECORD";1737720027;1737720225;;;
"Irma Thomas";"Dave Godin's Deep soul treasures Volume 4";"Time is on my side";"1964";"KENT SOUL";1737720223;1737720393;"https://www.deezer.com/track/3495800";"https://open.spotify.com/track/6IpxLzChgCbFSJwso2Q84D";
"Dreamin' Wild";"Heaven in Thirty-Eleven";"Calypso song";"2019";"RESARCH RECORDS";1737720391;1737720595;;"https://open.spotify.com/track/1K1REABzyT2kQhKdOJr6ZO";
"Joao Selva";"Onda";"Mare vai subir";"2025";"UNDERDOG";1737720593;1737720833;"https://www.deezer.com/track/2981168421";"https://open.spotify.com/track/5LfqBkefPhEWqdc8dBf7ax";"https://music.apple.com/fr/album/mar%C3%A9-vai-subir/1786413587?i=1786414083&uo=4"
"Woodfield Rd Allstars";"Big Shot / Soul shakedown";"Soul shakedown";"2024";"ORIGINAL GRAVITY";1737720833;1737721048;"https://www.deezer.com/track/2962007361";"https://open.spotify.com/track/1BILH4OxdFpNx7YAI4b1zg";"https://music.apple.com/fr/album/soul-shakedown/1764871004?i=1764871006&uo=4"
"Jimmy Cliff";"The harder they come";"The harder they come";"1972";"ISLAND";1737721046;1737721265;"https://www.deezer.com/track/2463594";"https://open.spotify.com/track/2XIr0KTybGQsC1SFfeaZhI";"https://music.apple.com/fr/album/the-harder-they-come/1535475638?i=1535475648&uo=4"
"Madrid De Los Austrias";"Guapa (radio edit)";"Guapa (radio edit)";"2023";"SUNSHINE MUSIC DIVISION";1737721264;1737721501;;;
"Gustafson";"Sourire aux anges";"Les îles";"2024";"AUTOPRODUCTION";1737721499;1737721714;"https://www.deezer.com/track/2873545992";"https://open.spotify.com/track/0dwvRI9YyRLhK7eNwmeWck";"https://music.apple.com/fr/album/les-%C3%AEles/1755271177?i=1755271468&uo=4"
"Blue Lake";"Sun Arcs";"Fur";"2023";"TONAL UNION";1737721712;1737721930;"https://www.deezer.com/track/2179961707";"https://open.spotify.com/track/0gCSRpNBTP6M74KQZlXdGf";
"Mac Demarco";"2";"Freaking out the neighborhood";"2012";"CAPTURED TRACKS";1737721929;1737722100;"https://www.deezer.com/track/62744398";"https://open.spotify.com/track/3HlK8txWAdtKMrbsqX40pl";"https://music.apple.com/fr/album/freaking-out-the-neighborhood/561048714?i=561048720&uo=4"
"Kendra Morris";"I am what I’m waiting for";"The door";"2023";"KARMA CHIEF RECORDS";1737722098;1737722262;;"https://open.spotify.com/track/2ULSqtgreI6CrsRJUn84bN";
"O.V. Wright";"Treasured Moments : The Complete Back Beat / ABC Singles";"Pledging my love";"1969";"Play Back";1737722262;1737722411;;;
"Pasquale Rinaldi";"KZ Musik / Musique composée dans les camps de concentration (1933 à 1945) / Cd 12";"Starsong (trompette flûte clarinette saxophone alto et trombone)";"";"KZ MUSIK";1737722409;1737722563;;;
"The Glossy Sisters";"C'est pas des manières";"Je suis un visage";"2019";"ARUM MUSIQUE";1737722565;1737722786;"https://www.deezer.com/track/764315512";"https://open.spotify.com/track/56yZxzXPIju1ALNcuPASCS";
"Julien Daian";"Suppose it is Butter";"The real McBuck";"2024";"French Paradox";1737722783;1737722994;;;
"KC & The Sunshine Band";"Part 3";"Keep it comin' love";"1976";"PARLOPHONE";1737722992;1737723259;;"https://open.spotify.com/track/29sk7ZVXdJvE7AOnBg0DmP";
"Roge";"Curyman II";"Old diamond west";"2024";"DIAMOND WEST RECORDS";1737723257;1737723457;;"https://open.spotify.com/track/1nP0hLtaCcqh0V2JFZhurz";
"M. Craft";"Silver And Fire";"Sweets";"2006";"679 RECORDINGS";1737723454;1737723649;;"https://open.spotify.com/track/5NnWTzffleyaYdf2O9WYx6";
"George Harrison";"All things must Pass";"My sweet lord";"1970";"EMI";1737723646;1737723921;"https://www.deezer.com/track/5889612";;"https://music.apple.com/fr/album/my-sweet-lord/1440790419?i=1440790772&uo=4"
"Skip Prokop";"Down & out";"Blue boy";"2022";"NTS";1737723916;1737724189;"https://www.deezer.com/track/1731377247";"https://open.spotify.com/track/2oe5YnFA5313WSMBSLW8HB";"https://music.apple.com/fr/album/blue-boy/1620985558?i=1620986110&uo=4"
"Franck Rolland";"Yellowstone";"Lower falls";"2020";"AUTO PRODUCTION";1737724185;1737724312;;;
"Emile Bilodeau";"Grandeur mature";"Candy";"2019";"DAYDREAM MUSIC";1737724311;1737724504;"https://www.deezer.com/track/669945572";"https://open.spotify.com/track/73NEtkCe1LkP9KAyxcpTe0";
"Flavia Coelho";"Mama Santa";"Mama Santa";"2024";"PIAS";1737724502;1737724718;"https://www.deezer.com/track/2712214311";"https://open.spotify.com/track/0k9csJc5jx6aVKAqzHCwsI";"https://music.apple.com/fr/album/mama-santa/1736801899?i=1736802140&uo=4"
"Tommy Mcgee";"Shanghai'd soul episode 12";"To make you happy";"2024";"NUMERO GROUP";1737724718;1737724895;"https://www.deezer.com/track/2717754652";"https://open.spotify.com/track/2Yz4DETCadxOJamQzBOGTp";
"Bananagun";"Why is the colour of the sky?";"Feeding the moon";"2024";"FULL TIME HOBBY";1737724889;1737725111;;"https://open.spotify.com/track/2MX5QDg3zDeUgSXlwZQ8yM";
"Schoolboy Q";"Blue lips";"Funny Guy";"2024";"TOP DAWG ENTERTAINMENT";1737725110;1737725268;;"https://open.spotify.com/track/12AOsImtp5x0rCnoaE9QSl";
"Ben L'Oncle Soul";"Red Mango";"Sugar man";"2022";"ENCHANTE";1737725268;1737725467;;;
"Electric Guest";"Mondo";"Under the gun";"2012";"BECAUSE";1737725466;1737725687;;"https://open.spotify.com/track/6ltMExySJDx36eUEDGFVaX";
"Tom Caruana";"Instrumentals / Vol. 11";"Soul plan";"2022";"TEA SEA RECORDS";1737725686;1737725870;;;
"Adam Naas";"Forever mine";"Forever mine";"2022";"VIRGIN RECORDS";1737725865;1737726045;;"https://open.spotify.com/track/1twJXSgyvMmZ73OSry9bMA";
"Laetitia Sadier";"Anthologie souterraine / French pop underground";"Depuis le centre du coeur";"2015";"ALMOST";1737726043;1737726215;;;
"Kip Hanrahan";"Exotica";"As in angola (red star in the morning sky)";"1992";"AMERICAN CLAVE";1737726212;1737726424;;;
"The Cromagnon Band";"Mode";"Phrygia";"2024";"AUTOPRODUCTION";1737726413;1737726741;"https://www.deezer.com/track/2932988771";"https://open.spotify.com/track/0LOFnblSlbIgSnHuv1RUPX";"https://music.apple.com/fr/album/phrygia/1760334226?i=1760334489&uo=4"
"Tom Misch & Yussef Dayes";"What Kinda Music";"The real";"2020";"BLUE NOTE";1737726738;1737726898;;;"https://music.apple.com/fr/album/the-real/1497226866?i=1497227083&uo=4"
"Public Enemy";"Power To The People And The Beats: Public Enemy'";"Give it up";"1994";"DJRE";1737726897;1737727178;"https://www.deezer.com/track/67606817";"https://open.spotify.com/track/2uWoy80sBB8a59nh0cDSe1";"https://music.apple.com/fr/album/give-it-up/1442520456?i=1442520652&uo=4"
"Balthazar";"Thin walls";"I looked for you";"2015";"PLAY IT AGAIN SAM";1737727176;1737727382;;"https://open.spotify.com/track/3awlEquqef947qgGvICaU2";
"The Lemon Twigs";"A dream is all we know";"They don't know how to fall in place";"2024";"CAPTURED TRACKS";1737727318;1737727530;"https://www.deezer.com/track/2630283082";"https://open.spotify.com/track/39u1WhGogGr2ZJ2WKP6ENt";"https://music.apple.com/fr/album/they-dont-know-how-to-fall-in-place/1726922605?i=1726922784&uo=4"
"Supergrass";"Life on other planets";"Seen the light";"2002";"PARLOPHONE";1737727525;1737727669;"https://www.deezer.com/track/3098544";;
"Chocolat";"Rencontrer Looloo";"Ah ouin";"2016";"TEENAGE MENOPAUSE";1737727668;1737727817;"https://www.deezer.com/track/1343247212";"https://open.spotify.com/track/1W6VCZ9DPxgpgIGRgYmjL8";"https://music.apple.com/fr/album/ah-ouin/1563011085?i=1563011095&uo=4"
"Emile Londonien";"Inwards";"And just keep playing";"2024";"NAIVE";1737727814;1737727976;"https://www.deezer.com/track/2906923211";"https://open.spotify.com/track/0o2zHEPB5ntiaQcKwo6csO";
"Cotonete";"Victoire de la musique";"Bebete vaobora (feat. Sabrina Malheiros)";"2024";"HEAVENLY SWEETNESS";1737727972;1737728283;;;
"Bruno Berle";"No reino dos afetos 2";"Margem do céu";"2024";"FAR OUT";1737728277;1737728400;"https://www.deezer.com/track/2649462952";"https://open.spotify.com/track/4RLL8rHv6UHbFqP8JgNfL6";"https://music.apple.com/fr/album/margem-do-c%C3%A9u/1729141155?i=1729141519&uo=4"
"Hiatus Kaiyote";"Choose your weapon";"Molasses";"2015";"SONY MUSIC";1737728397;1737728685;"https://www.deezer.com/track/96315872";"https://open.spotify.com/track/2m6knc5tEfzVYwGY6GlCPm";
"Baron Retif & Conception Perez";"Navettes";"Ml disco club";"2016";"MOSTLA";1737728680;1737728949;;;
"Charlotte Adigery & Bolis Pupul";"Topical dancer";"Haha";"2022";"BECAUSE MUSIC";1737728938;1737729141;;;"https://music.apple.com/fr/album/haha/1587361830?i=1587362592&uo=4"
"Mathieu Boogaerts";"Grand Piano";"Pas drole";"2025";"TOT OU TARD";1737729141;1737729283;"https://www.deezer.com/track/3046453271";"https://open.spotify.com/track/26rjpWrGqOVuMvSlTO6g8f";"https://music.apple.com/fr/album/pas-dr%C3%B4le/1773945691?i=1773946331&uo=4"
"John Mac Laughlin";"Extrapolation";"It's funny";"1969";"POLYDOR";1737729282;1737729545;;;
"Lee Hazlewood";"Love and other crimes";"She's funny that way";"1968";"REPRISE RECORDS";1737729544;1737729849;;;
"Claude Nougaro";"Récréation / Integrale  vol.7";"Ah! si vous connaissiez ma poule";"1974";"PHILIPS";1737729845;1737730035;;;
"Michael Jackson";"Thriller";"The girl is mine";"1982";"";1737730032;1737730254;;;
"The Heavy";"The glorious dead";"Be mine";"2012";"NINJA TUNE";1737730248;1737730501;;"https://open.spotify.com/track/45fA23uWKnBCaIXcPOkRgl";
"Khruangbin";"Hasta el cielo";"Sisters & brothers";"2019";"NIGHT TIME STORIES";1737730498;1737730739;"https://www.deezer.com/track/2950342831";"https://open.spotify.com/track/3yCd3LB7VCvk4lmg73k7ej";"https://music.apple.com/fr/album/sisters-brothers/1763226904?i=1763227002&uo=4"
"The Kills";"God games";"Going to heaven";"2023";"DOMINO RECORDINGS";1737730738;1737730966;;"https://open.spotify.com/track/6APG14T49GCvJlZ0NgCW27";
"Tricky";"Maxinquaye";"Hell is round the corner";"1995";"BARCLAY";1737730963;1737731189;"https://www.deezer.com/track/2163151";"https://open.spotify.com/track/2wC0qK8JN6gblb0ZJzE2d9";"https://music.apple.com/fr/album/hell-is-round-the-corner/1444028647?i=1444028933&uo=4"
"Portishead";"So classic - it sounds different";"Glory box (Edit)";"1994";"PIAS";1737731179;1737731392;"https://www.deezer.com/track/1776800197";;
"Isaac Hayes";"Black moses";"Medley: Ike's rap II";"1971";"STAX";1737731387;1737731833;;;
"Chet Baker";"Chet Baker with fifty italian strings";"I should care";"1959";"KING JAZZ";1737731825;1737731988;"https://www.deezer.com/track/128122529";;"https://music.apple.com/fr/album/i-should-care/1443549688?i=1443549786&uo=4"
"Sterling Holloway";"Bof / The jungle book / Le livre de la jungle";"Le livre de la jungle : Trust in me";"1967";"WALT DISNEY RECORDS";1737731987;1737732154;;;
"Asha Bhosle";"Doob Doob O' Rama";"Karle pyar karle";"";"QDK MEDIA";1737732155;1737732445;;;"https://music.apple.com/fr/album/karle-pyar-karle/1442491837?i=1442491997&uo=4"
"Ada Oda";"Immobile";"Immobile";"2024";"6T2";1737732444;1737732566;"https://www.deezer.com/track/3060083841";"https://open.spotify.com/track/0A01ZIVoP0SVsLvbvjTH5v";"https://music.apple.com/fr/album/immobile/1775971055?i=1775971293&uo=4"
"Crystal Murray";"Starmaniak";"Starmaniak";"2024";"BECAUSE";1737732566;1737732769;"https://www.deezer.com/track/2666015292";"https://open.spotify.com/track/6a7bQ3KfrvplMpZHniNjPv";"https://music.apple.com/fr/album/starmaniak/1730512202?i=1730513102&uo=4"
"Donna Summer";"BOF / Flashdance";"Romeo";"1983";"CASABLANCA";1737732768;1737732960;"https://www.deezer.com/track/101662089";;"https://music.apple.com/fr/album/romeo/1425259305?i=1425259720&uo=4"
"Dinosaur L";"New York noise";"Clean on your bean n°1";"1982";"SOUL JAZZ RECORDS";1737732957;1737733350;;;
"Erik Truffaz";"Bending new corners";"Bending new corners";"1999";"BLUENOTE";1737733348;1737733832;;;
"Adrian Younge";"Jazz is dead 001";"Nancy Wilson (feat. Brian Jackson)";"2020";"JAZZ IS DEAD";1737733822;1737733983;;;
"Enchantee Julia";"Onze";"Leitmotiv";"2024";"ROCHE MUSIQUE";1737733929;1737734052;"https://www.deezer.com/track/3034059921";"https://open.spotify.com/track/38znvDnLqYKbHoDxS4nSyi";
"Thomas De Pourquery";"Let the monster fall";"Back from the war";"2024";"BELIEVE";1737734055;1737734308;"https://www.deezer.com/track/2616845902";"https://open.spotify.com/track/68HQxa5VaW3lHrNNlzVVhy";"https://music.apple.com/fr/album/back-from-the-war/1725297329?i=1725297619&uo=4"
"Little Simz";"Drop 7";"Far away";"2024";"BOLD CUT / AWAL RECORDING";1737734295;1737734480;"https://www.deezer.com/track/2624611142";"https://open.spotify.com/track/7p6ru2D2smv8ga7f06JkTo";"https://music.apple.com/fr/album/far-away/1726317569?i=1726318172&uo=4"
"Tukan";"Human drift";"Vigo";"2025";"MAGMA";1737734480;1737734689;;"https://open.spotify.com/track/3khIXA0c6NwpENMP5FDJ9H";"https://music.apple.com/fr/album/vigo/1776570421?i=1776570425&uo=4"
"Hannah Miette";"Hannah Miette";"Let me know (feat. Rozi Plain)";"2024";"MICROCULTURES";1737734678;1737734883;;;
"Bibi Club";"Le soleil et la mer";"Le balcon";"2022";"SECRET CITY RECORDS";1737734881;1737735068;"https://www.deezer.com/track/1725162627";"https://open.spotify.com/track/4jXso2A9kl718mAXISlh1B";"https://music.apple.com/fr/album/le-balcon/1620033934?i=1620034277&uo=4"
"Led Zeppelin";"Led Zeppelin IV";"Going To California";"1971";"ATLANTIC";1737735064;1737735277;"https://www.deezer.com/track/2291544915";;"https://music.apple.com/fr/album/going-to-california/580708175?i=580708183&uo=4"
"Merle Haggard";"K-Rose";"Always wanting you";"1975";"INRS";1737735274;1737735460;"https://www.deezer.com/track/2590793";;"https://music.apple.com/fr/album/always-wanting-you/724531354?i=724531845&uo=4"
"Ennio Morricone";"Mondomorricone";"Un po' d'ironica acida";"1972";"COLOSSEUM";1737735457;1737735709;;;
"Luciano Pavarotti";"Luciano Pavarotti : Mattinata";"L'Alba separa dalla luce l'ombra - pour ténor et orchestre";"1983";"DECCA";1737735706;1737735867;;;
"Ella Fitzgerald";"Sings the Cole Porter song book";"I am in love";"1956";"VERVE";1737735864;1737736109;"https://www.deezer.com/track/7490362";"https://open.spotify.com/track/5q5ln2Stb3Da9DvIFkGk5s";"https://music.apple.com/fr/album/i-am-in-love/1434898416?i=1434898526&uo=4"
"Orquesta Akokan";"Caracoles";"Con licencia";"2024";"DAPTONE RECORDS";1737736109;1737736363;"https://www.deezer.com/track/2756926321";"https://open.spotify.com/track/4RWVRYKPD4PzM3HLSGDB0k";"https://music.apple.com/fr/album/con-licencia/1742036098?i=1742036105&uo=4"
