"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Timber Timbre";"Creep on creepin'on";"Lonesome hunter";"2011";"FULL TIME HOBBY";1748253424;1748253702;"https://www.deezer.com/track/3076096801";"https://open.spotify.com/track/5qztDPYgsCbXhzMHvYp48r";
"Other Lives";"Tamer animals";"Old statues";"2011";"TBD RECORDS";1748253700;1748253948;"https://www.deezer.com/track/11285734";"https://open.spotify.com/track/60x1c6Mrdr8EjyHeC2z59N";"https://music.apple.com/fr/album/old-statues/437195901?i=437195908&uo=4"
"Angelo Badalamenti";"BOF / Twin Peaks fire walk with me";"Montage From Twin Peaks - Girl Talk, Birds In Hell, Laura Pal";"1992";"WARNER BROS";1748253942;1748254267;;;
"Francoise Hardy";"Vogue la collection 62-66";"L'amour d'un garçon";"1963";"VOGUE";1748254261;1748254388;"https://www.deezer.com/track/821709712";;
"Joan As Police Woman";"The classic";"The classic";"2014";"PLAY IT AGAIN SAM";1748254387;1748254591;"https://www.deezer.com/track/75827667";"https://open.spotify.com/track/0NA3YtfWMHgHrx7LPXYJpz";
"Rosalia";"Motomami";"Delirio de grandeza";"2022";"COLUMBIA";1748254590;1748254744;"https://www.deezer.com/track/1685337797";"https://open.spotify.com/track/6lKZ5I0yW3IpUFHEKJCWlx";"https://music.apple.com/fr/album/delirio-de-grandeza/1607918350?i=1607918723&uo=4"
"Ruben Gonzalez";"Introducing Ruben Gonzalez";"Siboney";"1997";"WORLD CIRCUI";1748254743;1748254893;"https://www.deezer.com/track/704050742";"https://open.spotify.com/track/7MSWkeglCYHNGqBmEDx3Bk";
"Louis Armstrong & Ella Fitzgzrald";"Ella and Louis";"Cheek to cheek";"1957";"VERVE";1748254892;1748255244;;;
"Claude Nougaro";"Jazz et java";"La pluie fait des claquettes";"1968";"MERCURY";1748255243;1748255438;"https://www.deezer.com/track/74245838";;
"Kenny Drew";"The Kenny Drew trio";"Come rain or come shine";"1956";"RIVERSIDE";1748255437;1748255802;"https://www.deezer.com/track/3143639121";;
"Dr. Dre";"2001";"Still D.R.E. (feat. Snoop Dogg)";"1999";"AFTER";1748255801;1748256072;;;
"Sirens Of Lesbos";"Sweet harmony";"Sweet harmony";"2023";"AUTOPRODUCTION";1748256069;1748256251;"https://www.deezer.com/track/2006975207";"https://open.spotify.com/track/4TqIyC17NeYsFT91o4xAl5";
"Maria Somerville";"Luster";"Stonefly";"2025";"4AD";1748256249;1748256464;"https://www.deezer.com/track/3308480511";"https://open.spotify.com/track/6uv3mwUvxsS2q8T7yhQuDs";
"Nitai Hershkovits & Daniel Dor";"The garden suite";"Waltz of the clocks";"2024";"CIRCUS COMPANY";1748256462;1748256560;;;
"Stevie Wonder";"Songs in the key of life";"Have A Talk With God";"1976";"MOTOWN";1748256559;1748256722;"https://www.deezer.com/track/676011582";"https://open.spotify.com/track/5grvrZh5z2jsPjCOy1d8fP";
"Reef";"Glow";"Summer's in bloom";"1997";"SONY";1748256719;1748256945;"https://www.deezer.com/track/10157577";"https://open.spotify.com/track/6UAT5kipYXE4KLBXAK23eg";
"Dewolff";"Muscle shoals";"In love";"2024";"MASCOT RECORDS ,";1748256943;1748257135;"https://www.deezer.com/track/2960120661";"https://open.spotify.com/track/6AbxsLMPmtY3cJ17ia58Hk";
"Garrett Saracho";"Jazz is dead / Vol. 15";"White buffalo";"2022";"JAZZ IS DEAD";1748257133;1748257298;"https://www.deezer.com/track/2661241532";"https://open.spotify.com/track/2G9g3lP9w94vVvKXf4C1sA";
"Nina Simone";"Four women : The Nina Simone Philips Recordings";"Chauffeur";"1966";"MERCURY";1748257297;1748257465;"https://www.deezer.com/track/598043542";"https://open.spotify.com/track/259lrCujUYhUcXbY1jjyxI";
"Chet Baker";"Road songs : car tune classics 1942-1962";"The route";"1956";"FREMEAUX & ASSOCIES";1748257464;1748257767;"https://www.deezer.com/track/538064722";;
"Trio Esperanca";"Nosso mundo";"Que nem gilo";"1999";"MERCURY";1748257765;1748257912;;;
