"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"THIERRY GOMAR";"Jose barrachina : Between two worlds";"Chant du crepuscule";"";"TROBA VOX";1737971969;1737972079;;;
"Black Science Orchestra";"Walters room";"Hudson river revisited";"1996";"JUNIOR RECORDINGS";1737972030;1737972215;;;
"Pousette-Dart Band";"Katie Puckrik presents a yacht rock odyssey";"Winterness";"1977";"EDSEL";1737972212;1737972394;;;
"Alain Bashung";"Pizza";"Vertige de l'amour";"1981";"BARCLAY";1737972392;1737972584;"https://music.apple.com/fr/album/vertige-de-lamour/1443035553?i=1443036136&uo=4";"https://www.deezer.com/track/2238913";"https://open.spotify.com/track/4JhUljpTRmzjzlXGXNpt76"
"Setenta";"Apollo Solar Drive";"Sa ki taw";"2025";"LATIN BIG NOTE";1737972581;1737972861;;"https://www.deezer.com/track/2999189971";"https://open.spotify.com/track/1JMNk6Km0nLu5C1rrthXtt"
"Jamiroquai";"Emergency on planet earth";"Music of the mind";"1993";"SOHO SQUARE";1737972858;1737973236;"https://music.apple.com/fr/album/music-of-the-mind/600870407?i=600870509&uo=4";"https://www.deezer.com/track/64608079";"https://open.spotify.com/track/29uQW0hQQLU39lTYoB9YMo"
"Herman Dune";"Giant";"This summer";"2006";"SOURCE";1737973231;1737973489;"https://music.apple.com/fr/album/this-summer/714804960?i=714805091&uo=4";"https://www.deezer.com/track/3113930";"https://open.spotify.com/track/2B52yNTAafj4DDcRVKXGjl"
"Johnny Cash";"The legend of Johnny Cash";"Ring of fire";"1963";"ISLAND";1737973485;1737973640;"https://music.apple.com/fr/album/ring-of-fire/251001680?i=251002253&uo=4";"https://www.deezer.com/track/856630";"https://open.spotify.com/track/6YffUZJ2R06kyxyK6onezL"
"The Skatalites";"Foundation ska";"Beardsman ska";"1965";"";1737973638;1737973818;;"https://www.deezer.com/track/117244042";
"Claude Fontaine";"La mer";"Love the way you love";"2024";"INNOVATIVE LEISURE";1737973817;1737973992;"https://music.apple.com/fr/album/love-the-way-you-love/1746125261?i=1746125375&uo=4";"https://www.deezer.com/track/2798637902";"https://open.spotify.com/track/1i05XBgYMw2hCfr6RjNy2I"
"LCD Soundsystem";"X-ray eyes";"X-ray eyes";"2024";"DFA RECORDS";1737973987;1737974273;"https://music.apple.com/fr/album/x-ray-eyes/1774343296?i=1774343297&uo=4";"https://www.deezer.com/track/3064592751";"https://open.spotify.com/track/6vitrLyJKoMUUC87JsgIAY"
"Paint";"Paint";"Heaven in farsi";"2018";"MEXICAN SUMMER";1737974271;1737974442;"https://music.apple.com/fr/album/heaven-in-farsi/1775777706?i=1775778545&uo=4";"https://www.deezer.com/track/3058781171";"https://open.spotify.com/track/7zvHUX8v9UUiSN2W53z2hM"
"Joe Bel";"Dreams";"Ivory (please)";"2018";"LA RUCHE";1737974438;1737974662;"https://music.apple.com/fr/album/ivory-please/1435490665?i=1435490925&uo=4";"https://www.deezer.com/track/551215612";
"Orhan Gencebay";"Istanbul 70 : psych disco folk classics";"Hayat kavgasi";"";"Nublu";1737974661;1737974906;"https://music.apple.com/fr/album/hayat-kavgas%C4%B1/646989212?i=646989306&uo=4";"https://www.deezer.com/track/117626408";"https://open.spotify.com/track/5viE7Kwxl5GnlTwsNXcF2V"
"The Rolling Stones";"Aftermath (US)";"Paint it black";"1966";"ABKCO RECORDS";1737974903;1737975104;"https://music.apple.com/fr/album/paint-it-black/1440745549?i=1440745782&uo=4";"https://www.deezer.com/track/815051872";
"Piero Umiliani";"BOF / Il corpo";"Tidal stream";"1974";"EASY TEMPO";1737975099;1737975250;;"https://www.deezer.com/track/4574361";"https://open.spotify.com/track/0rRBVmQPdOB1wMDQUbWmbe"
"Orion Sun";"Mary Jane";"Mary jane";"2024";"MOM+POP";1737975248;1737975453;"https://music.apple.com/fr/album/mary-jane/1754234463?i=1754234466&uo=4";"https://www.deezer.com/track/2996628811";"https://open.spotify.com/track/3MSL42Ay6qoGALjrIacm4L"
"Zhang Liping";"Liping Zhang interpréte des airs d'opera";"Le corsaire : Non so le tetre immagini (Acte I) air de Medora";"2008";"EMI";1737975451;1737975777;;;
"Hnny";"Back to mine : Jungle";"Sunday";"2019";"BACK TO MINE";1737975776;1737975957;;"https://www.deezer.com/track/669863772";"https://open.spotify.com/track/55Ra8JyYlsscHB4nKdqXOH"
