"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Jerome Thomas & Pitch 92";"Submerge";"Gotta be more";"2024";"MELTING POT MUSIC";1729418301;1729418565;;;
"Chuck Berry";"Two dozen berrys";"Blue feeling";"1956";"VOG";1729418564;1729418744;;;
"Alain Bashung";"A perte de vue / Documents / Duos / Raretés 2 / Vol. 26";"Les mots bleus";"2009";"BARCLAY";1729418745;1729419053;;;
"Kate Bush";"Lionheart";"Symphony in blue";"1978";"EMI";1729419051;1729419262;"https://open.spotify.com/track/5rEoevo95rP2ZMNYy00Jim";;
"Sirba Octet";"Du shtetl à New York";"Rhapsody in blue";"2008";"AMBROISIE";1729419259;1729419595;"https://open.spotify.com/track/6J5h7fFqWkDyF5KQhjfMGz";;
"Cesaria Evora";"Voz d' amor";"Velocidade";"2003";"BMG";1729419594;1729419794;"https://open.spotify.com/track/0Qt3Skybtz7ANqFrRb9Xky";;
"Belle And Sebastian";"If you're feeling sinister";"Like dylan in the movies";"1997";"DELABEL";1729419790;1729420041;;;
"Dar Disku";"Dar Disku";"Ya Nas";"2024";"SOUNDWAY RECORDS";1729420037;1729420338;"https://open.spotify.com/track/3XCYQV3sO1JG5Ke21PI6IR";"https://music.apple.com/fr/album/ya-nas/1750758843?i=1750759125&uo=4";"https://www.deezer.com/track/2835658442"
"Nas";"King's Disease III";"Once a man, twice a child";"2022";"MASS APPEAL RECORDS";1729420338;1729420577;"https://open.spotify.com/track/6tsUoofhSDje3dDVtjQPsF";;
"Laurent Bardainne & Tigre D’eau Douce";"Love is everywhere";"Everlasting child";"2020";"HEAVELY SWEETNESS";1729420573;1729420774;;"https://music.apple.com/fr/album/everlasting-child/1502658632?i=1502658810&uo=4";
"Nouvel Orchestre Philharmonique Du Japon";"Le voyage de Chihiro";"Le boulot, c'est tuant !";"2001";"";1729420772;1729420917;;;
"Pomme";"Itsumo Nando Demo (from spirited away)";"Itsumo nando demo (from spirited away)";"2021";"UNIVERSAL MUSIC DIVISION POLYDOR";1729420916;1729421139;;"https://music.apple.com/fr/album/itsumo-nando-demo-from-spirited-away/1600437312?i=1600437313&uo=4";
"Ryuichi Sakamoto";"Beauty";"Calling from Tokyo";"1989";"VIRGIN";1729421135;1729421400;;;
"Robert Wyatt";"Ruth is stranger Than Richard";"Sonia";"1989";"VIRGIN";1729421399;1729421653;;;"https://www.deezer.com/track/45589971"
"Pixies";"Best of Pixies : Wave of mutilation";"Here comes your man";"1989";"4AD";1729421652;1729421853;"https://open.spotify.com/track/4IvZLDtwBHmBmwgDIUbuwa";;
"Dominique A";"Tout sera comme avant";"Revenir au monde";"2004";"LABELS";1729421850;1729422093;"https://open.spotify.com/track/2G8UwMk9sJHfA5QOvEE9bn";;
"Doris Day";"Move over darling (1960 - 1967) / CD 5 & 6";"Every now and then (you come around)";"1966";"BEAR FAMILY RECORDS";1729422091;1729422220;;;
"Posy";"Hear no evil volume 4";"Better days (feat. Natalie Slade)";"2024";"BASTARD JAZZ RECORDINGS";1729422220;1729422405;;;
"Mutha Madiba";"Douleurs primaires";"Haze";"2024";"MUTHA CORPORATION";1729422403;1729422594;"https://open.spotify.com/track/67EEoMUW5ywYinh6iOwVj9";;
"Feist";"Let it die";"Leisure Suite";"2004";"POLYDOR";1729422594;1729422839;"https://open.spotify.com/track/7IEor9fMKyXvn7fj6kKPeR";"https://music.apple.com/fr/album/leisure-suite/1443379135?i=1443379604&uo=4";"https://www.deezer.com/track/2431289"
"Benny Sings";"Beat tape II";"Don't look (prod. by Kenny Beats & Cory Henry)";"2021";"STONES THROW";1729422839;1729422917;;;
"Guru/Elam Keith";"Jazzmatazz";"When you're near";"1993";"CHRYSALIS";1729422917;1729423156;;;
"Booker T & The Mg'S";"Soul limbo";"Born under a bad sign";"1968";"STAX";1729423153;1729423338;;;
"Tomorrow's Children";"Trojan Sixties box set";"Bang ! bang !";"1967";"UP ABOVE";1729423333;1729423466;;;
"Johnny Horton";"Country & western hit parade - 1956";"I'm a one woman man";"1956";"BEAR FAMILY RECORDS";1729423463;1729423580;;;
"Nick Waterhouse";"Promenade blue";"Medicine";"2021";"INNOVATIVE LEISURE";1729423580;1729423775;"https://open.spotify.com/track/7fGv4itWqOMX7ALqqRJmu6";;
"Tindersticks";"Soft tissue";"Don't walk, run";"2024";"CITY SLANG";1729423771;1729424097;"https://open.spotify.com/track/4IErKrw2w0P3BJ0OIYF1Bp";;"https://www.deezer.com/track/2812495512"
"Tommy Guerrero";"Road to knowhere";"White sands";"2018";"TOO GOOD";1729424093;1729424271;"https://open.spotify.com/track/3EhuEeTQP2tAICvTakOEYF";;
"Khruangbin";"Con todo el mundo";"Evan finds the third room";"2018";"NIGHT TIME STORIES";1729424269;1729424507;"https://open.spotify.com/track/2nIhVeiF7vlUmPyevRKrKV";;
"Marvin Gaye";"Here, my dear";"A funky space reincarnation";"1978";"MOTOWN";1729424506;1729425001;"https://open.spotify.com/track/6X6NFe1YgFCXPiMozNSPzL";;
"Dr Lonnie Smith";"Finger lickin' good";"Keep talkin'";"1967";"CBS";1729424994;1729425138;;;
"Nat King Cole";"The world of nat King Cole";"You stepped out of a dream";"1953";"CAPITOL";1729425131;1729425285;"https://open.spotify.com/track/2wggYMBTqq7qzIJK42n4Tt";;
"Marie Paule Lavogez";"Henri Tomasi : Requiem pour la paix";"Requiem pour la paix : recordare - Pour soli choeur et orchestre";"1996";"NAXOS";1729425284;1729425414;;;
"Philippe Katerine";"Nu";"Nu";"2024";"CINQ7";1729425412;1729425556;"https://open.spotify.com/track/3OIphEv3puN6zaWG4ms5n0";;
"Olivia Olson";"BOF TV / Adventure time / Vol. 3";"Adventure time : Everything stays (feat. olivia olson)";"2020";"CARTOON NETWORK - WATERTOWER MUSIC";1729425557;1729425648;;;
"Hiatus Kaiyote";"Love heart cheat code";"BMO is beautiful";"2024";"BRAINFEEDER";1729425647;1729425689;"https://open.spotify.com/track/3Lp44Io8aFqgKy1om9vCZe";;
"Lake";"Forever or never";"Give back";"2017";"TAPETE";1729425688;1729425947;"https://open.spotify.com/track/0KeK7RVbDaMh0aejmbUOmF";"https://music.apple.com/fr/album/give-back/1203314524?i=1203314715&uo=4";
"Holy Hive";"Float back to you";"Cynthia's celebration";"2020";"BIG CROWN RECORDS";1729425938;1729426067;"https://open.spotify.com/track/0dNEOCLLE4zHp4W5p6G72s";;
"Satellite Lovers";"Sons of 1973";"Continuation of summer";"1996";"OO RECORDS INC.";1729426064;1729426297;;;
"Haruomi Hosono";"Lovin' mighty fire";"Barato Yajuu";"1973";"BGP RECORDS";1729426285;1729426546;;;
"Cesar Precio";"La suite logique des choses";"D'autres îles en soi";"2024";"OBJET DISQUE - LABEL SERVICE";1729426543;1729426925;"https://open.spotify.com/track/0tt7ziJ3vxsmebJRrzOpAK";"https://music.apple.com/fr/album/dautres-%C3%AEles-en-soi/1764985595?i=1764985796&uo=4";"https://www.deezer.com/track/2964593791"
"Martin Denny";"Ultra lounge  / Bossa novaville";"Exotique bossa nova";"1959";"CAPITOL";1729426924;1729427179;;;
"Jorge Ben";"Samba Esquema Novo";"Chove, chuva";"1963";"PHILIPS";1729427176;1729427363;;;
"Carlos Dafe";"Brazilian disco boogie sounds /1978-1982";"Escorpiao";"1978";"FAVORITE RECORDINGS";1729427358;1729427567;"https://open.spotify.com/track/3Noge6nIDrXhIiHfBKsmq1";;
"The Mccrarys";"All night music";"Feel your fire";"1982";"CAPITOL RECORDS";1729427563;1729427773;"https://open.spotify.com/track/3Gqhyx0kT70f9BSbeSYQVP";;
"Young Gun Silver Fox";"Am waves";"Love guarantee";"2018";"LEGERE RECORDINGS";1729427764;1729428025;"https://open.spotify.com/track/57xoKC6t93UCoBuvKlNDqv";;"https://www.deezer.com/track/499845502"
"Kutiman";"Open";"A day off";"2022";"SIYAL MUSIC";1729428021;1729428328;"https://open.spotify.com/track/6kC6Syc1p6pgdBoEWmiBw3";"https://music.apple.com/fr/album/a-day-off/1630949822?i=1630950309&uo=4";"https://www.deezer.com/track/1932167137"
"Claude Fontaine";"Laissez-moi l’aimer";"Laissez-moi l’aimer";"2024";"INNOVATIVE LEISURE";1729428327;1729428492;"https://open.spotify.com/track/41S9Fh7XbeO7QhdXE3P4z0";"https://music.apple.com/fr/album/laissez-moi-laimer/1746125261?i=1746125385&uo=4";
"Say She She";"Prism";"Same things";"2022";"KARMA CHIEF";1729428481;1729428713;"https://open.spotify.com/track/5m6rSkVrR8IknftAoPDhWX";"https://music.apple.com/fr/album/same-things/1635180876?i=1635181157&uo=4";"https://www.deezer.com/track/1829490277"
