"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Gabriel Birnbaum";"Patron Saint of tireless losers";"Alison, alone again";"2024";"WESTERN VINYL RECORDS";1722196631;1722196820;"https://music.apple.com/fr/album/alison-alone-again/1734643345?i=1734643366&uo=4";"https://open.spotify.com/track/1OhWBLHZH1owQZqOIm5uTS";
"Terestesa";"Bella faccia";"Revêria";"2024";"";1722196817;1722197141;"https://music.apple.com/fr/album/r%C3%AAveria/1733696081?i=1733696738&uo=4";"https://open.spotify.com/track/6tajVxzrqtU2PWGBkIAtum";
"Divers";"BOF TV / Les meilleurs génériques pour enfants d'hier et d'aujourd'hui";"Bonne nuit les petits";"1998";"";1722197139;1722197218;;;
"Lenparrot";"Sable";"Sable (démo)";"2024";"JOUR APRES JOUR APRES JOUR";1722197217;1722197386;"https://music.apple.com/fr/album/sable-d%C3%A9mo/1743752437?i=1743752753&uo=4";;
"Herbie Mann";"The best of herbie mann";"A man and a woman";"1967";"ATLANTIC";1722197384;1722197527;;;
"Brijean";"Macro";"Euphoric Avenue";"2024";"GHOSTLY INTERNATIONAL";1722197526;1722197758;"https://music.apple.com/fr/album/euphoric-avenue/1735966347?i=1735966523&uo=4";"https://open.spotify.com/track/0GQOHvIPdVWrvnII8p6OBG";
"Sara-Danielle";"Flying away";"Flying away (feat. Anna Majidson)";"2024";"SIMONE RECORDS";1722197756;1722197908;"https://music.apple.com/fr/album/flying-away-feat-anna-majidson/1737500368?i=1737500375&uo=4";;
"Cola";"The gloss";"Bitter melon";"2024";"FIRE TALK";1722197905;1722198264;"https://music.apple.com/fr/album/bitter-melon/1728759637?i=1728759642&uo=4";"https://open.spotify.com/track/7IrMIz3EoICJGlLrtSLdco";
"Omerta";"Collection Particuli?è?re";"Amour fou";"2023";"ZAMZAMREC";1722198262;1722198606;"https://music.apple.com/fr/album/amour-fou/1673869973?i=1673869983&uo=4";;"https://www.deezer.com/track/2159747867"
"K. Frimpong And His Cubano Fiestas";"Afro-rock";"Kyenkyen bi adi m'awu";"2001";"KONA RECORDS";1722198604;1722199015;;;
"Espen Horne";"The anatomy of serene eloquence";"Rory's sunrays";"2023";"WAH WAH 45S";1722199011;1722199221;;"https://open.spotify.com/track/7ncBZkx66LOXeZ7kZ0mPHZ";
"Holly Golightly";"Slowly but Surely";"Slowly but surely";"2004";"DAMAGED GOODS";1722199220;1722199392;"https://music.apple.com/fr/album/slowly-but-surely/77287299?i=77287247&uo=4";"https://open.spotify.com/track/31pxEx1ZrPzZ9mgUTh2yef";"https://www.deezer.com/track/9873183"
"Chicago Women'S Liberation Rock Band";"Mountain moving day";"Ain't gonna Marry";"1972";"ROUNDER RECORDS";1722199391;1722199738;;;
"Orbiting Human Circus";"Quartet plus two";"It's so peaceful in the country";"2023";"MERGE RECORDS";1722199738;1722200039;;"https://open.spotify.com/track/7kGtf7MgTXQMIoK8R1GJ51";
"The High Llamas";"Talahomi way";"Fly baby, fly";"2011";"DRAG CITY";1722200039;1722200219;"https://music.apple.com/fr/album/fly-baby-fly/430484775?i=430484786&uo=4";"https://open.spotify.com/track/4lMXBCEso7PbVNNkiaU0Rb";
"Alan Howarth";"Horror and Science Fiction Vol 2";"New york 1997 (film) : main title";"";"MILAN";1722200218;1722200449;;;
"Men I Trust";"Oncle jazz";"All night";"2019";"AUTOPRODUCTION";1722200487;1722200667;;"https://open.spotify.com/track/0XvoMOI25j4wODyk8nuANS";"https://www.deezer.com/track/717644152"
"Eyedress";"Separate ways (feat. The Marías)";"Separate ways (feat. The Marías)";"2023";"RCA RECORDS LABEL";1722200663;1722200868;;"https://open.spotify.com/track/4fwPxcF4rZQIBZr1h6Qd2S";"https://www.deezer.com/track/2523004031"
"Lynn";"3x5";"Nous";"2023";"LE SOFA / BELIEVE";1722200861;1722201016;;"https://open.spotify.com/track/7kEqgpzz1YoD39eFk5Qjvd";
"Ernest Ranglin";"Be what you want to be";"In the rain";"1983";"EMOTIONAL RESCUE";1722201007;1722201212;;;
"Abstract Orchestra";"Madvillain, Vol. 1";"Accordion";"2018";"ATA RECORDS";1722201209;1722201402;;"https://open.spotify.com/track/0dzJFfZkXNDqXDw9ugp5Hw";
"David Walters";"Pura vida sounds";"Mama (Patchworks Remix)";"2020";"PURA VIDA SOUNDS";1722201405;1722201721;;;
"Roy Ayers";"Lifeline";"Running away";"1977";"POLYDOR";1722201720;1722201955;;;"https://www.deezer.com/track/2456797"
"Johnny Adams";"Country funk 1969-1975";"Georgia morning dew";"1969";"LIGHT IN THE ATTIC RECORDS";1722201953;1722202148;;"https://open.spotify.com/track/7njTQhjl2SIBLutKCw4r1l";
"Albert King";"The blues don't change";"I Can't Stand The Rain";"1977";"STAX";1722202146;1722202311;;"https://open.spotify.com/track/5Z8yhXEZclESQ3U8HF7r31";
"George Benson";"I got a woman and some blues";"Goodbye, columbus";"2005";"VERVE";1722202317;1722202432;;;
"Claude Nougaro";"A la recherche du son qui fait sens : 1955-1959";"Le piano de mauvaise vie";"1958";"DISCOGRAPH";1722202431;1722202573;"https://music.apple.com/fr/album/le-piano-de-mauvaise-vie/902347574?i=902349901&uo=4";;"https://www.deezer.com/track/74245855"
"Miah Persson";"Tutto Mozart !";"Soave sia il vento - cosi fan tutte";"2006";"DGG (DEUTSCHE GRAMMOPHON)";1722202570;1722202741;;;
"Nick Drake";"Heaven in a wild flower";"Hazy Jane I";"1970";"ISLAND";1722202741;1722203008;;;
"Clairo";"Nomad";"Nomad";"2024";"CLAIRO RECORDS";1722203005;1722203229;"https://music.apple.com/fr/album/nomad/1742301413?i=1742301416&uo=4";"https://open.spotify.com/track/4WJPxTsvWIdRZ9vMtqk7fj";
"Poppy Fusee";"Better place";"And for worse (instrumental)";"2024";"UN PLAN SIMPLE";1722203230;1722203446;;;
"Amp Fiddler";"Afro strut";"Heaven";"2006";"PIAS";1722203443;1722203757;;;
"Junko Hirotani";"Light mellow dream";"Day dreamin '";"1980";"PONY CANYON";1722203756;1722203978;;;
