"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"M";"Le baptême";"Matchistador";"1998";"DELABEL";1759831020;1759831245;;;
"Weapon Of Choice";"Nutmeg party";"Open Wide";"2005";"TER A TERRE";1759831238;1759831464;"https://www.deezer.com/track/948469182";;
"Little Simz";"Lotus";"Young";"2025";"AWAL";1759831460;1759831630;"https://www.deezer.com/track/3395725571";"https://open.spotify.com/track/1MQKhg5Kbn3cd07LQ5JPRK";
"Sleaford Mods";"English tapas";"B.H.S.";"2017";"ROUGH TRADE";1759831631;1759831857;"https://www.deezer.com/track/142486905";"https://open.spotify.com/track/6iWzPIajmGNtKkeLIYKxkL";"https://music.apple.com/fr/album/b-h-s/1185981330?i=1185981729&uo=4"
"Gang Of Four";"Return the gift";"Damaged goods";"1979";"V2";1759831857;1759832061;"https://www.deezer.com/track/3466896";"https://open.spotify.com/track/62uw0iWu8jLB4cYBQxjdcm";
"Okvsho";"A place between us";"""""Okusho""""";"2024";"CURRENT MOVES";1759832060;1759832271;;;
"Anthony Joseph";"Rubber orchestras";"Griot";"2011";"NAIVE";1759832271;1759832685;"https://www.deezer.com/track/517568532";"https://open.spotify.com/track/4T2jVC0YEhjCMN11kp0MWZ";
"Fela Kuti";"Koola Lobitos / The '69 L.A. Sessions";"Lover";"1969";"WRASSE RECORD LIMITED";1759832682;1759833050;"https://www.deezer.com/track/82023614";;
"Hortense Ellis";"Melody life : Trojan sisters";"Down the aisle (of love)";"1988";"TROJAN RECORDS";1759833050;1759833221;;;
"Hollie Cook";"Shy Girl";"Frontline";"2025";"MR BONGO";1759833220;1759833394;"https://www.deezer.com/track/3439979541";"https://open.spotify.com/track/71SD7NrspBN1elw90obddf";"https://music.apple.com/fr/album/frontline/1823953579?i=1823954099&uo=4"
"Sola Rosa";"New tomorrows";"New tomorrows";"2025";"WAY UP RECORDING";1759833393;1759833595;"https://www.deezer.com/track/3574140691";"https://open.spotify.com/track/6eWnpqS3E6cb6UZ8g74sSU";
