"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Astrid Engberg";"Tulpa";"Dreamer";"2020";"CREAK INC.";1736330253;1736330430;"https://music.apple.com/fr/album/dreamer/1528145488?i=1528145493&uo=4";"https://www.deezer.com/track/1053935752";"https://open.spotify.com/track/70rZYTrKJm4d5LnZjUbpc1"
"Joy Guidry";"Amen";"I Will Always Miss You";"2024";"WHITED SEPULCHRE";1736330428;1736330658;;"https://www.deezer.com/track/2625800842";"https://open.spotify.com/track/0ML5GLo6y8sD550RFmA0x1"
"Linda Ronstadt";"Prisoner in disguise";"I will always love you";"1975";"ASYLUM";1736330659;1736330841;;;"https://open.spotify.com/track/6O1JFxTDyaidofVTyeWSjy"
"Jeanne Moreau";"Jeanne Moreau : Pour vous mes plus belles chansons cd1";"Jamais je ne t'ai dit que je t'aimerai toujours";"1966";"UNIVERSAL";1736330836;1736331040;"https://music.apple.com/fr/album/jamais-je-ne-tai-dit-que-je-taimerai-toujours/1294638614?i=1294641234&uo=4";"https://www.deezer.com/track/416199612";
"Sebastien Llinares";"Fleeting Castles";"Bagatelle pour guitare n°2";"2024";"Alpha Classics";1736331039;1736331226;;;
"Miriam Makeba";"Mama Africa";"The naughty little flea";"1960";"UNIVERSAL MUSIC";1736331242;1736331466;;"https://www.deezer.com/track/64391481";"https://open.spotify.com/track/7kVPiiOMsSc7e9ZHC8nDy4"
"Devendra Banhart";"Nino rojo";"At the hop";"2004";"YOUNG GOD RECORDS";1736331463;1736331593;;;"https://open.spotify.com/track/1Sj03edq5FpGHk2tlwHgqq"
"Terry Callier";"What Color Is Love";"What Color Is Love";"1972";"GRT";1736331591;1736331834;;"https://www.deezer.com/track/930689";
"Craig Armstrong";"The space between us";"Weather storm";"1994";"MELANKOLIC";1736331832;1736332189;;"https://www.deezer.com/track/100913846";"https://open.spotify.com/track/4u5KFWcW1ptk0hJqp2lrCE"
"Gil Scott Heron & Makaya Mac Craven";"We' re new again (a reimagining by Makaya Mac Craven)";"I ll take care of you";"2020";"XL RECORDINGS LTD";1736332188;1736332390;;;
"Yndi";"Memoria";"Sycorax";"2024";"NASCIMENTO - GRAND MUSIQUE MANAGEMENT";1736332388;1736332560;"https://music.apple.com/fr/album/sycorax/1775422944?i=1775423075&uo=4";"https://www.deezer.com/track/3002896551";"https://open.spotify.com/track/268CmoBgp2fyG2pJYQZHEb"
