"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Leo Blomov";"L'ermitage";"Amnistie";"2023";"LABEL ATTITUDE";1757498259;1757498488;"https://music.apple.com/fr/album/amnistie/1704997066?i=1704997072&uo=4";"https://www.deezer.com/track/2432366165";"https://open.spotify.com/track/5GmaxfYhjv7BcCICzgzvdN"
"Theo Champion";"She calls me darling";"She calls me darling";"2023";"AUTOPRODUCTION";1757498487;1757498725;;"https://www.deezer.com/track/2464743635";"https://open.spotify.com/track/4vozecThty1N50Iv5TQhIJ"
"William Tyler";"Goes west";"Surrender";"2019";"MERGE RECORDS";1757498722;1757498903;;;
"Awa Ly";"Essence & elements";"My essence";"2025";"NAIVE";1757498896;1757499104;;"https://www.deezer.com/track/3337004981";"https://open.spotify.com/track/4OdMpQqAu4sUoYoenuH6wl"
"Peggy Lee";"Kinked!";"I go to sleep";"1965";"ACE RECORDS";1757499101;1757499220;"https://music.apple.com/fr/album/i-go-to-sleep/716252943?i=716253474&uo=4";"https://www.deezer.com/track/11266438";"https://open.spotify.com/track/3UeJfsP9KekC5VVvIZ0444"
"Robert Finley";"Black bayou";"Lucky day";"2023";"EASY EYE SOUND RECORDS";1757499219;1757499228;"https://music.apple.com/fr/album/lucky-day/1690467670?i=1690467923&uo=4";"https://www.deezer.com/track/2506779351";"https://open.spotify.com/track/4QvVDogONdi3f5rw7pK0eh"
"Medline";"The edge";"Hot dogs";"2025";"MY BAGS";1757499416;1757499574;"https://music.apple.com/fr/album/hot-dogs/1792831815?i=1792832322&uo=4";"https://www.deezer.com/track/3204814971";
"Lenny Kravitz";"Blue electric light";"Honey";"2024";"ROXIE RECORDS";1757499573;1757499803;"https://music.apple.com/fr/album/honey/1709632753?i=1709632974&uo=4";"https://www.deezer.com/track/2701011372";"https://open.spotify.com/track/0o4Z9Am4OOwRVHml4RyqZW"
"Superbravo";"Sentinelle";"Dans nos loups";"2019";"FRACA";1757499802;1757500012;;"https://www.deezer.com/track/835538792";
"M Ross Perkins";"What did you do for summer break";"I'm going out to see my baby";"2020";"SOFABURN";1757500012;1757500226;;"https://www.deezer.com/track/3424271711";"https://open.spotify.com/track/2phKc9iH0Ogk0MLuWRSK0S"
"Greentea Peng";"Tell dem it's sunny";"Bali skit pt2";"2025";"AWAL";1757500222;1757500349;;;
