"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Thea";"The end";"River and sea";"2023";"AUTOPRODUCTION";1713729425;1713729622;"https://music.apple.com/fr/album/river-and-sea/1670826451?i=1670826460&uo=4";"https://open.spotify.com/track/4rlGZyvlrOI71k4wTRJtkv";
"Charlotte Gainsbourg";"IRM - édition limitée";"La collectionneuse";"2009";"BECAUSE";1713729618;1713729930;"https://music.apple.com/fr/album/la-collectionneuse/340845298?i=340845559&uo=4";"https://open.spotify.com/track/2bQIRjxBS6DmqOkUzNidBf";
"Jeanette";"Jeanette";"L'amour joue au violon";"1977";"POLYDOR";1713729925;1713731663;;;"https://www.deezer.com/track/378620351"
"Sweatson Klank";"Embers";"B movie";"2024";"FRIENDS OF FRIENDS";1713730186;1713730369;"https://music.apple.com/fr/album/b-movie/1724951216?i=1724951228&uo=4";"https://open.spotify.com/track/7MwDiDmFJzHGy31iz3qIfd";
"Marie Modiano";"Outland";"Last early spring";"2008";"NAIVE";1713730368;1713730581;;"https://open.spotify.com/track/69yMkSMSQSSfW5uDMAm5nY";"https://www.deezer.com/track/594720822"
"Rebecca Vasmant";"With love, from Glasgow";"Jewels of thought (feat. Harry Weir & Paix)";"2021";"REBECCA'S RECORDS";1713730571;1713730963;"https://music.apple.com/fr/album/jewels-of-thought-feat-harry-weir-paix/1557936982?i=1557936992&uo=4";;
"Martha Argerich";"Martha Argerich : The Warner Classics Recordings / CD 20";"Scènes d'enfants pour piano op 15 : 7. Träumerei";"2016";"WARNER CLASSICS";1713730961;1713731128;;;
"Little Willie John";"Grits and soul";"Suffering with the blues";"1956";"CHARLY";1713731124;1713731274;"https://music.apple.com/fr/album/suffering-with-the-blues/931019459?i=931019481&uo=4";;"https://www.deezer.com/track/1472424102"
"Jaseur";"Tour de kapla";"Front de mer";"2024";"LA SOUTERRAINE";1713731269;1713731547;;"https://open.spotify.com/track/6xgeR87QJ51iKQTc8iRHXC";"https://www.deezer.com/track/2644888172"
"Strongboi";"Unconditional";"unconditional (feat. Salami Rose Joe Louis)";"2022";"STRONGBOI";1713731537;1713731797;"https://music.apple.com/fr/album/unconditional-feat-salami-rose-joe-louis/1666873378?i=1666873386&uo=4";;
"Njb";"Don't try";"Don't try";"2022";"BMM";1713731796;1713732066;;;
"Sen Morimoto";"Diagnosis";"Deeper";"2023";"CITY SLANG";1713732066;1713732371;"https://music.apple.com/fr/album/deeper/1721054950?i=1721056235&uo=4";"https://open.spotify.com/track/5VSLZ631GhbOHcKrxxCNaK";
"Bas Jan";"Back to the swamp";"Margaret Calvert drives out";"2023";"FIRE RECORDS";1713732366;1713732648;"https://music.apple.com/fr/album/margaret-calvert-drives-out/1694503154?i=1694503853&uo=4";"https://open.spotify.com/track/2bfS4jPkZ1ihD147bCrtTT";"https://www.deezer.com/track/2344203005"
"Bhairavi Raman";"Searchlight moonbeam";"Bittersweet reflections";"2023";"EFFICIENT SPACE";1713732642;1713733027;;"https://open.spotify.com/track/4GRxI11LlvqlOyQegn5a63";
"Bonny Light Horseman";"Bonny Light Horseman";"Jane jane";"2020";"37D03D";1713733051;1713733228;;"https://open.spotify.com/track/0Q0RL8ZzSUOfQawGlbn4Do";
"Mocky";"BOF / Carole & Tuesday";"Birds of A.I.";"2019";"FLYING DOG";1713733225;1713733375;;"https://open.spotify.com/track/68a2gv5th9yFw8VkgkTTtx";"https://www.deezer.com/track/2116573757"
"The Bee Gees";"Bee gees story";"To love somebody";"1967";"RSO";1713733371;1713733548;;;
"BMX Bandits";"Dreamers on the run";"Time To Get Away";"2024";"TAPETE RECORDS";1713733534;1713733784;"https://music.apple.com/fr/album/time-to-get-away-single-version/1726983253?i=1726983497&uo=4";;
"Bonnie Banane";"La lune et le soleil";"La lune et le soleil";"2020";"";1713733779;1713733970;;;
"Donny Hathaway";"Extension of a man";"Valdez in the country";"1973";"RHINO RECORD";1713733969;1713734179;;"https://open.spotify.com/track/2kKS4AnpDin4eAoF5xkeKs";
"Joy Denalane";"Willpower";"Far cry";"2023";"FOUR MUSIC / SONY MUSIC GERMANY";1713734175;1713734328;"https://music.apple.com/fr/album/far-cry/1698501937?i=1698502233&uo=4";"https://open.spotify.com/track/3C0R1lcW8DajMDZo6Z5UyG";"https://www.deezer.com/track/2462702735"
"Piers Faccini";"My wilderness";"Three Times Betrayed";"2011";"TOT OU TARD";1713734327;1713734668;;"https://open.spotify.com/track/6x641y1yXGQks9peAGSCZE";"https://www.deezer.com/track/605643732"
"Terez Montcalm";"Here's to you";"Just in time";"2011";"UNIVERSAL MU";1713734666;1713734883;"https://music.apple.com/fr/album/just-in-time/1443172017?i=1443172302&uo=4";"https://open.spotify.com/track/3RGmffPgBdctwZpIkDtDw1";"https://www.deezer.com/track/13693858"
"Shay Hazan";"Wusul";"Yarabi";"2024";"BATOV RECORDS";1713734881;1713735098;;"https://open.spotify.com/track/2uInTWvZmEHiyNoTeoqk1C";"https://www.deezer.com/track/2535983091"
"Ayo";"Royal";"Né quelque part";"2019";"3EME BUREAU / WAGRAM MUSIC";1713735097;1713735344;;;
"Dekker";"I wont be your foe";"Let's pretend";"2022";"USEFUL FICTIONS";1713735337;1713735492;;"https://open.spotify.com/track/19WvNxcsLKQnsZ7l9ETedc";"https://www.deezer.com/track/1689503637"
"Doug Paisley";"Say what you like";"Old hometown";"2023";"OUTSIDE MUSIC";1713735494;1713735704;;"https://open.spotify.com/track/5ZcA9gNTtSuAFPjV3tnhkW";
"Calexico";"Carried to dust";"El gatillo (Trigger revisited)";"2008";"CITY SLANG";1713735700;1713735886;;;"https://www.deezer.com/track/2582814622"
"Manu Chao";"Clandestino";"Mama call";"1998";"VIRGIN";1713735882;1713736023;"https://music.apple.com/fr/album/mam%C3%A1-call/725493481?i=725493648&uo=4";"https://open.spotify.com/track/57YlhzK9E1fx3wN2XfSiVV";"https://www.deezer.com/track/71590751"
"Soothsayers";"Rat race / Light the way";"Light the way (radio edit)";"2020";"WAH WAH 45S";1713736021;1713736238;;;
"Adi Oasis";"Lotus glow (instrumentals)";"Get it got it";"2023";"ADI OASIS";1713736238;1713736481;;"https://open.spotify.com/track/1PJZoofwSD9VJ4HmIFIJZy";"https://www.deezer.com/track/2071647197"
"Freda Payne";"Can you dig it : The 70's soul experience";"Band of gold";"1970";"RHINOCEROS";1713736481;1713736652;;;
"Gael Rakotondrabe";"And I love her";"And I love her";"2023";"CARAMBA RECORDS";1713736666;1713736978;;"https://open.spotify.com/track/5IlVJr3re0PTEWJrUpgcoS";"https://www.deezer.com/track/2536735531"
"Sean Lennon";"Dead meat";"Dead meat";"2006";"CAPITOL";1713736978;1713737195;;;
"Christophe Miossec";"Finistériens";"Les joggers du dimanche";"2009";"PIAS";1713737191;1713737400;;;
"Elias Rahbani";"Mosaic of the orient";"Always in my heart";"1972";"VDL";1713737397;1713737547;;;"https://www.deezer.com/track/880398872"
"The Doors";"Best of the doors";"Spanish caravan";"1968";"Elektra";1713737546;1713737722;"https://music.apple.com/fr/album/spanish-caravan/640047463?i=640047584&uo=4";"https://open.spotify.com/track/32bJv8V2Xgi5mtxdPcsi8B";"https://www.deezer.com/track/4085217"
"Ana Tijoux";"Vida";"Vida (feat. Omar)";"2024";"ALTAFONTE";1713737720;1713737946;"https://music.apple.com/fr/album/vida-feat-omar/1724060640?i=1724061028&uo=4";;
"Brittany Davis";"Image issues";"Goons";"2024";"LOOSEGROOVE RECORDS";1713737946;1713738067;;"https://open.spotify.com/track/62U2IWdhEdNyyKWRZyF614";"https://www.deezer.com/track/2537983701"
"Jamma-Dee";"Perceptions";"Saturday";"2023";"NBN RECORDS";1713738066;1713738237;"https://music.apple.com/fr/album/saturday/1701179733?i=1701180121&uo=4";"https://open.spotify.com/track/1OVfBd7l7MwKG3kpxEjtg6";
"Elza Soares";"Tudo Ben";"Mas que nada";"1967";"MR BONGO";1713738236;1713738379;;;
"Ella Fitzgerald";"Ella abraça Jobim";"One note samba (Samba de uma nota so)";"1981";"PABLO";1713738377;1713738606;"https://music.apple.com/fr/album/one-note-samba-samba-de-uma-nota-s%C3%B3/1442977273?i=1442977811&uo=4";"https://open.spotify.com/track/7rH0BYGN38Qzt3jRqLSZxF";
"Ariel Tintar";"Seconde peau";"Missie´ Bolo";"2022";"D & A";1713738605;1713738830;;;
"Holy Wave";"Five of cups";"Bog song";"2023";"SUICIDE SQUEEZE RECORDS";1713738829;1713739120;"https://music.apple.com/fr/album/bog-song/1682905158?i=1682905163&uo=4";"https://open.spotify.com/track/6r3lH9rMcwCDdx2SgcGRiH";"https://www.deezer.com/track/2242475237"
"Nora Fischer";"Hush";"Hail bright Cecilia Z 328 : Wondrous machine - arrangement pour voix et guitare électrique";"2018";"DGG (DEUTSCHE GRAMMOPHON)";1713739120;1713739289;;;
"Nirvana";"MTV unplugged in New York";"Where did you sleep last night";"1994";"GEFFEN";1713739286;1713739558;"https://music.apple.com/fr/album/where-did-you-sleep-last-night-live-acoustic/1440892370?i=1440893075&uo=4";;
"Etta Baker";"Music maker / Sisters of the south";"Going down the road feeling bad";"1999";"DIXIEFROG";1713739557;1713739712;;"https://open.spotify.com/track/3SuugMlFnBILh1c3BICk2h";
"Elliott Smith";"Figure 8";"Everything reminds me of her";"2000";"BMG";1713739712;1713739865;"https://music.apple.com/fr/album/everything-reminds-me-of-her/1440745328?i=1440745598&uo=4";"https://open.spotify.com/track/3nkdVXnH4xC6f3YZS0C8pC";"https://www.deezer.com/track/2285239"
"Prince";"3121";"Satisfied";"2006";"UNIVERSAL";1713739864;1713740030;"https://music.apple.com/fr/album/satisfied/1421415958?i=1421416453&uo=4";"https://open.spotify.com/track/7HBLrEvt1q3GnklF3jwYKI";
"Boris Gardiner";"Original reggae hits of the 60's & 70's";"You make me feel brand new";"1974";"K&K RECORDS";1713740028;1713740253;;;
"Makaya McCraven";"In these times";"So ubuji";"2022";"INTERNATIONAL ANTHEM / NONESUCH / XL RECORDINGS";1713740270;1713740446;"https://music.apple.com/fr/album/so-ubuji/1626800243?i=1626800547&uo=4";"https://open.spotify.com/track/42xJlLwEFNiiNtnLhfBKfg";"https://www.deezer.com/track/1895430487"
"Forest Law";"Ooo, I";"Ooo, I";"2024";"BONGO JOE";1713740443;1713740714;;"https://open.spotify.com/track/5iehQji1HaVstQdZEgUV5U";
"Air";"Moon safari";"Remember";"1998";"VIRGIN";1713740706;1713740859;"https://music.apple.com/fr/album/remember/697240234?i=697240310&uo=4";"https://open.spotify.com/track/1LVCz3kmrYdOx9QS20uLsz";"https://www.deezer.com/track/3148108"
"Bacao Rhythm & Steel Band";"BRSB";"Stranger things theme";"2024";"BIG CROWN RECORDS";1713740856;1713741056;;"https://open.spotify.com/track/3JWsFDrB4xgmIsPkgPKPE7";"https://www.deezer.com/track/2540888981"
"Celestine Ukwu And His Philosophers National";"No condition is permanent";"Ilo abu chi";"1974";"MISSISSIPPI RECORDS";1713741058;1713741408;;;
"Miriam Makeba";"Keep me in mind";"Down on the corner";"1970";"REPRISE RECORDS";1713741401;1713741557;"https://music.apple.com/fr/album/down-on-the-corner/1319429672?i=1319431092&uo=4";;"https://www.deezer.com/track/435356032"
"Belver Yin";"Luz Bel";"Tanto amor escondido";"1991";"EFFICIENT SPACE";1713741549;1713741682;;;
"Stone Temple Pilots";"Tiny Music...Songs From The Vatican Gift";"And so I know (LP Version)";"1996";"ATLANTIC RECORDS";1713741680;1713741916;;;
