"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Espen Horne";"Bergen sunrays (feat. Selim Mutic)";"Bergen sunrays (Session Victim remix)";2023;"WAH WAH 45S";1715767017;1715767209;"https://www.deezer.com/track/2367624295";;
"Ramachandra Borcar";"Steel and glass";"A day at the rink";2005;"SEMPRINI REC";1715767203;1715767413;"https://www.deezer.com/track/64903683";"https://music.apple.com/fr/album/a-day-at-the-rink/276370983?i=276371004&uo=4";"https://open.spotify.com/track/1bqQkgK18L8QZefjwhCxOe"
"Renato Carosone";"Dolce Italia  / Le meilleur de l'Italie";"Mambo Italiano";1957;;1715767407;1715767587;;;
"The Four Tops";"Motown around the world/The classic singles";"Gira, gira (reach out i'll be there)";1967;"HIP-O SELECT";1715767587;1715767768;;;
"The Black Keys";"Let's rock";"Get yourself together";2019;"NONESUCH";1715767762;1715768002;"https://www.deezer.com/track/701760952";"https://music.apple.com/fr/album/get-yourself-together/1459700588?i=1459700597&uo=4";"https://open.spotify.com/track/4AjBIRQNZDDVB0MrGlQHvB"
"Pleasure";"Jazz dance classics volume three";"Dust yourself off";1975;"LUV N HAIGHT";1715767995;1715768226;;;
"Baron Retif & Concepcion Perez";"Funk";"On fait comment";2023;"MOSTLA / MUSIQUE LARGE";1715768225;1715768469;"https://www.deezer.com/track/2266876857";"https://music.apple.com/fr/album/on-fait-comment/1685950699?i=1685951217&uo=4";"https://open.spotify.com/track/0csQIZy0hZjzvcBddxxAiv"
"Madison McFerrin";"OMW";"God herself (Tune-Yards remix)";2024;"AUTOPRODUCTION";1715768462;1715768677;"https://www.deezer.com/track/2661380912";;
"Chloe";"In pieces";"Someone's calling (chlöe)";2023;"PARKWOOD ENTERTAINMENT - COLUMBIA";1715768677;1715768738;"https://www.deezer.com/track/2236206017";"https://music.apple.com/fr/album/someones-calling-chl%C3%B6e/1672433529?i=1672433747&uo=4";"https://open.spotify.com/track/30EQOwo4ggbmqmkAWNVtr4"
"William Bennett";"The music of Erik Satie : The velvet gentleman";"Pièces froides : Air à faire fuir : S'inviter";1970;"DERAM";1715768738;1715768907;;;
"The Beatles";"Sgt. Pepper's lonely hearts club band";"Fixing a hole";1967;"EMI";1715768901;1715769056;"https://www.deezer.com/track/555641292";"https://music.apple.com/fr/album/fixing-a-hole/1441164604?i=1441164856&uo=4";"https://open.spotify.com/track/4rpFXjP4DSC9id8Fa6TWXL"
"The Chocolate Watch Band";"Melts In Your Brain...Not On Your Wr";"Gone and passes by";1967;"BIG BEAT RECORDS";1715769049;1715769245;"https://www.deezer.com/track/139445535";;
"Nitin Sawhney";"BOF / What's love got to do with it?";"Mahi sona (aka the wedding song) (joy crookes version)";2023;"DECCA (UMO)";1715769239;1715769384;"https://www.deezer.com/track/2153936677";;
"Lee Perry";"Heart of the dragon";"Theme from Hong Kong";;"CULTURE PRESS";1715769378;1715769510;;;
"Singtank";"Can You Hear Me";"Can you hear me";2014;"PARLOPHONE";1715769504;1715769706;"https://www.deezer.com/track/78652689";"https://music.apple.com/fr/album/can-you-hear-me/880481864?i=880481869&uo=4";"https://open.spotify.com/track/2uxBIj7dE2obKBA2h9Sxj4"
"Eloi";"Acedia";"Divorce (edit) (feat. Choribaby)";2022;"AUTOPRODUIT";1715769705;1715769839;;;
"Passion Theatre";"Strange Desire / Mannequin";"In love with a mannequin";1986;"SPACETALK";1715769833;1715770077;;;
"Max Beesley'S High Vibes";"Zeus";"Snake oil";2023;"LEGERE RECORDINGS";1715770070;1715770153;"https://www.deezer.com/track/2418237895";"https://music.apple.com/fr/album/snake-oil/1703312798?i=1703313108&uo=4";"https://open.spotify.com/track/3vh29smJwPhF3yiQYwCAp3"
"Transmission Towers";"Transmission one";"Affirmation of love";2024;"E SOUL CULTURA";1715770146;1715770345;;;"https://open.spotify.com/track/72P1vldA5c3i2ILXNc3TTM"
"Ray Charles";"Sings for America";"Heaven help us all";1972;"RHINOCEROS";1715770339;1715770588;"https://www.deezer.com/track/1665780922";"https://music.apple.com/fr/album/heaven-help-us-all/1616895543?i=1616895733&uo=4";"https://open.spotify.com/track/2D7LoOq2MhORbwItneRXMR"
"The Harlem Gospel Travelers";"Look up!";"God's in control";2022;"COLEMINE RECORDS";1715770581;1715770735;;"https://music.apple.com/fr/album/gods-in-control/1624685866?i=1624686157&uo=4";"https://open.spotify.com/track/5JF0d8d5iDr4Tw8wjNBMuu"
"Kiefer";"Between days";"Work and purpose (feat. 10.4 ROG)";2021;"STONES THROW";1715770733;1715770844;;"https://music.apple.com/fr/album/work-and-purpose-feat-10-4-rog/1559836000?i=1559836006&uo=4";
"Parcels";"Day / Night";"Daywalk";2021;"BECAUSE";1715770845;1715771033;;"https://music.apple.com/fr/album/daywalk/1581878937?i=1581879816&uo=4";"https://open.spotify.com/track/7umYeP4UtIrOrupomdhVPL"
"Tower Of Power";"Tower of power";"What is hip?";1973;"WARNER BROS";1715770987;1715771336;;"https://music.apple.com/fr/album/what-is-hip/51957824?i=51957834&uo=4";"https://open.spotify.com/track/66TSoVnJ1P9Tyok03zUlTr"
"Holy Hive";"Float back to you";"Float back to you";2020;"SOPHIA'S PART";1715771335;1715771591;"https://www.deezer.com/track/909793262";"https://music.apple.com/fr/album/float-back-to-you/1500912968?i=1500912977&uo=4";"https://open.spotify.com/track/53eXqDDn8ADIbukIJWN2Dw"
