"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"DJ Harrison";"Shades of yesterday";"L'anthropofemme";2024;"STONES THROW RECORDS";1715248649;1715248836;"https://www.deezer.com/track/2411231945";"https://open.spotify.com/track/4FuU4dC30M75OXbgYddkcH";
"Whomadewho";"UUUU";"Silence & secrets";2022;"EMBASSY OF MUSIC";1715248833;1715249100;;"https://open.spotify.com/track/6wQMLsbcaGAxr3A6FdvQZo";
"Jasual Cazz";"Memory guard";"Libellule";2023;"CHUWANAGA";1715249097;1715249358;;"https://open.spotify.com/track/5GSrYYXOTTlBMMZ19Ze5Ta";"https://music.apple.com/fr/album/libellule/1704670242?i=1704670445&uo=4"
"Sirens Of Lesbos";"Söl";"How many miles";2020;"SIRENS OF LESBOS";1715249354;1715249505;;"https://open.spotify.com/track/68IJVCSouebQqaTRczv0uW";
"Alabama Shakes";"Sound & Color";"Don't Wanna Fight";2015;"ROUGH TRADE";1715249505;1715249735;;"https://open.spotify.com/track/6q0lIjDSuZDhrg9GC9yUQO";
"Prince Waly";"Bo y z vol. 2";"Risotto";2023;"BO Y Z";1715249732;1715249865;;"https://open.spotify.com/track/325P4ydSGCrkDv6DIJe1PS";
"Quincy Jones";"The original jam sessions 1969";"Jive den";1969;"CONCORD";1715249866;1715250057;;;
"Ray Barretto";"Acid + Head sounds";"A deeper shade of soul";1968;"FANIA";1715250056;1715250219;;;
"Sly & The Family Stone";"Bof/Crooklyn - a Spike Lee joint vol 1";"Everyday people";1968;"EPIC";1715250218;1715250358;"https://www.deezer.com/track/534508";;
"Nubiyan Twist";"Find your flame";"Battle isn't over";2024;"STRUT RECORDS";1715250357;1715250549;;"https://open.spotify.com/track/05s2o74ymTN4n6aWk0hmRI";
"Joe Armon-Jones";"Turn to clear view";"Gnawa sweet";2019;"BROWNSWOOD RECORDINGS";1715250549;1715250935;"https://www.deezer.com/track/1302405212";"https://open.spotify.com/track/7dxojaDa0qbKdPu1N0Buti";
"Bonnie Banane";"Nini";"Hop-là!";2024;"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1715250932;1715251203;"https://www.deezer.com/track/2723705482";"https://open.spotify.com/track/1F9RigoxHphIJEl8xmRW3t";
"Brittany Davis";"Image issues";"Sepricon";2024;"LOOSEGROOVE RECORDS";1715251203;1715251468;;"https://open.spotify.com/track/24lQ8JtUFN5F48UnL2Udqk";
"Brownout";"Fear of a brown planet";"I don't wanna be called yo ni**a";2018;"FATBEATS";1715251466;1715251671;;"https://open.spotify.com/track/72aVOua9EVCMJfDRs3Zcbx";
"Duo Kribo";"Those shocking shaking days";"Uang";1978;"NOW AGAIN";1715251665;1715251881;;;
"Crosby Stills Nash And Young";"Déjà vu";"Almost Cut My Hair";1969;"ATLANTIC";1715251880;1715252150;;;
"Pearl Jam";"Dark matter";"Waiting for Stevie";2024;"MONKEYWRENCH RECORDS";1715252135;1715252476;"https://www.deezer.com/track/2752851091";"https://open.spotify.com/track/7LMXRhf27EwcBQo2oLkcBa";
"Martin Denny";"Mondo exotica / Vol1 / Ultra lounge";"Misirlou";1960;"EMI/CAPITOL";1715252428;1715252583;;;
"Susheela Raman";"Salt rain";"Trust in me";2002;"NARADA";1715252579;1715252775;;;
"Bryony Jarman-Pinto";"Below dawn";"Leap";2024;"TRU THOUGHTS";1715252773;1715253033;;"https://open.spotify.com/track/7qmm8AVKb9Ahr5VhxkkBo4";
"Pierre Daven-Keller";"Kino music";"Champ magnétique";2019;"KWAIDAN";1715253029;1715253248;"https://www.deezer.com/track/999342102";"https://open.spotify.com/track/2whlrDiAsxDytKh79CcLgl";
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 5 : 1969-1970-1971";"69 année érotique (avec jane birkin)";1969;"FONTANA";1715253243;1715253439;;;
"Ann Richards";"Ann, man!";"An occasional man";1961;"COLLECTABLES";1715253436;1715253611;;;
