"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Moonchild";"Voyager";"Let you go";"2017";"TRU THOUGHTS";1767088609;1767088807;"https://www.deezer.com/track/143168552";"https://open.spotify.com/track/6bYQW2gkDCJyDxI2pLWt3D";
"Yoni Mayraz";"Dogs bark babies cry";"Exarcheia (feat. JSPHYNX)";"2025";"PPK RECORDS";1767088807;1767089080;;;
"The Zombies";"The EP collection";"I want you back again";"1966";"SEE FOR MILES RECORDS";1767089079;1767089207;;;
"Howlin' Wolf";"The real folk blues / More real folk blues";"Sittin' on top of the world";"1957";"MCA";1767089205;1767089356;"https://www.deezer.com/track/4556503";;
"Ken Boothe";"Crying over you - Anthology 1963 to 1978";"You're no good";"1966";"TROJAN";1767089355;1767089609;"https://www.deezer.com/track/11674310";;
"Fabio Nobile";"Zuma Rock";"Zuma rock";"2025";"AUTOPRODUCTION";1767089608;1767089871;"https://www.deezer.com/track/3417667961";"https://open.spotify.com/track/5lR82xPCZ5BVvBWZmlEevp";
"Saturno 4000";"Ma belle fille";"Ma Belle Fille";"2024";"BATOV RECORDS";1767089867;1767090064;"https://www.deezer.com/track/2738882341";"https://open.spotify.com/track/6w9w6VBWDr5qk76lPmtL6N";
"Fai Baba";"Veränderet";"Rägeboge";"2022";"A TREE IN A FIELD RECORDS";1767090059;1767090193;"https://www.deezer.com/track/1586083242";"https://open.spotify.com/track/2nhKePQTJCDMe75VjqNqf2";
"King Creosote";"From Scotland with love";"Bluebell, cockleshell, 1 2 3";"2014";"DOMINO RECORDING CO LTD";1767090191;1767090317;;;
"Diana Ross & The Supremes";"Never before releaseed masters";"I've got no strings (""""Pinocchio"""")";"1967";"TAMLA MOTOWN (ET PM)@";1767090314;1767090477;;;
"Marc Falcone";"Melodie des anges";"Moment musical en fa min Op 94 nº3 D 780 nº3";"2008";"HOSMOS RECORDS";1767090476;1767090595;;;
"Sophye Soliveau";"Initiation";"Simple pleasures";"2024";"AUTOPRODUCTION";1767090594;1767090735;"https://www.deezer.com/track/2683185722";"https://open.spotify.com/track/5Pe8v8JvddLIySX5FAC8pQ";
"Sharon Revoal";"Under The Infulence Vol.9 compiled by Alena Arpels / CD 1 & 2";"Reaching for our star";"1980";"Z RECORDS";1767090734;1767090953;"https://www.deezer.com/track/1625622552";"https://open.spotify.com/track/4b3CivdDdZJTtRC2hQ8gfz";
"Bill Withers";"Bill Withers greatest hits";"Lovely day";"1972";"CBS";1767090952;1767091198;"https://www.deezer.com/track/70016835";;
"Eumir Deodato";"The bossa nova sessions vol.2";"Os grilos";"1965";"IRMA RECORDS";1767091192;1767091329;;;
"Gildaa";"Tout pour plaire";"Tout pour plaire";"2025";"GILDAA - GRAND MUSIQUE MANAGEMENT";1767091329;1767091545;"https://www.deezer.com/track/3713048132";"https://open.spotify.com/track/1z7e0hxsO931bjMxumoUUN";
"Melanie Pain";"How and why";"Senden daha güzel";"2025";"CAPITANE RECORDS";1767091544;1767091733;"https://www.deezer.com/track/3593431822";"https://open.spotify.com/track/0ya890nqZREIaR5Cw2bbEI";
"Dbfc";"JenksJenks";"New life";"2017";"DIFFER-ANTDIFFER-ANT";1767091732;1767091949;"https://www.deezer.com/track/367739121";"https://open.spotify.com/track/2YpOiSUqTwSUDS4yMeUGqP";
