"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Azymuth";"Marca Passo";"Fantasy '82";"2025";"FAR OUT RECORDINGS";1756461473;1756461835;"https://www.deezer.com/track/3285878621";"https://open.spotify.com/track/2Lns04b8o18nCA0mHFLR81";
"Ca7riel";"Papota";"Impostor";"2025";"5020 RECORDS";1756461831;1756461988;;"https://open.spotify.com/track/4Jx56iDETiOYzYSgW1CcmM";
"Beck";"Midnite vultures";"Mixed bizness";"1999";"GEFFEN";1756461988;1756462214;"https://www.deezer.com/track/102654688";"https://open.spotify.com/track/1dF9pukydQttkMGDGcPyro";
"Kraftwerk";"Radio-activity";"Transistor";"1975";"CAPITOL";1756462213;1756462346;;;"https://music.apple.com/fr/album/transistor/700049905?i=700050435&uo=4"
"College & Electric Youth";"BOF / Drive";"A real hero";"2011";"";1756462345;1756462610;;;
"Jeanne Added";"Ready Baby";"Ready Baby";"2023";"NAIVE";1756462609;1756462802;"https://www.deezer.com/track/2320225795";"https://open.spotify.com/track/0W27iECtGTgI94wQOiJGEm";
"Everything But The Girl";"Walking wounded";"Wrong";"1996";"VIRGIN";1756462801;1756463271;"https://www.deezer.com/track/1345203382";"https://open.spotify.com/track/16zmndyVt4osrvZzVXirbn";"https://music.apple.com/fr/album/wrong/1562172132?i=1562172152&uo=4"
"Gianni Brezzo";"Sprechiamo !";"Sprechiamo!";"2025";"JAKARTA";1756462803;1756462997;"https://www.deezer.com/track/3218348371";"https://open.spotify.com/track/0bzCavS2k3VIrPUTOacSRd";"https://music.apple.com/fr/album/sprechiamo/1834597778?i=1834597788&uo=4"
"NCY Milky Band";"Loco burn ad (feat. Sr. Tumbao & Cotchei)";"Loco burn ad (feat. Sr. Tumbao & Cotchei)";"2022";"BMM RECORDS";1756463271;1756463409;;;
"The Shoe Laces";"Picó : Sound System Culture From The Colombian Caribbean";"Isitha Somuntu";"1981";"Strut";1756463409;1756463636;"https://www.deezer.com/track/2557826292";"https://open.spotify.com/track/1LdBaoJKUXCnlxLwDbtuTG";"https://music.apple.com/fr/album/isitha-somuntu/1718262150?i=1718262159&uo=4"
"Talking Heads";"Naked";"Totally nude";"1988";"EMI";1756463635;1756463884;"https://www.deezer.com/track/3119209";"https://open.spotify.com/track/2YvpAgJCwNS4FMBBvEwcbW";
"Dominique Grimaldi";"Close up";"New york counterpoint : Fast II";"1997";"TANGRAM";1756463881;1756464088;;;
"Ml Buch";"Suntub";"Flames shards goo";"2023";"15 LOVE";1756464087;1756464315;"https://www.deezer.com/track/2477799331";"https://open.spotify.com/track/03vUSQpYEQryhvhI4VUsqb";"https://music.apple.com/fr/album/flames-shards-goo/1709666518?i=1709666906&uo=4"
"Mariah Carey";"Daydream";"Always be my baby";"1995";"COLUMBIA";1756464309;1756464565;"https://www.deezer.com/track/1012940";"https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x";
"The Peppers";"Compil./The Detroit funk vaults/1968-1979";"Bringing It Down";"";"BGP RECORDS";1756464562;1756464812;"https://www.deezer.com/track/1734202587";"https://open.spotify.com/track/7daNX7MQlL6FwS9Q0KnGoI";
"Dom Salvador, Adrian Younge & Ali Shaheed Muhammad";"Dom Salvador JID024";"Nao Podermos O Amor Parar";"2025";"JAZZ IS DEAD";1756464667;1756464926;;;
"Aupinard";"C'est tout moi";"C'est tout moi";"2021";"BMG RIGHTS MGMT FRANCE SARL";1756464925;1756465014;"https://www.deezer.com/track/1973761087";"https://open.spotify.com/track/748HHIZl397CSw9S1NTcIa";
"Francis And The Lights";"Farewell, Starlite !";"Friends (feat. Bon Iver)";"2016";"KTTF";1756465013;1756465200;"https://www.deezer.com/track/128157319";"https://open.spotify.com/track/0ZpBPavoID3eDbaXKSWpAD";"https://music.apple.com/fr/album/friends-feat-bon-iver/1132271841?i=1132271991&uo=4"
"Sarah Vaughan";"In the land of hi-fi";"Over the rainbow";"1956";"EMARCY";1756465216;1756465424;"https://www.deezer.com/track/593723132";;
"Vincil From Ummo";"Le mojo perdu";"Omnibus nocturne";"2024";"CHAUSSETTES RECORDS";1756465423;1756465504;"https://www.deezer.com/track/2627146602";"https://open.spotify.com/track/1kuxthBH8uRaVykOAfc1q4";"https://music.apple.com/fr/album/omnibus-nocturne/1726716168?i=1726716191&uo=4"
"Anne Marie Peysson";"Régalez-vous ! 12 recettes en musique";"Le pintadeau aux bananes";"1976";"BIRAM";1756465501;1756465701;;;
"West African Cosmos";"West african cosmos";"Emeraude";"1976";"CBS";1756465694;1756466107;;;
"Lau Ro";"Cabana";"Casinha";"2024";"FAR OUT RECORDS";1756466106;1756466291;"https://www.deezer.com/track/2715457052";"https://open.spotify.com/track/5iuSiSE7OWjnGE1PCKt5bd";"https://music.apple.com/fr/album/casinha/1737259469?i=1737260117&uo=4"
"Hildegard";"Jour 1596";"Pour your heart out";"2024";"CHIVI CHIVI";1756466290;1756466479;"https://www.deezer.com/track/2957359121";"https://open.spotify.com/track/3N9ho4NMwJMJzlH0xa9AIJ";
"The Poets Of Rhythm";"Practice what you preach";"Upper class";"1993";"SOULCIETY";1756466478;1756466693;"https://www.deezer.com/track/779480872";"https://open.spotify.com/track/1NeD8WqgxlVEdJPNFjpmUm";
"Van Morrison";"Moondance";"Moondance";"1970";"WARNER";1756466691;1756466965;"https://www.deezer.com/track/3475032241";;"https://music.apple.com/fr/album/moondance/712727450?i=712727462&uo=4"
"Piero Umiliani";"La legge dei gangsters";"Sei ottavi in blues";"";"EASY TEMPO - RIGHT TEMPO";1756466964;1756467176;"https://www.deezer.com/track/4754451";"https://open.spotify.com/track/7MEGkDbMS2XZ13QPsiZwmn";"https://music.apple.com/fr/album/sei-ottavi-in-blues/342662180?i=342662332&uo=4"
"The Velvet Underground";"Loaded";"Rock & Roll (full-length version)";"1970";"RHINO";1756467195;1756467476;;;
"John Lee Hooker";"Hooker";"Dimples";"1956";"VIRGIN";1756467474;1756467603;"https://www.deezer.com/track/2588799392";;"https://music.apple.com/fr/album/dimples/1442810177?i=1442810419&uo=4"
"The Magnificent Tape Band";"The subtle art of distraction";"Black tiger";"";"ATA RECORDS";1756467603;1756467893;"https://www.deezer.com/track/3171835341";"https://open.spotify.com/track/1hflyX7G4BNlKf6jh6M4by";
"John Barry";"B.O.F. / James Bond best of";"James Bond theme";"1962";"Capitol";1756467892;1756467996;;;
"Nancy Sinatra";"Come spy with us";"The last of the secret agents";"2014";"ACE";1756467995;1756468159;;;
"Petula Clark";"Anthologie";"L'agent secret";"1966";"ANTHOLOGY'S";1756468158;1756468289;"https://www.deezer.com/track/122113428";;
"Mel Torme";"In the lounge with ...";"Secret agent man";"1966";"COLUBIA";1756468289;1756468443;"https://www.deezer.com/track/126371473";"https://open.spotify.com/track/6Kpsabh77p8aOAO7EqfKEw";
"Ray Barretto";"Senor 007";"Mister kiss kiss bang bang";"";"BLMO";1756468443;1756468567;"https://www.deezer.com/track/686152942";"https://open.spotify.com/track/22wevWWx361ibnWmVlRBto";"https://music.apple.com/fr/album/mister-kiss-kiss-bang-bang/639818532?i=639818542&uo=4"
"Ray Charles";"Ray sings Basie swings";"I can't stop loving you";"2006";"UNIVERSAL";1756468566;1756468806;"https://www.deezer.com/track/136308030";"https://open.spotify.com/track/2IPK90OEdgFywDH8fuO2dc";"https://music.apple.com/fr/album/i-cant-stop-loving-you/1633104152?i=1633105276&uo=4"
"Good Morning";"Good morning seven";"Just in time";"2024";"POLYVINYL RECORD";1756468823;1756469114;"https://www.deezer.com/track/2585446642";"https://open.spotify.com/track/0rB8SFRWGTWs9HE0zIZTHI";"https://music.apple.com/fr/album/just-in-time/1730577929?i=1730577932&uo=4"
"Balm";"Lavender";"Lavender";"2023";"EBISU RECORDS / ALTER K";1756469112;1756469429;"https://www.deezer.com/track/2440542665";"https://open.spotify.com/track/310lCl8a1mCbBfvn75mBVP";"https://music.apple.com/fr/album/lavender/1705930539?i=1705930540&uo=4"
"Smoke";"Cosmic forest /The spiritual sounds of MPS";"Shelda";"1973";"MPS";1756469428;1756469753;"https://www.deezer.com/track/130539780";;
"Freddie Gibbs & The Alchemist";"Alfredo";"Scottie Beam";"2020";"EMPIRE";1756469752;1756469996;;;
