"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Rae & Christian";"Sleepwalking";"Hold us down ( Featuring The congos)";"2001";"GRAND CENTRAL RECORDS";1769421312;1769421605;;;
"Leon Vynehall";"Music for the uninvited";"Inside the deku tree";"2016";"STUDIO OOZE";1769421602;1769421837;"https://www.deezer.com/track/1197806622";;
"Daprinski";"Avant la fin du film";"Avant la fin du film";"2025";"AUTOPRODUCTION";1769421838;1769421974;"https://www.deezer.com/track/3571154251";"https://open.spotify.com/track/4Fjf9WJul7hmT0psupPqbW";
"Sandrine Piau";"Chimère";"Métamorphoses FP 121 : 2. C'est ainsi que tu es - pour soprano et piano";"2018";"ALPHA";1769421965;1769422110;;;
"Alicia Keys";"The diary of alicia keys";"If I Ain't Got You";"2004";"BMG";1769422107;1769422336;"https://www.deezer.com/track/629466";"https://open.spotify.com/track/6gtOv0DlVSpxknufgH6z7b";
"Dinah Washington";"The swingin' miss """"D""""";"Makin' whoopee";"1956";"VERVE";1769422333;1769422478;"https://www.deezer.com/track/548748342";;
"The Wolphonics";"The bridge";"Blue";"2018";"AIRFONO";1769422477;1769422646;;;
"Cornell Campbell";"I man a stal-a-watt";"Bandulu";"1980";"VP RECORDS";1769422644;1769422850;"https://www.deezer.com/track/713082622";;
"Eddie Cochran";"One minute to one";"Little angel";"1959";"ROCKSTAR RECORDS";1769422848;1769422964;"https://www.deezer.com/track/95020640";;
"Faye Webster";"I know I'm funny haha";"Both all the time";"2021";"SECRETLY CANADIAN";1769422961;1769423152;"https://www.deezer.com/track/1307111222";"https://open.spotify.com/track/1NhwcAlWb4lY68d2bHBdGx";
"Louis Matute";"Dolce vita";"O que é o amor ? (feat. Joyce Moreno)";"2026";"NAIVE";1769423147;1769423410;;;
"Eko Afrobeat";"Èkó Afrobeat";"Sambou África";"2017";"EKO AFROBEAT";1769423400;1769423808;"https://www.deezer.com/track/143244556";"https://open.spotify.com/track/2pIm09jLHjgKvWPzpwOeiz";
"Edwin Starr";"War and peace";"Adios senorita";"1970";"PATHE MARCONI";1769423804;1769423959;"https://www.deezer.com/track/646312952";"https://open.spotify.com/track/2ckaFpwTxAQUnNKULCrGj0";
"King Gizzard & The Lizard Wizard";"Phantom Island";"Silent spirit";"2025";"KGLW";1769423952;1769424221;"https://www.deezer.com/track/3233286981";;
"Tropical Fuck Storm";"Fairyland Codex";"Teeth marché";"2025";"FIRE RECORDS";1769424220;1769424467;"https://www.deezer.com/track/3208117081";"https://open.spotify.com/track/1WiZLsgRWF7Z1pYMiWzafg";
