"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Staples Jr Singers";"When do we get paid";"I'm going to a city";"1975";"LUAKA BOP";1739354291;1739354402;;;
"Booker T & The Mg'S";"Green onions";"Green onions";"1962";"ATLANTIC";1739354399;1739354571;;;
"Come Ranjard";"Pop-corn";"Karma mantra";"2024";"VIETNAM";1739354566;1739354811;"https://www.deezer.com/track/3077978141";;
"Morcheeba";"Who can you trust";"Almost done";"1996";"CHINA";1739354810;1739355208;"https://www.deezer.com/track/712560";"https://music.apple.com/fr/album/almost-done/39279993?i=39280018&uo=4";"https://open.spotify.com/track/5cAZjgJ2n7jZKuzqkAGb7a"
"Quazar";"Funk with a big foot";"Shades of quaze";"1978";"ARISTA";1739355207;1739355474;"https://www.deezer.com/track/768041522";"https://music.apple.com/fr/album/shades-of-quaze/1482162891?i=1482163044&uo=4";"https://open.spotify.com/track/4O3gjK31RrupX0tLl3xRfb"
"Dexter Wansel";"Pulp Fusion 15";"Life on Mars?";"1976";"HARMLESS RECORDINGS";1739355467;1739355816;;;
"Shocking Blue";"At home";"Venus";"1969";"RED BULLET";1739355810;1739355994;"https://www.deezer.com/track/60703394";"https://music.apple.com/fr/album/venus/293336477?i=293336485&uo=4";"https://open.spotify.com/track/0Z3xhSOhrawLV81YdiDiiJ"
"Allah-Las";"BOF / Self discovery for social survival";"Boysenberry jam";"2019";"MEXICAN SUMMER";1739355991;1739356169;"https://www.deezer.com/track/3059002241";"https://music.apple.com/fr/album/boysenberry-jam/1775748482?i=1775748952&uo=4";"https://open.spotify.com/track/1ZkNGuQcrQgtjs4za7y8qG"
"Kitty White";"A new voice in jazz";"Talk me some sweet talk";"1958";"FRESH SOUND RECORDS";1739356165;1739356372;"https://www.deezer.com/track/72590999";;
"Jessica Pratt";"Here in the pitch";"Get your head out";"2024";"CITY SLANG";1739356371;1739356576;"https://www.deezer.com/track/2625732362";"https://music.apple.com/fr/album/get-your-head-out/1726398446?i=1726398980&uo=4";"https://open.spotify.com/track/0iGGFvrv0qpxFqLViXCZY3"
"Dirk Maassen";"Inception";"Sailing";"2024";"MUSIC+";1739356574;1739356743;"https://www.deezer.com/track/2751428621";"https://music.apple.com/fr/album/sailing/1741308261?i=1741308273&uo=4";"https://open.spotify.com/track/0ThyCSpGS8e3W8eoaGYBHR"
"Tierra Whack";"World wide Whack";"Snake eyes";"2024";"INTERSCOPE RECORDS";1739356742;1739356900;"https://www.deezer.com/track/2694224702";"https://music.apple.com/fr/album/snake-eyes/1726095840?i=1726096222&uo=4";"https://open.spotify.com/track/0mwGp38d0uilKSuH4PiGXz"
"Eloise";"Intertwined";"Intertwined";"2021";"KOBALT";1739356896;1739357054;"https://www.deezer.com/track/1913718207";"https://music.apple.com/fr/album/intertwined/1559561993?i=1559562792&uo=4";"https://open.spotify.com/track/5fML9iqXgkXu7hUOYlE1aB"
"Cortex";"Troupeau bleu";"La rue";"1975";"UNDERDOG";1739357053;1739357318;"https://www.deezer.com/track/132031418";"https://music.apple.com/fr/album/la-rue/1154110761?i=1154111004&uo=4";"https://open.spotify.com/track/6lzDycd60SJ7H8y6wuESGl"
"Average White Band";"AWB";"Pick up the pieces";"1974";"FOLKWAYS RECORDS";1739357316;1739357556;"https://www.deezer.com/track/12164497";"https://music.apple.com/fr/album/pick-up-the-pieces/1084129993?i=1084130015&uo=4";"https://open.spotify.com/track/2H5nsVLjDwWsxfyajm0lVS"
"Willie Colon";"Historia musical de Willie Colon";"La murga";"1972";"FANIA";1739357553;1739357884;"https://www.deezer.com/track/686087482";;
"Francois & The Atlas Mountains";"Age fleuve";"Où mène la nuit";"2025";"INFINE";1739357883;1739358118;"https://www.deezer.com/track/3086380801";"https://music.apple.com/fr/album/o%C3%B9-m%C3%A8ne-la-nuit/1778109772?i=1778109773&uo=4";"https://open.spotify.com/track/5JpsNNoFIKd1GA0mnF3xYX"
"Chilam Balam";"Ritmos proféticos, vol. I";"Tzintzuntzan";"2024";"PARTYFINE";1739358118;1739358350;"https://www.deezer.com/track/3061371981";"https://music.apple.com/fr/album/tzintzuntzan/1776579249?i=1776579682&uo=4";"https://open.spotify.com/track/6CYjQnhhjIwRRZXV7v3Spc"
"George Benson";"Give me the night";"Give me the night";"1980";"WARNER BROS";1739358349;1739358648;"https://www.deezer.com/track/5094396";"https://music.apple.com/fr/album/give-me-the-night/309576571?i=309576575&uo=4";"https://open.spotify.com/track/5gaUkg5JNk8c4mr2jnpX8H"
"The Salsoul Orchestra";"Mixology : the definitive salsoul mixes";"Runaway (original album mix)";"1977";"DEMON MUSIC";1739358645;1739358928;;;
"Milt Jackson";"Statements";"Slowly";"1961";"IMPULSE";1739358925;1739359107;;"https://music.apple.com/fr/album/slowly/552459731?i=552459893&uo=4";
"Melody Gardot";"Sunset in the blue";"Sunset in the blue";"2020";"DECCA RECORDS";1739359107;1739359378;"https://www.deezer.com/track/1084246232";"https://music.apple.com/fr/album/sunset-in-the-blue/1528948856?i=1528948993&uo=4";"https://open.spotify.com/track/3vTAheX6bBX0hpVMBvE9l0"
"Saya Gray";"H.B.W";"Shell (Of a man)";"2024";"DIRTY HIT";1739359376;1739359594;;;
"Nick Cave & The Bad Seeds";"BOF TV / Peaky blinders (official soundtrack)";"Red right hand";"2019";"UNIVERSAL MUSIC CATALOGUE";1739359593;1739359962;"https://www.deezer.com/track/68927067";;
"Daft Punk";"Discovery";"Aerodynamic";"2001";"LABELS";1739359960;1739360168;;"https://music.apple.com/fr/album/aerodynamic/697194953?i=697195570&uo=4";"https://open.spotify.com/track/3H3cOQ6LBLSvmcaV7QkZEu"
"Ed Mount";"Close to your heart";"Laurence (feat. David Numwami)";"2021";"FUTUR RECORDS";1739360168;1739360378;;;
"Cymande";"Renascence";"I wanna know";"2025";"BMG RIGHTS MANAGEMENT";1739360377;1739360683;"https://www.deezer.com/track/3029922451";"https://music.apple.com/fr/album/i-wanna-know/1769217762?i=1769218267&uo=4";"https://open.spotify.com/track/4IaaTmx54V2UttyL5f91Oe"
"Walter Wanderley";"La vague brésilienne";"Beach samba";"1966";"VERVE";1739360683;1739360912;"https://www.deezer.com/track/549303712";"https://music.apple.com/fr/album/beach-samba/1434902213?i=1434902227&uo=4";"https://open.spotify.com/track/3grwDO4qQAhGxqDVLLq3y9"
"Ricky Nelson";"Ricky Nelson";"Baby i'm sorry";"1957";"NOT NOW MUSIC";1739360900;1739361041;"https://www.deezer.com/track/2111023077";"https://music.apple.com/fr/album/baby-im-sorry/722981008?i=722981231&uo=4";
"Elvis Presley";"Elv1s 30 #1 hits";"All shook up";"1957";"RCA/BMG";1739361040;1739361157;"https://www.deezer.com/track/3895981";"https://music.apple.com/fr/album/all-shook-up/217633715?i=217634102&uo=4";
"Cho Co Pa Co Cho Co Quin Quin";"Tradition";"Boogie woogie";"2023";"TIME CAPSULE";1739361156;1739361349;;;
"Telex";"Looking for Saint Tropez";"Twist a st tropez";"1979";"VOGUE";1739361343;1739361543;;;
"Tteo";"Lovexpress77";"A Bronx tale";"2023";"SONAR KOLLEKTIV";1739361540;1739361675;"https://www.deezer.com/track/2442053795";"https://music.apple.com/fr/album/a-bronx-tale/1701794553?i=1701794565&uo=4";"https://open.spotify.com/track/7uqcOB95LVS7A102piqQ9T"
"Okvsho";"A place between us";"Between us";"2024";"CURRENT MOVES";1739361674;1739361846;;"https://music.apple.com/fr/album/between-us/1728599761?i=1728600044&uo=4";"https://open.spotify.com/track/5DyTT8bj7Qbn2YZSZMgGq2"
"Roy Hargrove";"Hard groove";"I'll stay";"2003";"VERVE";1739361845;1739362307;;;
"Eddie Chacon";"Laylow";"Lay low";"2025";"STONES THROW RECORDS";1739362295;1739362503;"https://www.deezer.com/track/3001457641";"https://music.apple.com/fr/album/lay-low/1769275254?i=1769275258&uo=4";"https://open.spotify.com/track/1OWepP1RjA1iFz6hRJVzHu"
"Kendrick Lamar";"GNX";"Man at the garden";"2024";"PGLANG - TOP DAWG ENTERTAINMENT - AFTERMATH - INTERSCOPE RECORDS";1739362503;1739362735;"https://www.deezer.com/track/3106586651";"https://music.apple.com/fr/album/man-at-the-garden/1781270319?i=1781270326&uo=4";"https://open.spotify.com/track/5ho7VSXSmI2KM2nDjcnLyz"
"Hidden Orchestra";"Vodka / Spoken (cd promo)";"Vodka (optional radio edit)";"2012";"TRU THOUGHTS";1739362734;1739362964;;;
"Portishead";"Dummy";"Mysterons";"1994";"GO BEAT";1739362963;1739363260;"https://www.deezer.com/track/982645";"https://music.apple.com/fr/album/mysterons/1440653096?i=1440653098&uo=4";"https://open.spotify.com/track/2O6X9nPVVQSefg3xOQAo5u"
"Alcest";"Les chants de l'aurore";"L'adieu";"2024";"NUCLEAR BLAST";1739363250;1739363539;"https://www.deezer.com/track/2717578632";;"https://open.spotify.com/track/4uESh61MOVFQAe5Oc0ncgB"
"Emma Ruth Rundle";"Engine of Hell";"Citadel";"2021";"SARGENT HOUSE";1739363538;1739363874;"https://www.deezer.com/track/1461194362";"https://music.apple.com/fr/album/citadel/1580670561?i=1580670575&uo=4";"https://open.spotify.com/track/1oqo98HHB7XcOQvCEwvtNr"
"Titi Robin";"Ces vagues que l'amour souleve";"Lila";"2005";"NAIVE";1739363873;1739364051;"https://www.deezer.com/track/505069652";"https://music.apple.com/fr/album/lila/307254129?i=307254135&uo=4";"https://open.spotify.com/track/0qQKJcsUFuf13Brpm2Y0pD"
"Les Filles De Illighadad";"Eghass Malan";"Inssegh Inssegh";"2017";"SAHEL SOUNDS";1739364049;1739364337;"https://www.deezer.com/track/677146232";"https://music.apple.com/fr/album/inssegh-inssegh/1462976481?i=1462976484&uo=4";"https://open.spotify.com/track/5fEjp2F0Sqr9fMuLSaDqz0"
"Talking Heads";"Talking heads 77 (deluxe version)";"New feeling";"1977";"SIRE RECORDS";1739364335;1739364524;;"https://music.apple.com/fr/album/new-feeling/124925532?i=124923970&uo=4";"https://open.spotify.com/track/4FrDdv5Hnsg93UuYKqvX3R"
"The Clash";"Sandinista";"The magnificent seven";"1980";"CBS";1739364523;1739364854;"https://www.deezer.com/track/2989960191";"https://music.apple.com/fr/album/the-magnificent-seven/860952484?i=860954971&uo=4";
"Livy Ekemezie";"Doing it in Lagos : Boogie, pop & disco in 1980's Nigeria";"Holiday action";"1983";"SOUNDWAY";1739364847;1739365158;"https://www.deezer.com/track/2102535517";;
"The Brecker Brothers";"Don't stop the music";"Squids";"1977";"ARISTA";1739365154;1739365610;"https://www.deezer.com/track/1093310";"https://music.apple.com/fr/album/squids/286064032?i=286064036&uo=4";"https://open.spotify.com/track/09AAWUiARXNk8ZJuIvvwtx"
"Tower Of Power";"Bump city";"You got to funkifize";"1972";"WARNER BROS RECORDS";1739365607;1739365877;"https://www.deezer.com/track/145475212";"https://music.apple.com/fr/album/you-got-to-funkifize/287826410?i=287826416&uo=4";
"Cotonete";"Victoire de la musique";"O céu é preto (feat. Gystere)";"2024";"HEAVENLY SWEETNESS";1739365876;1739366291;;;
"Cousin Kula";"Vitamin D";"Softest touch";"2024";"RHYTHM SECTION ITNL.";1739366287;1739366535;;"https://music.apple.com/fr/album/softest-touch/1718066214?i=1718066221&uo=4";"https://open.spotify.com/track/0HeLndCKmRUIqoWNmMwDVA"
"Maribou State";"Hallucinating love";"Blackoak";"2025";"NINJA TUNE";1739366536;1739366824;;;"https://open.spotify.com/track/5Pip0HRc2xDEC3DdH1rPPU"
"Dave Guy";"Ruby";"Diamond encore";"2024";"BIG CROWN RECORDS";1739366823;1739366960;"https://www.deezer.com/track/2817416282";"https://music.apple.com/fr/album/diamond-encore/1748158388?i=1748158653&uo=4";"https://open.spotify.com/track/192XWRpdkdSX7P59TanMkf"
"Nina Simone";"Baltimore";"Baltimore";"1974";"CTI5127912";1739366958;1739367233;"https://www.deezer.com/track/1027214";;
