"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Cate Le Bon";"Pompeii";"Wheel";"2022";"MEXICAN SUMMER";1757670993;1757671317;"https://music.apple.com/fr/album/wheel/1775785169?i=1775785553&uo=4";"https://www.deezer.com/track/3063837781";"https://open.spotify.com/track/1ZRmGj7e5eWdubYTtQBi9y"
"Leo Blomov";"Blomovinho";"Venha comigo";"2025";"TRICATEL";1757671315;1757671471;;"https://www.deezer.com/track/3264067471";"https://open.spotify.com/track/0sDhBqkpnVzsFPGS3SyYqq"
"Silver Convention";"Bof / Studio 54";"Fly Robin fly";"1975";"TOMMY BOY";1757671470;1757671766;;"https://www.deezer.com/track/11787290";"https://open.spotify.com/track/0UCwWh5IS4Iswh9H9v4cTY"
"The Offline";"Les cigales";"Les amis";"2024";"DEEPMATTER RECORDS";1757671763;1757671947;;"https://www.deezer.com/track/2872695342";"https://open.spotify.com/track/6RQ0hXiwklBX0nsmX2OKkz"
"Balthazar";"Thin walls";"Wait any longer";"2015";"PLAY IT AGAIN SAM";1757671946;1757672143;;"https://www.deezer.com/track/97890266";"https://open.spotify.com/track/64y5epyubKOt5IK11YDMRT"
"Tindersticks";"Tindersticks";"Nectar";"1993";"QUICKSILVER";1757672141;1757672300;;"https://www.deezer.com/track/2512236";"https://open.spotify.com/track/23EQsjJQCy5w9Ka4tsWCnt"
"Lee Fields";"Waiting on the sidelines";"Waiting on the sidelines";"2023";"DAPTONE RECORDS";1757672299;1757672541;;"https://www.deezer.com/track/2213507437";"https://open.spotify.com/track/02UQxP9ft9Qb8oL7Jf2Eir"
"Rachel Kitchlew";"Flirty ghost";"Heady";"2025";"HIP DOZER";1757672538;1757672818;;"https://www.deezer.com/track/3249011671";"https://open.spotify.com/track/1uNZUFn03CHTp7jQXLgw1l"
"Michel Jonasz";"Tous les succès de Michel jonasz cd1";"L'homme orange";"1975";"WEA";1757672817;1757672967;"https://music.apple.com/fr/album/lhomme-orange/1240247707?i=1240248740&uo=4";"https://www.deezer.com/track/365933801";"https://open.spotify.com/track/1IBmO1dTZqWgV9T2SaP00w"
"Marcos Valle";"Vontade de rever você";"Velhos surfistas querendo voar";"2007";"BOMBA RECORDS";1757672966;1757673241;;"https://www.deezer.com/track/11059014";
"Melissa Laveaux";"Mama forgot her name was miracle";"Ching shihching shih";"2022";"Twanet";1757673236;1757673420;;;
"Xiayin Wang";"Earl Wild : Oeuvres pour piano autour de Gershwin";"Grande fantaisie sur Porgy and Bess : Jasbo Brown blues - pour piano";"2010";"CHANDOS";1757673419;1757673525;;;
