"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Bill Frisell";"Disfarmer";"I am not a farmer";"2009";"NONESUCH";1714643891;1714644106;"https://www.deezer.com/track/3788276";"https://open.spotify.com/track/6P0MjkwSuNmo4YTQ9o9H6j";
"Stereolab";"Sound dust";"Captain easychord";"2019";"DUOPHONIC";1714644103;1714644428;"https://www.deezer.com/track/355426941";;
"Tricky";"Adrian Thaws";"Silly games (feat. Tirzah)";"2014";"K7 RECORDS";1714644422;1714644636;;;
"Mon Doux Saigneur";"Fleur de l'âge";"Clou";"2022";"BRAVO MUSIQUE";1714644635;1714644850;;"https://open.spotify.com/track/1HFOs9FaAEo2CmL88UYYuh";
"Klim Beats";"Memory image";"Oranges";"2023";"AUTOPRODUCTION";1714644848;1714644988;;;
"Frizzy P & Mr Cole";"Ladi dadi II";"Irish coffee";"2023";"TOUR DE MANEGE";1714644983;1714645169;;"https://open.spotify.com/track/3YLWSmizfubuL2DovtBQky";
"Fiona Fiasco, Melodiesinfonie";"Forever Faking Memoirs";"Brangelina fanfiction";"2021";"RADICALIS";1714645169;1714645333;;;
"Eyedress";"My simple jeep";"My Simple Jeep (feat. Mac Demarco)";"2023";"RCA RECORDS LABEL";1714645333;1714645511;"https://www.deezer.com/track/2480962221";"https://open.spotify.com/track/0ZpC3Exz0loDQahf1jPErB";
"Mac Demarco";"Demos volume 1";"Harrison Ford escort";"2014";"CAPTURED TRACKS RECORDS";1714645512;1714645685;;;
"The Alan Parsons Project";"The definitive collection";"I wouldn't want to be like you";"1977";"ARISTA";1714645684;1714645885;;"https://open.spotify.com/track/4sCCZW0ezEPAexAidFsoVm";"https://music.apple.com/fr/album/i-wouldnt-want-to-be-like-you-backing-track-rough-mix/1730556580?i=1730556734&uo=4"
"Control Alt Supp";"Good pound";"Good Pound";"2024";"LA TEBWA";1714645885;1714646085;"https://www.deezer.com/track/2712213641";"https://open.spotify.com/track/1Za3TXYXrpTKMGauuZArHJ";
"Benjamin Biolay";"Palermo Hollywood";"Ressources humaines";"2016";"BARCLAY";1714646084;1714646331;;"https://open.spotify.com/track/0v7Evnw8M7b7Rm5pNqS3EO";
"Booker T & The Mg'S";"Melting pot";"Sunny monday";"1971";"STAX";1714646330;1714646604;;;
"Holy Hive";"Holy hive";"Great chains";"2021";"BIG CROWN RECORDS";1714646603;1714646796;;"https://open.spotify.com/track/25DNaqz3xJeKOtvc55E8OQ";
"N'Gou Bagayoko";"Kulu";"Kulu (feat. Ramata Doussou)";"2002";"FRIKYIWA";1714646793;1714647019;;;
"Yaya Bey";"Chasing the bus";"Chasing the bus";"2024";"BIG DADA";1714647013;1714647198;"https://www.deezer.com/track/2641721652";"https://open.spotify.com/track/2nvb9TWAONy5kzsqEUyT2z";
"Svaneborg Kardyb";"Over tage";"Op";"2022";"GONDWANA";1714647199;1714647476;"https://www.deezer.com/track/1736336607";"https://open.spotify.com/track/1jrji8lkvOlwD7aUIOXlT5";
"Aaron Taylor";"The long way home";"Home";"2018";"EDENIC RECORDS";1714647316;1714647629;"https://www.deezer.com/track/958658752";"https://open.spotify.com/track/3JcFxUFb4ksMUaAM5LscUb";
"Ensemble Arpae";"Joseph Jongen : Musique de chambre";"Danse lente en sol dièse min op 56 - pour réduction pour flûte traversière et harpe";"2002";"CYPRES";1714647626;1714647830;;;
"De Phazz & Stubaphilharmonie";"De capo";"The Mambo Craze";"2019";"PHAZZ-A-DELIC";1714647828;1714648078;;;
"Karl Zero";"Songs for moonlight swim";"Allo mambo";"2017";"FREMEAUX ET ASSOCIES";1714648076;1714648240;;"https://open.spotify.com/track/4eBWyWewxVTjStlsUSMOMt";
"Dan Hicks";"Selected shorts";"That ain't right (gibby phones it in mix)";"2004";"SURFDOG";1714648240;1714648428;;;
"Karate Boogaloo";"Hold your horses";"Ps emmylou";"2024";"COLEMINE RECORDS";1714648426;1714648639;"https://www.deezer.com/track/2627764682";"https://open.spotify.com/track/2PTN1Dm3PjoxB99aT4RRzL";"https://music.apple.com/fr/album/ps-emmylou/1726622737?i=1726622971&uo=4"
"Shirley Bassey";"The remix album / Diamonds are forever";"Easy Thing To Do - Nightmares On Wax";"2000";"EMI";1714648638;1714648917;;;
"Sade";"Stronger than pride";"Paradise";"1988";"EPIC";1714648916;1714649150;;"https://open.spotify.com/track/2KpjKWyj0TI0FmGgENEKr6";
