"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Antonin";"En silence";"Caresse 2";2023;"EKLEROSHOCK RECORDS";1708423196;1708423345;"https://music.apple.com/fr/album/caresse-2/1680740202?i=1680741424&uo=4";"https://open.spotify.com/track/2xcO6qWnG8R84CvUX1G5jq";
"Waxahatchee";"Right back to it (feat. MJ Lenderman)";"Right back to it (feat. MJ Lenderman)";2024;"ANTI RECORDS";1708423341;1708423613;"https://music.apple.com/fr/album/right-back-to-it-feat-mj-lenderman/1721222332?i=1721222337&uo=4";;
"Clap";"Le bikini jaune";"Le bikini jaune";2022;"PRESTIGE MONDIAL";1708423610;1708423859;;"https://open.spotify.com/track/0HvoeXeEJ7aFZwxSQjEDkC";
"Neil Young";"Harvest (50th anniversary edition) / CD 1";"A man needs a maid";1972;"REPRISE RECORDS";1708423776;1708424022;;;
"Philippe Pierlot";"Sonderlich auff Violen";"Suite pour 4 basses de viole en Ré Maj : Allegro - Adagio";2000;"RICERCAR";1708424015;1708424204;;;
"Cleo Sol";"Heaven";"Love will lead you there";2023;"FOREVER LIVING ORIGINALS";1708424171;1708424384;"https://music.apple.com/fr/album/love-will-lead-you-there/1706762000?i=1706762015&uo=4";"https://open.spotify.com/track/1OOCFtb1mAr8cGOt1PCwr0";
"Joesef";"Play me something nice";"Kerosene";2019;"BOLD CUT / AWAL RECORDING";1708424380;1708424653;;"https://open.spotify.com/track/6vyA6FGLBpizQxD85pLEH0";
"The Amber Day";"Our stories";"Best I Can";2023;"AUTOPRODUCTION";1708424636;1708424824;;"https://open.spotify.com/track/4RgPWU8sxt7HFZtlHt5Mzv";"https://www.deezer.com/track/2463522495"
"Yusef Lateef";"Impulsive ! revolutionary jazz";"Bamboo flute blues (kid koala remix)";2005;"IMPULSE";1708424818;1708424984;;;"https://www.deezer.com/track/2320132"
"The Mighty Bop";"Saint-Germain des Prés café / vol.6";"Feeling good";2000;"WAGRAM";1708424982;1708425236;;"https://open.spotify.com/track/5GUnmZGRnnuIyHbAjPV4O2";
"Peet";"Si j'étais riche";"Si j'étais riche";2023;"BACO MUSIC";1708425235;1708425419;;"https://open.spotify.com/track/7jOLMNpN1GWMcsVIu4KeP6";
"Astrel K";"Flickering i";"Clicktivism";2022;"DUOPHONIC SUPER 45S";1708425420;1708425711;"https://music.apple.com/fr/album/clicktivism/1612968804?i=1612968809&uo=4";"https://open.spotify.com/track/7lTTDZv3adwmeoWRobZmbU";
