"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"King Gizzard & The Lizard Wizard";"Phantom Island";"Aerodynamic";"2025";"KGLW";1759053481;1759053768;"https://www.deezer.com/track/3233286961";;
"Shawn Lee";"Rides yet again";"5 o'clock shadow";"2022";"LEGERE RECORDINGS";1759053765;1759053980;"https://www.deezer.com/track/1714975017";"https://open.spotify.com/track/7kZjF9J5KAO8EQF2BJZas8";
"Sabreen";"Palestinian sounds/A compilation of music and songs from Palestine";"A letter from an exiled";"2001";"YABOUS PRODUCTION";1759053977;1759054152;;;
"Ahmed Fakroun";"Compilation";"Ya sahbi";"2010";"FAKROUNMUSIC";1759054149;1759054332;"https://www.deezer.com/track/77188166";"https://open.spotify.com/track/0wYC1ZLuWKPoGfRBSNSoB2";
"Camille Bazbaz";"Manu militari";"Y'a plus de saisons";"2019";"22D MUSIC GROUP";1759054329;1759054476;;;
"Curtis Harding";"Departures & arrivals: Adventures of Captain Curt";"Banh mi";"2025";"ANTI EPITAPH";1759054474;1759054700;;;
"Tommy Guerrero";"Lifeboats & Follies";"The last maverick";"2010";"GALAXIA";1759054697;1759054941;"https://www.deezer.com/track/8151745";;
"James Brown";"I feel good! - The best of";"It's a man's man's man's world";"1966";"POLYDOR";1759054938;1759055103;"https://www.deezer.com/track/1223990";;
"Shirley Horn";"Loads of love / Shirley Horn with horns";"Do it again";"1962";"POLYDOR";1759055102;1759055277;"https://www.deezer.com/track/2542661";;
"Patsy Cline";"Showcase with The Jordanaires";"I fall to pieces";"1961";"STETSON";1759055276;1759055445;"https://www.deezer.com/track/76993001";;"https://music.apple.com/fr/album/i-fall-to-pieces/1069492782?i=1069492788&uo=4"
"Cool Sounds";"Party Punisher";"Venice in vegas";"2025";"NICE GUYS";1759055441;1759055677;"https://www.deezer.com/track/3243161921";"https://open.spotify.com/track/7ghOaxsGM52edyebsJvg9L";
"Curls";"Vante";"Golden Gate";"2017";"URBAN SCANDAL RECORDS";1759055676;1759055912;"https://www.deezer.com/track/405575952";"https://open.spotify.com/track/7h5Per6CtMwSoHHGy85Mq6";
"Pelados";"Contato";"Não sei fazer refrão";"2025";"RISCO";1759055910;1759056037;"https://www.deezer.com/track/3442294131";"https://open.spotify.com/track/7iOMYbUISzTDEZtjafY8qz";
"Pete Rock";"Soul Survivor / Vol 1";"Take your time";"1998";"LOUD RECORDS";1759056036;1759056305;"https://www.deezer.com/track/126846271";"https://open.spotify.com/track/5VezGILgwg3dfdFll5G6k3";
"Amp Fiddler";"Waltz of a ghetto fly";"Eye To Eye";"2004";"GENUINE";1759056300;1759056531;"https://www.deezer.com/track/3755113";"https://open.spotify.com/track/6W9yi2AfbKakwmwZn5kwk3";
