"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Toots And The Maytals";"In the dark";"54-46 was my number";"1974";"DRAGON RECORDS";1761472625;1761472836;;;
"Laurent Garnier";"Retrospective";"Theme from Larry's dub";"1997";"F COMMUNICATION";1761472816;1761473082;"https://www.deezer.com/track/3780540";"https://open.spotify.com/track/4TOKt2Xw98R4W4MlsxGT8h";
"Ojiaji";"Love & company";"Ordinary life";"2025";"HOPESTREET RECORDINGS";1761473081;1761473408;"https://www.deezer.com/track/3353438831";"https://open.spotify.com/track/6Of2nPQN3hU9Okyc05WwGV";
"Raffaella Carra";"Raffaella Carrà";"Domani";"1980";"RCA RECORDS";1761473404;1761473620;"https://www.deezer.com/track/420712322";"https://open.spotify.com/track/3EBrRiw0zyi1erISaGKWfk";
"Nu Guinea";"Nuova Napoli";"Ddoje Facce";"2018";"";1761473618;1761473875;;;
"A Forest Mighty Black";"Compost 050";"Rebirth";"1998";"COMPOST RECORDS";1761473874;1761474312;"https://www.deezer.com/track/1756056837";"https://open.spotify.com/track/1pmo0R1QUErsvxbHjjAEfQ";
"Pet Shop Boys";"Please";"West end girls";"1984";"PARLOPHONE";1761474300;1761474585;"https://www.deezer.com/track/3122969";;
"Julia Daigle";"Usage domestique";"Usage domestique";"2021";"LISBON LUX RECORDS";1761474577;1761474830;"https://www.deezer.com/track/2206747967";"https://open.spotify.com/track/6wDWiwAjnfpniOCtecM1AP";
"Say She She";"Cut & rewind";"Do all things with love";"2025";"DRINK SUM WTR";1761474830;1761475056;"https://www.deezer.com/track/3378108951";"https://open.spotify.com/track/4UM4kwLTV4Ju82l7GoBysj";
"Shems Bendali Quintet";"Casbah qassioun";"Magenta noir";"2025";"JAZZ FAMILY";1761475052;1761475442;;;
"Grouper";"Paradise Valley";"Headache";"2016";"YELLOWELECTRIC";1761475437;1761475732;"https://www.deezer.com/track/135182012";"https://open.spotify.com/track/4EDj8GXOlI45vG4SOfswK3";"https://music.apple.com/fr/album/headache/1170960876?i=1170960879&uo=4"
"Simon & Garfunkel";"The definitive Simon and Garfunkel";"The sound of silence";"1965";"CBS";1761475719;1761475901;"https://www.deezer.com/track/2468570";;"https://music.apple.com/fr/album/the-sound-of-silence/192480256?i=192480260&uo=4"
"Jid";"God Does Like Ugly";"No boo";"2025";"DREAMVILLE/INTERSCOPE RECORDS";1761475900;1761476116;"https://www.deezer.com/track/3494137911";;
"Kerbside Collection";"Round the corner";"New day, new year";"2022";"LEGERE RECORDINGS";1761476116;1761476509;"https://www.deezer.com/track/1614901132";"https://open.spotify.com/track/5pjbchCC6PQP7IlIU4NHsz";"https://music.apple.com/fr/album/new-day-new-year/1601116005?i=1601116318&uo=4"
"Les Jelly Roll";"Je travaille à la caisse";"Je travaille à la caisse";"1968";"POLYDOR";1761476506;1761476742;;;
"Otis Redding";"Remember me";"There goes my baby";"1967";"STAX";1761476738;1761476877;"https://www.deezer.com/track/1109333592";;
"Kaytranada";"99.9%";"Despite the weather";"2016";"XL RECORDINGS";1761476875;1761476994;"https://www.deezer.com/track/138540035";"https://open.spotify.com/track/25d83nKYjGVsQjPcBoVRQI";"https://music.apple.com/fr/album/despite-the-weather/1092026376?i=1092027081&uo=4"
"Lola Young";"This wasn't meant for you anyway";"Messy";"2024";"UNIVERSAL ISLAND RECORDS";1761476984;1761477267;"https://www.deezer.com/track/2815968782";"https://open.spotify.com/track/3SKH53SPQbEnZR4cJPVaz2";
"The Police";"Police / Best of";"Every breath you take";"1983";"A&M";1761477257;1761477503;"https://www.deezer.com/track/2525864";"https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1";
"Eje Eje";"Primordial soup";"Oyun çorbasi";"2025";"BATOV";1761477491;1761477646;"https://www.deezer.com/track/3439715021";"https://open.spotify.com/track/6DfpqwbctvNJSuQ3QybhiR";
"Staiffi et ses Mustafa's";"Cha cha au harem (orientica France 1960-1964)";"Danse l’amour";"";"BORN BAD";1761477638;1761477793;"https://www.deezer.com/track/1047330182";"https://open.spotify.com/track/4Sl0RPuDMuug9UmCN7dod8";"https://music.apple.com/fr/album/danse-lamour/1527112941?i=1527113777&uo=4"
"Mos Def";"The new danger";"Sex, love & money";"2004";"GEFFEN RECORDS";1761477790;1761478040;"https://www.deezer.com/track/131029930";"https://open.spotify.com/track/7mxJamyEPCN6Q681oBjf6c";
"Emancipator";"Xylem";"Thus";"2021";"LOCI RECORDS";1761478035;1761478245;"https://www.deezer.com/track/2067143287";"https://open.spotify.com/track/3zYbmJ5O9g3fgIni2B0Wh1";
"John Coltrane & Johnny Hartman";"John Coltrane & Johnny Hartman";"Dedicated to you";"1963";"IMPULSE";1761478243;1761478572;;;
"Lucy Crowe";"Claude Debussy : Mélodies";"Beau soir L 84 (6) - pour soprano et piano";"2018";"HYPERION";1761478570;1761478717;;;
"Automatic";"Is it now ?";"The Prize";"2025";"STONES THROW RECORDS";1761478715;1761478941;"https://www.deezer.com/track/3403084611";"https://open.spotify.com/track/4ifFEMOsDtWZPNyGk70dBe";"https://music.apple.com/fr/album/the-prize/1819100783?i=1819100793&uo=4"
"Alex Bleeker";"Heaven on the Faultline";"Swang";"2021";"NIGHT BLOOM RECORDS";1761478940;1761479069;"https://www.deezer.com/track/1622406862";"https://open.spotify.com/track/6sNbYI0SMZtN1OeAat0mw1";
"The Temptations";"Motown greatest hits";"Papa was a Rollin' Stone";"1972";"";1761479068;1761479479;"https://www.deezer.com/track/538637072";"https://open.spotify.com/track/31NAADgOqGlBU70Xg1bdwQ";
"Liquid Liquid";"Slip In And Out Of Phenomenon";"Cavern";"1983";"DOMI";1761479477;1761479796;"https://www.deezer.com/track/2435997";;"https://music.apple.com/fr/album/cavern/1443790143?i=1443790481&uo=4"
"Ron Trent";"Dancefloor boogie delites";"Boogie down";"2016";"AUTOPRODUCTION";1761479794;1761480281;"https://www.deezer.com/track/135523590";"https://open.spotify.com/track/2sn5P7aWZDikFKaEtp2x6d";"https://music.apple.com/fr/album/boogie-down/1173342843?i=1173342848&uo=4"
"Gin Tonic Orchestra";"Let the children house";"Mirage of the one";"2025";"FLOORS RECORDS";1761480024;1761480360;"https://www.deezer.com/track/3232338161";"https://open.spotify.com/track/6KjOoCm839ef9gjA5YeZ97";
"Nxworries";"Everybody Gets Down";"Everybody gets down";"2025";"STONES THROW RECORDS";1761480359;1761480517;"https://www.deezer.com/track/3322498331";"https://open.spotify.com/track/0Z3YRaL0NvDgPdhTQTnqip";
"Bebe";"Bebé";"Bipolada";"2021";"ORI RECORDS";1761480515;1761480731;"https://www.deezer.com/track/3231711031";"https://open.spotify.com/track/7vON2l5S0AqMTuC1g6PUTc";
"CSS";"Donkey";"Move";"2008";"SUB POP";1761480731;1761480962;"https://www.deezer.com/track/1137180482";"https://open.spotify.com/track/3opSAtHOq6oEXSPp1KM6Vt";"https://music.apple.com/fr/album/move/284724353?i=284724883&uo=4"
"Flevans";"Unfabulous";"12 apostles";"2007";"JACKTOPHONO";1761480962;1761481224;"https://www.deezer.com/track/7642576";"https://open.spotify.com/track/31c98dScHWPyGGI7K4hxBj";
"Red Hot Chili Peppers";"Blood sugar sex magik";"If you have to ask";"1991";"WARNER";1761481224;1761481441;"https://www.deezer.com/track/725794";"https://open.spotify.com/track/2R6go62CuxqqX0w1TgXxes";
"Jimi Hendrix";"Electric ladyland";"Voodoo chile (slight return)";"1968";"POLYGRAM";1761481440;1761481753;;;
"Apaslar";"Turkish freakout / Psycho-folk singles 1969-1980";"Gilgamis";"";"BOUZOUK";1761481752;1761481953;;;
"Altin Gun";"Gece";"Derdimi dökersem";"2019";"GLITTER BEAT";1761481951;1761482181;"https://www.deezer.com/track/646843072";"https://open.spotify.com/track/23fiZqYPfs6gDqABl0wyKe";
"Forever Pavot";"UFO (feat. Lispector) (Radio edit)";"UFO (feat. Lispector) (Radio edit)";"2025";"BORN BAD RECORDS";1761482180;1761482376;;;
"Noga Erez";"Kids";"You so done";"2021";"CITY SLANG";1761482373;1761482532;"https://www.deezer.com/track/2582997032";"https://open.spotify.com/track/19mJr9ioq5thx7A4TVbIUm";
"Billie Eilish";"Bury a friend";"Bury a friend";"2019";"DARKROOM RECORDS";1761482532;1761482725;"https://www.deezer.com/track/655095992";"https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF";
"Asta Hiroki";"Lull";"Lull";"2023";"FOLDED MUSIC";1761482716;1761482830;"https://www.deezer.com/track/3151826441";"https://open.spotify.com/track/1ynvc7KFKGXwrafA7C4O6j";
"Yasmine Hamdan";"I remember I forget";"Shmaali";"2025";"CRAMMED DISCS";1761482829;1761483054;;;
"Stella";"Adagio";"Can I say";"2025";"SUB POP RECORDS";1761483053;1761483197;;"https://open.spotify.com/track/5NEL4BIjJBwHUpgVP6thpS";
"Alcest";"Les chants de l'aurore";"Flamme jumelle";"2024";"NUCLEAR BLAST";1761483193;1761483502;"https://www.deezer.com/track/2717578602";"https://open.spotify.com/track/6qWYIFxZV0ZkmTynlhR1qk";
"Esmerine";"Lost voices";"A river runs through this city";"2015";"CONSTELLATION";1761483499;1761483858;"https://www.deezer.com/track/107809276";"https://open.spotify.com/track/6b13dHCEu3IrgvSkCU59Ye";"https://music.apple.com/fr/album/a-river-runs-through-this-city/1031344684?i=1031345176&uo=4"
"Kamasi Washington";"The epic / Vol.3";"Cherokee";"2015";"BRAINFEEDER";1761483851;1761484340;"https://www.deezer.com/track/96918078";"https://open.spotify.com/track/6jXAdaU4wshOAHXCUVvkn3";
"Funkadelic";"Mommy,what's a funkadelic?";"Music for my mother";"1970";"PATHE MARCONI";1761484337;1761484676;;"https://open.spotify.com/track/0kcpy0BjmpZwZGTyVciwbn";"https://music.apple.com/fr/album/music-for-my-mother/1594972170?i=1594972173&uo=4"
"Black Brothers";"Those shocking shaking days";"Saman doye";"1976";"NOW AGAIN";1761484668;1761484911;;;
"Cochemea";"Vol 3 : Ancestros futuros";"Otros mundos";"2025";"DAPTONE RECORDS";1761484909;1761485219;"https://www.deezer.com/track/3434670821";"https://open.spotify.com/track/3iGe8nyfO3jISeKBxdNFsc";
"Panda Bear";"Sinister grif";"Praise";"2025";"DOMINO";1761485215;1761485420;"https://www.deezer.com/track/3001194911";"https://open.spotify.com/track/08aaQA6A7UHvbPGsfPrAFe";"https://music.apple.com/fr/album/praise/1761198973?i=1761198977&uo=4"
"Perilymph";"Progressions imaginaires";"Les yeux";"2024";"STONE PIXELS RECORDS";1761485415;1761485823;"https://www.deezer.com/track/2636187842";"https://open.spotify.com/track/0alyrCZ2PAOnIxjtN5bIzo";
"Daniel Villarreal";"Lados B";"Salute";"2023";"INTERNATIONAL ANTHEM";1761485820;1761486022;"https://www.deezer.com/track/2357336275";"https://open.spotify.com/track/5x4Vi6NE9L68QGYYor2hCV";
"Ben Lamar Gay";"Downtown castles can never block the sun";"Swim Swim";"2018";"IARC";1761486020;1761486223;"https://www.deezer.com/track/682666612";"https://open.spotify.com/track/4tuTVZ1E471pMNCkG3VNxG";"https://music.apple.com/fr/album/swim-swim/1464506746?i=1464507208&uo=4"
"Ala.Ni";"Sunshine Music";"Hey moon";"2025";"NO FORMAT";1761486222;1761486390;"https://www.deezer.com/track/3416611471";"https://open.spotify.com/track/5r0iMzSaaod9gRBvNaVkYJ";"https://music.apple.com/fr/album/hey-moon/1820903000?i=1820903242&uo=4"
"Baron Retif & Concepcion Perez";"Funk";"Italien chaussettes lin";"2023";"MOSTLA / MUSIQUE LARGE";1761486384;1761486657;"https://www.deezer.com/track/2266876867";"https://open.spotify.com/track/24QYVh2QJE8bZTL5kCHU3Y";
"Janelle Monae";"The age of pleasure";"Champagne shit";"2023";"BAD BOY RECORDS";1761486658;1761486802;"https://www.deezer.com/track/2269127807";"https://open.spotify.com/track/5OhG7shUD0xgQMirbRAipe";"https://music.apple.com/fr/album/champagne-shit/1691910731?i=1691911186&uo=4"
"Candy Mac Kenzie";"Melody life : Trojan sisters";"Disco fits";"1977";"TROJAN RECORDS";1761486801;1761487098;;;
"Serge Gainsbourg";"Aux armes et caetera";"Des laids des laids";"1979";"PHILIPS";1761487094;1761487249;"https://www.deezer.com/track/119875202";"https://open.spotify.com/track/52Tp300uiiL6RlVWx7xaYx";"https://music.apple.com/fr/album/des-laids-des-laids/1554326645?i=1554332321&uo=4"
"Gerry Mulligan";"The best of West coast jazz";"My Funny Valentine";"1953";"DREYFUS";1761487247;1761487566;"https://www.deezer.com/track/1029730";;
"Luther Vandross";"BOF / The goonies";"She's so good to me";"1985";"EPIC";1761487562;1761487900;;;
"Joe Yorke";"Noise and emptiness";"Downtown";"2022";"RHYTHM STEADY";1761487894;1761488087;"https://www.deezer.com/track/2136054337";"https://open.spotify.com/track/4SwtFSqCdvP1iOLHbKjsCj";"https://music.apple.com/fr/album/downtown/1669790377?i=1669790383&uo=4"
"Kendra Morris";"Next";"In my house";"2025";"KARMA CHIEF";1761488081;1761488309;"https://www.deezer.com/track/3406426391";"https://open.spotify.com/track/23h6JY6SKZEPQDOLymUdyX";
"Magic Source";"Voyage spectral";"Rainy afternoon in Paris";"2023";"FAVORITE RECORDINGS";1761488305;1761488541;;"https://open.spotify.com/track/2a3O0Gd2r1FNttWyhkMiGX";
"Claude Nougaro";"Toulouse";"La pluie fait des claquettes";"1968";"PHILIPS";1761488539;1761488734;"https://www.deezer.com/track/74245838";;
"Buena Vista Social Club";"La pluma";"La pluma";"2021";"WORLD CIRCUIT / BMG";1761488732;1761488901;"https://www.deezer.com/track/1459357962";"https://open.spotify.com/track/74n1ZKp4TiatM34ribJj3H";
"The Doobie Brothers";"What were once vices are now habits";"Song to see you through";"1974";"WARNER BROS";1761488898;1761489137;"https://www.deezer.com/track/3616584";"https://open.spotify.com/track/4RN78yENTzjbDg6nWcG541";
"Cristobal Tapia De Veer";"BOF TV : The white lotus";"Aloha ! (main title theme)";"2021";"WATERTOWER MUSIC";1761489133;1761489212;;;
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Sapon";"2024";"PAN EUROPEAN RECORDING / VIBRANCE";1761489209;1761489400;"https://www.deezer.com/track/2521119241";"https://open.spotify.com/track/1B8PvyOSEtzXhXuBK4nrso";
"Aquarama";"Teleskop";"Vietnam";"2020";"FRESH YO! LABEL / SAND MUSIC";1761489400;1761489582;"https://www.deezer.com/track/859897322";"https://open.spotify.com/track/3KBr8oZKdAqSb7wR5Pkpgs";
