"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"James Righton";"Jim, I'm still here";"Pause";"2022";"DEEWEE / BECAUSE";1732442244;1732442414;"https://music.apple.com/fr/album/pause/1614244940?i=1614244954&uo=4";"https://www.deezer.com/track/1689606977";"https://open.spotify.com/track/6f5GzA4t2xhFTyiFnt2yYo"
"Koki Nakano";"Ululo";"Trêve";"2024";"NO FORMAT";1732442414;1732442640;"https://music.apple.com/fr/album/tr%C3%AAve/1762850881?i=1762850884&uo=4";"https://www.deezer.com/track/2947546701";"https://open.spotify.com/track/7d8EunVaZQFeeeAE4W7UyJ"
"Cleo Sol";"Mother";"23";"2021";"FOREVER LIVING ORIGINALS";1732442634;1732442938;"https://music.apple.com/fr/album/23/1580896128?i=1580896139&uo=4";;"https://open.spotify.com/track/1JVEM4C04VPAU9JTnKthNk"
"Clbrks & Nickydiesel";"CLBELLIC";"Walking on hombult";"2024";"RHYTHM SECTION INTERNATIONAL";1732442928;1732443046;"https://music.apple.com/fr/album/walking-on-hombult/1753914288?i=1753914531&uo=4";;
"Mercury Rev";"Bobbie Gentry's The delta sweete revisited";"Courtyard (feat. Beth Orton)";"2019";"BELLA UNION";1732443046;1732443253;"https://music.apple.com/fr/album/courtyard-feat-beth-orton/1441294741?i=1441295107&uo=4";;
"Deodato";"Prélude";"Prelude to the afternoon of a faun / Prelude à l'après-midi d'un faune";"1972";"EPIC";1732443243;1732443553;;;
"Donna Summer";"The very best of";"Last dance";"1978";"";1732443552;1732443754;;"https://www.deezer.com/track/538708842";
"Bonnie Banane";"Nini";"Sacha";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1732443750;1732443924;"https://music.apple.com/fr/album/sacha/1738087545?i=1738087886&uo=4";"https://www.deezer.com/track/2723705472";"https://open.spotify.com/track/4Iw28yS7pa8k4pcMF9R3YR"
"Fun Boy Three";"The best of Fun Boy Three";"The telephone always rings";"1982";"CHRYSALIS";1732443921;1732444129;"https://music.apple.com/fr/album/the-telephone-always-rings/1629183508?i=1629183647&uo=4";"https://www.deezer.com/track/1787668297";"https://open.spotify.com/track/3zmdGeJyjKNvwSGaC2xltl"
"Gitkin";"Golden age";"Tall oaks drive";"2024";"WONDERWHEEL RECORDINGS";1732444126;1732444260;"https://music.apple.com/fr/album/tall-oaks-drive/1771386619?i=1771386620&uo=4";"https://www.deezer.com/track/2889121062";"https://open.spotify.com/track/2fZXSUBzNr8g9wLkkshVaf"
"Parva";"Finders keepers presents Pomegranates / Persian pop funk folk and psych of 60s and 70s";"Mosem e gol";"2009";"FINDERS KEEP";1732444259;1732444530;;;
"Jeremie Albino";"Our time in the sun";"Let me lay my head";"2024";"EASY EYE SOUND";1732444525;1732444775;"https://music.apple.com/fr/album/let-me-lay-my-head/1752583417?i=1752583547&uo=4";;"https://open.spotify.com/track/1265I2GFhhMahqBhrI2cI1"
"Pink Floyd";"The dark side of the moon";"Breathe (in the air)";"1973";"EMI";1732444770;1732444939;"https://music.apple.com/fr/album/breathe-in-the-air/1664429596?i=1664429603&uo=4";;"https://open.spotify.com/track/2ctvdKmETyOzPb2GiJJT53"
"Underground Canopy";"Séquences";"Feelm";"2022";"MENACE";1732444939;1732445184;"https://music.apple.com/fr/album/feelm/1690402357?i=1690402358&uo=4";"https://www.deezer.com/track/2304617315";"https://open.spotify.com/track/69vujhKpxjrPtzlHQEuKzF"
"La Poison";"Le monde va mal";"Le monde va mal";"2021";"PIAS";1732445180;1732445401;"https://music.apple.com/fr/album/le-monde-va-mal/1718610259?i=1718610266&uo=4";"https://www.deezer.com/track/2560467362";"https://open.spotify.com/track/1XBmHwOnontQgOO2kv9buF"
"Trio";"Les années new  wave";"Da da da";"1982";"POLYGRAM";1732445399;1732445601;;;
"Antoine Pesle";"Hifi romance";"Close to you";"2019";"BETE NOIRE";1732445594;1732445890;"https://music.apple.com/fr/album/close-to-you/1457063132?i=1457063138&uo=4";"https://www.deezer.com/track/651766302";"https://open.spotify.com/track/70EcQEj34k1jDe5cZ8GJng"
"Wayne Smith";"Computerised Dub";"Peek and poke";"1986";"GREENSLEEVES RECORDS";1732445886;1732446055;"https://music.apple.com/fr/album/peek-and-poke/383519953?i=383520000&uo=4";"https://www.deezer.com/track/6685872";"https://open.spotify.com/track/4oo9oel0cbLZvU1gbvwXto"
"Culture";"Culture/Lion rock";"Lion rock";"1988";"HEARTBEAT";1732446051;1732446315;;"https://www.deezer.com/track/43786421";
"World Brain";"Open source";"Swim";"2024";"MANSION AND MILLIONS";1732446304;1732446545;;"https://www.deezer.com/track/2764687641";"https://open.spotify.com/track/6up5sjQiW3z6zdmVZhcriM"
"Air";"Bof / The virgin suicides";"Highschool lover";"2000";"SOURCE";1732446543;1732446701;"https://music.apple.com/fr/album/highschool-lover/1467236029?i=1467238856&uo=4";"https://www.deezer.com/track/692074332";"https://open.spotify.com/track/366QpkppDb9f5TVamPSpgH"
"Natalie Dessay";"Natalie Dessay interprète Claude Debussy / Clair de lune";"Clair de lune L 32";"2012";"VIRGIN CLASSICS";1732446696;1732446846;;;
"Irma Thomas";"Dave Godin's Deep Soul Treasures: Taken From Our Vaults Volume 1";"Anyone who knows what love is (will understand)";"1964";"KENT";1732446842;1732447018;;"https://www.deezer.com/track/11219974";
"Talya Ferro";"Look at me";"On top of the world";"1968";"MASTER CLASSICS RECORDS";1732447013;1732447141;;"https://www.deezer.com/track/64366318";
