"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Death And Vanilla";"Flicker";"Out for magic";2023;"FIRE RECORDS";1709632655;1709632848;"https://www.deezer.com/track/2010194107";"https://open.spotify.com/track/5OqA9QnaJYRsflqPZ4I3nM";
"Roy Ayers Ubiquity";"Mystic voyage";"The black five";1975;"POLYDOR";1709632836;1709633080;;"https://open.spotify.com/track/0hcqp3xnYGGUUoFjeJ5d8n";
"Jimmy Smith";"Version excursion";"I'm gonna love you just a little bit more babe";1974;"SMALL";1709633068;1709633343;;;
"Bobbyy";"Sway (feat. Blvck Svm)";"Sway (feat. Blvck Svm)";2024;"STONE PIXELS RECORD";1709633331;1709633456;;;
"Shyguy";"Wait, what. Now ?";"All those things";2024;"TRU THOUGHTS";1709633456;1709633681;;"https://open.spotify.com/track/4FSLShviO5pmjhXGOQiebc";
"Daniel Ogren";"Fastingen92";"Annalena";2023;"MR BONGO";1709633674;1709633996;"https://www.deezer.com/track/921816322";;
"Los Riberenos";"The roots of chicha 2/Psychedelic cumbias from Peru";"Silbando";1970;"BARBES RECOR";1709633984;1709634169;;;
"Natalia Lafourcade";"De todas las flores";"El lugar correcto";2022;"ATO / SONY MUSIC ENTERTAINMENT MEXICO";1709634168;1709634402;;"https://open.spotify.com/track/3G6XpCfczuhbTSBlgfqe9v";
"Dalida";"Les plus grands duos";"Paroles, paroles";1973;"CHARLES TALAR";1709634395;1709634638;;;
"Okvsho";"A place between us";"Con mi perros en la niebla";2024;"CURRENT MOVES";1709634636;1709634839;;;
"Nookie";"Improvisions";"Part of me (feat. Ruth Royall)";2023;"METALHEADZ";1709634839;1709635050;;;
"New York Rock Ensemble";"Roll over / Freedomburger";"Carry me up";1972;"COLLECTOR'S CHOICE MUSIC";1709635048;1709635267;;"https://open.spotify.com/track/2p1UKo1fq8OLMSPSXvcJKC";
"The Rolling Stones";"Sticky fingers";"Wild horses";1971;"POLYDOR";1709635264;1709635604;;"https://open.spotify.com/track/4M4Q3JLsUbyTkd5WHty1WB";
"Portishead";"Third";"The rip";2008;"ISLAND";1709635604;1709635872;"https://www.deezer.com/track/4967852";"https://open.spotify.com/track/5KX2DSPC6aCA0pdDidTmBC";"https://music.apple.com/fr/album/the-rip/1585215704?i=1585215884&uo=4"
"Bandler Ching";"Awpril";"Awpril";2022;"SDAN RECORDS";1709635869;1709636170;;;
"Rachael & Vilray";"I love a love song !";"Is a good man real ?";2023;"NONESUCH RECORDS";1709636168;1709636416;;;
"Paloma Paloma";"Menace : In Sync";"Même heure même endroit";2023;"MENACE";1709636415;1709636626;;"https://open.spotify.com/track/0D0xmA8dlUXuysEP1mrhFH";"https://music.apple.com/fr/album/m%C3%AAme-heure-m%C3%AAme-endroit/1690396706?i=1690396707&uo=4"
"Nancy Holloway";"Melodie en soul sol paris 70's";"Sand and rain";1974;"STEREO";1709636622;1709636931;"https://www.deezer.com/track/2670164";;
"Gary Pacific Orchestra";"Dusty fingers";"Soft wind";1973;"STRICKTLY BREAK RECORDS";1709636930;1709637052;;;
"Sebastien Tellier";"La ritournelle";"La ritournelle (radio edit)";2003;"VIRGIN";1709637050;1709637307;;;
"Tau & The Drones Of Praise";"Misneach";"It is right to give drones and praise";2022;"GLITTERBEAT";1709637303;1709637653;;"https://open.spotify.com/track/5pCZyezvUD9i21DfK4k786";
"Orchestre Symphonique De Wuppertal";"Ottorino Respighi : Oeuvres pour orchestre";"Metamorphoseon modi XII P 169 : Modus III";2023;"MDG";1709637654;1709637800;;;
"Laufey";"Bewitched";"Haunted";2023;"LAUFEY / AWAL RECORDINGS AMERICA";1709637801;1709637998;"https://www.deezer.com/track/2309254515";"https://open.spotify.com/track/1bx9j48IeWnDnPqcTTqT8Q";
"Marina Trench";"Imperméable en été";"Hirondelle";2022;"SWEET STATE RECORDINGS";1709637994;1709638200;;"https://open.spotify.com/track/4xtzE5kzhF6gpFVNY4st72";
"Laurie Miller";"Love is a natural magical thing";"Love is a natural magical thing";1986;"PAESAGGI RECORDS";1709638198;1709638529;;;
"Bacao Rhythm & Steel Band";"BRSB";"Love for the sake of dub";2024;"BIG CROWN RECORDS";1709638528;1709638700;;"https://open.spotify.com/track/0OilOXHMtzPRjp40UbwsfN";
"Kid Creole & The Coconuts";"Best of Kid Creole and the Coconuts";"Don't take away my coconuts";1983;"ISL";1709638697;1709638825;;;
"Janet Kay";"The definitive hits collection (1977-1985)";"Feel no way";1982;"AUTOPRODUCTION";1709638824;1709639075;;;
"Mike Fabulous";"Crown ruler sound";"Wang east (instrumental)";2008;"TALKING MACHINE";1709639072;1709639311;"https://www.deezer.com/track/1502658182";;
"Choses Sauvages";"Pression";"Pression";2023;"AUDIOGRAM";1709639252;1709639451;;"https://open.spotify.com/track/0cdBQBYEY5lsIwaPGwdddS";"https://music.apple.com/fr/album/pression/1704941354?i=1704941518&uo=4"
