"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Aja Monet";"When the poems do what they do";"The perfect storm";"2023";"DRINK SUM WTR";1719777125;1719777604;"https://music.apple.com/fr/album/the-perfect-storm/1678163140?i=1678163703&uo=4";"https://open.spotify.com/track/5KThudxmIiFJI1Q4sTIb5J";
"Francis Lai";"Francis Lai & Claude Lelouch : L'Intégrale";"La vie, l'amour, la mort : Thème";"1969";"PLAYTIME";1719777612;1719777802;;;
"Pain Noir";"La retenue";"Jamais l'or ne dure (duo avec Mina Tindle)";"2015";"UN PLAN SIMPLE/ SONY";1719777799;1719778036;;;
"Big Special";"Postindustrial hometown blues";"Black dog / White horse";"2024";"SILVA SCREEN RECORDS LIMITED";1719778031;1719778216;"https://music.apple.com/fr/album/black-dog-white-horse/1738485736?i=1738486383&uo=4";"https://open.spotify.com/track/0p9T2FcABDE6f6zLsubrQs";"https://www.deezer.com/track/2727285411"
"Gabriels";"Angels & queens – Part I";"Remember me";"2022";"WEA/ WARNER";1719778214;1719778442;;"https://open.spotify.com/track/3xziKgTzhAY1ADhN1WW9yQ";"https://www.deezer.com/track/1902089137"
"Ophelie Gaillard";"Debussy";"Peer Gynt : Chanson de Solveig - arrangement pour violoncelle et orchestre";"2009";"APARTE";1719778439;1719778664;;;
"Darko Rundek & Cargo Orkestar";"Ruke - La comédie des sens";"Makedo";"2004";"PIRANHA MUSIC";1719778663;1719778917;"https://music.apple.com/fr/album/makedo/516638969?i=516639426&uo=4";;"https://www.deezer.com/track/37622631"
"Iggy Pop";"BOF / Arizona dream";"In the deathcar";"1993";"MERCURY";1719778917;1719779219;"https://music.apple.com/fr/album/in-the-deathcar/1442610964?i=1442611282&uo=4";;
"Keshavara";"Tableau vivant";"Tableau vivant";"2024";"PAPERCUP RECORDS";1719779218;1719779477;"https://music.apple.com/fr/album/tableau-vivant/1723844778?i=1723844783&uo=4";"https://open.spotify.com/track/1acyZGWB9gg9b5kMAWOf9L";"https://www.deezer.com/track/2605384982"
"Coleman Hawkins";"The Hawk in Paris";"Mademoiselle de Paris";"1956";"RCA";1719779474;1719779675;"https://music.apple.com/fr/album/mademoiselle-de-paris/575325009?i=575325355&uo=4";;
"Syl Johnson";"Hi records / The soul years";"Back for a taste of your love";"1973";"HI RECORDS";1719779675;1719779824;"https://music.apple.com/fr/album/back-for-a-taste-of-your-love/1185724806?i=1185725091&uo=4";;"https://www.deezer.com/track/138203935"
"Desmond Dekker";"Gimmie gimmie";"Gimme gimme";"1968";"ATOM MUSIQUE";1719779824;1719779961;;;
"dEUS";"Selected songs 1994-2014";"Theme from Turnpike";"1996";"PLAY IT AGAIN SAM";1719779960;1719780297;"https://music.apple.com/fr/album/theme-from-turnpike/932376829?i=932382162&uo=4";"https://open.spotify.com/track/642RyF22YroWoi1rpSd2wg";"https://www.deezer.com/track/1936596487"
"Helen Island";"Last liasse";"Blazing";"2024";"KNEKELHUIS";1719780295;1719780500;"https://music.apple.com/fr/album/blazing/1724834901?i=1724834905&uo=4";"https://open.spotify.com/track/76yr7bIs3X8XU1VQCfBlkN";
"Alain Bashung";"Fantaisie militaire";"Dehors";"1998";"BARCLAY";1719780500;1719780700;"https://music.apple.com/fr/album/dehors/1443816325?i=1443817131&uo=4";"https://open.spotify.com/track/7rrlk5ojH7jfMEwcaTsCcH";
"Weather Report";"Mysterious traveller : The Columbia albums 1971-1975 / Cd 5";"Mysterious traveller";"1974";"Columbia";1719780681;1719781111;;;
"Eliasse";"Zangoma";"Nduzangu (feat. Lisa Ducasse)";"2024";"SOULBEATS RECORDS";1719781078;1719781289;"https://music.apple.com/fr/album/nduzangu-feat-lisa-ducasse/1735335490?i=1735335491&uo=4";;
"Vanishing Twin";"Big moonlight (Ookii Gekkou)";"Big moonlight (Ookii Gekkou)";"2021";"FIRE RECORDS";1719781328;1719781616;"https://music.apple.com/fr/album/big-moonlight-ookii-gekkou/1671207154?i=1671207410&uo=4";"https://open.spotify.com/track/343FRF9gbsQRFesy9H2V5M";"https://www.deezer.com/track/2145090047"
"Dave Brubeck";"Time out";"Take five";"1959";"COLUMBIA";1719781608;1719781930;;;"https://www.deezer.com/track/1031007"
"Espen Horne";"The anatomy of serene eloquence";"Nada pode me calar (feat. Olav Wöllo)";"2023";"WAH WAH 45S";1719781926;1719782253;"https://music.apple.com/fr/album/nada-pode-me-calar-feat-olav-w%C3%B6llo/1710335127?i=1710335128&uo=4";;
"Tim Bernardes";"Mil coisas invisiveis";"Realmente lindo";"2022";"PSYCHIC HOTLINE";1719782253;1719782452;;"https://open.spotify.com/track/6jDIaI88j4tbwNR98ehxic";
"Jean Constantin";"Tchic tchic french bossa nova 1963 1974";"Pas tant de dchichi ponpon";"1972";"BORN BAD";1719782446;1719782595;;;
"Woods";"Perennial";"The wind again";"2023";"WOODSIST RECORDS";1719782593;1719782795;"https://music.apple.com/fr/album/the-wind-again/1687512075?i=1687512325&uo=4";"https://open.spotify.com/track/5A8cCS6EGK5E90VvpWEQXv";
"Elysian Fields";"What the thunder said";"Changeling";"2024";"OJET RECORDS";1719782789;1719783012;;"https://open.spotify.com/track/26VFmkzHNMJKPl9iAgZRqG";
"Weezer";"Island In The Sun";"Island in the sun";"2001";"GEFFEN";1719783009;1719783205;;"https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw";"https://www.deezer.com/track/2544628"
"Nxworries";"Why lawd";"Move On";"2024";"STONES THROW";1719783208;1719783375;;;
"Ze Rodrix";"Dusty fingers";"Esconderijo";"1975";"STRICTLY BREAK RECORDS";1719783373;1719783568;;;
"Crosby Stills And Nash";"Greatest hits";"Long time gone";"1969";"ATL";1719783566;1719783821;;;
"Wilco";"Yankee hotel foxtrot";"Jesus etc.";"2002";"NONESUCH";1719783818;1719784047;;;
"Revue Blanche";"Misia";"6 Poèmes de Paul Eluard : 6. Tout disparut - arrangement pour soprano flûte traversière alto et harpe";"2022";"ANTARCTICA";1719784053;1719784190;;;
"Brad Mehldau";"The art of the trio / Vol.1";"Blackbird";"1996";"WB";1719784183;1719784469;;;
"Bryony Jarman-Pinto";"Below dawn";"Riverside";"2024";"TRU THOUGHTS";1719784468;1719784831;"https://music.apple.com/fr/album/riverside/1717620519?i=1717620677&uo=4";"https://open.spotify.com/track/4lbhMM3H0Wesq7DHZKa8dN";"https://www.deezer.com/track/2553681052"
"Jim Murple Memorial";"Five 'n' yellow";"Qui que l'on soit";"2005";"PIAS";1719784841;1719784991;"https://music.apple.com/fr/album/qui-que-lon-soit/268568765?i=268569548&uo=4";;
"Meridian Brothers";"Mi latinoamérica sufre";"Es mi nueva era";"2024";"BONGO JOE";1719784989;1719785238;"https://music.apple.com/fr/album/es-mi-nueva-era/1743168721?i=1743168779&uo=4";"https://open.spotify.com/track/4oiotRugckS9GMTkQo09An";
"Chicha Libre";"Cuatro tigres";"The Guns of Brixton";"2013";"CRAMMED DISCS";1719785237;1719785483;;"https://open.spotify.com/track/2jc1BG8VKJ5KIjmkBQkIpt";
"Johan Papaconstantino";"Premier degré";"Bricolo";"2023";"ANIMAL63";1719785481;1719785629;;"https://open.spotify.com/track/32e5VrepfOvAsIQy6a37dB";"https://www.deezer.com/track/2106071747"
"Ted Taforo";"Bacon Lettuce and Tmrw";"Panther attack";"2024";"URBAN WAVES RECORDS";1719785625;1719785846;;"https://open.spotify.com/track/4PRrJwDRU8Alq3Ew5f9H3y";
"Guru/Elam Keith";"Jazzmatazz";"Take a look (at yourself)";"1993";"CHRYSALIS";1719785847;1719786085;;;
"Funkadelic";"Soul of a nation";"Nappy dugout";"1973";"SOUL JAZZ RECORDS";1719786081;1719786353;;"https://open.spotify.com/track/6WLf1ImpmoGc9QozqyJWU0";"https://www.deezer.com/track/1551861092"
"Lynyrd Skynyrd";"Nuthin' Fancy";"Cheatin' women";"1975";"MCA RECORDS";1719786348;1719786621;;;
"Marcus King";"Mood swings";"Me or Tennessee";"2024";"ISLAND DEF JAM";1719786623;1719786884;"https://music.apple.com/fr/album/me-or-tennessee/1728128331?i=1728128697&uo=4";"https://open.spotify.com/track/3kradCzPXgyS4BuZGgrGuH";
"Cat Power";"Jukebox";"Aretha sing one for me";"2008";"MATADOR";1719786883;1719787071;;;
"Laurent Bardainne & Tigre D'Eau Douce";"Hymne au soleil";"Oh yeah";"2022";"HEAVENLY SWEETNESS";1719787068;1719787284;;;
"Thomas De Pourquery";"Let the monster fall";"Carry on";"2024";"BELIEVE";1719787277;1719787590;"https://music.apple.com/fr/album/carry-on/1725297329?i=1725298156&uo=4";"https://open.spotify.com/track/4fOjcy4u9HrErUjHjXXZec";
"Joan As Police Woman";"The deep field";"Human condition";"2011";"PIAS";1719787596;1719787921;;"https://open.spotify.com/track/1ipftANRr4OUHmNHKFa7VW";
"Prince Waly";"Bo y z vol. 2";"Risotto";"2023";"BO Y Z";1719787917;1719788052;"https://music.apple.com/fr/album/risotto/1716878017?i=1716878558&uo=4";"https://open.spotify.com/track/325P4ydSGCrkDv6DIJe1PS";
"Ashley Henry";"My voice";"Breeze";"2023";"NAIVE";1719788052;1719788321;"https://music.apple.com/fr/album/breeze/1677444473?i=1677444628&uo=4";"https://open.spotify.com/track/1ssRJeVukT0jJEoBO8b0c7";
"Frank Leone";"Fish";"Morning dew (ft. Coco O.)";"2024";"FOOL S GOLD RECORDS";1719788320;1719788479;;;
"Céu";"Novela";"Crushinho";"2024";"URBAN JUNGLE / ONERPM";1719788496;1719788674;"https://music.apple.com/fr/album/crushinho/1740125744?i=1740125960&uo=4";"https://open.spotify.com/track/3Gs6lg8kcj2vzNXH4vbGUo";
"Les Rita Mitsouko";"Acoustiques";"Les amants";"1996";"DELABEL";1719788673;1719789003;;;
"Ben Harper";"Live from mars";"Sexual healing";"2001";"VIRGIN";1719788997;1719789301;;;
"John Scofield";"That's what I say / John Scofield plays the music of Ray Charles";"Unchain my heart (part 1)";"2005";"VERVE";1719789293;1719789587;;;
"DOMi & JD Beck";"Not tight";"Bowling (feat. Thundercat)";"2022";"APESHIT / BLUE NOTE RECORDS";1719789589;1719789704;;"https://open.spotify.com/track/3Sk51FK0sTdiRQN477u5oq";
"Thundercat";"Dragonball Durag";"Dragonball Durag";"2020";"NINJA TUNE";1719789702;1719789884;"https://music.apple.com/fr/album/dragonball-durag/1494467036?i=1494467045&uo=4";"https://open.spotify.com/track/7eWGnKg4B44sbBPpQp4y2c";
"Tuerie";"Papillon monarque";"Juste pour nous";"2023";"FOUFOUNE PALACE";1719789879;1719790094;;"https://open.spotify.com/track/6zoKUHD1VECkVPQjvbXyxU";
"Immy Owusu";"Lo-life !";"Palm wine elixir";"2023";"HOPESTREET RECORDINGS";1719790094;1719790276;"https://music.apple.com/fr/album/palm-wine-elixir/1677951160?i=1677951825&uo=4";"https://open.spotify.com/track/2uaXomrMNUlH7Wgvcw0k69";"https://www.deezer.com/track/2193605787"
"Baron Retif & Concepcion Perez";"Funk";"Italien chaussettes lin";"2023";"MOSTLA / MUSIQUE LARGE";1719790278;1719790552;"https://music.apple.com/fr/album/italien-chaussettes-lin/1685950699?i=1685951267&uo=4";"https://open.spotify.com/track/24QYVh2QJE8bZTL5kCHU3Y";
"Arooj Aftab";"Night reign";"Raat ki rani";"2024";"VERVE";1719790551;1719790921;"https://music.apple.com/fr/album/raat-ki-rani/1739687886?i=1739688188&uo=4";"https://open.spotify.com/track/4fw0uoL1HXUhcgcU2gbVZN";
"J. Bernardt";"Contigo";"Contigo";"2024";"PIAS";1719790918;1719791134;;"https://open.spotify.com/track/66BiFeigOi2Y6mDCCvvNVw";"https://www.deezer.com/track/2660911212"
"Molly Lewis";"The forgotten edge";"Oceanic feeling";"2021";"JAGJAGUWAR";1719791138;1719791279;;"https://open.spotify.com/track/7yWcbyoDwqHuhh3SKxWSdb";
"The Black Crowes";"Happiness bastards";"Cross your fingers";"2024";"SILVER ARROW RECORDS";1719791274;1719791501;"https://music.apple.com/fr/album/cross-your-fingers/1719010572?i=1719010764&uo=4";"https://open.spotify.com/track/296njG6B4UxpFsY8buC4Py";
"The Meters";"Struttin";"Cissy strut";"1969";"CHARLY RECORDS";1719791498;1719791675;;"https://open.spotify.com/track/0WSlOSMLJWoWUpWci9nnRb";
"Betty Davis";"Betty Davis (Deluxe)";"Game is my middle name";"1973";"LIGHT IN THE ATTIC RECORDS & DISTRIBUTION";1719791672;1719791991;"https://music.apple.com/fr/album/game-is-my-middle-name/658976770?i=658976844&uo=4";"https://open.spotify.com/track/37aFBlwHe5GQBwmuN3BNxf";
"Sakarin Boonpit";"Thai beat a go-go / Vol.3";"Pee lah (heartbreak hotel)";"1966";"SUBLIMINAL SOUNDS";1719791987;1719792114;;;
"Or Kantor";"Sarda sarda";"Sarda Sarda";"2024";"ANOVA MUSIC";1719792127;1719792295;"https://music.apple.com/fr/album/sarda-sarda/1743460777?i=1743460779&uo=4";;
"Julien Clerc";"Compil EMI";"Laissons entrer le soleil";"1969";"VIRGIN";1719792293;1719792511;;;
"The Soul Stirrers";"Oh happy day/80 gospels greats";"Hello sunshine";"1973";"CHARLY RECORDS";1719792509;1719792671;;;
"New Visionaries";"The sunshine";"The sunshine";"2024";"LOVEMONK";1719792667;1719792931;;"https://open.spotify.com/track/1szV6praHZggAWo22tuT1X";
"Moriarty";"Epitaph";"Reverse (Ager)";"2015";"AIR RYTMO";1719792937;1719793108;;;
"Caetano Veloso";"Caetano Veloso";"Chuvas de verão";"1969";"PHILIPS";1719793101;1719793274;;;
"Pavel Kolesnikov";"Louis Couperin : Danses du Bauyn Manuscript";"Suite pour piano en ré min : 2. Allemande";"2018";"HYPERION";1719793274;1719793399;;;
"Robbi Curtice";"Nothing to write home about";"Pick up the phone";"2023";"FREAKSVILLE";1719793398;1719793612;;"https://open.spotify.com/track/7ykQ0XkKmGFWZBZuI8FHiF";
"Blondie";"Parallel lines";"Hanging on the telephone";"1978";"CAPITOL";1719793613;1719793752;"https://music.apple.com/fr/album/hanging-on-the-telephone/723575014?i=723575113&uo=4";"https://open.spotify.com/track/62H036AjK703qvKZBLopzV";
"Billie Eilish";"Dont smile at me";"Party favor";"2017";"UNIVERSAL MUSIC";1719793747;1719793954;;"https://open.spotify.com/track/3WxmlTZ85sCYFnuIXmUAEe";
"Lyle Ritz";"Lyle Ritz plays jazz ukulele";"Solamente una vez (you belong to my heart)";"1957";"FRESH SOUND RECORDS";1719793953;1719794120;"https://music.apple.com/fr/album/solamente-una-vez-you-belong-to-my-heart/709139963?i=709140991&uo=4";"https://open.spotify.com/track/55QIOJ83AEIhMnruILDIeH";
"Harpers Bizarre";"The complete singles collection (1965-1970)";"The 59th street bridge song (feelin' groovy)";"1967";"NOW SOUNDS";1719794120;1719794273;;;
"Thee Sinseers";"Sinseerly yours";"Give it up you fool";"2024";"COLEMINE RECORDS";1719794276;1719794468;;"https://open.spotify.com/track/0zFMlob9FEIgFa1l8AZbit";
"Braxton Cook";"Somewhere in Between";"Mathis' tune (interlude)";"2017";"FRESH SELECTS";1719794461;1719794561;;;
"Talib Kweli";"Train of thought : lost lyrics, rare realeases + beautiful B-side / Vol. one";"2000 seasons";"2015";"JAVOTTI MEDIA";1719794560;1719794809;;"https://open.spotify.com/track/5fAacciZPmLLFrr8RZ5fvn";
"Bombay Bicycle Club";"My big day";"Sleepless (feat. Jay Som)";"2023";"MMMA€¦RECORDS LTD - AWAL";1719794803;1719795050;;;
"Simon & Garfunkel";"BOF / Baby driver";"Baby driver";"1970";"30TH CENTURY RECORDS";1719795050;1719795237;;"https://open.spotify.com/track/5Bh8l8evdBSIoaK6EP1bWI";
"Hermanos Gutierrez";"Sonido Cosmico";"El fantasma";"2024";"EASY EYE SOUND";1719795230;1719795415;;"https://open.spotify.com/track/6CjmeCZdlX3uYgt2bsMl92";
"Jamie Cullum";"Saint-Germain-des-Prés Café   vol.7";"It ain't necessarily so";"2005";"WAGRAM";1719795414;1719795676;;;
"Yann Kornowicz";"Videoclub II";"Land cruiser radio";"2024";"BEATSQUEEZE RECORDS";1719795689;1719795812;;"https://open.spotify.com/track/69RdmhLKSOq6eU7yCB5SIR";
"Brainstory";"Sounds good";"Nobody but you";"2024";"BIG CROWN RECORDS";1719795811;1719795945;;"https://open.spotify.com/track/5Mya4ekcEmKOluFYd8qX8Y";"https://www.deezer.com/track/2612751012"
"The Style Council";"The singular adventures of the style council / Greatest hits / Vol 1";"Long hot summer (12"""" version)";"1983";"POLYDOR";1719795944;1719796272;;;
"Tom Caruana";"Adaptatrap";"Down beat";"2020";"TEA SEA RECORDS";1719796261;1719796454;;"https://open.spotify.com/track/1ebPdjehjSBiI4THYWEycL";
"Joanna Newsom";"Divers";"A pin-light bent";"2015";"DRAG CITY";1719796456;1719796722;;;
"Mailys De Villoutreys";"Le Trio Dauphine et Maïlys de Villoutreys interprètent Laborde et Rameau";"Non non tous les coeurs - pour soprano harpe violon et clavecin";"2014";"EVIDENCE";1719796714;1719796845;;;
"Michel Legrand";"La musique au pluriel - Vocal / Vol.1";"La partie de tennis";"1981";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1719796842;1719797103;;;
"Jeff Russo";"BOF TV / Fargo (Saison 5)";"Drums and tennis";"2023";"MASTERWORKS";1719797099;1719797216;;"https://open.spotify.com/track/0gfbvjR7mr3IlvRNuWs2Qp";
"Dionne Warwick";"4 Albums (1962-1965) / Vol. 1";"You can have him";"1965";"EDSEL RECORDS";1719797219;1719797429;;"https://open.spotify.com/track/1znMBunwCIVomAUacZdkxX";
"Michelle David & The True-Tones";"Brothers and sisters";"Brothers and sisters";"2024";"RECORD KICKS";1719797423;1719797657;;"https://open.spotify.com/track/6YWjxol9LN0KbJHfgJ6aMe";
"Bala Desejo";"Sim sim sim";"Lua Comanche";"2022";"MR BONGO";1719797655;1719797868;;"https://open.spotify.com/track/1ePrMcPReD8N7csRr661ab";
