"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Earth, Wind And Fire";"Earth, Wind & Fire";"Fan the fire";"1970";"WARNER BROSS";1723060778;1723061040;;;
"Barry White";"Greatest hits";"Never gonna give you up";"1975";"MERCURY";1723061034;1723061261;"https://music.apple.com/fr/album/never-gonna-give-you-up/466743510?i=466743635&uo=4";"https://www.deezer.com/track/44997281";
"Dina Ogon";"Orion";"Jag vill ha allt";"2024";"PLAYGROUND MUSIC SCANDINAVIA";1723061257;1723061460;"https://music.apple.com/fr/album/jag-vill-ha-allt/1710375908?i=1710375913&uo=4";"https://www.deezer.com/track/2482037891";"https://open.spotify.com/track/5LQqxkVZnA5kvbzHOMFjde"
"Aoife Nessa Frances";"Protector";"Emptiness follows";"2022";"PARTISAN RECORDS / PIAS";1723061456;1723061729;;;"https://open.spotify.com/track/4vkQYh6fEjf2BR69LIvBlK"
"Lavinia Meijer";"Voyage";"2 danses L 103 : Danse profane - pour harpe et orchestre à cordes";"2015";"SONY CLASSICAL";1723061715;1723061990;;;
"Alain Bashung";"Osez Josephine";"Madame rêve";"1991";"BARCLAY";1723061988;1723062276;"https://music.apple.com/fr/album/madame-r%C3%AAve/1442929914?i=1442930286&uo=4";"https://www.deezer.com/track/983907";"https://open.spotify.com/track/7Cg89s7WNQMsiOnPnKsALE"
"Fthmlss";"Estuary (feat. Christie) (Synkro remix)";"Estuary (feat. Christie) [Synkro Remix]";"2024";"FOLDED MUSIC";1723062275;1723062600;"https://music.apple.com/fr/album/estuary-feat-christie-synkro-remix/1716693038?i=1716693289&uo=4";;
"Devendra Banhart";"Flying wig";"Sirens";"2023";"MEXICAN SUMMER";1723062586;1723062851;;"https://www.deezer.com/track/2287930507";"https://open.spotify.com/track/2Z8SlVNjMt0pWOqGYed79o"
"Oan Kim & The Dirty Jazz";"Rebirth of innocence";"Crime jazz";"2024";"ARTWORK RECORDS / PIAS";1723062846;1723063083;;;
"Bernard Herrmann";"Bof / Taxi driver";"Theme from 'taxi driver'";"1976";"ARISTA";1723063083;1723063349;;;
"Willie Hutch";"Can you dig it ? The music and politics of black action films";"Brother's gonna work it out";"1973";"SOUL JAZZ RECORDS";1723063347;1723063579;"https://music.apple.com/fr/album/brothers-gonna-work-it-out-soundtrack-the-mack/1444124662?i=1444124853&uo=4";;
"Alicia Myers";"The best of one way";"I Want To Thank You";"1981";"UMG RECORDING";1723063574;1723063791;;;
"Forbidden Fruit";"Just begun vol.1 : A journey into Belgian modern grooves";"What to do";"2024";"JUST BEGUN RECORDS";1723063791;1723064036;;;"https://open.spotify.com/track/3y6JXzjFknUZyJ1s4Py2Or"
"Guillaume Juhel";"Gipsy traffic";"Paris, sous la pluie";"2018";"ANTHAKARANA";1723064071;1723064332;;;
"Jeanne Moreau";"Chansons pour Lula";"Le tourbillon";"2023";"BECAUSE MUSIC";1723064326;1723064479;;;"https://open.spotify.com/track/4R8zxwTK6RBRpVcQ7zcfu8"
"Alice Smith";"For lovers dreamers and me";"Dream";"2007";"EPIC";1723064473;1723064739;;"https://www.deezer.com/track/619393";
"Jaqee";"Blaqalixious";"Paradise";"2005";"JAQUEE BLAO & SWINGKIDS";1723064730;1723065017;;;"https://open.spotify.com/track/6dWPRkPhabuVt0BuCWtYGS"
"Toto Bona Kanza";"Bondeko";"Ma mama";"2017";"NO FORMAT";1723065018;1723065232;;;
"Alexandre Desplat";"BOF / Guillermo del Toro's Pinocchio";"Carlo's theme";"2022";"COLUMBIA";1723065229;1723065354;;;"https://open.spotify.com/track/0977O4DU2WPnXqzzVW1z0B"
"Annie Ross";"Sings a handful of songs";"Nature boy";"1963";"MEDIA 7";1723065349;1723065504;;;
"Justin Hurwitz";"BOF / Babylon";"Babylon : I want a man";"2022";"PARAMOUNT PICTURES / INTERSCOPE RECORDS";1723065502;1723065623;;;
