"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Pachyman";"The return of Pachyman";"Sunset sound";"2021";"ATO RECORDS";1720382302;1720382407;"https://music.apple.com/fr/album/sunset-sound/1565171632?i=1565171781&uo=4";"https://www.deezer.com/track/1357529572";"https://open.spotify.com/track/7c1pACjA4ahceDSuGEJspA"
"Vidderna";"Sao Paulo";"Utanför";"2015";"NOSORDO";1720382407;1720382669;;"https://www.deezer.com/track/593784262";
"Origamibiro";"Odham's standard";"Direct voice";"2014";"AUTOPRODUCTION";1720382652;1720382882;"https://music.apple.com/fr/album/direct-voice/1518340852?i=1518340860&uo=4";;"https://open.spotify.com/track/6shNkNe4EwwzT5ajd5G8rd"
"Arooj Aftab";"Night reign";"Autumn leaves (feat. James Francies)";"2024";"VERVE";1720382874;1720383152;"https://music.apple.com/fr/album/autumn-leaves-feat-james-francies/1739687886?i=1739688169&uo=4";;"https://open.spotify.com/track/4A4BdAB3MPQhLn7MZZOSmW"
"Lonnie Liston Smith & The Cosmic Echoes";"Visions of a  New World";"Summer nights";"1975";"RCA";1720383152;1720383457;"https://music.apple.com/fr/album/summer-nights/1621375416?i=1621375702&uo=4";;
"Sade";"Promise";"The sweetest taboo";"1985";"EPIC";1720383448;1720383716;"https://music.apple.com/fr/album/the-sweetest-taboo/604770232?i=604770742&uo=4";;"https://open.spotify.com/track/0sKfhhj6hYyJIXnTiZV9vf"
"Stella";"Détends-toi";"Plus vite";"2022";"COSMIC ROMANCE";1720383710;1720383965;"https://music.apple.com/fr/album/plus-vite/1633026533?i=1633026677&uo=4";;"https://open.spotify.com/track/0TjvQoLEjKGnJlIo0DUM6u"
"Lou Hayter";"Frequency";"Frequency";"2024";"GRECO ROMAN";1720383998;1720384172;"https://music.apple.com/fr/album/frequency/1743172363?i=1743172560&uo=4";"https://www.deezer.com/track/2894210391";"https://open.spotify.com/track/7uHPf6f0QzYBuQaTqjB0e1"
"Silhouwave";"Ripples";"Beautiful chaos";"2024";"ZEL ZELE RECORDS";1720384170;1720384482;;;
"Beak";">>>>";"The seal";"2024";"INVADA RECORDS";1720384467;1720384841;;;
"Bartosz Kruczynski";"Pulses";"Xenolalia";"2019";"INTO THE LIGHT";1720384840;1720385255;;;"https://open.spotify.com/track/1e0PlY4TEy1QSnnqLmjLgm"
