"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Enchantee Julia";"Onze";"Go";"2024";"ROCHE MUSIQUE";1736416697;1736416863;"https://www.deezer.com/track/3034059891";"https://open.spotify.com/track/0v3zatxPzmV3M2hDXcNkJG";
"Joesef";"Play me something nice";"Loverboy";"2019";"BOLD CUT / AWAL RECORDING";1736416862;1736417099;"https://www.deezer.com/track/1875176077";"https://open.spotify.com/track/1x9UiIdgnqRr9weFqFD8Pb";"https://music.apple.com/fr/album/loverboy/1461461444?i=1461461450&uo=4"
"Am Higgins";"The dream trap";"La trappe";"2025";"WE ARE UNIQUE RECORDS";1736417095;1736417247;;;
"Kent";"Panorama";"Juste quelqu'un de bien";"2009";"THOOBET";1736417246;1736417455;;;
"Blaze Foley";"The Dawg Years (1975-1978)";"Instrumental";"2010";"FAT POSSUM RECORDS";1736417454;1736417557;"https://www.deezer.com/track/139954797";"https://open.spotify.com/track/6PdrtvbRea8adgk3NwtMfb";
"Blossom Dearie";"Blossom Deary sings Comden and Green";"The party's over";"1959";"VERVE";1736417554;1736417814;"https://www.deezer.com/track/2499641";"https://open.spotify.com/track/0ill8Z9DYhdn5PLhEfnyCp";
"Bb Seaton";"Greatest hits";"Lean on me";"1979";"SOUL BEATS RECORDS";1736417813;1736418020;"https://www.deezer.com/track/718552022";;
"Gabriels";"Bloodline";"Bloodline";"2021";"PARLOPHONE / WEA";1736418019;1736418248;"https://www.deezer.com/track/1549320422";"https://open.spotify.com/track/0uEkDFrfTS24kzANpkfPLk";
"Collectif Medz Bazar";"Poshmanella";"Balik";"2017";"AUTO PRODUCTION";1736418247;1736418637;"https://www.deezer.com/track/349073021";"https://open.spotify.com/track/7scMnyDJfbeoK16OyZ32mu";
"Yoyo Ma";"Culture pub";"Hush little baby";"1991";"SONY";1736418635;1736418785;;;
"Feet";"What's inside is more than just ham";"Ad blue";"2019";"CLAPPED RECORDS";1736418781;1736419008;"https://www.deezer.com/track/767279622";"https://open.spotify.com/track/4Us2GsZ2C1FIHWI4Yoyh3D";
"Elvis Presley";"The essential";"A little less conversation";"1968";"COLUMBIA";1736419007;1736419138;"https://www.deezer.com/track/404045132";;"https://music.apple.com/fr/album/a-little-less-conversation/217633715?i=217635979&uo=4"
"Nick Waterhouse";"Nick Waterhouse";"El viv";"2019";"INNOVATIVE LEISURE / K7 RECORDS";1736419135;1736419332;"https://www.deezer.com/track/1642095662";"https://open.spotify.com/track/1oTybbQHFK2U6fP95wlp04";"https://music.apple.com/fr/album/el-viv/1608124084?i=1608124934&uo=4"
"Sam Cooke";"The man and his music";"Wonderful world";"1960";"RCA";1736419331;1736419455;"https://www.deezer.com/track/1782390637";;
"Hawaiian Pistoleros";"Something strange";"Home for sale";"2023";"COCONUT ISLAND / MAAULA RECORDS";1736419454;1736419649;"https://www.deezer.com/track/2464861595";"https://open.spotify.com/track/22zS05l2a8SbsPFk1nIUX8";
"Cora Vaucaire";"Complainte de la butte";"Complainte de la butte";"1986";"EMI";1736419647;1736419847;"https://www.deezer.com/track/106026456";;
"Jean Francois Durez";"Jean-François Durez meets Richard Galliano";"Tango pour Claude";"2017";"INDESENS";1736419845;1736420105;;"https://open.spotify.com/track/67CSfSlHekrQYcBRz6lJyW";
"Lucibela";"Laço umbilical";"Chica Di Nha Maninha";"2018";"LUSAFRICA";1736420104;1736420342;;"https://open.spotify.com/track/5EDxfyHaySdomsrtMUlgic";
"La Chica";"La loba";"Agua";"2020";"ZAMORA";1736420339;1736420521;;"https://open.spotify.com/track/12PxCRf5oXRpvFBvSw1Cnb";
"Eola";"Dang";"B and o blues";"2016";"LEAVING RECORDS";1736420516;1736420773;"https://www.deezer.com/track/446009232";"https://open.spotify.com/track/09sMYryZesXWtTqvBtOCnM";
"Bjork";"Debut";"Like someone in love";"1993";"ISLAND";1736420772;1736421044;"https://www.deezer.com/track/2629551172";"https://open.spotify.com/track/2dkeRnIM7fXKBkkHvkz91v";"https://music.apple.com/fr/album/like-someone-in-love/1726662710?i=1726662715&uo=4"
"Brandee Younger & Dezron Douglas";"Force majeure";"Sing";"2020";"INTERNATIONAL ANTHEM";1736421039;1736421297;;;
"Sting";"The bridge : Fip session live in Paris at the Pantheon";"Shape of my heart (Fip Session Live in Paris at the Pantheon)";"2022";"POLYDOR/ UNIVERSAL";1736421295;1736421574;;;
"Benjamin Clementine";"Nemesis (radio edit)";"Nemesis (radio edit)";"2014";"BEHIND BARCLAY";1736421572;1736421814;;;
"Vaudou Game";"Fintou";"Garantie";"2025";"HOT CASA RECORDS";1736421813;1736422022;"https://www.deezer.com/track/3190833391";"https://open.spotify.com/track/4gKlEe2Iuo1MqUHQMVyEWR";"https://music.apple.com/fr/album/garantie/1784789555?i=1784790629&uo=4"
"Candi Staton";"Music speaks louder than words";"Cotton Candi";"1977";"RHINO - WARNER RECORDS";1736422021;1736422195;"https://www.deezer.com/track/4961557";"https://open.spotify.com/track/1ysz77kTrWhoBGhBYlUJEN";
"Rita Coolidge";"Rita coolidge - classics - volume 5";"You - 1978";"1978";"A&M RECORDS";1736422196;1736422386;;;
"Parcels";"Myenemy";"Myenemy";"2016";"KITSUNE MUSIQUE";1736422381;1736422595;"https://www.deezer.com/track/779977612";"https://open.spotify.com/track/1UgFc4ln6Knfupr88jfQdP";"https://music.apple.com/fr/album/myenemy/1484100224?i=1484100454&uo=4"
"Raye";"My 21st century blues";"Worth it.";"2023";"HUMAN RE-SOURCES";1736422595;1736422841;"https://www.deezer.com/track/2097719637";"https://open.spotify.com/track/7JgNAnCjJvL8hBR1kmCOFF";"https://music.apple.com/fr/album/worth-it/1647623993?i=1647624667&uo=4"
"Anna Dina Schick";"Carl Nielsen : Musique de chambre / Vol. 1";"Moderen op 41 FS 94 : Tagen letter (1ère scène) - arrangement pour flûte traversière et harpe";"2007";"DACAPO";1736422840;1736422974;;;
"Mary Costa";"The Disney collection  vol.3";"Once upon a dream - sleeping beauty";"1976";"WALT DISNEY RECORDS , WDIR";1736422971;1736423134;;;
"Brigitte Fontaine";"Entre 2 gares";"Cet enfant que je t'avais fait";"1968";"VIRGIN";1736423132;1736423398;;;
"Aldous Harding";"Aldous harding";"Small bones of courage";"2015";"LYTTELTON RECORDS";1736423397;1736423772;;;
"Joe Pass";"Walking up";"It's all right with me";"2017";"PHONO";1736423770;1736423947;"https://www.deezer.com/track/64788441";;
"Lucy Dixon";"Lulu's back in town";"Running wild";"2015";"SIDE STREET MUSIC";1736423911;1736424003;"https://www.deezer.com/track/133587166";;
"Steiger";"The New Lady Llama";"Just a rite";"2021";"SDBAN ULTRA";1736424001;1736424253;"https://www.deezer.com/track/1252644082";"https://open.spotify.com/track/4VRhd0GqcuJn9CF5pDysvL";"https://music.apple.com/fr/album/just-a-rite/1554854661?i=1554854664&uo=4"
"Radiohead";"The king of limbs";"Separator";"2011";"TICKERTAPE";1736424253;1736424571;;"https://open.spotify.com/track/2fV57qob1dYMJKEfTwHOt1";
"Melanie";"Cri d'amour";"La folia";"2022";"COMET RECORDS";1736424567;1736424770;;;
"Henry Mancini";"BOF / The pink panther - The return of the pink panther / Vol.1";"The return of the pink panther : The pink panther theme";"1975";"SONY";1736424768;1736424951;;;
"Al Green";"Livin' For You";"Let's get married";"1973";"CAPITOL";1736424950;1736425281;"https://www.deezer.com/track/458981772";"https://open.spotify.com/track/6w2H4XYwk9EhvPdmx95jEI";
"Massive Attack";"Collected";"Five man army";"1991";"VIRGIN";1736425278;1736425599;;;
"Augustus Pablo";"King Tubby meets rockers uptown";"Corner crew dub";"1976";"GET ON DOWN";1736425598;1736425772;;"https://open.spotify.com/track/0NwZwViJC3ZzgjWRWFN5eY";"https://music.apple.com/fr/album/corner-crew-dub/1533707240?i=1533707882&uo=4"
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 8 : 1979-1980-1981";"Aux armes et caetera";"1979";"PHONO";1736425772;1736425956;"https://www.deezer.com/track/119875198";"https://open.spotify.com/track/6Z1487JY6p3cVxs5JVXkMZ";
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Luck of Lucien";"1990";"JIVE/LEGACY";1736425953;1736426232;"https://www.deezer.com/track/13142666";"https://open.spotify.com/track/7EhEPcPa60LlvGuG9R1DOx";"https://music.apple.com/fr/album/luck-of-lucien/266768420?i=266768815&uo=4"
"Dan Amozig";"Videoclub II";"A view on Ayasofya";"2024";"BEATSQUEEZE RECORDS";1736426229;1736426374;;"https://open.spotify.com/track/4GbU0ZXxzG7uch9ypgFckj";
"R.E.M.";"Automatic for the people";"Man on the moon";"1992";"WB";1736426374;1736426685;"https://www.deezer.com/track/121921384";"https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s";"https://music.apple.com/fr/album/man-on-the-moon/1422693791?i=1422693800&uo=4"
"Faye Webster";"Underdressed at the symphony";"Lifetime";"2024";"SECRETLY CANADIAN";1736426683;1736426987;;"https://open.spotify.com/track/34UJXh0z65NvqCtHA9Qe49";
"Shani Diluka";"Pulse";"Shenandoah - arrangement pour piano";"2023";"WARNER CLASSICS";1736426985;1736427266;;;
"Samara Joy";"Linger awhile (Edition deluxe)";"Guess who I saw today (feat. Gerald Clayton) (Duo version)";"2023";"VERVE";1736427260;1736427544;;;
"Tom Waits";"Closing time";"Ol' '55";"1973";"ELEKTRA";1736427540;1736427778;;;
"John Williams";"BOF / The Fabelmans";"The Fabelmans : Mother and son";"2022";"SONY";1736427777;1736427922;;;
"Antonio Carlos Jobim/Elis Regina";"Elis & Tom";"Corcovado";"1974";"UNIVERSAL";1736427919;1736428153;;;
"Jeanne Moreau";"Toujours";"Ni trop tot, ni trop tard";"1963";"CANETTI";1736428149;1736428307;"https://www.deezer.com/track/367970161";;
"Jim Sullivan";"U.F.O.";"Jerome";"1969";"LIGHT IN THE ATTIC RECORDS";1736428306;1736428471;"https://www.deezer.com/track/3185028121";;"https://music.apple.com/fr/album/jerome/658962219?i=658962226&uo=4"
"Maya Dunietz";"Emahoy Tsege Mariam Gebru played by Maya Dunietz & String Ensemble, Live in Paris";"Ballad of the spirits (live in Paris)";"2024";"LATENCY";1736428470;1736428890;;;
"Kadhja Bonet";"Childqueen";"Childqueen";"2018";"FAT POSSUM RECORDS";1736428873;1736429061;;"https://open.spotify.com/track/10PqYtlUj6haotBAENNqqz";
"Flying Lotus";"Spirit Box";"The lost girls (feat. Sid Sriram)";"2024";"WARP RECORDS";1736429060;1736429271;;;
"Giuliano Sorgini";"Africa oscura";"Oasi nella giungla";"2018";"FOUR FLIES RECORDS";1736429269;1736429445;"https://www.deezer.com/track/564927802";"https://open.spotify.com/track/6FXnlJ3mMDrXSX0CcuohhS";
"Arcade Fire";"We";"Unconditional II (race and religion)";"2022";"19439971222";1736429442;1736429704;;;
"New Order";"Substance 1987";"Ceremony";"1981";"FACTORY COMMUNICATIONS";1736429700;1736429963;"https://www.deezer.com/track/1069047672";;"https://music.apple.com/fr/album/ceremony/439593473?i=439593490&uo=4"
"John Zorn";"The dreamers";"Forbidden tears";"2000";"TZADIK";1736429960;1736430144;"https://www.deezer.com/track/2477509081";;
"Heligoland";"Shift these thoughts";"Hobson's choice";"2003";"SOLEIL APRES MINUIT";1736430143;1736430447;"https://www.deezer.com/track/63717839";"https://open.spotify.com/track/0vLVnReR8liEIR90wmoB8w";
"Katia Guerreiro";"Património";"Segredos";"2003";"NABLIGAM PRODUCTION";1736430444;1736430577;"https://www.deezer.com/track/93809622";"https://open.spotify.com/track/3SFROfAJ2y0IrCmj7rm3AW";
"Raphael Roginski";"Raphael Roginski plays John Coltrane and Langston Hughes";"Naima";"2024";"UNSOUNDS";1736430574;1736430728;"https://www.deezer.com/track/2947431951";"https://open.spotify.com/track/3NMCnymSgqx9JKSLFh2a0x";
"Claude Nougaro";"La note bleue";"L'espérance en l'homme";"2004";"BLUE NOTE";1736430724;1736430977;;"https://open.spotify.com/track/3K8uU5SRJL5hp8USQp8dtn";
"Minnie Riperton";"Perfect angel / Adventures in paradise";"Inside my love";"1975";"STATESIDE";1736430974;1736431257;;;"https://music.apple.com/fr/album/inside-my-love/1443843076?i=1443843226&uo=4"
"Willis Jackson";"Recordings session";"Love story";"1972";"BIGCHAN";1736431248;1736431390;;;
"Delinquent Habits";"Merry go round";"Return of the tres";"2001";"STATION 13";1736431390;1736431644;;"https://open.spotify.com/track/5qVF2rEf75oPrZHhmZmDKk";
"Mariachi Vargas De Tecalitlan";"De las man~anitas a las golondrinas (Original Mariachi Album)";"En tu dia";"1967";"LATIN CLASSICS";1736431638;1736431803;"https://www.deezer.com/track/31437161";;
"Johnny Cash";"The legend of Johnny Cash";"Ring of fire";"1963";"ISLAND";1736431803;1736431958;"https://www.deezer.com/track/856630";"https://open.spotify.com/track/6YffUZJ2R06kyxyK6onezL";"https://music.apple.com/fr/album/ring-of-fire/251001680?i=251002253&uo=4"
"Nathan Salsburg";"Third";"Sketch from life";"2018";"NO QUARTER";1736431957;1736432074;"https://www.deezer.com/track/509615672";"https://open.spotify.com/track/1AXEcyH4WB8hOjHSZPAAIE";
"Joao Selva";"Onda";"Rainbow love (feat. Gabi Hartmann)";"2025";"UNDERDOG";1736432073;1736432302;;;
"Caetano Veloso";"Meu Coco";"Cobre";"2021";"SONY MUSIC ENTERTAINMENT";1736432301;1736432488;"https://www.deezer.com/track/1516980272";"https://open.spotify.com/track/4wchNT7SdCct9PZfPtqIQH";
"Jorg Waschinski";"Jörg Waschinski interprète des Lieder de Clara Schumann";"Ich stand in dunklen Traümen op 13 n°1 """"J'étais empli de rêves sombres op 13 n°1"""" - arrangement pour quatuor à cordes et sopraniste / intégrale";"2008";"PHOENIX EDITION";1736432487;1736432634;;;
"Dalida";"L'intégrale les années orlando succès de 1978 à 1980 / CD 07";"Depuis qui'il vient chez nous";"1979";"ORLANDO";1736432632;1736432847;;;
"Ferrante & Teicher And Their Orchestra";"American love themes";"The Way We Were";"1974";"LIBERTY";1736432843;1736433024;;;
"Harry Nilsson";"The RCA albums collection : Harry / CD 3";"I guess the lord must be in New York city";"1969";"RCA";1736433015;1736433175;;"https://open.spotify.com/track/4gFB9xxwrJB0uIEPSquCTU";
"Kids Return";"Lovers war";"Rails of the night";"2024";"FOREVER MELODIES / EKLEROSHOCK / HAMBURGER RECORDS";1736433174;1736433412;"https://www.deezer.com/track/2556248012";"https://open.spotify.com/track/2nOkcMdig5qblkMnnng8vd";
"Elton John";"Goodbye yellow brick road";"Goodbye yellow brick road";"1973";"DJM@";1736433412;1736433605;;;
