"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Loretta Lynn";"Country & Western hit parade - 1970";"Coal miner's daughter";"1970";"BEAR FAMILY RECORDS";1722983973;1722984150;;"https://www.deezer.com/track/2153341";
"Dion";"Dion";"Purple haze";"1969";"ZONOPHONE";1722984151;1722984304;;;
"The Beatles";"Yellow submarine";"All you need is love";"1966";"EMI";1722984298;1722984516;;"https://www.deezer.com/track/126848617";
"Leon Russel";"A song for you";"Prince of peace";"1969";"SHELTER";1722984511;1722984696;;;
"Compro Oro";"Suburban exotica";"Baobab";"2019";"SDBAN";1722984689;1722984940;"https://open.spotify.com/track/5vgiKpjDKkcwSfBf1x3w8X";;
"Family Choice";"Hustle !/Reggae disco Kingston London New York";"Reggae beat goes on";"1982";"SOUL JAZZ RECORDS";1722984938;1722985172;;;
"Jalen Ngonda";"Come around and love me";"Please show me";"2023";"DAPTONE RECORDS / MODULOR";1722985187;1722985364;"https://open.spotify.com/track/0tL4uH8EuYD9iq7w3q4vyI";;"https://music.apple.com/fr/album/please-show-me/1675144720?i=1675144908&uo=4"
"Latir";"Daydreams & desires";"Before sunset";"2023";"UNITY REC";1722985361;1722985585;"https://open.spotify.com/track/2DIZqCXiloVK48SkmfTMGw";"https://www.deezer.com/track/2170569637";
"Clairo";"Charm";"Terrapin";"2024";"VIRGIN";1722985582;1722985761;"https://open.spotify.com/track/32fwe7MW5koort1Ua3YFx6";;"https://music.apple.com/fr/album/terrapin/1742301413?i=1742301425&uo=4"
"Freddie Joachim";"Beyond the sea of trees";"River";"2019";"JAKARTA";1722985757;1722985911;"https://open.spotify.com/track/74nlGRq2JKPHlAj0NJQqxz";"https://www.deezer.com/track/1760873457";
"1995";"La suite";"Temps perdu";"2012";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1722985912;1722986158;;;
"George Benson";"The George Benson collection";"This masquerade";"1981";"WB";1722986152;1722986349;"https://open.spotify.com/track/2skIFujR9zTTAEXj8tfrw0";;
"Eri Kojima";"Light mellow dream";"Lonely feelin '";"1984";"PONY CANYON";1722986345;1722986661;;;
"Shinichi Omata";"Boku Neko Platanus (Expanded Edition)";"Egyptische knabe";"2022";"CHOON!!";1722986660;1722986802;;;
"Prince";"Hits 2";"Little red Corvette";"1983";"PAISLEY PARK";1722986811;1722987103;;"https://www.deezer.com/track/690106";
"Manila Haze";"Upside down";"I keep my tears";"2024";"MANGO JELLY RECORDS";1722987092;1722987339;"https://open.spotify.com/track/0wsaKAphKYs1FWPCeZa31I";;
"My Ugly Clementine";"Vitamin C";"Hairwashsong";"2020";"INK MUSIC";1722987338;1722987594;"https://open.spotify.com/track/2iczdUtoqZbr2vsJsHwjjl";"https://www.deezer.com/track/1760701787";
"Tortoise";"It's all around you";"It's all around you";"2004";"THRILL JOCKE";1722987595;1722987845;"https://open.spotify.com/track/7DKrKzipnL35PcDqdCGrrq";;
"Sebastien Tellier";"L' adulte";"L' adulte";"2014";"BARCLAY";1722987845;1722988045;;;
"Sergio Mendes";"Celebration : A musical journey";"Mas que nada";"1970";"UNIVERSAL";1722988045;1722988197;;;
"Chico Buarque";"Chico Buarque de Hollanda Vol.1";"Meu refrão";"1966";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1722988197;1722988352;"https://open.spotify.com/track/3ey47v979GcR4pZyCkyunT";;
"Anthony Strong";"Me and my radio";"Gamblin man blues";"2019";"KARTEL / ACCORDS PRODUCTIONS";1722988351;1722988558;"https://open.spotify.com/track/6Kgbh2lOZPdZuwAfXXKZ2l";;
"Bobby Scott";"When the feeling hits you !";"Moanin'";"1963";"MERCURY";1722988557;1722988678;;;
"Muddy Waters";"Hard again";"Mannish boy";"1971";"SONY";1722988694;1722989016;;"https://www.deezer.com/track/587132";
"The Rolling Stones";"Exile on main St.";"Shake your hips";"1972";"POLYDOR";1722989015;1722989190;"https://open.spotify.com/track/3u28KPrRmJiNC39Fm3tZVe";"https://www.deezer.com/track/5968643";
"Grant Green";"Blues for Lou";"Have You Ever Had The Blues";"1963";"";1722989185;1722989451;;;
"Mac Demarco";"Here comes the cowboy";"Choo Choo";"2019";"CAROLINE";1722989445;1722989597;"https://open.spotify.com/track/6AkGsHilWb1yv6tGkERpMp";;"https://music.apple.com/fr/album/choo-choo/1452955644?i=1452955719&uo=4"
"Chris Cohen";"Paint a room";"Paint a room";"2024";"HARDLY ART";1722989599;1722989783;"https://open.spotify.com/track/6FkF7Od51lxn1MdMb4rfnD";"https://www.deezer.com/track/2731688631";
"Bobbi Humphrey";"Chips & cheers";"Ain't no sunshine";"1973";"BLUE NOTE";1722989782;1722990277;;"https://www.deezer.com/track/514405922";
"Veronique Sanson";"7ème";"Celui qui n'essaie pas (ne se trompe qu'une seule fois)";"1979";"WEA";1722990277;1722990500;;;
"Marcia Maria";"Brazilian disco boogie sounds volume 2";"Amigo branco";"1978";"FAVORITE RECORDINGS";1722990500;1722990706;"https://open.spotify.com/track/1jxpio4bkBk5w7vs2LQvfM";;
"Jamiroquai";"Synkronized";"Black capricorn day";"1999";"SONY";1722990706;1722991046;"https://open.spotify.com/track/26sQR1K5m5RGThDKXzlY8R";;"https://music.apple.com/fr/album/black-capricorn-day/217052057?i=217052911&uo=4"
"Sly5thAve";"Liberation";"No, no, no, pt. 2";"2024";"TRU THOUGHTS";1722991046;1722991319;;"https://www.deezer.com/track/2556802162";
"Destiny'S Child & Wyclef Jean";"Destiny's child (extrait)";"No, no, no (part 2) (feat. Wyclef Jean)";"2001";"COLUMBIA";1722991319;1722991521;;;
"Juan Rozoff";"Maison Rozoff";"On veut tout";"2009";"UNDERDOGS";1722991515;1722991723;;;
"Takuya Kuroda";"Zigzagger";"No sign";"2016";"CONCORD RECORDS";1722991722;1722992152;"https://open.spotify.com/track/2dpdvr8GRgalQjCl7MPfj4";;
"Canblaster";"Liberosis (Act II)";"Transmission";"2024";"ANIMAL 63";1722992152;1722992414;"https://open.spotify.com/track/74aCGPb3BPylVKgM3FXCWj";"https://www.deezer.com/track/2654620572";
"Massive Attack";"Protection";"Better things";"1994";"CIRCA RECORDS";1722992440;1722992694;"https://open.spotify.com/track/4orPBWfQNUxs3RObirJwZR";;"https://music.apple.com/fr/album/better-things/724410562?i=724410753&uo=4"
"Marvin Gaye";"What's going on";"Inner city blues (make me wanna holler)";"1971";"MOTOWN";1722992692;1722993017;"https://open.spotify.com/track/5hReWjUHqPqkHi31G7izL4";;
"The Meters";"Struttin";"Tippie toes";"1970";"CHARLY RECORDS";1722993010;1722993150;;;
"Truong Hai";"Saigon supersound 1964-75 / Vol. 2";"Duong len non";"1973";"SAIGON SUPERSOUND";1722993147;1722993408;"https://open.spotify.com/track/6fvQg8SoYQCLSaI2xJJM6o";"https://www.deezer.com/track/546464582";
"Serge Gainsbourg";"N°2";"Cha cha cha du loup";"1960";"PHILIPS";1722993420;1722993534;;;
"Mulatu Astatke & The Heliocentrics";"Inspiration information";"Cha cha";"2009";"STRUT";1722993533;1722993806;;;
"Cochemea";"All my relations";"All my relations";"2019";"DAPTONE RECORDS";1722993797;1722994010;"https://open.spotify.com/track/4eMi0pnyaMcb5ZCwcUImC6";"https://www.deezer.com/track/779453552";"https://music.apple.com/fr/album/all-my-relations/1485034064?i=1485034067&uo=4"
"A Tribe Called Red";"Nation II Nation";"Different heroes (feat. Northern voice)";"2013";"";1722994006;1722994231;;;
"Billie Eilish";"Hit me hard and soft";"Chihiro";"2024";"DARKROOM";1722994235;1722994535;"https://open.spotify.com/track/7BRD7x5pt8Lqa1eGYC4dzj";;
"Forest Law";"Zero";"Ooo, I";"2024";"BONGO JOE";1722994532;1722994868;"https://open.spotify.com/track/3ewjbUPo4f5iilbLMfyGo4";"https://www.deezer.com/track/2744330781";
"The Quantic Soul Orchestra";"Tropidélico";"Father";"2007";"TRU THOUGHTS";1722994858;1722994995;;;
"Guts";"Philantropiques";"Ja não ha mais paz (feat. Catia Werneck)";"2019";"HEAVENLY SWEETNESS";1722994989;1722995392;;;
"Martin Leon";"Les atomes";"Va savoir pourquoi";"2010";"CELESTONE";1722995395;1722995658;"https://open.spotify.com/track/64Dhw8qe2evzDjbxWlqS8Y";;
"Emile Londonien";"Legacy";"Twenty fifteen";"2023";"NAIVE";1722995655;1722995841;"https://open.spotify.com/track/3F4SnqRLateUMs5HpAkhRx";;
"Allysha Joy";"Better";"Better (Radio Edit)";"2020";"FIRST WORD RECORDS";1722995841;1722996047;;;
"Django Reinhardt";"Echoes of France";"Echoes of France (Marseillaise)";"1946";"DREYFUS";1722996062;1722996222;;;
"Ella Fitzgerald";"BD Music presents Ella Fitzgerald";"I get a kick out of you";"1956";"BDMUSIC";1722996221;1722996458;"https://open.spotify.com/track/1NV8LlaC1InXaDQOcMBQTg";;
"Holly Golightly";"Do the get along...";"I'm your loss";"2018";"DAMAGED GOODS";1722996457;1722996701;"https://open.spotify.com/track/4LmxFyDYBdYv9bmha324iD";;
"Aaron Frazer";"Into The Blue";"Time will tell";"2024";"DEAD OCEANS";1722996698;1722996940;"https://open.spotify.com/track/4OqIvsnwhSlpNOMNePpZsc";"https://www.deezer.com/track/2704047122";
"Savarit";"French riviera";"Nao sabemos";"2023";"LE POP CLUB RECORDS";1722996945;1722997147;"https://open.spotify.com/track/58ltkErz1rNjEjtekyfKxM";"https://www.deezer.com/track/2420936595";
"Papooz";"None of this matters now";"White roses";"2022";"HALF AWAKE";1722997145;1722997338;"https://open.spotify.com/track/7kV8sy8rgYavjuWiZCTAZf";;
"Matt Low";"Une vie cool";"Laisse faire le soleil";"2024";"BLEU NUIT";1722997334;1722997543;"https://open.spotify.com/track/6xuknkltouiBbrDgwX9gxP";;"https://music.apple.com/fr/album/laisse-faire-le-soleil/1740130381?i=1740131067&uo=4"
"James Thornbury";"Someone like me";"So tan";"2024";"EFFICIENT SPACE";1722997541;1722997706;"https://open.spotify.com/track/53FMknGtP6QGa6GxT8fFDY";;
"Andres Segovia";"Andres Segovia : Les enregistrements Decca";"Suite n°1 en Sol Maj BWV 1007 : 1. Prélude - arrangement pour guitare";"2002";"DGG (DEUTSCHE GRAMMOPHON)";1722997709;1722997849;;;
"Elis Regina";"O melhor de Elis Regina";"Upa neguinho";"1975";"PHILIPS";1722997848;1722997993;;"https://www.deezer.com/track/136806886";
"Janett Silvera";"When I need you";"It wasn't real";"1977";"DUB STORE RECORDS";1722997993;1722998207;;;
"Donna Blue";"Into the realm of love";"The hunter";"2024";"SNOWSTAR RECORDS";1722998206;1722998418;"https://open.spotify.com/track/4jMTATpxT3BBZx2sKSKBKF";"https://www.deezer.com/track/2633554302";
"The Offline";"La couleur de la mer";"Un bout de chemin";"2023";"ROOT RECORDS";1722998415;1722998599;"https://open.spotify.com/track/5qMKOQdYLAtS6Nbl2t7bMo";;"https://music.apple.com/fr/album/un-bout-de-chemin/1691326092?i=1691327984&uo=4"
"Barry White";"Samples outta L.A. / Soul";"I'm Gonna Love You Just A Little More Babe";"1973";"PLAYOFF RECORDS";1722998598;1722998832;;"https://www.deezer.com/track/537988712";
"The Meltdown";"It's a long road";"An open heart";"2022";"HOPESTREET RECORDINGS";1722998843;1722999053;"https://open.spotify.com/track/6wHaPn1z5inzSJstAKnCQU";"https://www.deezer.com/track/1720217257";
"Robert Finley";"Black bayou";"Livin out a suitcase";"2023";"EASY EYE SOUND RECORDS";1722999051;1722999239;;;
"Pandapendu";"Satellites";"Smoothy";"2024";"UPTON PARK";1722999238;1722999441;"https://open.spotify.com/track/0apYkGBXfuVogCvl5atgnt";"https://www.deezer.com/track/2675421692";"https://music.apple.com/fr/album/smoothy/1732677099?i=1732677950&uo=4"
"Liz Lawrence";"Peanuts";"Oars";"2024";"CHRYSALIS RECORDS";1722999440;1722999640;"https://open.spotify.com/track/7xlOGv90facb2e6MUkiVVC";;
"Carolyn Sullivan";"Shaolin soul : Episode 4";"Dead !";"1967";"BECAUSE";1722999639;1722999807;;;
"Kid Loco";"Come again (feat. Lex Amor)";"Come again (feat. Lex Amor)";"2024";"WAGRAM";1722999839;1723000022;;;
"Mato";"Also sprach Zarathustra / Maiden Voyage";"Also sprach Zarathustra";"2020";"STIX RECORDS";1723000021;1723000193;;;
"The 9th Creation";"Bubble gum";"Rule of mind";"1975";"PAST DUE RECORDS";1723000187;1723000499;;;
"Oxmo Puccino";"Brel : ces gens-là";"Il nous faut regarder";"2019";"DECCA RECORDS FRANCE";1723000494;1723000695;"https://open.spotify.com/track/05t91uQourpFsJG95MGzIb";"https://www.deezer.com/track/633453702";"https://music.apple.com/fr/album/il-nous-faut-regarder/1453062626?i=1453062757&uo=4"
"Sunny & The Sunliners";"Mr. Brown Eyed Soul Vol. 2";"Should I take you home (Keyloc version)";"2022";"BIG CROWN RECORDS";1723000702;1723000858;;;
"Francis Lai";"Psychemagik presents Magik sunset (part 2)";"Young freedom";"1978";"LENG RECORDS";1723000856;1723001058;;"https://www.deezer.com/track/122842276";
"Madness";"The rise & fall";"Our house (remastered)";"1982";"SALVO";1723001051;1723001252;;;
"Dope Lemon";"Kimosabe";"Kimosabe";"2023";"BMG";1723001247;1723001526;"https://open.spotify.com/track/6ThLeHskGmgionXRoqGyYS";"https://www.deezer.com/track/2140975667";
"Melissa Laveaux";"Radyo siwèl";"Tolalito";"2018";"NO FORMAT";1723001532;1723001800;"https://open.spotify.com/track/18Cuc4tFX0S90G5ifAOaHL";;
"Ry Cooder";"Mambo sinuendo";"Los twangueros";"2002";"NONESUCH";1723001799;1723002075;;;
"Me And My Friends";"Holiday (radio edit)";"Holiday (radio edit)";"2017";"SOUNDWAY RECORDS";1723002068;1723002304;;;
"Fai Baba";"Veränderet";"Veränderet";"2022";"A TREE IN A FIELD RECORDS";1723002302;1723002621;"https://open.spotify.com/track/44UT5iLVHmgy1IXmOqiQdn";"https://www.deezer.com/track/1599534292";
"Variety Lab";"Providence";"Joe le taxi";"2002";"ICI D'AILLEURS";1723002620;1723002836;"https://open.spotify.com/track/6goHyTOaaEKx01L8PXvhRX";;
"Bobby Oroza";"This love";"Falling in love";"2019";"BIG CROWN RECORDS";1723002836;1723003056;"https://open.spotify.com/track/5RZ8LoDRI0LQwxiMLhSZFe";"https://www.deezer.com/track/799355142";
"Aloe Blacc";"Good things";"Green lights";"2010";"STONES THROW";1723003055;1723003225;"https://open.spotify.com/track/4TpLEv67PQoTfCdNwNqiE4";"https://www.deezer.com/track/445997992";"https://music.apple.com/fr/album/green-lights/382739341?i=382739347&uo=4"
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Luck of Lucien";"1990";"JIVE/LEGACY";1723003236;1723003514;"https://open.spotify.com/track/7EhEPcPa60LlvGuG9R1DOx";"https://www.deezer.com/track/13142666";
"Mourad";"Prémices";"Marseille";"2019";"DECCA";1723003510;1723003798;"https://open.spotify.com/track/2nLdNpywcOOVfcgLaDt6bO";"https://www.deezer.com/track/763284342";
"Stella";"L' Intégrale sixties / Succés de 1963 a 1968";"Si vous connaissez quelque chose de pire qu'un vampire, parlez m'en toujours, ca pourra peut-etre me faire sourire";"1966";"";1723003796;1723003940;;;
"Vampire Weekend";"Only God was above us";"The surfer";"2024";"COLUMBIA";1723003938;1723004278;"https://open.spotify.com/track/0tPOlAEXHaXXIJGNR9Ljiy";"https://www.deezer.com/track/2732298591";"https://music.apple.com/fr/album/the-surfer/1728945682?i=1728945692&uo=4"
"The Dirty Heads";"BOF / Les rois de la glisse";"Stand tall";"2007";"COLUMBIA";1723004271;1723004461;;;
"Lee Perry";"King Perry";"100lbs of Summer";"2024";"FALSE IDOLS";1723004460;1723004682;;;
"Bertrand Burgalat";"A tribute to Polnareff";"Holidays";"1999";"XII BIS RECD";1723004681;1723004857;;;
"Ziska Staubli";"Sun exposure";"Sun exposure";"2024";"A TREE IN A FIELD RECORDS";1723004863;1723005045;"https://open.spotify.com/track/7dICN3AKV3oXq2vg1esqy8";"https://www.deezer.com/track/2743689721";
"Richard Russell";"Everything is recorded by Richard Russell";"Close but not quite";"2018";"XL RECORDINGS";1723005044;1723005249;;;
"Lynn";"3x5";"Est-ce que c'est par la qu'on pleure";"2023";"LE SOFA / BELIEVE";1723005248;1723005391;;;
"Ramp";"Come Into Knowledge";"Everybody loves the sunshine";"1977";"VERVE";1723005390;1723005607;"https://open.spotify.com/track/4BDIh3R6eSK6BqSx8n3Tfc";"https://www.deezer.com/track/954678";"https://music.apple.com/fr/album/everybody-loves-the-sunshine/1442432123?i=1442432403&uo=4"
"Gianfranco Plenzio";"BOF / A cinematic easy listening experience / Vol. 1";"Grigioperla";"";"RIGHT TEMPO";1723005610;1723005802;;;
"Lenine";"Na pressão";"Jack soul brasileiro";"1999";"BMG";1723005800;1723006044;"https://open.spotify.com/track/1qnHPZMREmCOdGXBL8OOr3";"https://www.deezer.com/track/72227516";
"Sessa";"Vento a favor";"Vento a favor";"2023";"MEXICAN SUMMER";1723006043;1723006201;"https://open.spotify.com/track/64GbqXFxFrLS4up19UlMO1";"https://www.deezer.com/track/2131476737";
"Madeleine Peyroux";"Let’s walk";"Please come on inside";"2024";"THIRTY TIGERS / SOUNDWORKS";1723006198;1723006486;"https://open.spotify.com/track/66N9RP4IQWF5GdddZgNp5q";"https://www.deezer.com/track/2661288562";
"Dennis Coffey And The Detroit Guitar Band";"Compil. / Product placement breaks";"A whole lot of love";"1971";"PRODUCT PLACEMENT BREAKS";1723006481;1723006605;;;
"Juniore";"Méditerranée";"Méditerranée";"2024";"LE PHONOGRAPHE";1723006603;1723006814;"https://open.spotify.com/track/4M7YeM5qkR8Kn5ALCC03Te";"https://www.deezer.com/track/2804941072";
"Sonny Stitt";"Symphony hall swing";"They say it's wonderful (Take one)";"1986";"SAVOY";1723006807;1723006949;;;
"Bob Marley";"Marley Bob / World...Reggae / Vol2";"Chances are";"2001";"SUAVE RECORDS";1723006946;1723007134;;;
"Foxwarren";"Foxwarren";"Your small town";"2018";"ANTI";1723007131;1723007296;"https://open.spotify.com/track/5HjzgTP3KGCKF3UwGZI4C6";"https://www.deezer.com/track/590119902";
"Robespierre";"Fruity tuesday";"She's a loner";"2022";"23 KILOS PRODUCTIONS";1723007295;1723007512;"https://open.spotify.com/track/6zs1aS5ZxubaK6LWocl4Hp";"https://www.deezer.com/track/1694467527";"https://music.apple.com/fr/album/shes-a-loner/1615638035?i=1615638281&uo=4"
"Jose James";"Lean on me";"Who is he";"2018";"BLUE NOTE";1723007511;1723007733;"https://open.spotify.com/track/4JCm3RB4d7WkdJWBtkJK3U";;"https://music.apple.com/fr/album/who-is-he/1426749854?i=1426752643&uo=4"
"The Fearless Flyers";"The Fearless Flyers";"Ace of Aces";"2018";"VULF RECORDS";1723007732;1723007857;"https://open.spotify.com/track/1SlkhRMOEJp97Ho0BaIOkj";;"https://music.apple.com/fr/album/ace-of-aces/1451999272?i=1451999646&uo=4"
"Billy Le Funkyman";"Miro";"Billy le funkyman (Radio Edit)";"2001";"COLUMBIA";1723007857;1723008085;;;
"The Rolling Stones";"Forty licks";"Sympathy for the Devil";"1968";"VIRGIN";1723008074;1723008449;;;"https://music.apple.com/fr/album/sympathy-for-the-devil/1440764786?i=1440765857&uo=4"
"Trio Esperanca";"Brazilian beats Brooklyn";"Nao aguento voce";"1971";"MR BONGO";1723008443;1723008565;;;
"Reyna Tropical";"Malegría";"Aquí te cuido";"2024";"PSYCHIC HOTLINE";1723008565;1723008787;"https://open.spotify.com/track/61rlxjkzGkO7Tkytr1h8Ui";"https://www.deezer.com/track/2585375842";"https://music.apple.com/fr/album/aqu%C3%AD-te-cuido/1721423651?i=1721423652&uo=4"
"Blanka";"Flares";"Remorses";"2020";"NOWADAY RECORDS";1723008777;1723008893;"https://open.spotify.com/track/5sIpwjiJDM56rlbDiBJQ4i";"https://www.deezer.com/track/1045511652";"https://music.apple.com/fr/album/remorses/1526845407?i=1526846213&uo=4"
"Benny Sings";"Beat tape II";"Beat 100 (feat. Cola Boyy, Mocky & Marc Rebillet)";"2021";"STONES THROW";1723008894;1723009045;;;
"Adele";"30";"All night parking (feat. Erroll Garner) - Interlude";"2021";"COLUMBIA";1723009043;1723009201;;;
"Rp3";"Morning Smile";"Morning smile";"2017";"JAZZ FAMILY";1723009196;1723009418;;;
"Stacey Kent";"I know I dream";"Les amours perdues";"2017";"OKEH";1723009411;1723009668;"https://open.spotify.com/track/7wFvCMPIKEzK0YO4E26hpX";;"https://music.apple.com/fr/album/les-amours-perdues/1641546376?i=1641546670&uo=4"
