"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Blonde Redhead";"23";"Silently";"2007";"4AD";1724147950;1724148184;"https://music.apple.com/fr/album/silently/219396985?i=219397213&uo=4";"https://www.deezer.com/track/937820";"https://open.spotify.com/track/2zfmwjtGlR1y3UApiEXS95"
"Poni Hoax";"Tropical suite";"Tropical suite";"2017";"PAN EUROPEAN RECORDING";1724148182;1724148329;"https://music.apple.com/fr/album/tropical-suite/1559238553?i=1559239217&uo=4";"https://www.deezer.com/track/1280571722";"https://open.spotify.com/track/2zytbkpYaqGrVdEQ0QF1vg"
"Hassan Shamaizadeh";"Zendooni : Funk, psychedelia and pop from the iranian pre-revolution generation";"Safar (Journey)";"";"PHARAWAY SOUNDS";1724148328;1724148564;;;
"Dee Dee Warwick";"Before they were hits / Vol.3";"You're no good";"1963";"TRIPLE CROWN";1724148563;1724148711;;;
"Sylford Walker";"Lamb's bread international";"Chant down Babylon";"2000";"BLOOD AND FIRE";1724148709;1724148907;;;
"Camille Bazbaz";"Manu militari";"No limit";"2019";"22D MUSIC GROUP";1724148906;1724149070;;;
"Saint Michel";"Saint Michel";"Espace publicitaire";"2022";"SALES GOSSES RECORDS";1724149069;1724149140;"https://music.apple.com/fr/album/espace-publicitaire/1604875559?i=1604876637&uo=4";"https://www.deezer.com/track/1620770492";"https://open.spotify.com/track/0xvTrOV9HPTaY3ND7t9DCA"
"Jessica Pratt";"Here in the pitch";"Life is";"2024";"CITY SLANG";1724149134;1724149315;"https://music.apple.com/fr/album/life-is/1726398446?i=1726398459&uo=4";;"https://open.spotify.com/track/7I20yqgoGEEfXBK8YNICJ8"
"West";"Sad about the times";"Sad about the times";"1969";"KEMADO RECORDS";1724149308;1724149458;"https://music.apple.com/fr/album/sad-about-the-times/1492751865?i=1492751979&uo=4";;"https://open.spotify.com/track/3x3DglWS72YSw1t0P2Vhxw"
"Tamtam";"Ramble In the rainbow";"Nue";"2024";"PPU";1724149456;1724149684;"https://music.apple.com/fr/album/nue/1722550611?i=1722550939&uo=4";;"https://open.spotify.com/track/6ewQUvxuOuS5Tptop43br6"
"Cousin Kula";"Vitamin D";"The sun";"2024";"RHYTHM SECTION ITNL.";1724149682;1724149870;"https://music.apple.com/fr/album/the-sun/1718066214?i=1718066222&uo=4";;"https://open.spotify.com/track/0wNAQj2w4sVY7VzihW3wMG"
"Figub Brazlevic & Parental";"Métro-bahn";"20000 (feat. below your mind)";"2024";"KREKPEK";1724149869;1724150080;;;
"Fabe";"Le fond et la forme";"Des durs, des boss... des dombis!";"1997";"UNIK RECORDS";1724150071;1724150305;;;
"Us 3";"Broadway and 52nd";"I'm thinking about your body";"1997";"BLUE NOTE";1724150300;1724150623;;;
"Horace Silver";"Total Response";"Soul searchin'";"1972";"BLUE NOTE";1724150622;1724150880;;;"https://open.spotify.com/track/3PYOwQFOdPMMfuHtxt1R1Z"
"Lee Fields";"My world (instrumentals)";"Ladies (instrumental)";"2009";"TRUTH & SOUL RECORDS";1724150873;1724151128;;;
"Fleetwood Mac";"English rose";"Black magic woman";"1968";"BGO RECORDS";1724151045;1724151211;;"https://www.deezer.com/track/545753";
"John Lee Hooker (Compositeur)";"Boom boom";"Boom Boom";"1992";"POINTBLANK";1724151208;1724151464;;"https://www.deezer.com/track/12291998";
"Bobby Hebb";"Sunny";"You don't know what you got until you lose it";"1966";"TROCADERO RECORDS";1724151460;1724151610;"https://music.apple.com/fr/album/you-dont-know-what-you-got-until-you-lose-it/1440918582?i=1440918594&uo=4";"https://www.deezer.com/track/1175784";"https://open.spotify.com/track/2q4TDaK8mXmYpIkp0h1X1w"
"Sweatson Klank";"Embers";"B movie";"2024";"FRIENDS OF FRIENDS";1724151607;1724151790;"https://music.apple.com/fr/album/b-movie/1724951216?i=1724951228&uo=4";"https://www.deezer.com/track/2613982102";"https://open.spotify.com/track/7MwDiDmFJzHGy31iz3qIfd"
"Jordan Rakei";"Trust";"Trust";"2024";"DECCA RECORDS";1724151788;1724151994;;"https://www.deezer.com/track/2780955211";"https://open.spotify.com/track/4i6YTuChfl0hMZWRiK3OF1"
"Dub Colossus";"Addis to omega";"Mi dad";"2014";"ECHOMASTER";1724151992;1724152191;;;
"Nubiyan Twist";"Find Your Flame";"Carry Me (feat. Seun Kuti)";"2024";"Strut";1724152186;1724152419;;;
"Hubert Laws";"Hubert Laws : In the beginning";"Gymnopedie #1";"1974";"CTI RECORDS";1724152418;1724152651;"https://music.apple.com/fr/album/gymnopedie-1/933345652?i=933345687&uo=4";;"https://open.spotify.com/track/0KC2nohOCPVXkQZ7vqRq3g"
"Aida Garifullina";"Aida Garifullina";"Siren' op 21 n°5";"2017";"DECCA";1724152649;1724152796;;;
"Serge Gainsbourg";"Histoire de Melody Nelson";"Melody";"1971";"PHILIPS";1724152795;1724153244;"https://music.apple.com/fr/album/melody/1443118514?i=1443118517&uo=4";"https://www.deezer.com/track/212180451";"https://open.spotify.com/track/1fWUWwXvAxlLEwJOVq67zE"
"Noonday Underground";"Surface Noise";"Hitch your wagon to the stars";"2002";"SETANTA";1724153241;1724153388;"https://music.apple.com/fr/album/hitch-your-wagon-to-the-stars/875108591?i=875108695&uo=4";;"https://open.spotify.com/track/2SXFYkcccLxauQOJLFWxdo"
"J. Bernardt";"Last Waltz";"Last waltz";"2024";"PIAS";1724153384;1724153547;"https://music.apple.com/fr/album/last-waltz/1730728829?i=1730729010&uo=4";"https://www.deezer.com/track/2660911202";"https://open.spotify.com/track/0ArK1r4poKWG8GWfPmumhg"
"Arctic Monkeys";"Tranquility base hotel + casino";"Batphone";"2018";"DOMINO RECORDING CO LTD";1724153546;1724153812;"https://music.apple.com/fr/album/batphone/1367926252?i=1367926564&uo=4";;"https://open.spotify.com/track/7aiKdAM9WYW3GzWSA9OXIl"
"JD McPherson";"Sunshine getaway";"Sunshine getaway";"2024";"NEW WEST RECORDS";1724153807;1724153980;;"https://www.deezer.com/track/2851326152";"https://open.spotify.com/track/03oCVFabhKeogynmn25gsJ"
"Le Migou";"California Love";"Pistolero";"2017";"GROLEKTIF PRODUCTIONS";1724153978;1724154191;;;
"Ella Fitzgerald";"Ella Fitzgerald sings the Duke Ellington song book";"Caravan";"1957";"VERVE";1724154188;1724154420;;;"https://open.spotify.com/track/2lzLNdKCnKALHryzHXsWfW"
"Fairuz";"In America";"Ya mayla aal ghousoun";"1971";"RIGHT TRACK";1724154417;1724154607;;;
"Sharky";"Up till now";"Hawaii";"2024";"TRU THOUGHTS";1724154605;1724154787;"https://music.apple.com/fr/album/hawaii-instrumental/1732258049?i=1732258188&uo=4";;"https://open.spotify.com/track/2zX8I0rAFJGSTbaVo5nINp"
"Rukhsana Merrise";"September songs (EP)";"Standing still";"2015";"COMMUNION GROUP";1724154783;1724154932;;;"https://open.spotify.com/track/2m6UBxQLqfLamPHEMjcNTx"
"Tom Misch";"Quarantine sessions";"For Carol (Quarantine Sessions)";"2021";"BEYOND THE GROOVE";1724154929;1724155213;;"https://www.deezer.com/track/1951178547";
"Teme Tan";"Témé Tan";"Améthys";"2017";"PIAS";1724155212;1724155424;;;"https://open.spotify.com/track/1OHWHRCfDnRLLig4JVj4Fm"
"Wayne Smith";"Smoking reggae";"Under mi slengteng";"1984";"EMI";1724155422;1724155668;;;
"Seafood Sam";"Standing on giant shoulders";"Bullets from a butterfly";"2024";"DRINK SUM WTR";1724155666;1724155863;;"https://www.deezer.com/track/2586899302";"https://open.spotify.com/track/5Jp0dKE3ljASWW3Hy3LCO9"
"Eric Hilton";"Sound vagabond";"Endless affair";"2023";"MONTSERRAT HOUSE";1724155861;1724156033;;;
"Quivers";"Oyester cuts";"Oyster cuts";"2024";"MERGE RECORDS";1724156027;1724156284;"https://music.apple.com/fr/album/oyster-cuts/1741405219?i=1741405388&uo=4";;"https://open.spotify.com/track/3SsmtJ9zVZk8bXMWh2TeiY"
"The Mamas & The Papas";"16 Of Their Greatest Hits";"Dancing in the street";"1966";"TRAX";1724156281;1724156511;"https://music.apple.com/fr/album/dancing-in-the-street/1434910795?i=1434911392&uo=4";;"https://open.spotify.com/track/1Vv7ZtyDro81xmznV48gF6"
"Kid$";"MaAuLa-o-rama / vol 1 : Exotic viennoiseries";"Midnight on the stormy deep";"2017";"MAAULA RECORDS";1724156507;1724156735;;;
"Oxalys";"Ferdinand Ries : Intégrale des quatuors avec flûte traversière";"Quatuor en ut min op 145 n°1 : Allegro all'espagnola";"2011";"";1724156729;1724156957;;;
"Ines Loubet";"Senga";"Dande da Bahia";"2024";"ALBERT'S FAVOURITES";1724156955;1724157157;;;"https://open.spotify.com/track/475yurWxa5i0KLXGi5RsVj"
"Julien Baer";"Julien baer";"Dérive";"1997";"POLYDOR";1724157155;1724157413;;;
"Ramsey Lewis";"Maiden voyage (and more)";"Les fleurs";"1968";"GRP (V. ARISTA GRP)";1724157411;1724157688;;"https://www.deezer.com/track/2124134";
"Bruno Spoerri";"Der würger vom tower";"Der wu¨rger vom tower 1 (big ben’s little secret)";"1966";"FINDERS KEEPERS";1724157684;1724157778;;;
"Dog Park";"Festina lente";"Time";"2024";"GEOGRAPHIE";1724157777;1724157961;"https://music.apple.com/fr/album/time/1730905627?i=1730905628&uo=4";"https://www.deezer.com/track/2667268002";"https://open.spotify.com/track/5kKfyNSF4ItFSJaIjzf80q"
"The White Stripes";"Get behind me Satan";"The denial twist";"2005";"XL RECORDINGS";1724157960;1724158113;"https://music.apple.com/fr/album/the-denial-twist/65645123?i=65645050&uo=4";"https://www.deezer.com/track/1092293182";"https://open.spotify.com/track/4Hzg7Hcqo2aUooTQ0pnBYC"
"Swamp Dogg";"Love, loss, and auto-tune";"Lonely";"2018";"JOYFUL NOISE";1724158111;1724158269;"https://music.apple.com/fr/album/lonely/1391970463?i=1391970467&uo=4";;"https://open.spotify.com/track/2C1AsnDaK873i5FZ0QL7CU"
"Resolution 88";"Afterglow";"Homing in";"2016";"SBCD2";1724158269;1724158536;;;
"Alice";"BOF / House of Gucci";"Una notte speciale";"1986";"METRO GOLDWYN MAYER / UNIVERSAL / DECCA";1724158522;1724158777;;;
"Elegance";"100% tubes de l'été";"Vacances j'oublie tout";"";"WAGRAM MUSIC";1724158776;1724159012;"https://music.apple.com/fr/album/vacances-joublie-tout/1663799496?i=1663805596&uo=4";;"https://open.spotify.com/track/4ZjM6vd53SHxhnNRbfyKOZ"
"Mocky";"BOF / Carole & Tuesday";"Midnight rambler";"2019";"FLYING DOG";1724158776;1724158963;;;"https://open.spotify.com/track/1FI2GiwP4MXz6flYvoXGOY"
"Mocky";"BOF / Carole & Tuesday";"Midnight rambler";"2019";"FLYING DOG";1724158960;1724159147;;;"https://open.spotify.com/track/1FI2GiwP4MXz6flYvoXGOY"
"Freedom Fry";"Reprises";"Everybody's talkin'";"2021";"CAVEMAN ARTS SOCIETY";1724158960;1724159119;;;"https://open.spotify.com/track/6l6ZGNg1MqWcqFMV6MrTPm"
"Marta Del Grandi";"Until we fossilize";"Amethyst";"2021";"FIRE RECORDS";1724159115;1724159345;;;"https://open.spotify.com/track/69uVn0ygSoC7l0lZZKbr6s"
"Céu";"Novela";"Gerando na alta";"2024";"URBAN JUNGLE / ONERPM";1724159342;1724159766;;"https://www.deezer.com/track/2674120422";"https://open.spotify.com/track/4G4eOBdzSRr7n7cp1sapat"
"Sven Wunder";"Wabi sabi";"Bamboo and rocks";"2020";"LIGHT IN THE ATTIC RECORDS";1724159588;1724159765;"https://music.apple.com/fr/album/bamboo-and-rocks/1671868302?i=1671869036&uo=4";;"https://open.spotify.com/track/7ndM7fNwsl4lMOoqYjknyD"
"Odyssey";"Hang together (Expanded edition)";"Hang together";"1980";"RCA - LEGACY";1724159763;1724160123;"https://music.apple.com/fr/album/hang-together/1372393789?i=1372394075&uo=4";;"https://open.spotify.com/track/1VyzLNcRqpVaEhbqjYOPdF"
"Mamas Gun";"Cure the Jones";"Party for one";"2022";"LEGERE RECORDINGS";1724160122;1724160412;;;"https://open.spotify.com/track/380BSMOdud50NotaTV0dOD"
"Steam";"Hits of the 'sixties";"Na na hey hey kiss him goodbye";"1969";"MERCURY";1724160410;1724160627;;;
"Mosquito Hawks";"Some kinda blues";"Mosquito eater";"2022";"TRAMP RECORDS";1724160624;1724160780;;;
"Scott Bradlee'S Postmodern Jukebox";"The Essentials";"No diggity (Feat. Ariana Savalas)";"2016";"MUDHUTDIGITAL";1724160780;1724160976;;;
"Najoi Bel Hadj";"Wavering";"Aminata";"2024";"LE MARION DUFRESNE EDITEUR";1724160976;1724161121;;;"https://open.spotify.com/track/1YdC4aXtSswyJ9hUUQdCbK"
"Morcheeba";"Blood like lemonade";"I am the spring";"2010";"PLAY IT AGAIN SAM";1724161119;1724161321;"https://music.apple.com/fr/album/i-am-the-spring/375123562?i=375123649&uo=4";;"https://open.spotify.com/track/1S47GjshU4FHng02AnTHY6"
"Aurelia Visovan";"Doktor Lichtenthals MOZART";"Sonate pour piano nº14 en ut min K 457 : 3. Allegro assai - version pour pianoforte et violoncelle - arrangement pour pianoforte et violoncelle";"2023";"GRAMOLA";1724161319;1724161617;;;
"Aretha Franklin";"Compil./Bacharach Burt/The look of love";"I say a little prayer";"1967";"WEA MUSIC";1724161614;1724161824;"https://music.apple.com/fr/album/i-say-a-little-prayer/933581743?i=933581745&uo=4";;
"J.P. Bimeni & The Black Belts";"Give me hope";"Four walls";"2022";"LOVEMONK DISCOS BUENOS";1724161822;1724162002;"https://music.apple.com/fr/album/four-walls/1596022260?i=1596022503&uo=4";;
"Warhaus";"Ha ha heartbreak";"Time bomb";"2022";"PIAS";1724162000;1724162291;"https://music.apple.com/fr/album/time-bomb/1627309494?i=1627309951&uo=4";;"https://open.spotify.com/track/5caKLxhma0wCpofWfJICtr"
"Adrian Quesada";"Jaguar sound";"Alberto's loop";"2022";"ATO RECORDS";1724162291;1724162431;;;"https://open.spotify.com/track/4bZrnzv3314qu4dmtVtPpB"
"La Bionda";"The collection";"I wanna be your lover";"1981";"ARIOLA";1724162429;1724162621;;"https://www.deezer.com/track/1056228";
"Lescop";"Les garçons";"Les garçons";"2023";"LABREA / TURENNE MUSIC";1724162620;1724162839;"https://music.apple.com/fr/album/les-gar%C3%A7ons/1715876122?i=1715876133&uo=4";"https://www.deezer.com/track/2505845441";
"Balthazar";"Rats";"Sinking ship";"2012";"PLAY IT AGAIN SAM";1724162837;1724163026;;"https://www.deezer.com/track/60748893";"https://open.spotify.com/track/0iLyZxEHeMQ7D0kx7LjNwL"
"Piero Umiliani";"BOF / The library music film";"Nel Villaggio";"1975";"LEGERE RECORDINGS";1724163023;1724163171;;;
"Paolo Conte";"BOF / Le gout de la vie";"Via con me";"1994";"BMG";1724163171;1724163317;;"https://www.deezer.com/track/1687086767";
"Waldeck Sextet";"20 years Dope Noir";"Sweetest lies (feat. Patrizia Ferrara)";"2022";"DOPE NOIR RECORDS";1724163317;1724163536;;;
"Bryony Jarman-Pinto";"Below dawn";"Deep";"2024";"TRU THOUGHTS";1724163534;1724163782;"https://music.apple.com/fr/album/deep/1717620519?i=1717620523&uo=4";;"https://open.spotify.com/track/4CgHlKHmjWXM9FvfwrdgZP"
"The Soulful Strings";"A complete introduction to Chess Checker Cadet";"Burning spear";"1967";"CHESS";1724163779;1724163938;"https://music.apple.com/fr/album/burning-spear/1620939014?i=1620939020&uo=4";"https://www.deezer.com/track/1731037237";"https://open.spotify.com/track/0QwgxdT9y1wjxwlTSemVGP"
"Aliocha Schneider";"Aliocha Schneider";"L'autre";"2023";"LOCAL";1724163936;1724164123;"https://music.apple.com/fr/album/lautre/1691871249?i=1691871520&uo=4";;"https://open.spotify.com/track/1cQW86qR0xDFbGjh6sn2dl"
"Belle And Sebastian";"The third eye centre";"Love on the march";"2013";"ROUGH TRADE RECORDS";1724164122;1724164348;;"https://www.deezer.com/track/69201991";"https://open.spotify.com/track/7sA89ot1crA4O3NYNQv4nx"
"Lenny Kravitz";"5";"I belong to you";"1998";"VIRGIN";1724164348;1724164603;"https://music.apple.com/fr/album/i-belong-to-you/723419586?i=723419704&uo=4";"https://www.deezer.com/track/3129599";"https://open.spotify.com/track/2zee8Zcesqwnnwliw2Jy8M"
"El Michels Affair";"Sounding out the city";"Detroit twice";"2014";"TRUH 1 SOUL RECORDS";1724164599;1724164802;;;
"Bjorn Berge";"Heavy gauge";"A matter of time";"2021";"BLUE MOOD RECORDS";1724164800;1724165003;"https://music.apple.com/fr/album/a-matter-of-time/1495380616?i=1495380629&uo=4";;"https://open.spotify.com/track/5UgYs99rT2E4zIlNDxrIJu"
"Jeff Mailfert";"On the way";"On the way";"2024";"FOLK & FRIENDS";1724165002;1724165263;;;
"Leyla McCalla";"Vari-colored songs : A tribute to Langston Hughes";"Too blue";"2013";"DIXIEFROG";1724165262;1724165407;"https://music.apple.com/fr/album/too-blue/710488876?i=710489330&uo=4";;
"Bela Fleck";"My bluegrass heart";"The old north woods";"2021";"BMG";1724165405;1724165633;"https://music.apple.com/fr/album/the-old-north-woods/1583824458?i=1583824460&uo=4";;"https://open.spotify.com/track/7nQ36KkmDljPsamWgrWw5D"
"Dinah Shore";"For sentimental reasons";"Buttons and bows";"1947";"CAPITOL";1724165630;1724165751;;;
"Féloche & The Mandolin' Orchestra";"Féloche & The Mandolin' Orchestra";"Tous les jours";"2020";"SILBO";1724165752;1724166019;;;
"Duo Gallucci Pilato";"Dal Vesuvio all' America latina";"Variazioni sul basso di tarantella : Allegro - pour mandoline et guitare";"";"GALLUCCI-PILATO";1724166020;1724166178;;;
"Bnny";"One million love songs";"Nothing lasts";"2024";"FIRE TALK";1724166178;1724166333;"https://music.apple.com/fr/album/nothing-lasts/1719324696?i=1719325083&uo=4";;"https://open.spotify.com/track/2uwscEwG2u0rDYTGSvxrWu"
"The Good, The Bad & The Queen";"The good, the bad & the queen";"Northern whale";"2007";"PARLOPHONE";1724166330;1724166561;"https://music.apple.com/fr/album/northern-whale/850770330?i=850770462&uo=4";;"https://open.spotify.com/track/3vJFELMHiffCvYyrWFjzLp"
"Francoiz Breut";"Vif !";"Crever l 'asphalte";"2024";"62 RECORDS / PIAS";1724166559;1724166746;;;
"Bon Voyage Organisation";"La course";"La course (radio edit)";"2020";"L'INVITATION MUSICALE";1724166746;1724166994;"https://music.apple.com/fr/album/la-course-radio-edit/1499342839?i=1499342854&uo=4";;
"The Lions";"Soul Riot";"The magnificent dance (Feat. Black Shakespeare)";"2015";"STONES THROW";1724166991;1724167298;"https://music.apple.com/fr/album/the-magnificent-dance-feat-black-shakespeare/953710209?i=953710232&uo=4";;
