"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Louis Chedid";"Bravo a Louis Chedid vol. 2";"Je chante dans les transistors";"1977";"CBS";1722801546;1722801769;"https://music.apple.com/fr/album/je-chante-dans-les-transistors/1642036323?i=1642036682&uo=4";;
"Chet Atkins";"Me and Jerry/Me and Chet";"All I ever need is you";"1971";"T-BIRD RECORDS";1722801757;1722801884;;;
"Jimmie Rodgers";"The blues Camden Atlanta New-York 1927-1933";"Jimmie rodgers last blue yodel";"1933";"FREMEAUX ET ASSOCIES";1722801883;1722802079;;"https://www.deezer.com/track/74866928";
"James Taylor";"The best of James Taylor";"You've got a friend";"1971";"WARNER BROS";1722802078;1722802344;"https://music.apple.com/fr/album/youve-got-a-friend/1142416009?i=1142416027&uo=4";;
"Mac Demarco & Ryan Paris";"Still What I'm Looking For";"Still what i'm looking for";"2024";"LLC";1722802344;1722802531;;;
"Moonchild";"Little ghost";"Strength";"2019";"TRU THOUGHTS";1722802531;1722802826;"https://music.apple.com/fr/album/strength/1471135590?i=1471135595&uo=4";;"https://open.spotify.com/track/2QKDlC0PrSOSrTt8nngyVG"
"Alcynoos & Parental";"Night shift";"Disoriented";"2024";"HHV RECORDS / AKROMEGALIE RECORDS";1722802825;1722803011;"https://music.apple.com/fr/album/disoriented/1740523502?i=1740523867&uo=4";;
"Leon Vynehall";"Music for the uninvited";"St. sinclair";"2016";"STUDIO OOZE";1722803010;1722803243;;;
"Diane";"Billets doux";"Île flottante";"2020";"LA SOUTERRAINE";1722803242;1722803414;;;"https://open.spotify.com/track/3aSxIKT852i5ct8N3kzeJF"
"Junko Yagami";"Tokyo riddim 1976-1985";"Johannesburg";"1985";"TIME CAPSULE";1722803413;1722803723;;;
"Nainy Diabate";"Wagadu grooves : the hypnotic sound of Camara 1987-2016";"Sankoy djeli";"1996";"HOT MULE RECORDS";1722803722;1722804016;"https://music.apple.com/fr/album/sankoy-djeli/1459878458?i=1459878605&uo=4";"https://www.deezer.com/track/665793112";"https://open.spotify.com/track/4emwcJ0elqinus5OvCoIhv"
"Amadou & Mariam";"Je pense a toi";"Je pense à toi";"1998";"";1722804015;1722804249;;;
"Glass Beams";"Mahal";"Mahal";"2024";"NINJA TUNE";1722804248;1722804450;;;"https://open.spotify.com/track/0iiB9CYptXO5Fz728LHHsQ"
"Alaaska";"Don't rush (feat. Cocoon)";"Don't rush (feat. Cocoon)";"2023";"YUM YUM RECORDS";1722804449;1722804660;;;
"A. G. Cook";"Britpop";"Serenade";"2024";"NEW ALIAS";1722804659;1722804834;"https://music.apple.com/fr/album/serenade/1743823674?i=1743824591&uo=4";"https://www.deezer.com/track/2736929731";"https://open.spotify.com/track/2lQPJWfiPr1v3Yy9y8EfQK"
"Jordon Alexander";"Ohana";"E36";"2022";"LOOKING FOR TROUBLE";1722804833;1722805011;;"https://www.deezer.com/track/1386409902";
"Sonic Youth";"Rather ripped";"Turquoise Boy";"2006";"GEFFEN";1722805011;1722805382;"https://music.apple.com/fr/album/turquoise-boy/1443129175?i=1443129675&uo=4";"https://www.deezer.com/track/3051673";"https://open.spotify.com/track/7iOFOoQbTVmeOR2k23yn6D"
"Frunk29";"Sequentia";"My seven-string guitar";"2024";"NOT NOT FUN";1722805380;1722805536;"https://music.apple.com/fr/album/my-seven-string-guitar/1714979177?i=1714979178&uo=4";"https://www.deezer.com/track/2528187101";"https://open.spotify.com/track/5SpJlnosJ0YvvAi4zWzC0n"
"Okvsho";"A place between us";"Between us";"2024";"CURRENT MOVES";1722805559;1722805731;;;"https://open.spotify.com/track/5DyTT8bj7Qbn2YZSZMgGq2"
"J. Bernardt";"Taxi / Matter of time";"Taxi";"2024";"PLAY IT AGAIN SAM";1722805729;1722805952;;"https://www.deezer.com/track/2660911182";"https://open.spotify.com/track/3nhWd97E1zDTErm6AJCqJn"
"Matthew E. White";"Fresh blood";"Love is deep";"2015";"DOMINO";1722805950;1722806180;"https://music.apple.com/fr/album/love-is-deep/943582772?i=943582784&uo=4";;"https://open.spotify.com/track/0RJWpklGfQMZEu9o3ug0Qo"
"Tuerie";"Papillon monarque";"Juste pour nous";"2023";"FOUFOUNE PALACE";1722806179;1722806399;;;"https://open.spotify.com/track/6zoKUHD1VECkVPQjvbXyxU"
"Surprise Chef";"All news is good news";"Herbie Hemphill";"2019";"MR BONGO";1722806402;1722806647;;"https://www.deezer.com/track/921021772";
