"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Stro Elliott & James Brown";"Black & loud : James Brown reimagined";"Machine no make sex";"2022";"UNIVERSAL";1736070982;1736071217;;;
"Nicolas Godin";"BOF / Fire of love";"Team Vulcan";"2023";"HOLLYWOOD RECORDS";1736071215;1736071320;"https://music.apple.com/fr/album/team-vulcan/1660550555?i=1660550561&uo=4";"https://www.deezer.com/track/2097605327";"https://open.spotify.com/track/0jdKh9behc0NYo3OkGgwzu"
"Mary Hopkin";"Post card";"Those were the days";"1969";"EMI";1736071317;1736071625;"https://music.apple.com/fr/album/those-were-the-days/714777511?i=714777630&uo=4";"https://www.deezer.com/track/1006878542";
"Neil Young";"After the gold rush";"Till the morning comes";"1970";"REPRISE";1736071624;1736071699;"https://music.apple.com/fr/album/till-the-morning-comes/1015783330?i=1015783338&uo=4";;"https://open.spotify.com/track/1dw3kGhWYMNP4tYMWHvLxg"
"Louis Armstrong";"Satchmo : Louis Armstrong ambassador of jazz / What a wonderful world / 1957-1970 / Vol.7";"Our Love is Here to stay";"2011";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1736071695;1736071933;;"https://www.deezer.com/track/13433061";
"Orchestre Symphonique Beziers Mediterranee";"Concerto pour la paix";"Tripoli";"2024";"TILSITT MEDIAS DUBAI";1736071933;1736072179;;;
"Bachar Mar Khalife & Christophe";"Session Unik 2018";"Jnoun";"2018";"SESSION UNIK";1736072158;1736072421;;;
"Fairouz";"Fairouz/Maarifti feek";"Ma kdirt nseet";"1989";"RELAX-IN INTERNATIONAL";1736072419;1736072687;;;
"Yo & The South";"Mirage";"Mirage";"2022";"AUTOPRODUCTION";1736072683;1736072924;;;
"Roge";"Curyman II";"Old diamond west";"2024";"DIAMOND WEST RECORDS";1736072922;1736073122;;;"https://open.spotify.com/track/1nP0hLtaCcqh0V2JFZhurz"
"Daryl Hall & John Oates";"Bigger than both of us";"Rich girl";"1976";"RCA";1736073117;1736073258;"https://music.apple.com/fr/album/rich-girl/273750173?i=273750239&uo=4";"https://www.deezer.com/track/566101";"https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX"
"Eamon";"Golden rail motel";"You and only you";"2017";"HUEY AVE MUSIC";1736073255;1736073487;"https://music.apple.com/fr/album/you-and-only-you/1355215752?i=1355216547&uo=4";"https://www.deezer.com/track/468638432";"https://open.spotify.com/track/21rCyMu9QWA5xodg5BfSOe"
"Pit Pony";"Cut open";"Cut open";"2024";"CLUE RECORDS";1736073484;1736073696;"https://music.apple.com/fr/album/cut-open/1767042806?i=1767043052&uo=4";"https://www.deezer.com/track/3018102221";"https://open.spotify.com/track/0oT2h3o6ouDfwsqV6FZUEl"
"L'Attirail";"Footsteps in the snow";"Sunset stagecoach";"2020";"LES CHANTIERS SONORES";1736073693;1736073958;"https://music.apple.com/fr/album/sunset-stagecoach/1523925063?i=1523925526&uo=4";"https://www.deezer.com/track/1017802282";"https://open.spotify.com/track/5IWpM4BCjyF1YdecekVmj2"
"Baptiste W Hamon";"Country";"J'connais des gens";"2024";"MANASSAS";1736073957;1736074091;;;
"Emiliana Torrini & The Colorist Orchestra";"Racing the storm";"You left me in bloom";"2023";"BELLA UNION";1736074090;1736074301;"https://music.apple.com/fr/album/you-left-me-in-bloom/1649233901?i=1649234133&uo=4";;
"Anna Erhard";"Botanical garden";"Not rick rubin";"2024";"RADICALIS MUSIC";1736074296;1736074468;;;
"Black Merda";"Black merda";"Windsong (instrumental)";"1970";"CHESS@";1736074466;1736074724;;;
"The Eagles";"La legende des eagles / Best of eagles";"Tequila sunrise";"1973";"ASYLUM";1736074717;1736074888;;;
"Aldous Harding";"Warm Chris";"Fever";"2022";"4AD";1736074886;1736075140;"https://music.apple.com/fr/album/fever/1598442016?i=1598442517&uo=4";"https://www.deezer.com/track/1674151987";"https://open.spotify.com/track/2wymwkZMbYWNzr1kY69Aze"
"Mathieu Boogaerts";"Grand Piano";"Bancal";"2025";"TOT OU TARD";1736075133;1736075295;;;"https://open.spotify.com/track/1gcsi13CB9fPUyedb1uz7K"
"Hermanos Gutierrez";"Sonido Cosmico";"Sonido cosmico";"2024";"EASY EYE SOUND";1736075292;1736075513;"https://music.apple.com/fr/album/sonido-c%C3%B3smico/1728320036?i=1728320496&uo=4";"https://www.deezer.com/track/2653604682";"https://open.spotify.com/track/6O4m4kgRStnagI4l0f7cOx"
"Timber Timbre";"Lovage";"Confessions of Dr Woo";"2023";"HOT DREAMS PUBLISHING INC / PIAS";1736075507;1736075829;;;
"Tanika Charles";"Papillon de nuit";"Frustrated";"2022";"RECORD KICKS";1736075828;1736076028;"https://music.apple.com/fr/album/frustrated/1608332475?i=1608332479&uo=4";"https://www.deezer.com/track/1646257102";"https://open.spotify.com/track/2Se34je0OqHnNNvR8lLvtG"
"Ken Boothe";"Crying over you - Anthology 1963 to 1978 (disc 1)";"Everything I own";"1974";"TROJAN";1736076019;1736076244;"https://music.apple.com/fr/album/everything-i-own/1436994113?i=1436994119&uo=4";"https://www.deezer.com/track/10208142";
"Fazer";"Yamaha";"Honda";"2024";"SQUAMA";1736076241;1736076453;"https://music.apple.com/fr/album/honda/1754185219?i=1754185222&uo=4";"https://www.deezer.com/track/2886342252";"https://open.spotify.com/track/5S3hhIrbpXEzK60UDou8mw"
"Andreane Le May";"Par la fenêtre";"Dicter la fin";"2023";"QUARTIER GENERAL";1736076451;1736076666;"https://music.apple.com/fr/album/dicter-la-fin/1701554334?i=1701554724&uo=4";"https://www.deezer.com/track/2400746525";"https://open.spotify.com/track/0GjX9ywpRGHixoOGvlD1pJ"
"Bibi Club";"Feu de garde";"Nico";"2024";"SECRET CITY RECORDS";1736076662;1736076892;"https://music.apple.com/fr/album/nico/1726022882?i=1726023407&uo=4";"https://www.deezer.com/track/2622354442";"https://open.spotify.com/track/2keZ13AVXQFBKEinz90nfs"
"Leonard Cohen";"Songs of Leonard Cohen";"Store room (Bonus track)";"1967";"Columbia";1736076884;1736077186;;;
"Ophiucus";"7nc  7nc  Ophiucus";"Au hasard";"1971";"BARCLAY";1736077185;1736077381;"https://music.apple.com/fr/album/au-hasard/345193404?i=345193440&uo=4";"https://www.deezer.com/track/4964478";
"Elisapie";"Uummati attanarsimat";"Uummati attanarsimat (Heart of glass)";"2023";"YOTANKA RECORDS";1736077379;1736077615;"https://music.apple.com/fr/album/uummati-attanarsimat-heart-of-glass/1676124475?i=1676124872&uo=4";"https://www.deezer.com/track/2180668977";"https://open.spotify.com/track/5NxG9oyWudW8WtxpM2yVGz"
"Joe Simon";"Drowning in the sea of love";"I found my dad";"1972";"SOUTH BOUND";1736077611;1736077778;"https://music.apple.com/fr/album/i-found-my-dad/1621400245?i=1621400655&uo=4";"https://www.deezer.com/track/1734174907";"https://open.spotify.com/track/4jaLlpXKUHOvXYUgoFFMwB"
"Kerbside Collection";"Round the corner";"Cookin' with 3 burners";"2022";"LEGERE RECORDINGS";1736077774;1736078048;"https://music.apple.com/fr/album/cookin-with-3-burners/1601116005?i=1601116298&uo=4";"https://www.deezer.com/track/1614901082";"https://open.spotify.com/track/1VJl0a9mKJLuSTeMku8qJ5"
"Aloa Input";"The other rainbow";"The other rainbow";"2021";"SILUH RECORDS";1736077998;1736078182;"https://music.apple.com/fr/album/the-other-rainbow/1624208159?i=1624208351&uo=4";"https://www.deezer.com/track/1779895537";"https://open.spotify.com/track/1LNaTCGOtVand720IdgGmF"
"Malik Djoudi";"2080";"2080";"2021";"WAGRAM MUSIC - CINQ 7";1736078180;1736078414;"https://music.apple.com/fr/album/2080/1577802880?i=1577803387&uo=4";"https://www.deezer.com/track/1442178592";"https://open.spotify.com/track/1IYh9m8GHAdMcdDUJbZtVU"
"Festen";"Inside Stanley Kubrick";"Sarabande";"2018";"LABORIE JAZZ";1736078412;1736078686;;;
"Egberto Gismonti";"Carmo";"Feliz ano novo";"1977";"EMI";1736078683;1736078930;"https://music.apple.com/fr/album/feliz-ano-novo/1697980938?i=1697981124&uo=4";;"https://open.spotify.com/track/4L8kqK81zf4iTVbBccvQR2"
"Sade";"Love deluxe";"Feel no pain";"1992";"EPIC";1736078925;1736079230;;"https://www.deezer.com/track/1030607542";"https://open.spotify.com/track/3r0Q8oUYyHjViM43bAUP3D"
"Ry Cooder (Compositeur)";"BOF / Paris Texas";"Paris Texas : Paris, Texas";"1985";"Warner Bros";1736079227;1736079396;;;
"Ben Harper";"Welcome to the cruel world";"Walk away";"1994";"VIRGIN";1736079394;1736079621;"https://music.apple.com/fr/album/walk-away/715793784?i=715794426&uo=4";"https://www.deezer.com/track/6104723";"https://open.spotify.com/track/7fN5Bk53hWwWMa0oSMyoFH"
"Madeleine Peyroux";"Let’s walk";"Et puis";"2024";"THIRTY TIGERS / SOUNDWORKS";1736079619;1736079856;"https://music.apple.com/fr/album/et-puis/1730771473?i=1730771971&uo=4";"https://www.deezer.com/track/2661288582";"https://open.spotify.com/track/28VUTvSxlaULQVFnMm4lV3"
"Nelson Freire";"Brasileiro/Villa-Lobos and friends";"Saudades das selvas brasileiras W 226 n°2";"2012";"Decca";1736079855;1736080022;;;
"Cleo Sol";"Mother";"Sunshine";"2021";"FOREVER LIVING ORIGINALS";1736080020;1736080282;;"https://www.deezer.com/track/1473010692";"https://open.spotify.com/track/1el1feH98jWUrPpYmu5jN8"
"Kendrick Lamar";"GNX";"Luther (feat. SZA)";"2024";"PGLANG - TOP DAWG ENTERTAINMENT - AFTERMATH - INTERSCOPE RECORDS";1736080282;1736080459;;;
"Alberto Baldan Bembo";"The soul of Ali Ben Djamballa";"Kilimangiaro";"1974";"SAAR SRL";1736080457;1736080630;;"https://www.deezer.com/track/2535591041";
"Setenta";"Apollo Solar Drive";"Yambuspection";"2025";"LATIN BIG NOTE";1736080630;1736080862;"https://music.apple.com/fr/album/yambuspection/1768040617?i=1768041293&uo=4";"https://www.deezer.com/track/2991495281";"https://open.spotify.com/track/3g5IhM1HhE7qxsgZyvYa8A"
"Fania All Stars";"Rhythm machine";"Ella fue (she was the one)";"1977";"";1736080860;1736081080;;;"https://open.spotify.com/track/1qz1IMI5V2S39g8QvFiXGA"
"The Ventures";"U.S.A.";"Caravan";"1963";"UAS";1736081078;1736081247;;"https://www.deezer.com/track/1007557512";"https://open.spotify.com/track/5LbYpQNSkzibQ6icHw5jkS"
"Alain Bashung";"Chatterton";"J'passe pour une caravane";"1994";"BARCLAY";1736081245;1736081466;"https://music.apple.com/fr/album/jpasse-pour-une-%C3%A7arav%C3%A2ne/1443035553?i=1443037296&uo=4";"https://www.deezer.com/track/2232293";"https://open.spotify.com/track/3562TMq1jgybEvtCsElnXA"
"Talk Talk";"Natural Order 1982 - 1991";"John Cope (2013 remastered version)";"1988";"PARLOPHONE";1736081463;1736081736;;;
"Tristan De Liege";"Searching";"Vento";"2024";"JOSHUA TREE";1736081727;1736082021;;"https://www.deezer.com/track/2869009242";"https://open.spotify.com/track/6nRgEbmOUiexqz0KyTYXXf"
"Kyozo Nishioka";"Nanbeiryoko";"Dominica holiday";"1976";"TRIO RECORDS";1736082020;1736082257;"https://music.apple.com/fr/album/dominica-holiday/1328232153?i=1328232289&uo=4";;
"The Paragons";"Treasure isle/Duke Reid's legacy/The true story of ska, rocksteady, dub and reggae";"Island in the sun";"1967";"JAHSLAMS";1736082254;1736082443;"https://music.apple.com/fr/album/island-in-the-sun/150380423?i=150380535&uo=4";"https://www.deezer.com/track/131236790";"https://open.spotify.com/track/3sHzZSmkmQOFaiVX1VNRqF"
"Or Kantor";"Sarda sarda";"Armandino";"2024";"ANOVA MUSIC";1736082441;1736082638;"https://music.apple.com/fr/album/armandino/1743461196?i=1743461580&uo=4";"https://www.deezer.com/track/2768772001";"https://open.spotify.com/track/3mvs9kyrXpuHsYPzl1D0cK"
"Jeff Buckley";"So real songs from";"Je n'en connais pas la fin";"1993";"COLUMBIA";1736082635;1736082921;;"https://www.deezer.com/track/733722142";
"Caetano Veloso";"BOF / Queer";"Queer : Vaster than empires";"2024";"Milan";1736082920;1736083148;;;
"Cafe Zimmermann";"Jean Sébastien Bach : Concerts avec plusieurs instruments / Vol.2";"Concerto en ut min BWV 1060 pour hautbois violon cordes et basse continue : Adagio";"2003";"ALPHA";1736083148;1736083420;;;
