"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Thee Sinseers";"Sinseerly yours";"What's his name";"2024";"COLEMINE RECORDS";1745402304;1745402487;"https://open.spotify.com/track/4h6IvqHdUXslVN2L3zy2fw";;
"Frankie Valli";"BOF / Grease";"Grease : Grease (reprise)";"1978";"Polydor";1745402487;1745402688;;;
"Mieke Miami";"Birdland";"The Light";"2024";"SONAR KOLLEKTIV";1745402683;1745402857;"https://open.spotify.com/track/6sl27YqHb8BSxkDsMYuDsK";"https://music.apple.com/fr/album/the-light/1742749583?i=1742749597&uo=4";"https://www.deezer.com/track/2763016441"
"Gorillaz";"Gorillaz";"Tomorrow comes today";"2001";"PARLOPHONE";1745402856;1745403045;"https://open.spotify.com/track/6BL4PpswVjH9BAajbIbpmZ";;"https://www.deezer.com/track/3100442"
"Thomas De Pourquery Supersonic";"Play Sun Ra";"Enlightenment";"2014";"QUARK RECORDS";1745403043;1745403288;;;
"Guappecarto";"Sambol, amore migrante";"Vagabondo pensiero";"2019";"CSB PRODUCTIONS";1745403286;1745403464;"https://open.spotify.com/track/7FJYlpiOdo9jGM7qTAYVMf";;
"Cesaria Evora";"Cabo Verde";"Tchintchirote";"1997";"BMG";1745403460;1745403651;"https://open.spotify.com/track/6MC0QTKf4VTZ6HWeTmNPGp";;"https://www.deezer.com/track/11804047"
"Georges Brassens";"Elle est à toi cette chanson";"Gastibelza";"2021";"PRODUCTIONS JACQUES CANETTI";1745403650;1745403779;;;"https://www.deezer.com/track/122370142"
"Willie Nelson";"Country music";"Freight train boogie";"2010";"ROUNDER";1745403778;1745403932;"https://open.spotify.com/track/1NIzfhUqSxSiGun1r3cu3I";"https://music.apple.com/fr/album/freight-train-boogie/1443472111?i=1443472225&uo=4";"https://www.deezer.com/track/5804572"
"Chet Atkins";"Chet Atkins - The master And his Music";"Silver bell (Buddha remastered - 2000)";"2001";"RCA";1745403929;1745404063;;;"https://www.deezer.com/track/601667"
"Bon Iver";"Everything is peaceful love";"Things behind things behind things";"2025";"JAGJAGUWAR";1745404062;1745404253;"https://open.spotify.com/track/0k4XDoI1iCB3fV2RstqiYA";;"https://www.deezer.com/track/3211935281"
"Aldous Harding";"Designer";"Weight of the planets";"2019";"4AD";1745404249;1745404519;"https://open.spotify.com/track/1l5sITewMRl7AVtep3M3XO";"https://music.apple.com/fr/album/weight-of-the-planets/1449805020?i=1449805229&uo=4";"https://www.deezer.com/track/667051352"
"Jonathan Wilson";"Dixie blur";"Platform";"2020";"BELLA UNION / PIAS";1745404515;1745404728;"https://open.spotify.com/track/6A7R36iAxyZ3wKwlw3akJn";;"https://www.deezer.com/track/1126507122"
"Juan Diego Florez";"Christoph Willibald Gluck : Orphée et Eurydice";"Orphée et Eurydice : Laissez vous toucher par mes pleurs (Acte II sc 1) air d'Orphée et choeur des spectres furies et démons";"2010";"DECCA";1745404723;1745404886;;;
"Antonio Carlos Jobim";"Jazz masters 13/Antonio Carlos Jobim";"Insensatez";"1963";"VERVE";1745404885;1745405058;"https://open.spotify.com/track/4iSRdcoDWa82yjTK96DqLE";;"https://www.deezer.com/track/378398551"
"Randy Crawford";"No regrets";"Angel of the morning";"2008";"EMARCY";1745405057;1745405278;;;
"Steel Pulse";"Earth crisis";"Roller skates";"1984";"ELEKTRA";1745405274;1745405567;;;"https://www.deezer.com/track/14618953"
"Cymande";"Renascence";"Sweeden";"2025";"BMG RIGHTS MANAGEMENT";1745405566;1745405824;"https://open.spotify.com/track/0NpaVpWJqH2f9LFWUsSpRV";;"https://www.deezer.com/track/3029922421"
"Joy Crookes";"Pass the salt (feat. Vince Staples)";"Pass the salt (feat. Vince Staples)";"2025";"SONY";1745405821;1745405987;"https://open.spotify.com/track/4IvoRp9jHBbISiVIN8R9el";;"https://www.deezer.com/track/3152238311"
"Joe Armon Jones";"Idiom";"Easy now";"2017";"YAM RECORDINGS";1745405986;1745406159;;;
"Morcheeba";"Big calm";"The sea";"1998";"INDOCHINA";1745406154;1745406499;"https://open.spotify.com/track/0xjkgYSzHjBZNvyUaC9cXX";;"https://www.deezer.com/track/750460"
"The Mighty Imperials";"King bullard version";"Unity";"2013";"NUMEROPHON";1745406494;1745406706;"https://open.spotify.com/track/14DPH9Bv0HVh4nTyyBy2if";;
"The Altons";"Heartache in room 14";"Waiting";"2025";"DAPTONE RECORDS";1745406702;1745406886;"https://open.spotify.com/track/018dEtcx2ZtN5AUJNWE9zl";"https://music.apple.com/fr/album/waiting/1767283029?i=1767283033&uo=4";"https://www.deezer.com/track/2985585391"
"Astrobal";"L'uomo e la natura";"Mer Méditerranée";"2025";"KARAOKE KALK";1745406884;1745407110;"https://open.spotify.com/track/1qOrGYFvMvXn1wSNo1H2VR";"https://music.apple.com/fr/album/mer-m%C3%A9diterran%C3%A9e/1789403178?i=1789403455&uo=4";"https://www.deezer.com/track/3175859181"
"Ilous";"Ilous";"Les yeux fermés";"1974";"FLAMOPHONE";1745407110;1745407277;"https://open.spotify.com/track/4vs9OaA1M9asIEW9OhV5sM";;"https://www.deezer.com/track/3064437"
"Prefab Sprout";"Steve McQueen";"Bonny";"1985";"CBS RECORD";1745407273;1745407493;"https://open.spotify.com/track/3x7LTEzj8V3egWqwf43SEF";"https://music.apple.com/fr/album/bonny/1483229818?i=1483229831&uo=4";"https://www.deezer.com/track/863387"
"Pierre Alain Goualch";"Exploring the music of Serge Gainsbourg";"Bonnie and Clyde";"2001";"NIGHT BIRD MUSIC";1745407490;1745407855;;;
"Timothy Robinson";"Complete Beethoven edition / vol 17";"From thee, eliza, i must go woo 158c,5";"";"";1745407851;1745408012;;;
"Marisa Monte";"Universo ao meu redor";"Satisfeito";"2006";"EMI";1745408009;1745408195;"https://open.spotify.com/track/55fOB3IPC4oHsRizFVK9fH";;"https://www.deezer.com/track/950794742"
"Hannah Cohen";"Earthstar mountain";"Shoe";"2025";"BELLA UNION";1745408192;1745408391;"https://open.spotify.com/track/6X16P1I0fDDABS15Z2J4Ik";"https://music.apple.com/fr/album/shoe/1787021618?i=1787022375&uo=4";"https://www.deezer.com/track/3156000821"
"Romain Azzaro";"Green line";"Green line";"2020";"ROTARY PHONO LAB";1745408389;1745408459;"https://open.spotify.com/track/7lotItEvheD0CBIAvBbQ8w";;"https://www.deezer.com/track/1044478242"
"Public Enemy";"He got game";"He got game (LP version)";"1998";"DEF JAM";1745408459;1745408744;;;
"The Moonglows";"The greatest hits of the Moonglows (Best of)";"Sincerely";"1954";"HIFI HITS";1745408742;1745408931;;;"https://www.deezer.com/track/381525401"
"Martin Denny";"Exotica";"China nights (Shina no yuro)";"1957";"CAROLINE RECORDS";1745408930;1745409051;;;"https://www.deezer.com/track/73198835"
"Devendra Banhart";"Ape in pink marble";"Theme for a taiwanese woman in lime green";"2016";"NONESUCH";1745409049;1745409310;"https://open.spotify.com/track/4h9BOWnLsWSsyexDVgnQT9";;"https://www.deezer.com/track/131867378"
"Francois & The Atlas Mountains";"Age fleuve";"Où mène la nuit";"2025";"INFINE";1745409309;1745409544;"https://open.spotify.com/track/5JpsNNoFIKd1GA0mnF3xYX";;"https://www.deezer.com/track/3086380801"
"Sciuridae";"Sciuridae";"Sundara";"2025";"WOODLAND CREATURES";1745409542;1745409685;"https://open.spotify.com/track/05YKPGlVbQTx4e514wxm2G";;"https://www.deezer.com/track/3088413951"
"Mark Rae";"Rae Road";"The dime train";"2002";"GRANDCENTRAL";1745409683;1745409892;"https://open.spotify.com/track/2IaIAtVLvVqyQTJ1mEoS0b";;"https://www.deezer.com/track/144877906"
"The Stranglers";"Feline (Deluxe)";"Midnight Summer Dream (Single Mix)";"1983";"BMG";1745409892;1745410117;;;
