"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Melodiesinfonie";"Softboi";"Seaside (feat. OG Florin)";2023;"MELODIESINFONIE";1705917484;1705917632;"https://www.deezer.com/track/2327294525";"https://open.spotify.com/track/51IOsABzn8QltQJjpi2CaB";
"Fenyan";"Douvan douvan";"Pitjé";2023;"PIEBWAPIEBWA";1705917631;1705917818;"https://www.deezer.com/track/2576555482";"https://open.spotify.com/track/1tzLkVdcEqRG6orodSLZAK";"https://music.apple.com/fr/album/pitj%C3%A9/1720263446?i=1720263450&uo=4"
"Robert Glasper & Kaytranada";"The art science remixes (EP)";"Thinkin bout you (feat. Talib Kweli)";2018;"BLUE NOTE";1705917817;1705918076;;;
"Maxime Le Forestier";"Les lianes du temps";"Si tu étais né en mai";1973;"POLYDOR";1705918073;1705918289;;;
"Quincy Jones";"BOF The pawnbroker  &  The deadly affair";"Main title";1965;"VERVE";1705918282;1705918505;;"https://open.spotify.com/track/3YJXcMOHArwanIgDpumD2c";"https://music.apple.com/fr/album/main-title/1442966529?i=1442967224&uo=4"
"Timber Timbre";"Hot dreams";"This low commotion";2014;"FULL TIME HOBBY";1705918504;1705918816;;"https://open.spotify.com/track/1YSOjTlwRYklME3JQSrHuP";
"The Flamingos";"For sentimental reasons";"I only have eyes for you";1959;"INSTANT";1705918804;1705919005;"https://www.deezer.com/track/140044655";"https://open.spotify.com/track/3YdKJzcoMZMacISlpY4QoP";
"Kiledjian";"The otium mixtape";"Post Trama";2024;"UNDERDOG RECORDS";1705919005;1705919134;"https://www.deezer.com/track/2522495291";"https://open.spotify.com/track/7FfFoPW8mPuUviYgLSOqpr";"https://music.apple.com/fr/album/post-trama/1714815918?i=1714817329&uo=4"
"Besouro Mulher";"Volto amanhã";"Curto/Tempo";2023;"ROCKAMBOLE";1705919134;1705919319;;"https://open.spotify.com/track/3JW4w0sDEwsEepS8HgWrjp";"https://music.apple.com/fr/album/curto-tempo/1693241537?i=1693241911&uo=4"
"PJ Harvey";"Is this desire ?";"Angelene";1998;"ISLAND";1705919314;1705919517;;"https://open.spotify.com/track/2PttdezZsumXSdsrf5r5Ea";
"Christoph Anselm Noll";"Missa canonica";"Missa sacra en ut min op 147 : 4. Offertorium """"tota pulchra / Pour soli choeur et orgue";1995;"MUSIKPRODUKTION DABRINGHAUS UND GRIMM";1705919515;1705919673;;;
"Elias Rahbani";"Mosaic of the orient";"Always in my heart";1972;"VDL";1705919670;1705919820;"https://www.deezer.com/track/880398872";;
"Rachid Taha";"Ecoute moi camarade";"Ecoute Moi Camarade (Version Radio)";2006;"BARCLAY";1705919824;1705920051;;;
"Yo La Tengo";"And then nothing turned itself inside-out";"Our way to fall";2000;"MATADOR";1705920050;1705920306;;"https://open.spotify.com/track/5CSWXnKRzx7vI4S4JFAunl";
"Surprise Chef";"Friendship";"Over the moon";2023;"BIG CROWN";1705920303;1705920513;;"https://open.spotify.com/track/5asQpx4UqHbWOYBNP375Qv";
"Sade";"Love deluxe";"Feel no pain";1992;"EPIC";1705920510;1705920816;"https://www.deezer.com/track/1030607542";"https://open.spotify.com/track/3r0Q8oUYyHjViM43bAUP3D";
"Rickie Lee Jones";"Pieces of treasure";"Nature boy";2023;"BMG";1705920813;1705921015;"https://www.deezer.com/track/2226818837";"https://open.spotify.com/track/3OFc2bUPHokD3BpjDNxWzl";
"John Scofield";"Country for old men";"Just a girl I used to know";2016;"IMPULSE";1705921010;1705921255;;"https://open.spotify.com/track/1GtHAjJi5EwPXu7yCwFIq4";
"Ben Harper";"There will be a light";"Satisfied mind";2004;"VIRGIN";1705921249;1705921443;;"https://open.spotify.com/track/5eU4iuqMACY6FtkdCASfA3";
"Alain Bashung";"Bashung";"Bijou bijou";1979;"BARLCAY";1705921439;1705921684;;;"https://music.apple.com/fr/album/bijou-bijou-remix-92/1442929914?i=1442930868&uo=4"
"Rhoda Scott Lady All Stars";"Rhoda Scott Lady All Stars";"R & R";2021;"FRAMBOISE PRODUCTION";1705921681;1705922009;;;
"Otis Redding";"Atlantic rhythm and blues 1947-1974 volume 5";"Mr. Pitiful";1964;"ATLANTIC";1705922008;1705922169;;;
"Doja Cat";"Paint the town red";"Paint the town red";2023;"RCA";1705922162;1705922369;"https://www.deezer.com/track/2387373015";"https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7";
"Armando Trovajoli";"BOF / Profumo di donna";"Profumo di donna : Woman's parfume";1974;"CREAZIONI ARTISTICHE C.A.M SRL";1705922369;1705922637;;;
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Quer queira, que nao queira";1970;"LUAKA BOP";1705922630;1705922918;;;
"Any Other";"Stillness, stop : You have a right to remember";"Zoe's seeds";2024;"42 RECORDS";1705922916;1705923185;"https://www.deezer.com/track/2624239582";"https://open.spotify.com/track/6KEniNbXwhi54DmtJa8lwy";"https://music.apple.com/fr/album/zoes-seeds/1726225030?i=1726225308&uo=4"
"Sheku Kanneh Mason";"Inspiration";"Le Taon op 97a : 10. Nocturne - arrangement pour violoncelle et orchestre à cordes";2018;"DECCA";1705923183;1705923485;;;
"Braxton Cook";"Who are you when no one is watching?";"The same";2023;"NETTWERK MUSIC GROUP";1705923482;1705923709;;"https://open.spotify.com/track/6LlNt8ntIPSLhFs8cOPV55";
"Choses Sauvages";"Choses Sauvages 2";"Colosse";2021;"AUDIOGRAM";1705923707;1705923973;"https://www.deezer.com/track/1481648792";"https://open.spotify.com/track/7kjqsAEqNKnF8I4kW08Vk4";
"The Sorcerers";"In search for the lost city of the monkey god";"Summoning the monkey god";2020;"ATA RECORDS";1705923969;1705924146;;"https://open.spotify.com/track/6vqMiNcGrByCfVWMFXKw1v";
"Mahmoud Ahmed";"Ere mela mela : modern music from Ethiopia";"Ere mela mela / meche neu";1975;"CRAMMED DISC";1705924145;1705924625;;;
"Amy Winehouse";"Back to black";"Love Is A Losing Game";2006;"ISLAND";1705924624;1705924776;;"https://open.spotify.com/track/3uliGwmB52ZA7brgpZMzyH";
"Meshell Ndegeocello";"The omnichord real book";"Call the tune";2023;"BLUE NOTE RECORDS";1705924776;1705924888;"https://www.deezer.com/track/2191867567";"https://open.spotify.com/track/5hSSnysnDye7PcCIZl9Awd";
"Marina Trench";"Free mind";"Overcome";2021;"AUTOPRODUCTION";1705924881;1705924995;;"https://open.spotify.com/track/1zuNV67lJZhLLO6ZkeMTSf";
"A2ele";"Everything a part of you";"En secret";2022;"LAST LOVE RECORDS";1705924992;1705925175;;;
"Eliza";"A sky without stars";"A tear for the dreadful";2022;"DIFFERENT RECORDINGS";1705925174;1705925490;;"https://open.spotify.com/track/06UCuKAVeQRiNcHAb9Vug7";
"Junior M.A.F.I.A.";"Conspiracy";"Get money";1995;"RHINO ATLANTIC";1705925490;1705925764;;"https://open.spotify.com/track/53oWwSxPuyH2cjYKXH8fgO";"https://music.apple.com/fr/album/get-money/792507327?i=792507343&uo=4"
"See Dee";"Level 2";"Slowly";2015;"BEAT X CHANGERS";1705925759;1705925889;"https://www.deezer.com/track/2070140267";;
"Julie London";"All through the night/Julie London sings the choicest of Cole Porter";"Easy to love";1956;"JASMINE J";1705925888;1705926035;;;
"Los Zafiros";"Bossa cubana";"Mi oración";1967;"WORLD CIRCUI";1705926033;1705926189;;;
"Loretta Lynn";"Country & western hit parade - 1960";"I'm a honky tonk girl";1960;"BEAR FAMILY RECORDS";1705926188;1705926322;"https://www.deezer.com/track/549301382";;
"Paulette Williams";"Melody life : Trojan sisters";"Everyday is the same kind of thing";1973;"TROJAN RECORDS";1705926321;1705926474;;;
"The Emotions";"Chronicle : greatest hits";"So I can love you";1969;"STAX";1705926473;1705926641;;"https://open.spotify.com/track/0pKhawRu6D5RYTaINzrozu";
"Woods";"Perennial";"The wind again";2023;"WOODSIST RECORDS";1705926640;1705926855;;"https://open.spotify.com/track/5A8cCS6EGK5E90VvpWEQXv";"https://music.apple.com/fr/album/the-wind-again/1687512075?i=1687512325&uo=4"
"Stereolab";"Margerine eclipse";"The man with 100 cells";2004;"ELEKTRA";1705926833;1705927058;;"https://open.spotify.com/track/0GomY8jcxbADKzKAlyW7y1";
"Kr Nagati";"Wizzz ! / Vol. 4";"Sidi bou";1970;"BORN BAD RECORDS";1705927057;1705927334;;;
"Aida Nassim";"Compil./Chanteurs juifs de Tunisie";"Jari ya hammouda";;"MLP";1705927326;1705927607;;"https://open.spotify.com/track/3LrtXoPC26m0WQQrkqYF4C";
"Schulz Wolfgang";"Duos pour flute et hautbois";"Flute enchantee (la) : Ach ich fuhl's (Acte II) air de pamina";1988;"DEUTSCHE GRAMMOPHON";1705927606;1705927813;;;
"Roger Fakhr";"Fine anyway";"(Such a) trip thru time";1978;"HABIBI FUNK RECORDS";1705927808;1705928018;;;
