"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Phoenix";"United";"If I ever feel better";"2000";"SOURCE";1767779836;1767780099;"https://www.deezer.com/track/3135336";"https://open.spotify.com/track/3AA8xNhDC0MpqwkGX3EP5V";
"Frank Ocean";"Channel orange";"Bad religion";"2012";"ISLAND";1767780003;1767780171;"https://www.deezer.com/track/97328586";"https://open.spotify.com/track/2pMPWE7PJH1PizfgGRMnR9";"https://music.apple.com/fr/album/bad-religion/1440765580?i=1440766937&uo=4"
"John Barry";"Bof / Ipcress danger immediat";"A man alone I";"1965";"MCA";1767780171;1767780366;;;
"France Gall";"Pop a Paris";"Teenie weenie boppie";"1967";"POLYDOR";1767780362;1767780538;;;
"The Young Gods";"Knock on wood";"I'm the drug";"2008";"PIAS";1767780534;1767780706;"https://www.deezer.com/track/3967162";"https://open.spotify.com/track/05gcEoQOJR1cd5M1440fYb";
"Robert Plant";"Saving grace";"Soul of a man";"2025";"NONESUCH";1767780703;1767780984;"https://www.deezer.com/track/3476509951";"https://open.spotify.com/track/0vX1miKctMEEPk4njwMLxu";
"Alsarah & The Nubatones";"Seasons of the road";"Soudani";"2025";"SOUNDWORKS";1767780984;1767781309;;;
"Althea & Donna";"Uptown top ranking";"Make a truce";"1978";"VIRGIN";1767781305;1767781542;;;
"Superstar";"Pulsation three / Crazy girl";"Pulsation three";"1977";"INSIEME";1767781531;1767781742;;;
"Stevie Wonder";"Talking book";"Superstition";"1972";"MOTOWN";1767781734;1767782000;"https://www.deezer.com/track/596034702";"https://open.spotify.com/track/4N0TP4Rmj6QQezWV88ARNJ";"https://music.apple.com/fr/album/superstition/1440808973?i=1440808985&uo=4"
"Dobie";"We will not harm you";"Somewhere over there";"2013";"BIG DADA";1767781977;1767782120;"https://www.deezer.com/track/63473385";"https://open.spotify.com/track/7vCmJQocKGsE6a7yAR8wWb";
"Bjork";"Homogenic";"Unravel";"1997";"POLYGRAM";1767782114;1767782315;"https://www.deezer.com/track/2629693862";"https://open.spotify.com/track/6JrmglKffvzzCZCtMEdUtk";"https://music.apple.com/fr/album/unravel/1726654447?i=1726654452&uo=4"
"Hannah Jadagu";"Describe";"Bergamont";"2025";"SUB POP RECORDS";1767782313;1767782553;"https://www.deezer.com/track/3481563321";"https://open.spotify.com/track/2489SFKn0nmQUe8UcYIDrO";"https://music.apple.com/fr/album/bergamont/1809219156?i=1809219168&uo=4"
"Matthis Pascaud";"Loup(s)";"You better not (part 2)";"2026";"SHAKE PRODUCTION";1767782546;1767782736;"https://www.deezer.com/track/3669915142";"https://open.spotify.com/track/6oFIyFjIIlxsc0eBG4QAhx";
"Fka Twigs";"Eusexua";"Girl feels good";"2025";"ATLANTIC";1767782730;1767782966;"https://www.deezer.com/track/3196059061";"https://open.spotify.com/track/536rHxlVFXGJBO2xWE7HsV";
"Feu! Chatterton";"Labyrinthe";"Allons voir";"2025";"UNIVERSO EM FOGO";1767782961;1767783189;"https://www.deezer.com/track/3391397361";"https://open.spotify.com/track/7jDBI4HB9zYxySDAbN54iW";"https://music.apple.com/fr/album/allons-voir/1822258533?i=1822258535&uo=4"
"Wet Leg";"Moisturizer";"11:21";"2025";"DOMINO";1767783186;1767783412;"https://www.deezer.com/track/3285890801";"https://open.spotify.com/track/1lS94XTns132WPcnBeu8Nb";
"Oddisee";"The odd tape";"Silver lining";"2016";"MELLO MUSIC GROUP";1767783401;1767783621;"https://www.deezer.com/track/2871639212";"https://open.spotify.com/track/213EFMEXbWnlNtu1zO2hSr";"https://music.apple.com/fr/album/silver-lining/1754983757?i=1754984221&uo=4"
"Souls Of Mischief";"93 'til Infinity";"93 'Til Infinity";"1993";"ZOMBA RECORDING LLC";1767783614;1767783900;"https://www.deezer.com/track/13271729";"https://open.spotify.com/track/0PV1TFUMTBrDETzW6KQulB";"https://music.apple.com/fr/album/93-til-infinity/369570847?i=369570892&uo=4"
"Lou Rawls";"Ultra lounge / Wild cool and swingin";"Nobody but me";"1964";"CAPITOL";1767783893;1767784057;;;
"Nino Ferrer & Leggs";"Nino Ferrer & Leggs / Blanat / CD 6";"Na na song";"1973";"UNIVERSAL MUSIC";1767784051;1767784284;;;
"Renaud Garcia-Fons";"Farangi";"Nove alla turca - pour théorbe et contrebasse";"2019";"E-MOTIVE";1767784277;1767784503;;;
"Soyuz";"Krok";"Lingua do mundo (feat. Tim Bernardes)";"2025";"MR BONGO";1767784496;1767784728;;;
