"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Stephan Kreussel";"Nice Guys love you / Vol. 5";"Cruel af";"2024";"NICE GUYS";1747994267;1747994476;"https://www.deezer.com/track/1240838462";"https://open.spotify.com/track/70BunOEmsHGRK46crnAYBl";
"Khruangbin";"Con todo el mundo";"Shades of man";"2018";"NIGHT TIME STORIES";1747994475;1747994702;"https://www.deezer.com/track/2986808141";"https://open.spotify.com/track/2OetiNq3keZXuqfjYbXBJX";
"Baris Manco";"Sakla samani gelir zamani";"Gülme ha gülme";"1975";"GUERSSEN";1747994682;1747994969;"https://www.deezer.com/track/67170119";"https://open.spotify.com/track/4vLH41zxkGk4jusTL8DYQt";"https://music.apple.com/fr/album/g%C3%BClme-ha-g%C3%BClme/654611816?i=654611826&uo=4"
"Captain Beefheart & The Magic Band";"Bluejeans and moonbeams";"Rock 'n roll's evil doll";"1974";"VIRGIN";1747994967;1747995162;;;
"The Doobie Brothers";"The captain and me";"Long train runnin'";"1973";"WARNER BROS";1747995161;1747995366;"https://www.deezer.com/track/3616544";"https://open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP";"https://music.apple.com/fr/album/long-train-runnin/1031001760?i=1031001779&uo=4"
"Lee Fields & The Expressions";"Precious love";"Where is the love";"2016";"BIG CROWN";1747995363;1747995582;;"https://open.spotify.com/track/4E85jzwRjSmK8QLQIAt4pA";"https://music.apple.com/fr/album/where-is-the-love/1472449794?i=1472450230&uo=4"
"Kutiman";"Open";"Vanishing point";"2022";"SIYAL MUSIC";1747995579;1747995749;"https://www.deezer.com/track/1932167077";"https://open.spotify.com/track/56a0LpDtnbzKtX3DNyluIZ";
"Remy Boussengui";"Archipelago - Cosmic & fusion gems from France (1978-1988)";"Coco lando";"1974";"ISLE OF JURA";1747995746;1747995993;"https://www.deezer.com/track/3325105691";;
"Florence Adooni";"A.O.E.I.U. (An Ordinary Exercise In Unity)";"O yinne te san tue !";"2025";"PHILIPHON";1747995993;1747996237;;;
"David Linx";"Real Men Cry";"You´ll always be tomorrow";"2025";"Cristal Records";1747996235;1747996512;;"https://open.spotify.com/track/071Vp8Z3mexNsYlWtgJJHY";
"Ahmad Jamal";"Jamal at the Penthouse";"Comme ci, comme ça";"1959";"CADET";1747996510;1747996643;"https://www.deezer.com/track/517352112";"https://open.spotify.com/track/1JRTpwR2i7zTbPPGpLh2Wt";
"Jessica Rivera";"Spanish - American songs";"Serenata mexicana";"2014";"URTEXT";1747996638;1747996790;"https://www.deezer.com/track/2790670892";;
"Mariachi Vargas De Tecalitlan";"De las man~anitas a las golondrinas (Original Mariachi Album)";"Morenita mia";"1967";"LATIN CLASSICS";1747996783;1747997117;"https://www.deezer.com/track/31437381";;
"Johnny Cash";"The legend of Johnny Cash";"Ring of fire";"1963";"EPIC";1747996785;1747996940;"https://www.deezer.com/track/856630";"https://open.spotify.com/track/6YffUZJ2R06kyxyK6onezL";"https://music.apple.com/fr/album/ring-of-fire/251001680?i=251002253&uo=4"
"JD McPherson";"Shining like gold";"Shining like gold";"2024";"NEW WEST RECORDS";1747997116;1747997350;"https://www.deezer.com/track/2851326192";"https://open.spotify.com/track/1FUmUqL1ZE7eVOpFZs3l23";
"Yokai";"Coup De Grace";"Ledeberg";"2022";"HUMPTY DUMPTY RECORDS";1747997345;1747997489;"https://www.deezer.com/track/1664210082";"https://open.spotify.com/track/28zMu6ewgWH4LZik6VwpUu";"https://music.apple.com/fr/album/ledeberg/1611187202?i=1611187294&uo=4"
"Forever Pavot";"FIP sacré français !";"Le beefteak";"2017";"WAGRAM MUSIC";1747997488;1747997721;;"https://open.spotify.com/track/470yiX7MiG0ohe8yb4Gqck";
"Rozi Plain";"Prize";"Blink";"2023";"MEMPHIS INDUSTRIES";1747997720;1747998009;"https://www.deezer.com/track/1847865147";"https://open.spotify.com/track/0TzgM3KUJ6RpW1q1LfLJyc";
