"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Gabriels";"One and only";"One and only";"2022";"WEA";1769507912;1769508029;"https://www.deezer.com/track/1703584567";"https://open.spotify.com/track/3nQcCZarfJoDbebUXa9hxa";
"Bastien Keb";"Ghouls";"Nighthawks";"2025";"FIRST WORD RECORDS";1769508028;1769508255;"https://www.deezer.com/track/3571290751";"https://open.spotify.com/track/0HNt71HKSK2uNgEIBunffV";
"The Marcus King Band";"Darling blue";"Carolina honey";"2025";"AMERICAN RECORDINGS";1769508255;1769508502;;"https://open.spotify.com/track/6bnsAQSbkcGO8K3PJq8oCw";
"Say She She";"Cut & rewind";"Possibilities";"2025";"DRINK SUM WTR";1769508499;1769508714;"https://www.deezer.com/track/3378108891";"https://open.spotify.com/track/783Gf9F6RtyAKB1sI5fbQh";"https://music.apple.com/fr/album/possibilities/1815756750?i=1815756762&uo=4"
"Banda Black Rio";"Maria fumaça";"Caminho da roça";"1977";"WM BRAZIL";1769508713;1769508896;"https://www.deezer.com/track/4104385";"https://open.spotify.com/track/3ZANRryloGqY8bAKqVj0ph";"https://music.apple.com/fr/album/caminho-da-ro%C3%A7a/324917040?i=324917050&uo=4"
"Gal Costa";"Cantar";"O céu e o som";"1982";"PHILIPS";1769508895;1769509076;"https://www.deezer.com/track/4703583";;
"Henri Salvador";"Homme studio";"Pauvre Jesus Christ";"1972";"BORN BAD RECORDS";1769509066;1769509254;"https://www.deezer.com/track/1349134862";;
"Pat Wright";"Kearney Barton";"Jesus christ pose";"2009";"LIGHT IN THE ATTIC RECORDS";1769509253;1769509462;;;
"ZZ Top";"Tres Hombres";"Jesus just left Chicago";"1973";"WB";1769509458;1769509666;;;"https://music.apple.com/fr/album/jesus-just-left-chicago/1728071278?i=1728071294&uo=4"
"Marvin Gaye";"What's going on (The Detroit instrumental sessions and more)";"Jesus is our love song";"1971";"MOTOWN";1769509663;1769509848;"https://www.deezer.com/track/1208894192";;
"Lana Del Rey";"Video Games (Ep - Remix)";"Video Games";"2011";"STRANGERS RE";1769509847;1769510127;"https://www.deezer.com/track/15425694";"https://open.spotify.com/track/33HucJaMg7OBQLqmaVx58p";"https://music.apple.com/fr/album/video-games/1444215085?i=1444215444&uo=4"
"Oklou";"Choke enough";"Family and friends";"2025";"TRUE PANTHER RECORDS / BECAUSE MUSIC";1769510127;1769510300;"https://www.deezer.com/track/3068785051";"https://open.spotify.com/track/2z1RDRMFL2Vy4AfXCxCGzQ";
"Ritual X";"Le petit enfant trop géant";"Le suspendu (Paris, Château Rouge)";"2025";"OUT OF THE BLUE";1769510299;1769510540;"https://www.deezer.com/track/3542441981";"https://open.spotify.com/track/68ktOKrwY0f0tjwHzrHnKb";"https://music.apple.com/fr/album/le-suspendu-paris-ch%C3%A2teau-rouge/1837936000?i=1837936002&uo=4"
"Chip Wickham";"The eternal now";"The road less travelled";"2025";"GONDWANA RECORDS";1769510539;1769510854;"https://www.deezer.com/track/3418992231";"https://open.spotify.com/track/0gI1hdiUiP91mLmiqmTjHD";
"Melody Gardot";"My one and only thrill";"Lover undercover";"2009";"UNIVERSAL";1769510851;1769511115;"https://www.deezer.com/track/4619058";"https://open.spotify.com/track/3TnaOI6S3wll6ISHkA1Ioy";"https://music.apple.com/fr/album/lover-undercover/1444057485?i=1444057505&uo=4"
"Elton John";"Honky chateau";"Rocket man (I think it's going to be a long, long time)";"1972";"DJM";1769511113;1769511391;"https://www.deezer.com/track/1144863";"https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY";"https://music.apple.com/fr/album/rocket-man-i-think-its-going-to-be-a-long-long-time/1452863377?i=1452863700&uo=4"
"Grateful Dead";"Aoxomoxoa";"St. stephen";"1969";"RHINO/WARNER BROS. RECORDS";1769511389;1769511654;;;"https://music.apple.com/fr/album/st-stephen/663597904?i=663597906&uo=4"
"Ream Daranoi";"The sound of Siam : Leftfield luk thung, jazz & molam in Thailand 1964-1975";"Fai yen";"2010";"SOUNDWAY";1769511653;1769511926;"https://www.deezer.com/track/1668335432";"https://open.spotify.com/track/03GamQwl6xu7lxUyPY1CRz";"https://music.apple.com/fr/album/fai-yen/1611742046?i=1611742382&uo=4"
"Limousine";"Siam roads";"Sad sun";"2014";"ELEKTROSHOCK";1769511925;1769512176;"https://www.deezer.com/track/75861089";"https://open.spotify.com/track/50WCqhcxRQ7blS5kWksd0U";"https://music.apple.com/fr/album/sad-sun/836500099?i=836500173&uo=4"
"Dead Kennedys";"Burning ambitions";"Holiday in Cambodia";"1980";"CHERRY RED RECORDS";1769512175;1769512397;"https://www.deezer.com/track/1360041482";"https://open.spotify.com/track/7CqUQm7usqKyxtIPKByDZs";"https://music.apple.com/fr/album/holiday-in-cambodia/269623995?i=269624827&uo=4"
"The Hives";"Tyrannosaurus hives";"A little more for little you";"2004";"NO FUN RECORDS";1769512397;1769512573;"https://www.deezer.com/track/1168968";"https://open.spotify.com/track/3gnEEbN8srphN5Yd2dYmWE";"https://music.apple.com/fr/album/a-little-more-for-little-you/1442588576?i=1442588991&uo=4"
"Grease Deluxe";"BOF / Grease & bonus";"You're the one that I want (sing-a-long version)";"1978";"POLYDOR";1769512571;1769512722;;;
"Raymond Gimenes";"Les bronzés";"Les bronzés font du ski";"1979";"";1769512720;1769512890;;;
"Ahmad Jamal";"Move to groove /  The best of 1970's jazz - funk";"Boatride";"1980";"VERVE";1769512888;1769513183;;;
"Quantic/Alice Russell";"Look around the corner";"I'd cry";"2012";"TRU THOUGHTS";1769513179;1769513608;;;
"Rosalia";"Lux";"Porcelana";"2025";"COLUMBIA";1769513606;1769513852;"https://www.deezer.com/track/3640140922";"https://open.spotify.com/track/3hETtcSLmNncBjPMLHtVZs";
