"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Matt Berry";"Heard noises";"Wedding photo stranger";"2025";"ACID JAZZ UK";1755079136;1755079410;"https://music.apple.com/fr/album/wedding-photo-stranger/1783154538?i=1783154783&uo=4";"https://www.deezer.com/track/3124418431";"https://open.spotify.com/track/4Vl2Jlk8Ywg5srOmVfOaFY"
"Emile Mosseri";"Tryin to be born";"Wasting your love";"2025";"GREEDY HEART";1755079409;1755079571;;"https://www.deezer.com/track/2807104972";"https://open.spotify.com/track/0EBWJkK7ONY1uarwKU5EVo"
"Joe Pass & The Folkswingers";"12 string guitar";"It had better be tonight";"1963";"BGO RECORDS";1755079568;1755079720;;;
"Gipsy Kings";"Bamboleo";"Djobi djoba";"1987";"CBS";1755079719;1755079924;;"https://www.deezer.com/track/65152736";
"Anna Wise";"Subtle body dawn";"Greens";"2023";"AUTOPRODUCTION";1755079922;1755080104;"https://music.apple.com/fr/album/greens/1690160081?i=1690160084&uo=4";"https://www.deezer.com/track/2303682055";"https://open.spotify.com/track/0QsfuMrW5Wr6n2ukKgEC9G"
"Minnie Riperton";"The Minnie Riperton anthology";"Light my fire";"1979";"STATESIDE";1755080103;1755080409;;"https://www.deezer.com/track/3332224";"https://open.spotify.com/track/5TM03g2eFgjqQ0cCUyujRE"
"Claude Delange";"A la française";"Croquembouches : 2. Puits d'amour. Lent sans excès - pour saxophone et piano";"2002";"BIS";1755080407;1755080556;;;
"Hayley Williams";"Petals for armor";"Roses-Lotus-Violet-Iris";"2020";"ATLANTIC";1755080545;1755080863;;;
"Brian Nasty";"Anywhere, but here with you";"Here with you (radio edit)";"2024";"BIG DADA";1755080862;1755081070;;;
"Alberto Continentino";"Cabeça a Mil e o Corpo Lento";"O ovo do sol";"2025";"RISCO";1755081070;1755081255;"https://music.apple.com/fr/album/o-ovo-do-sol/1818448243?i=1818448248&uo=4";"https://www.deezer.com/track/3398308401";"https://open.spotify.com/track/3VqLqLcRZFJm9AhhN5AR0B"
"NCY Milky Band";"Groove dingueries vol. 2";"High speed clouds (instrumental)";"2025";"BMM RECORDS";1755081252;1755081485;"https://music.apple.com/fr/album/high-speed-clouds-instrumental/1793010130?i=1793010987&uo=4";"https://www.deezer.com/track/3204835101";
"Celine Dessberg";"Hödöö";"Emee ovoo";"2024";"AUTOPRODUCTION";1755081484;1755081737;"https://music.apple.com/fr/album/emee-ovoo/1778043698?i=1778043703&uo=4";"https://www.deezer.com/track/3075305141";"https://open.spotify.com/track/4TwqlomSqzjjIJQiOcJZzY"
"Strongboi";"Special";"Special";"2025";"STRONGBOI";1755081734;1755081872;;"https://www.deezer.com/track/3365252821";"https://open.spotify.com/track/06pGjykKy9y55C5o9Unk0p"
"Rich Charlie";"Charlie Rich";"River, Stay 'Way from My Door";"1964";"RCA / LEGACY";1755081869;1755082038;;;
"Rikard From";"In my own time";"Keeping up with life";"2024";"RIKARD FROM RECORDS";1755082036;1755082400;;"https://www.deezer.com/track/3055391141";"https://open.spotify.com/track/1Ayf0KWrjamEP4chA7Kaqr"
