"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Boards Of Canada";"Music has the right to children";"Open the light";"1998";"WARP RECORDS";1743933530;1743933795;"https://music.apple.com/fr/album/open-the-light/281116024?i=281116092&uo=4";"https://www.deezer.com/track/29373721";"https://open.spotify.com/track/6YKnA7JgJsvnd1gKD3vdED"
"Mercedes Sosa";"Mercedes Sosa interprète Atahualpa Yupanki";"Duerme negrito";"1977";"Philips";1743933793;1743933940;;;
"R.E.M.";"Automatic for the people";"Man on the moon";"1992";"WARNER BROS";1743933933;1743934244;;"https://www.deezer.com/track/121921384";"https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s"
"Duke Ellington";"Ellington  65";"Fly me to the moon";"1964";"COLLECTABLES RECORDS";1743934243;1743934391;;"https://www.deezer.com/track/1188113262";
"Lee Fields";"Faithful man";"Moonlight mile";"2012";"TRUTH & SOUL RECORDS";1743934390;1743934604;;;"https://open.spotify.com/track/6nLgIFp3YmdEuIsCea4vsZ"
"Goya Gumbani";"Warlord of the weejuns";"Manuva(s) (feat. Joe Armon-Jones)";"2025";"GHOSTLY INTERNATIONAL";1743934602;1743934867;;;
"Bo/Simple comme Sylvain";"BOF / Simple comme Sylvain";"La ballade de Poulenc";"2023";"BMM";1743934867;1743935018;;;
"Francoise Hardy";"Le temps des souvenirs";"Tous les garçons et les filles";"1962";"EMI";1743935020;1743935206;;"https://www.deezer.com/track/89414659";"https://open.spotify.com/track/4XiM0Xovw4pqeqa0dATjkB"
"Karen Dalton";"In my own time";"Take me";"1971";"LITA";1743935205;1743935478;"https://music.apple.com/fr/album/take-me/658561079?i=658561216&uo=4";"https://www.deezer.com/track/3185128701";
"Jimmy Scott";"But beautiful";"Take my hand, precious lord";"2002";"MILESTONE";1743935478;1743935753;;"https://www.deezer.com/track/545038292";"https://open.spotify.com/track/4n1whDz6LPvD8uzB7R5Xo4"
"Tsegue-Maryam Guebrou";"Ethiopie / Ethiopiques vol 21 / Ethiopia Song";"Homesickness";"2006";"Buda Musique";1743935750;1743935978;;"https://www.deezer.com/track/238413";
"Isabel Bayrakdarian";"La Zingarella";"Carmen : L'amour est un oiseau rebelle (Acte I Sc 4) Carmen - arrangement pour soprano violon et piano";"2022";"AVIE";1743935977;1743936171;;;
"Richard Wilson Avena";"Richard Wilson Avena";"Tales from the avenue of light";"2024";"LA PIERRE BRUTE";1743936170;1743936290;"https://music.apple.com/fr/album/tales-from-the-avenue-of-light/1783372558?i=1783372566&uo=4";"https://www.deezer.com/track/3124298431";"https://open.spotify.com/track/1BdgQAUxoCYMOASeySh89k"
"Donny Hathaway";"Donny Hathaway";"I believe in music";"1971";"Atco";1743936287;1743936502;;"https://www.deezer.com/track/846358";"https://open.spotify.com/track/2FMPDmQdOVe4A1GtxEOAA9"
"Soul Sugar";"Just a little talk";"Happy riddim";"2024";"GEE RECORDINGS";1743936499;1743936701;;"https://www.deezer.com/track/2625584792";"https://open.spotify.com/track/1juAwUhjTZ4ERcM31NtMOv"
"Aldous Harding";"Warm Chris";"Leathery whip";"2022";"4AD";1743936699;1743936936;"https://music.apple.com/fr/album/leathery-whip/1598442016?i=1598442838&uo=4";"https://www.deezer.com/track/1674152057";"https://open.spotify.com/track/3o7dptCQLKU20zdkA132ZQ"
"Mazzy Star";"Among my swan";"Look on down from the bridge";"1996";"CAPITOL";1743936935;1743937219;;"https://www.deezer.com/track/3130630";"https://open.spotify.com/track/010ALbbh5KlQ4fKWgSdhRd"
"Yusuke Honma";"Great Teacher Onizuka";"Itoshi no cresta";"1997";"JCK RECORDS";1743937217;1743937330;;"https://www.deezer.com/track/1353176202";
"Junko Yagami";"Tokyo riddim 1976-1985";"Johannesburg";"1985";"TIME CAPSULE";1743937329;1743937638;;;
"The Police";"Police / Best of";"Hole in my life";"1978";"A&M";1743937637;1743937924;;;"https://open.spotify.com/track/25McPIqh9oSdPSP36Gu7Jp"
"Malted Milk";"Love, tears & guns";"Branded by your love";"2019";"DAYDREAM";1743937922;1743938147;;"https://www.deezer.com/track/675647622";"https://open.spotify.com/track/1cUZVXgUEHuSOStLUo9PXi"
"Angelo Outlaw";"Axis of time";"10th wonder";"2024";"ERASERHOOD SOUND";1743938146;1743938359;;"https://www.deezer.com/track/2309677305";"https://open.spotify.com/track/5muQjBtBaOb3AcrmKZGsuh"
"Tiago Caetano";"Eco Da Baia";"Percepção";"2024";"YOTANKA";1743938357;1743938552;;"https://www.deezer.com/track/2968357131";"https://open.spotify.com/track/6yiFuHjOPgFjnMhBBUWYGW"
"Maysa";"Précurseurs de la bossa nova / 1948-1957";"Ouça";"1957";"FREMEAUX ET ASSOCIES";1743938551;1743938733;;"https://www.deezer.com/track/609620942";"https://open.spotify.com/track/4ilLzdyiRbLNwDOvFVhOoZ"
"Orchestre Philharmonique De Londres";"Giovanni Bottesini : Messe de Requiem";"Messe de Requiem : Benedictus";"2013";"NAXOS";1743938731;1743938900;;;
"Philippe Katerine";"Zouzou";"Nu";"2024";"CINQ 7";1743938898;1743939042;;"https://www.deezer.com/track/2882607202";"https://open.spotify.com/track/1S6sDu5VxFTOoFPQEP2gBR"
"La Bibliotheque De La Bergerie";"La Bibliothèque de la Bergerie";"Une porte sur l'été";"2023";"FREAKSVILLE RECORDS";1743939040;1743939259;;"https://www.deezer.com/track/2286689457";"https://open.spotify.com/track/5Svu7Eyng2qJjOZQX4Rpop"
"Blasé";"Blablabla";"Faces (feat. Anna Majidson)";"2025";"RECORD MAKERS";1743939253;1743939480;;;
"Cocteau Twins";"Heaven or las vegas";"I wear your ring";"1990";"VIRGIN";1743939477;1743939688;"https://music.apple.com/fr/album/i-wear-your-ring/258198881?i=258200406&uo=4";"https://www.deezer.com/track/942508";"https://open.spotify.com/track/20nCwr4GiOZ02PVePsuLEd"
"The Cure";"Standing on a beach staring at the sea";"In-Between days";"1985";"FICTION";1743939686;1743939860;;;
"Isabelle Antena";"En cavale";"Be pop";"2023";"NUMERO GROUP";1743939859;1743940095;;"https://www.deezer.com/track/2017518467";"https://open.spotify.com/track/2mqcKHtDTd6kWzEdPnLfAU"
"Marcos Valle";"Tunel acustico";"Feels so good";"2024";"FAR OUT RECORDINGS";1743940095;1743940351;;"https://www.deezer.com/track/2865217662";"https://open.spotify.com/track/5J5OBEBN7EIbwI6zvqfquG"
"Pepite";"Virages";"Champagne";"2019";"ALLPOINTS";1743940349;1743940530;;"https://www.deezer.com/track/626764832";"https://open.spotify.com/track/2xlc8K8qctnApwR57e5pqc"
"Leo Blomov";"As praias do norte";"As praias do norte";"2025";"TRICATEL";1743940527;1743940728;;"https://www.deezer.com/track/3264067451";"https://open.spotify.com/track/5gYzR7R1gINvJbOysKcdW7"
"Salty Miller";"Seafaring strangers (private yacht)";"One more time";"1980";"NUMERO GROUP";1743940727;1743940911;;"https://www.deezer.com/track/362391081";
"Otis Redding";"The dock of the bay";"(Sittin' on) the dock of the bay";"1967";"RHINO ATLANTIC";1743940905;1743941068;;"https://www.deezer.com/track/495824392";
"Felbm";"Tape 3 / Tape 4";"Beaufort";"2020";"SOUNDWAY";1743941064;1743941283;;"https://www.deezer.com/track/1666239792";"https://open.spotify.com/track/6JsuMyFejRWXGDGZbe3C30"
"Jacques Higelin";"Irradié";"Ballade pour un matin";"1975";"EMI";1743941281;1743941564;;;
"The Kinks";"Something else by the Kinks";"End of the season";"1967";"SANCTUARY RE";1743941547;1743941722;;"https://www.deezer.com/track/143120828";"https://open.spotify.com/track/1dwMtIEUB8EnXVaIH9BiVg"
"Abraxas";"Monte Carlo";"Gobekli tepe";"2022";"SUICIDE SQUEEZE";1743941721;1743941972;;"https://www.deezer.com/track/1820924077";"https://open.spotify.com/track/3NOuvi5SsOPThWRqOze4CK"
"Lau Ro";"Cabana";"Each day";"2024";"FAR OUT RECORDS";1743941965;1743942172;"https://music.apple.com/fr/album/each-day/1737259469?i=1737259787&uo=4";"https://www.deezer.com/track/2715457002";"https://open.spotify.com/track/76Y9NekYb7jKqRauSTxQWq"
"Frank Wess";"Wess point - the commodores recordings";"Flute song";"1954";"FRESH SOUND RECORDS";1743942166;1743942383;;;
"Veronique Gens";"Canteloube : Chants d'Auvergne par Véronique Gens Vol 2";"Lo fiolaire pour soprano et orchestre";"2007";"NAXOS";1743942381;1743942545;;;
"The Lemon Twigs";"Brothers of destruction";"Light and love";"2017";"4AD";1743942540;1743942803;"https://music.apple.com/fr/album/light-and-love/1254285084?i=1254285335&uo=4";"https://www.deezer.com/track/407500082";"https://open.spotify.com/track/31WgBYeLuM9AYvcfuVgUFp"
"The Beach Boys";"The platinum collection";"Don't worry baby";"1964";"";1743942802;1743942968;;"https://www.deezer.com/track/3091969";
"Jalen Ngonda";"Anyone in Love";"Anyone in love";"2024";"DAPTONE RECORDING CO";1743942967;1743943152;;"https://www.deezer.com/track/2977738301";"https://open.spotify.com/track/5fjaHwIsvJKxkhODCYY0EB"
"Mister Ott";"In the flow";"Kleeer";"2021";"URBAN TROUT";1743943150;1743943306;;"https://www.deezer.com/track/1241168912";"https://open.spotify.com/track/6a0G5VDL4etV4Ud1H4Quvm"
"Siska";"Holdin’ the vibe";"Skin to skin (feat Horseman & Prince Fatty)";"2025";"VLB RECORDINGS";1743943301;1743943534;;;
"The Lijadu Sisters";"Afro - beat soul sisters";"Amebo";"1976";"SOUNDWAY";1743943533;1743943766;;"https://www.deezer.com/track/2527810381";"https://open.spotify.com/track/7aSwYDAfCPmyZTPmb9D7Qk"
"Philip Catherine";"Stream";"Memphis talk";"1972";"WARNER BROS";1743943765;1743944013;;;
"Average White Band";"Cut The Cake";"It's A Mystery";"1975";"RHINO RECORDS";1743943920;1743944153;"https://music.apple.com/fr/album/its-a-mystery/311760738?i=311760741&uo=4";"https://www.deezer.com/track/12177928";"https://open.spotify.com/track/29ducpmpJyrvOCIHCB8D0b"
"Laurent Voulzy";"Le coeur grenadine";"Cocktail chez mademoiselle";"1979";"BMG";1743944151;1743944434;"https://music.apple.com/fr/album/cocktail-chez-mademoiselle/253082950?i=253083756&uo=4";"https://www.deezer.com/track/632233";"https://open.spotify.com/track/0YuLHXEKmTD7xGmoArYlJd"
"Roseaux";"Roseaux III";"You say";"2025";"FANON RECORDS";1743944433;1743944591;"https://music.apple.com/fr/album/you-say/1782568035?i=1782568267&uo=4";"https://www.deezer.com/track/3118504531";"https://open.spotify.com/track/5q34USVxbaMUWiKQmIFtu6"
"Andrew Bird";"Atomized";"Atomized";"2022";"LOMA VISTA / CONCORD";1743944588;1743944870;"https://music.apple.com/fr/album/atomized/1616749519?i=1616750040&uo=4";"https://www.deezer.com/track/1768232847";"https://open.spotify.com/track/75LxTAe7BD4e5le9g0DL5z"
"Futuro Pelo";"A bigger splash";"Yard";"2020";"DELICIOUSE RECORDS";1743944869;1743945024;;"https://www.deezer.com/track/850603292";"https://open.spotify.com/track/3tSASqpScFLR6lNinKix5h"
"Madness";"Complete madness";"It must be love";"1981";"VIRGIN";1743945023;1743945220;;"https://www.deezer.com/track/3066859601";"https://open.spotify.com/track/1rzv8kSbkExz2wIQ4EYRql"
"Francois De Roubaix";"Bof / Le monde electronique de François de Roubaix";"Escale musicale";"1973";"UNIVERSAL";1743945219;1743945360;;;
"Clarence Wheeler And The Enforcers";"What it is ! Funky soul and rare grooves";"Right on";"1970";"RHINO";1743945357;1743945633;;;
"A State Of Mind";"Beluga & toast";"Sizzle wizzle";"2025";"CHINESE MAN RECORDS";1743945631;1743945812;;;
