"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Linda Lewis";"Fathoms deep";"Goodbye Joanna";"1973";"COLLECTORS CHOICE MUSIC";1737194228;1737194419;"https://music.apple.com/fr/album/goodbye-joanna/257837255?i=257837611&uo=4";"https://www.deezer.com/track/572593332";"https://open.spotify.com/track/3SHrmqqGjQzJsIfo8NIb2P"
"Bobby Darin";"Ultra lounge / Wild cool and swingin";"Hello, dolly!";"1964";"CAPITOL";1737194413;1737194605;;;
"Omar El Shariyi";"Music from the east";"Abgad hawaz";"2025";"WEWANTSOUNDS";1737194604;1737194847;;;
"Johnny Burnette";"Plus";"Lonesome train (on a lonesome track)";"1956";"UNIVERSE";1737194840;1737194962;"https://music.apple.com/fr/album/lonesome-train-on-a-lonesome-track/659173566?i=659173643&uo=4";;"https://open.spotify.com/track/1ar5PZQlutaSO8gX9lVQ4M"
"Johnny Cash";"The legend of Johnny Cash";"Cry! Cry! Cry!";"1955";"ISLAND";1737194961;1737195104;"https://music.apple.com/fr/album/cry-cry-cry/1289653780?i=1289654131&uo=4";"https://www.deezer.com/track/4073229";"https://open.spotify.com/track/7zMVD1ZCXXlD4lDEBumDRV"
"Mathieu Boogaerts";"Grand Piano";"Dans une case";"2025";"TOT OU TARD";1737195104;1737195240;"https://music.apple.com/fr/album/dans-une-case/1773945691?i=1773945992&uo=4";"https://www.deezer.com/track/3046453201";"https://open.spotify.com/track/0jWqlilXsX5ODwEcUHAdXq"
"Eddy Senay";"Step by step";"Delgado";"1972";"SUSSEX";1737195238;1737195589;"https://music.apple.com/fr/album/delgado/1304800801?i=1304800809&uo=4";;"https://open.spotify.com/track/55QqvPtZlsojmKUzj9nBTu"
"Blue Material";"Reasonings";"Highwire";"2024";"NICE GUYS";1737195585;1737195777;"https://music.apple.com/fr/album/highwire/1769485289?i=1769485303&uo=4";;"https://open.spotify.com/track/1u9obzIn9ZJyyKASjUMEsM"
"Elsy Wameyo";"Nilotic";"Sulwe";"2022";"MUSIC IN EXILE";1737195778;1737195985;"https://music.apple.com/fr/album/sulwe/1594284935?i=1594285403&uo=4";;"https://open.spotify.com/track/1d6EJrOuAu6hN5SVfe5qq2"
"Azie Lawrence";"Youths boogie : Jamaican R&B and the birth of Ska";"Palms of victory";"2013";"FANTASTIC VOYAGE";1737195983;1737196145;"https://music.apple.com/fr/album/palms-of-victory/646096839?i=646097550&uo=4";;"https://open.spotify.com/track/478UtEch9K3Pa4vqAATPxy"
"Jean-Michel Bernard";"His songs";"Mona Lisas and Mad Hatters";"2023";"MASTERWORKS";1737196143;1737196366;"https://music.apple.com/fr/album/mona-lisas-and-mad-hatters/1689257988?i=1689258115&uo=4";"https://www.deezer.com/track/2296166815";"https://open.spotify.com/track/6kDcxkbxRpAKdfZfmLCrIb"
"Judy Pollak";"In togetherness (feat 33 1/3)";"Billy's coming bac (feat. 33 1/3)";"1977";"ATHENS OF THE NORTH";1737196364;1737196648;;;
"Good Sad Happy Bad";"All kinds of days";"Mirror mirror";"2024";"TEXTILE RECORDS";1737196643;1737196779;;"https://www.deezer.com/track/3045047031";"https://open.spotify.com/track/3FXBhnnqpOudbA67gvhpG6"
"Jane Weaver";"Love in constant spectacle";"Romantic worlds";"2024";"FIRE RECORDS";1737196779;1737197006;"https://music.apple.com/fr/album/romantic-worlds/1724172180?i=1724173121&uo=4";"https://www.deezer.com/track/2608103112";"https://open.spotify.com/track/1xNyw34frH9eZwJ4w1BTCi"
"Calvin Keys";"Blue keys";"Six to seven";"2022";"WIDE HIVE";1737197003;1737197197;"https://music.apple.com/fr/album/six-to-seven/1634834443?i=1634834751&uo=4";"https://www.deezer.com/track/1826921147";"https://open.spotify.com/track/7p9wnhSgTfVGRA2snnp3RF"
"Chet Baker";"Chet is back";"Chetty's lullaby";"1962";"BMG";1737197196;1737197430;"https://music.apple.com/fr/album/chettys-lullaby/304771217?i=304771250&uo=4";"https://www.deezer.com/track/13198692";"https://open.spotify.com/track/7EDNe4F9TUtGPEpWTbYzZK"
"Espen Horne";"The anatomy of serene eloquence";"La psychosomnie";"2023";"WAH WAH 45S";1737197429;1737197643;"https://music.apple.com/fr/album/la-psychosomnie/1713904018?i=1713904027&uo=4";"https://www.deezer.com/track/2517144471";"https://open.spotify.com/track/4bMXjiIt6B7pVxe8ANIrUU"
"Claudette & Ti Pierre";"Album II";"Fem con ca";"1978";"MACAYA";1737197641;1737197845;;;
"Serge Gainsbourg";"BOF / Strip-tease";"Strip-tease : Strip-tease (instrumental)";"2022";"SURVIVAL RESEARCH";1737197841;1737198021;;;
"Gwenno";"Tresor";"Tresor";"2022";"HEAVENLY RECORDINGS";1737198019;1737198266;;"https://www.deezer.com/track/1665200822";"https://open.spotify.com/track/5yDJtvXdkPv7YxTKKbHMyc"
"Buddy Holly";"The best of Buddy Holly";"Everyday";"1957";"SEQUEL";1737198263;1737198390;;"https://www.deezer.com/track/13210871";
"Anubis";"Mr Bongo record club : Volume 2";"Ecology";"2017";"MR BONGO";1737198389;1737198628;"https://music.apple.com/fr/album/ecology/1234932138?i=1234932148&uo=4";;"https://open.spotify.com/track/0xilsk1U8P0bEgoYKfI43H"
"Okko";"Sitar & electronics";"If I needed someone";"1971";"BASF";1737198626;1737198828;"https://music.apple.com/fr/album/if-i-needed-someone/487178674?i=487178695&uo=4";"https://www.deezer.com/track/15171220";
"The Mamas & The Papas";"The mamas and the papas";"People like us";"1971";"PICKWICK";1737198823;1737199029;"https://music.apple.com/fr/album/people-like-us/1423331817?i=1423331988&uo=4";"https://www.deezer.com/track/538671052";"https://open.spotify.com/track/58uuh9HLtbIxdiGhXwdwNy"
"Betty Davis";"Betty Davis";"Anti love song";"1973";"MPC LTD";1737199024;1737199293;"https://music.apple.com/fr/album/anti-love-song/658976770?i=658976837&uo=4";"https://www.deezer.com/track/3184919581";
"Gatien";"Ouf (L' anthologie La souterraine)";"Une longue journée de travail";"2024";"LA SOUTERRAINE";1737199292;1737199492;;"https://www.deezer.com/track/2088304607";"https://open.spotify.com/track/15atnuxbapj3kAq0Ad0OQl"
"Dj Day";"The day before";"Lovebug";"2007";"MELTING POT";1737199492;1737199656;;"https://www.deezer.com/track/133721694";
"Nookie";"Va - underground music collection vol.6: Drum";"Celebrate life";"1999";"WAGRAM MUSIC (DISTRIBUTEUR)";1737199655;1737199988;;;
"Horace Silver";"The United States of mind";"Won't you open up your senses";"1971";"BLUE NOTE";1737199988;1737200222;;;
"Hiroshi Kamayatsu";"Nippon psychedelic soul 1970-1979";"Have you smoked gauloise ?";"1975";"TIME CAPSULE";1737200220;1737200479;;;
"Bo/Thank You For Smoking";"BOF / Thank you for smoking";"Donate it & sex back in cigarettes";"2006";"LAKESHORE RECORDS";1737200477;1737200655;;;
"Roy Ayers";"Groovy resurrection";"The boogies back";"1974";"SONY";1737200655;1737200924;;;
"Georges Brassens";"Blind test 1941-1962";"Maman, papa";"1979";"FREMEAUX & ASSOCIES";1737200923;1737201050;;;
"Michael Naura Quartet";"Call";"Take us down to the river";"1970";"EDEL GERMANY";1737201049;1737201285;"https://music.apple.com/fr/album/take-us-down-to-the-river/803357213?i=803357363&uo=4";;
"Jerry Paper";"Inbetweezer";"Scenic route";"2024";"STONES THROW RECORDS";1737201260;1737201524;"https://music.apple.com/fr/album/scenic-route/1750766756?i=1750766969&uo=4";"https://www.deezer.com/track/2835669762";"https://open.spotify.com/track/2ngRJdkPrqB8oEblNr4Y5z"
"Foxygen";"... And star power";"The hits & star power suite : Star power IV : Ooh ooh";"2014";"JAGJAGUWAR";1737201524;1737201633;;;
"Sarah Vaughan";"In the land of hi-fi";"Over the rainbow";"1956";"EMARCY";1737201631;1737201839;;;
"Vincil From Ummo";"Le mojo perdu";"Omnibus nocturne";"2024";"CHAUSSETTES RECORDS";1737201837;1737201918;"https://music.apple.com/fr/album/omnibus-nocturne/1726716168?i=1726716191&uo=4";;"https://open.spotify.com/track/1kuxthBH8uRaVykOAfc1q4"
"Anne Marie Peysson";"Régalez-vous ! 12 recettes en musique";"Le pintadeau aux bananes";"1976";"BIRAM";1737201914;1737202114;;;
"West African Cosmos";"West african cosmos";"Emeraude";"1976";"CBS";1737202107;1737202524;;;
"Lau Ro";"Cabana";"Casinha";"2024";"FAR OUT RECORDS";1737202518;1737202703;"https://music.apple.com/fr/album/casinha/1737259469?i=1737260117&uo=4";;"https://open.spotify.com/track/5iuSiSE7OWjnGE1PCKt5bd"
"Hildegard";"Jour 1596";"Pour your heart out";"2024";"CHIVI CHIVI";1737202702;1737202892;;"https://www.deezer.com/track/2957359121";"https://open.spotify.com/track/3N9ho4NMwJMJzlH0xa9AIJ"
"The Poets Of Rhythm";"Practice what you preach";"Upper class";"1993";"SOULCIETY";1737202891;1737203106;;"https://www.deezer.com/track/779480872";"https://open.spotify.com/track/1NeD8WqgxlVEdJPNFjpmUm"
"Van Morrison";"Moondance";"Moondance";"1970";"POLYDOR";1737203103;1737203377;"https://music.apple.com/fr/album/moondance/712727450?i=712727462&uo=4";"https://www.deezer.com/track/105798200";
"Piero Umiliani";"La legge dei gangsters";"Sei ottavi in blues";"";"EASY TEMPO - RIGHT TEMPO";1737203377;1737203589;;"https://www.deezer.com/track/4754451";"https://open.spotify.com/track/7MEGkDbMS2XZ13QPsiZwmn"
"The Velvet Underground";"Loaded";"Rock & Roll (full-length version)";"1970";"HOLYWOOD RE";1737203589;1737203870;;;
"John Lee Hooker";"Hooker";"Dimples";"1956";"POINTBLANK";1737203867;1737203996;"https://music.apple.com/fr/album/dimples/679162110?i=679163476&uo=4";;
"The Magnificent Tape Band";"The subtle art of distraction";"Black tiger";"";"ATA RECORDS";1737203995;1737204284;;;"https://open.spotify.com/track/1hflyX7G4BNlKf6jh6M4by"
"John Barry";"B.O.F. / James Bond best of";"James Bond theme";"1962";"EMI";1737204281;1737204386;"https://music.apple.com/fr/album/james-bond-theme/874795652?i=874795654&uo=4";;
"Nancy Sinatra";"Come spy with us";"The last of the secret agents";"2014";"ACE";1737204385;1737204548;;;
"Petula Clark";"Anthologie";"L'agent secret";"1966";"ANTHOLOGY'S";1737204546;1737204677;;"https://www.deezer.com/track/122113428";
"Mel Torme";"In the Lounge With ...";"Secret agent man";"1966";"Columbia";1737204677;1737204831;"https://music.apple.com/fr/album/secret-agent-man/1119333281?i=1119333827&uo=4";"https://www.deezer.com/track/126371473";"https://open.spotify.com/track/6Kpsabh77p8aOAO7EqfKEw"
"Ray Barretto";"Senor 007";"Mister kiss kiss bang bang";"";"BLMO";1737204830;1737204954;"https://music.apple.com/fr/album/mister-kiss-kiss-bang-bang/639818532?i=639818542&uo=4";;"https://open.spotify.com/track/22wevWWx361ibnWmVlRBto"
"Ray Charles";"Ray sings Basie swings";"I can't stop loving you";"2006";"CONCORD/UNIV";1737204952;1737205192;"https://music.apple.com/fr/album/i-cant-stop-loving-you/466743510?i=466743622&uo=4";;"https://open.spotify.com/track/2IPK90OEdgFywDH8fuO2dc"
"Good Morning";"Good morning seven";"Just in time";"2024";"POLYVINYL RECORD";1737205192;1737205482;"https://music.apple.com/fr/album/just-in-time/1721430661?i=1721430663&uo=4";"https://www.deezer.com/track/2585471082";"https://open.spotify.com/track/0rB8SFRWGTWs9HE0zIZTHI"
"Balm";"Lavender";"Lavender";"2023";"EBISU RECORDS / ALTER K";1737205478;1737205795;"https://music.apple.com/fr/album/lavender/1705930539?i=1705930540&uo=4";"https://www.deezer.com/track/2440542665";"https://open.spotify.com/track/7tRZvIs1ejovmIYMry7y1x"
"Smoke";"Cosmic forest /The spiritual sounds of MPS";"Shelda";"2018";"MPS";1737205792;1737206117;;"https://www.deezer.com/track/130539780";"https://open.spotify.com/track/229AHkEDLV8HCLkGdngFGE"
"Freddie Gibbs & The Alchemist";"Alfredo";"Scottie Beam";"2020";"EMPIRE";1737206114;1737206358;;;
"China Bowls";"First Light";"Night owl";"2023";"BRIDGE THE GAP";1737206358;1737206590;;;"https://open.spotify.com/track/6DcxZGS1ZBO0t82vHDx1X5"
"Vaudou Game";"Fintou";"Midago";"2025";"HOT CASA RECORDS";1737206588;1737206834;;"https://www.deezer.com/track/3190833401";"https://open.spotify.com/track/5a0kytRMb6yFU5Vcx7rIhT"
"Manu Dibango";"Africadeclic";"Wa-wa";"1970";"NOCTURNE";1737206832;1737207013;;;
"Drums Music Show";"Drums edizioni musicali";"Samedi soir";"1979";"MONDO GROOVE";1737207012;1737207248;;"https://www.deezer.com/track/608156532";
"Fairouz";"Bebalee";"Ana weyyak";"2017";"DECCA RECORDS";1737207244;1737207449;"https://music.apple.com/fr/album/ana-weyyak/1443064310?i=1443064515&uo=4";;
"Lewis OfMan";"Plein de bisous (feat. Milena Leblanc)";"Plein de bisous (feat. Milena Leblanc)";"2018";"PROFIL DE FACE";1737207448;1737207631;"https://music.apple.com/fr/album/plein-de-bisous-feat-milena-leblanc/1508333489?i=1508333858&uo=4";;
"Dialect";"Atlas of green";"Recreation story";"2024";"RVNG INTL.";1737207629;1737207779;"https://music.apple.com/fr/album/recreation-story/1747004981?i=1747005445&uo=4";"https://www.deezer.com/track/2807141582";"https://open.spotify.com/track/4MUk3eOOt2wHC5wfQjM3Zw"
"Archie Whitewater";"Archie Whitewater";"Seacoast";"1970";"GEFFEN";1737207779;1737208006;;"https://www.deezer.com/track/891214692";"https://open.spotify.com/track/40MbLI71g0FkExovnBJmnW"
"Moses Sumney";"Sophcore";"Vintage";"2024";"TUNTUM RECORDS";1737208004;1737208227;"https://music.apple.com/fr/album/vintage/1752864900?i=1752864916&uo=4";;"https://open.spotify.com/track/0EQt3hJTjy2dYuxZp3cqo9"
"Mike Sena";"Bali high";"Winter";"2015";"ANTHOLOGY RECORDINGS";1737208222;1737208389;;;
"Catchy Peril";"Disco sucks";"Nico";"2024";"AUTOPRODUCTION";1737208386;1737208659;"https://music.apple.com/fr/album/nico/1774475285?i=1774475722&uo=4";;"https://open.spotify.com/track/0zyf2mD9Fc14htxzvOWP8G"
"Harvey Scales & The Seven Sounds";"Compilation : Eccentric soul : The Cuca label";"Glamour girl";"1963";"NUMERO GROUP";1737208657;1737208829;;;
"The Fleetwoods";"Mes années 60";"Come softly to me";"1959";"";1737208825;1737208964;"https://music.apple.com/fr/album/come-softly-to-me/724333577?i=724333633&uo=4";;"https://open.spotify.com/track/6P1bt3rdkPTcE344xANXUp"
"Trio Charpin";"Trio Charpin";"Doucement, doucement";"1958";"MERCURY";1737208963;1737209143;;;
"Alex Tassel";"Past & present / A quiet place";"Happy";"2019";"PENINSULA";1737209140;1737209301;"https://music.apple.com/fr/album/happy/1459279358?i=1459280051&uo=4";"https://www.deezer.com/track/662643362";"https://open.spotify.com/track/2RHUjJxDUuydKOPvt02CKB"
"Pedro Fonte";"Luz Na Madrugada/Late Night Light";"Luz na madrugada";"2023";"YB MUSIC";1737209295;1737209482;;"https://www.deezer.com/track/2353740105";"https://open.spotify.com/track/7j4qsEWekdOj38EsdBIqmf"
"Blondie";"Plastic Letters";"Once i had a love (aka the disco song) (1975 version)";"1977";"CHRYSALIS";1737209479;1737209714;;;
"Dirty Sound Magnet";"Dreaming in dystopia";"Flowers, Angels and Chaos";"2023";"WILD THING RECORDS (ACQUISITION)";1737209715;1737209986;"https://music.apple.com/fr/album/flowers-angels-and-chaos/1779870374?i=1779870758&uo=4";;"https://open.spotify.com/track/6rMVrDwVBteL540r1dRO8X"
"Jeffrey Silverstein";"You become the mountain";"By the hand";"2020";"ARROWHAWK";1737209984;1737210168;"https://music.apple.com/fr/album/by-the-hand/1498524827?i=1498524833&uo=4";"https://www.deezer.com/track/873521162";"https://open.spotify.com/track/2UFIRT4W128X6bwfNineH1"
"Chiara Mastroianni";"Home";"La Plage";"2004";"VIRGIN";1737210165;1737210427;;;"https://open.spotify.com/track/0q2fxTHlZg544EosF4xIBT"
"Jenny Alpha";"La serenade du muguet";"Azé kozé";"2008";"AZTEC MUSIQU";1737210422;1737210670;;;
"Goya";"Psychemagik presents magik cyrkles";"House at the sea (Psychemagik edit)";"2012";"LENG RECORDS";1737210666;1737211077;"https://music.apple.com/fr/album/house-at-the-sea-psychemagik-edit/567889190?i=567889200&uo=4";;
"Zubin Sagar Center For Neuroaesthetic Studies";"Alacran azul";"Undercover operative";"2024";"AUTOPRODUCTION";1737211074;1737211327;;;
"John Holt";"Trojan Suedehead box set";"Reggae from the ghetto";"1973";"TROJAN RECORDS";1737211324;1737211491;;"https://www.deezer.com/track/2230859767";
"Dr. Dre";"The chronic";"Lil' ghetto boy";"1992";"DEATH ROW RECORDS";1737211488;1737211820;;"https://www.deezer.com/track/2132919027";"https://open.spotify.com/track/77tHKMBRVkxOugr1Z3N4et"
"King Crimson";"Lizard";"Lady of the dancing water";"1970";"EG RECORDS / JEM RECORDS";1737211812;1737211975;"https://music.apple.com/fr/album/lady-of-the-dancing-water/978456275?i=978456281&uo=4";;"https://open.spotify.com/track/0pKlIB10GmZCmXA1g5EhV5"
"Camerata De Cologne";"François André Danican Philidor : Intégrale des 6 quatuors de L'art de la modulation";"Quatuor n°2 en Fa Maj : Moderato - Allegro ma non troppo - pour hautbois 2 violons et basse continue";"2013";"CPO";1737211974;1737212242;;;
"Gloria Lasso";"Malaguena";"Amour, castagnettes et tango";"1956";"EMI";1737212241;1737212394;"https://music.apple.com/fr/album/amour-castagnettes-et-tango/941809596?i=941818888&uo=4";;"https://open.spotify.com/track/42WKtMztnul5oMC1NFJFg2"
"Plaza Francia";"A new tango songbook";"Cada vez";"2013";"BECAUSE";1737212393;1737212567;;;
"Grace Jones";"Nightclubbing";"Esta cara me es conocida (I've seen that face before (Libertango) )";"1981";"UNIVERSAL MUSIC";1737212567;1737212840;;;
"Hoazin";"Voilà";"Party at Benson's (radio edit)";"2023";"AUTOPRODUCTION";1737212837;1737213120;;;
"Cimafunk";"Pa' tu cuerpa";"Cuchi cuchi";"2024";"MALA CABEZA RECORDS";1737213119;1737213310;"https://music.apple.com/fr/album/cuchi-cuchi/1747829062?i=1747829063&uo=4";"https://www.deezer.com/track/2814885682";"https://open.spotify.com/track/74nm704I9cTH5mh9BCIdD7"
"The Eleventh Hour";"Voulez-vous coucher avec moi ce soir (Lady Marmalade)";"Voulez-vous coucher avec moi ce soir (Lady Marmalade)";"1974";"DISC AZ";1737213309;1737213556;;;
"Snorre Kirk";"What a Day";"One for the road";"2024";"STUNT RECORDS";1737213551;1737213922;;;"https://open.spotify.com/track/1OPjt8iosDvWODFMmwsQGh"
"Jane Birkin";"Jazz a Saint Germain";"These Foolish Things";"1997";"VIRGIN";1737213919;1737214315;;;
"Serge Gainsbourg";"Collection Gainsbourg";"L'eau à la bouche";"1960";"PHILIPS";1737214312;1737214459;;"https://www.deezer.com/track/86827527";
"Saint Levant";"Deira";"Deira";"2024";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1737214457;1737214624;;;"https://open.spotify.com/track/6FS0BYsjoCqgwg8azaRGlx"
"Katia Labeque";"Katia et Marielle Labèque : Rhapsody in blue et West side story";"West side story : Cha cha - arrangement pour 2 pianos et percussions";"2011";"KML RECORDINGS";1737214623;1737214734;;;
"Ty Taylor";"BOF TV / Vinyl / Vol 1";"Cha cha twist";"2016";"ATLANTIC";1737214735;1737214891;"https://music.apple.com/fr/album/cha-cha-twist/1079937015?i=1079937944&uo=4";;"https://open.spotify.com/track/5QQwIaqJYBxMH9xqGFzMfF"
"The Isley Brothers";"Rock & Folk";"Twist and shout";"1962";"";1737214889;1737215036;"https://music.apple.com/fr/album/twist-and-shout/594184232?i=594184233&uo=4";;
"Telex";"Bazaar belgië";"Twist a st tropez";"1979";"PARLOPHONE";1737215035;1737215233;;;
"Martial Solal";"Melodie en soul sol paris 70's";"Un train vaut mieux que deux tu l'auras";"1974";"MELL";1737215232;1737215469;;"https://www.deezer.com/track/897869272";
"Fine";"Rocky top ballads";"Coasting";"2024";"ESCHO";1737215401;1737215570;"https://music.apple.com/fr/album/coasting/1739659735?i=1739659743&uo=4";"https://www.deezer.com/track/2738648811";"https://open.spotify.com/track/1xjOyEsItiTaBgmaR4zj6I"
"Suzanne Vega";"The best of suzanne vega - tried and true";"Small blue thing";"1985";"A&M";1737215570;1737215802;"https://music.apple.com/fr/album/small-blue-thing/1429191144?i=1429192432&uo=4";"https://www.deezer.com/track/549263672";"https://open.spotify.com/track/1bnBSnrtGoH79hKTvmcRwE"
"Cassandra Wilson";"The songs of bacharach & Costello";"Painted from memory";"2021";"UME - ELVIS COSTELLO";1737215801;1737216050;;"https://www.deezer.com/track/2565622792";
"Minhwi Lee";"Hometown to come";"Blue flower";"2023";"";1737216048;1737216222;"https://music.apple.com/fr/album/blue-flower/1714566528?i=1714566531&uo=4";"https://www.deezer.com/track/2523340471";"https://open.spotify.com/track/1ZBJCuCU3W2riqv7bgyXUu"
"Jim";"Love makes magic";"A life in between";"2023";"VICIOUS CHARM";1737216221;1737216542;;;
"Julien Gasc";"Cerf, biche et faon";"Jouïr";"2014";"BORN BAD";1737216539;1737216731;;"https://www.deezer.com/track/71268875";
"Blossom Dearie";"Blossom Deary sings Comden and Green";"Dance only with me";"1959";"VERVE";1737216727;1737216903;"https://music.apple.com/fr/album/dance-only-with-me/1434880117?i=1434880514&uo=4";"https://www.deezer.com/track/2499639";"https://open.spotify.com/track/5kYM2prG1WmsbPMWnjQGut"
"Anne Sofie Von Otter";"Terezin / Theresienstadt / Les compositeurs déportés à Terezin";"Ein judisches Kind - pour mezzo-soprano clarinette et piano";"2007";"";1737216904;1737217067;;;
"Joe Hisaishi";"BOF / Hana-bi";"Hana-bi : Angel";"1998";"POLYDOR";1737217057;1737217217;;;
"Dido";"Life for rent";"Do you have a little time";"2003";"ARISTA";1737217216;1737217450;"https://music.apple.com/fr/album/do-you-have-a-little-time/299104957?i=299105208&uo=4";"https://www.deezer.com/track/2654334";"https://open.spotify.com/track/1hoaBZ9LLKBs5msZUD8Qrb"
"Outkast";"Stankonia";"Ms. Jackson";"2001";"ARISTA";1737217448;1737217716;;"https://www.deezer.com/track/963042";"https://open.spotify.com/track/6iGbUST3l2xFB3B8aK8wwW"
"Lava La Rue";"Starface";"Sandown beach";"2024";"DIRTY HIT";1737217709;1737217862;"https://music.apple.com/fr/album/sandown-beach/1727358048?i=1727359182&uo=4";"https://www.deezer.com/track/2633773532";"https://open.spotify.com/track/1dAQADht96S8zYdKvNJOe2"
"Kelly Finnigan";"A lover was born";"Let me count the reasons";"2024";"COLEMINE RECORDS";1737217860;1737218045;"https://music.apple.com/fr/album/let-me-count-the-reasons/1757643422?i=1757643786&uo=4";"https://www.deezer.com/track/2892958511";"https://open.spotify.com/track/4qSCqQEBMPtWychxTuYRb9"
"Andre Popp";"Panorama / French soundtracks and rarities 1969 1980";"Sweet Mary";"1975";"TRANSVERSALES DISQUES";1737218042;1737218241;;"https://www.deezer.com/track/2625399262";
"Jeanette";"Jeanette";"L'amour joue au violon";"1977";"POLYDOR";1737218235;1737218502;;"https://www.deezer.com/track/378620351";
"Teresa Noda";"Tokyo riddim vol. 2 1979-1986";"Tropical love";"1979";"TIME CAPSULE";1737218488;1737218743;;"https://www.deezer.com/track/2679861282";
"Ann Lewis";"Womanism I";"One sided love";"1985";"";1737218742;1737219037;"https://music.apple.com/fr/album/one-sided-love/207176472?i=207177269&uo=4";;"https://open.spotify.com/track/1TvOiy3170XakOajDuZina"
"The Beach Boys";"The platinum collection";"In my room";"1963";"CAPITOL";1737219031;1737219161;"https://music.apple.com/fr/album/in-my-room/725823104?i=725823881&uo=4";"https://www.deezer.com/track/2135602467";
