"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"The Police";"Reggatta de blanc";"Walking On the Moon";"1979";"AM";1760090231;1760090520;"https://www.deezer.com/track/2525866";"https://open.spotify.com/track/62uLNJgVZaFiEiKV4LpoYJ";
"The Black Keys";"Brothers";"Black mud";"2010";"V2 MUSIC";1760090281;1760090411;"https://www.deezer.com/track/1191627822";;
"Tinariwen";"Amadjar";"Tenere maloulat (feat. Warren Ellis)";"2019";"WEDGE";1760090406;1760090628;;;"https://music.apple.com/fr/album/tenere-maloulat-feat-warren-ellis/1466026608?i=1466026612&uo=4"
"Iamddb";"Rasta pasta (feat. Masego)";"Rasta pasta (feat. Masego)";"2024";"WAEV ENTERTAINMENT";1760090519;1760090762;;;
"Kid Loco";"A grand love story";"She's my lover (a song for R.)";"1998";"EAST WEST";1760090623;1760090900;;;
"Pettson";"Satchidananda";"Noa";"2023";"INFINITE PLEASURE";1760090760;1760091069;"https://www.deezer.com/track/2337990395";"https://open.spotify.com/track/6imEhGAn8DCMCK9V9tAPXP";
"Angelo Badalamenti";"BOF TV / Twin Peaks (Saison 1)";"Audrey's dance";"1990";"WARNER BROS";1760090897;1760091209;"https://www.deezer.com/track/401895032";;"https://music.apple.com/fr/album/audreys-dance/374382340?i=374382395&uo=4"
"Jaakko Eino Kalevi";"Modern life";"Who put the bomb";"2010";"HELMIT LEVYT";1760091063;1760091289;"https://www.deezer.com/track/2437318235";"https://open.spotify.com/track/4nOpt3GMvhV4sZWc5eU7YT";"https://music.apple.com/fr/album/who-put-the-bomb/1705615226?i=1705615236&uo=4"
"Peggy Lee";"Best 20";"Fever";"1958";"CAPITOL";1760091207;1760091406;"https://www.deezer.com/track/3124340";"https://open.spotify.com/track/3aPlQWU07jGgyHaBHVS5TS";
"Ala.Ni";"Sunshine Music";"Seaweed";"2025";"NO FORMAT";1760091287;1760091528;"https://www.deezer.com/track/3416611441";"https://open.spotify.com/track/0cWr7CVfC0kSrbhXkDuTHv";"https://music.apple.com/fr/album/seaweed/1820903000?i=1820903019&uo=4"
"Seelenluft";"Out of the woods";"Manila";"2002";"KLEIN";1760091404;1760091628;;;"https://music.apple.com/fr/album/manila/322814039?i=322814041&uo=4"
"Deodato";"Love island";"San juan sunset";"1978";"WARNER RECORDS INC.";1760091526;1760091774;"https://www.deezer.com/track/3667960";"https://open.spotify.com/track/0Pq0mOdgFXTezl6mMt8a39";
"Peggy Gou";"Han jan";"Han jan";"2018";"NINJA TUNE";1760091627;1760091869;"https://www.deezer.com/track/450882102";"https://open.spotify.com/track/7Fx0ke7tQFhCd7CFDJKKE2";
"Al Green";"Love and happiness";"Let's stay together";"1972";"MUSICCLUB";1760091773;1760091971;"https://www.deezer.com/track/97095572";"https://open.spotify.com/track/63xdwScd1Ai1GigAwQxE8y";
"Allah-Las";"Lahs";"Keeping dry";"2019";"MEXICAN SUMMER";1760091865;1760092097;"https://www.deezer.com/track/3243048701";"https://open.spotify.com/track/5yVzSIuOqQG5jU5WLsk95b";
"Edition Speciale";"French rare groove : Rare funky songs from france";"Monsieur Business";"1976";"WAGRAM MUSIC";1760091965;1760092144;"https://www.deezer.com/track/1790062617";;
"Cold Grits";"What it is ! Funky soul and rare grooves";"It's your thing";"1969";"RHINO";1760092091;1760092259;;;
"Bon Voyage Organisation";"(Loin des) rivages";"Les pêcheurs";"2022";"L'INVITATION MUSICALE";1760092144;1760092429;"https://www.deezer.com/track/1640186352";"https://open.spotify.com/track/2IHY5IlKxHgvsk2HtsEdaN";
"Cortex";"Troupeau bleu";"La rue";"1975";"UNDERDOG";1760092254;1760092520;"https://www.deezer.com/track/132031418";"https://open.spotify.com/track/6lzDycd60SJ7H8y6wuESGl";
"Grouper";"Paradise Valley";"I'm clean now";"2016";"YELLOWELECTRIC";1760092423;1760092597;"https://www.deezer.com/track/135182014";"https://open.spotify.com/track/4qm8sWdYoXkdhMN8EL9mAL";"https://music.apple.com/fr/album/im-clean-now/1170960876?i=1170960880&uo=4"
"Afternoon Bike Ride";"Running with scissors";"Otherworld";"2025";"FRIENDS OF FRIENDS MUSIC";1760092518;1760092769;;"https://open.spotify.com/track/1PB3Lp4dueOkWEud6wzyd5";"https://music.apple.com/fr/album/otherworld/1814201619?i=1814201623&uo=4"
"Elina Garanca";"Elina Garanca interprete Bellini Donizetti et Rossini";"L'assedio di calais : Al mio core oggetti amaci (Acte I) air d'aurelio";"2009";"DEUTSCHE GRAMMOPHON";1760092590;1760092800;;;
"Chip Wickham";"The eternal now";"The road less travelled";"2025";"GONDWANA RECORDS";1760092768;1760093083;"https://www.deezer.com/track/3418992231";"https://open.spotify.com/track/0gI1hdiUiP91mLmiqmTjHD";
"Nino Rota";"Le parrain / The godfather";"The godfather waltz";"1972";"SILVA S.";1760092794;1760093009;"https://www.deezer.com/track/3040783";"https://open.spotify.com/track/6DtJ6DC2LBZohyHHeFs52u";
"Dean Martin";"Dino the essential Dean Martin";"That's amore";"1953";"CAPITOL";1760093007;1760093196;"https://www.deezer.com/track/920521062";;"https://music.apple.com/fr/album/thats-amore/539489004?i=539489599&uo=4"
"Stan Getz";"Getz / Gilberto";"The girl from Ipanema";"1963";"VERVE";1760093078;1760093389;"https://www.deezer.com/track/602454222";;
"Dom Salvador, Adrian Younge & Ali Shaheed Muhammad";"Dom Salvador JID024";"Nao Podermos O Amor Parar";"2025";"JAZZ IS DEAD";1760093194;1760093458;;;
"J.D. Souther";"Black Rose";"Banging my head against the moon";"1976";"RHINO RECORDS";1760093386;1760093598;;;
"Choses Sauvages";"III";"Chaos initial";"2025";"AUDIOGRAM";1760093452;1760093674;"https://www.deezer.com/track/3145889491";"https://open.spotify.com/track/6YLJagQu31k9onu0MM86h4";
"Brainstory";"Sounds good";"I will be";"2024";"BIG CROWN RECORDS";1760093592;1760093760;"https://www.deezer.com/track/2612751062";"https://open.spotify.com/track/60e1HjjuJ3oLq15cNMjHYy";
"Herbie Flowers";"KPM 1000 series : Bass guitar and percussion";"Light six";"1971";"KPM MUSIC LTD";1760093668;1760093829;;;
"Pumpkin & Vince Da Cuero";"Astronaute (instrumentales)";"Mascarade (instrumental)";"2018";"MENTALOW MUSIC";1760093756;1760093847;;;
"Sampa The Great";"The return";"Mwana";"2019";"NINJA TUNE";1760093823;1760094088;"https://www.deezer.com/track/750379762";"https://open.spotify.com/track/6aldtNKtl5yHkKlwXH0nIY";
"Coast Contra";"In case you forgot";"Been a minute";"2025";"AUTOPRODUCTION";1760093846;1760094109;;;
"Zap Mama";"Ancestry in progress";"Cache cache";"2004";"V2 MUSIC";1760094087;1760094300;"https://www.deezer.com/track/80029620";"https://open.spotify.com/track/3F0qZ2AHtPbZ2MLuaCq4P1";
"The Rodeo";"FIP sacré français !";"Désir d'avalanche";"2019";"WAGRAM MUSIC";1760094106;1760094293;"https://www.deezer.com/track/587960042";;
"John Lennon";"Anthology : The lost week end (CD3)";"Bless you (version alternative)";"1974";"CAPITOL";1760094289;1760094544;;;
"Camille";"Music hole";"Kfir";"2008";"VIRGIN";1760094298;1760094516;"https://www.deezer.com/track/355614781";"https://open.spotify.com/track/0blRYmlglIlL0kuBwVeIp5";
"Celia Kameni";"Wrong again";"Wrong again";"2025";"NAIVE";1760094515;1760094839;"https://www.deezer.com/track/3271319071";"https://open.spotify.com/track/59ubgbj0eKgPZi7E6sLlWZ";
"Tony Campo";"Big deal";"Do the strumble";"1976";"SONORAMA RECORDS";1760094543;1760094665;;;
"Mandrill";"BOF / Les guerriers de la nuit / The Warriors";"Les guerriers de la nuit : Echoes in my mind";"1979";"LA-LA LAND";1760094663;1760095032;;;
"Ben Lamar Gay";"Yowzers";"Yowzers";"2025";"INTERNATIONAL ANTHEM RECORDING CO.";1760094835;1760094978;"https://www.deezer.com/track/3255901311";"https://open.spotify.com/track/5t3TuR1NFYFYfqs71VqOPV";"https://music.apple.com/fr/album/yowzers/1797602489?i=1797602490&uo=4"
"Rachel Kitchlew";"Flirty ghost";"Cyclical";"2025";"HIP DOZER";1760094971;1760095211;"https://www.deezer.com/track/3249011691";"https://open.spotify.com/track/2LGza1aF9jcAKGqCJAgSBL";
"Tony Joe White";"Country funk 1969-1975";"Studspider";"1970";"LIGHT IN THE ATTIC RECORDS";1760095026;1760095360;;;
"Plunky & Oneness Of Juju";"Made through ritual";"Share This Love";"2025";"STRUT";1760095204;1760095487;;;
"Otis Spann";"Best of the Vanguard years";"The new boogaloo";"1974";"VANGUARD";1760095355;1760095483;;;
"Toots & The Maytals";"Best of 1968-1973 /Broadway jungle";"It's you";"1965";"TROJAN RECORDS";1760095476;1760095683;"https://www.deezer.com/track/549246482";;
