"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Dane Donohue";"Dane Donohue";"Whatever happened";"1978";"LEGACY RECORDINGS";1756547912;1756548093;"https://music.apple.com/fr/album/whatever-happened/911543102?i=911543117&uo=4";"https://www.deezer.com/track/83918991";"https://open.spotify.com/track/3ULZS2i7YV2bD1PN2IYmnU"
"Elisabeth Caumont";"Acte 2";"La Caravane passe";"1989";"VOGUE";1756547999;1756548159;;;
"Echt";"Boilerism";"Highed";"2025";"SDBAN ULTRA";1756548088;1756548308;;;
"Dizzy Gillespie";"Coconuts groove : Viva latin jazz";"Caravan";"1960";"CRISTAL";1756548159;1756548331;;"https://www.deezer.com/track/604574492";"https://open.spotify.com/track/5AotiPzNlxyPdw617Qwb6M"
"Mereba";"The breeze grew a fire";"Heart of a child";"2025";"SECRETLY CANADIAN";1756548308;1756548536;;"https://www.deezer.com/track/3024236191";"https://open.spotify.com/track/7qBRZlD9CyeR1IzhqGKnvC"
"Orquesta Akokan";"Caracoles";"Las siete vidas de Inés";"2024";"DAPTONE RECORDS";1756548330;1756548568;"https://music.apple.com/fr/album/las-siete-vidas-de-in%C3%A9s/1742036098?i=1742036308&uo=4";"https://www.deezer.com/track/2756926391";"https://open.spotify.com/track/7uVEP7tevEAddo9aCHmoqs"
"Munya";"Munya";"Trop tard";"2019";"LUMINELLE";1756548533;1756548712;;"https://www.deezer.com/track/901593872";
"MC Solaar";"Cinquième as";"Hasta la vista";"2001";"SENTINEL";1756548567;1756548768;;"https://www.deezer.com/track/15003617";"https://open.spotify.com/track/4J6SkLsDpuN7R52TokaDQk"
"Elvis Presley";"Elv1s 30 #1 hits";"Are you lonesome tonight ?";"1960";"";1756548708;1756548893;;;
"Moonchild";"Reflections";"Back to me (acoustic)";"2023";"TRU THOUGHTS";1756548768;1756549013;"https://music.apple.com/fr/album/back-to-me-acoustic/1703038749?i=1703038754&uo=4";"https://www.deezer.com/track/2417234125";"https://open.spotify.com/track/2RpUVWCLd7XSTinDXoGF5s"
"Henri Mancini";"Henry Mancini : Breakfast at Tiffany's / Diamants sur canapé";"Breakfast at tiffany's";"1961";"RCAVICTOR";1756548891;1756549057;;;
"Brandee Younger";"Brand new life";"The windmills of your mind (feat. 9th Wonder)";"2023";"DECCA RECORDS";1756549011;1756549183;"https://music.apple.com/fr/album/the-windmills-of-your-mind-feat-9th-wonder/1671212000?i=1671212673&uo=4";;"https://open.spotify.com/track/1VxyLyOwMmdolzsqeWG0JO"
"Melody Gardot";"Worrisome heart";"Quiet fire";"2008";"UNIVERSAL";1756549055;1756549307;;"https://www.deezer.com/track/881880";
"Joyce Di Donato";"Rejoyce";"Carousel : You'll never walk alone";"";"ERATO";1756549181;1756549307;;;
"Durand Jones & The Indications";"Flowers";"Been so long";"2025";"SECRETLY GROUP";1756549301;1756549496;;"https://www.deezer.com/track/3243621081";"https://open.spotify.com/track/7oufeov2Bg9nyx8bLAQ8uA"
"Nick Garrie";"The Nightmare of J.B. Stanislas";"David's prayer";"1969";"REV-OLA";1756549307;1756549471;"https://music.apple.com/fr/album/davids-prayer/1470272153?i=1470272526&uo=4";"https://www.deezer.com/track/703151092";
"Marie Laforet";"Succes de 1964 a 1969 / Volume 2 / Collection sixties des ep's francais";"Entre toi et moi";"1965";"MAGIC RECORDS";1756549470;1756549603;;"https://www.deezer.com/track/2089568127";
"Douvelle19";"Love Me Not";"Crawl (feat. Sipho)";"2025";"RCA";1756549491;1756549709;;;
"Elis Regina";"O melhor de Elis Regina";"Corrida De Jangada";"";"PHILIPS";1756549602;1756549739;"https://music.apple.com/fr/album/corrida-de-jangada/1442235138?i=1442235345&uo=4";"https://www.deezer.com/track/397638802";"https://open.spotify.com/track/6674asbmDOzUXIhi0QZBYO"
"The Movers";"The Movers vol. 1 - 1970-1976";"Soul crazy";"";"ANALOG AFRICA";1756549709;1756549861;;"https://www.deezer.com/track/70238723";"https://open.spotify.com/track/66y5gcPDfMkmCYqGXo9yp0"
"Evinha";"The brazilian funk experience (1968-1980)";"Que bandeira";"1971";"NASCENTE";1756549756;1756549901;;"https://www.deezer.com/track/810640262";"https://open.spotify.com/track/2aQ8NyRJcsQFgb8jwUil90"
"Quim Manuel O Espirito Santo";"Angola soundtrack 2";"Senhor doutor";"2013";"ANALOG AFRICA";1756549860;1756550072;;;
"Robohands";"Shapes";"Gabor";"2021";"KINGUNDERGROUND";1756549899;1756549973;;"https://www.deezer.com/track/3264397471";"https://open.spotify.com/track/5GXWA1JP99DTESEMrVdoIo"
"Setenta";"Apollo Solar Drive";"Tambu";"2025";"LATIN BIG NOTE";1756549971;1756550215;;"https://www.deezer.com/track/2991495261";"https://open.spotify.com/track/3QyVdvhtMnJV1Q2iYrDv7O"
"Modern Nature";"The Heat Warps";"Source";"2025";"BELLA UNION";1756550069;1756550479;;;"https://open.spotify.com/track/2fqFFOjrzV4mojoB1flXhv"
"Roy Ayers";"Lifeline";"Running away";"1977";"POLYDOR";1756550213;1756550448;"https://music.apple.com/fr/album/running-away/1435154912?i=1435155449&uo=4";"https://www.deezer.com/track/62883720";
"Mato";"Disco Reggae / Vol. 2 (CD promo FIP)";"I'll Do Anything for You (Mato Reggae Remix)";"2014";"STIX RECORDS";1756550444;1756550673;;;
"Lana Del Rey";"Born to die - The paradise edition";"Summertime sadness";"2013";"LANA DEL REY";1756550469;1756550733;;"https://www.deezer.com/track/18190280";
"Young Gun Silver Fox";"Canyons";"Just for kicks";"2020";"LEGERE RECORDINGS";1756550666;1756550847;"https://music.apple.com/fr/album/just-for-kicks/1499991127?i=1499991335&uo=4";"https://www.deezer.com/track/884259422";"https://open.spotify.com/track/1lIUoP6BTFtJnQ3DjPHIKs"
"Mato";"Homework";"Fresh dub";"2014";"FAVORITE RECORDINGS";1756550728;1756550864;;;
"Sault";"5";"Something's In The Air";"2019";"FOREVER LIVING ORIGINALS";1756550846;1756551037;;"https://www.deezer.com/track/670509772";"https://open.spotify.com/track/2FRct5UvG5ByeEaaf1gnvH"
"Alpha Blondy And The Wailers";"Jerusalem";"Travailler C'est trop dur";"1986";"EMI";1756550853;1756551050;;;
"Anna Erhard";"Botanical garden";"Spa";"2024";"RADICALIS MUSIC";1756551036;1756551207;"https://music.apple.com/fr/album/spa/1744416249?i=1744416390&uo=4";"https://www.deezer.com/track/2780012241";"https://open.spotify.com/track/7MJm9EgTjyWa9HG3Fj4kxZ"
"The Police";"Zenyatta mondatta";"Voices inside my head";"1980";"AM";1756551049;1756551278;"https://music.apple.com/fr/album/voices-inside-my-head/1440804541?i=1440805082&uo=4";"https://www.deezer.com/track/3064186131";"https://open.spotify.com/track/0Jvn32u7plWgz5YQk6OoSo"
"Stereolab";"Dots And Loops";"Diagonals";"1997";"ELECTRA";1756551206;1756551518;;"https://www.deezer.com/track/355425391";"https://open.spotify.com/track/2nuVEdfihpBIkk9JXGcCuA"
