"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Octofase";"Black rocks";"Sirens";"2020";"OCTOFASE RECORDS";1713561871;1713561932;"https://music.apple.com/fr/album/sirens/1610342559?i=1610342822&uo=4";"https://open.spotify.com/track/66RFGTOWuC0PKU4vwqCjPm";
"Ben Harper";"Fight for your mind";"Burn one down";"1995";"VIRGIN";1713561887;1713562137;"https://music.apple.com/fr/album/burn-one-down/715793784?i=715794535&uo=4";"https://open.spotify.com/track/2QzMJkYUhThZxM94ahgOzN";
"Tresa Leigh";"I remember";"I remember";"1970";"EFFICIENT SPACE";1713562129;1713562263;;;
"Esther Ofarim";"Esther Ofarim in New York with Bobby Scott and his orchestra";"To the ends of the earth";"1965";"BUREAU B";1713562265;1713562379;;;
"Louis Prima";"The best of / Just a gigolo";"Sing, sing, sing";"1958";"EMI MUSIC";1713562377;1713562624;;;
"Cousin Kula";"Vitamin D";"Softest touch";"2024";"RHYTHM SECTION ITNL.";1713562623;1713562871;"https://music.apple.com/fr/album/softest-touch/1718066214?i=1718066221&uo=4";"https://open.spotify.com/track/0HeLndCKmRUIqoWNmMwDVA";
"The Blaxound";"El maravilloso sonido instrumental";"Rio Bravo";"2022";"GOLDEN RULES";1713562872;1713563044;;"https://open.spotify.com/track/0fbf5uTNKjaQqFVKBnN6cO";"https://www.deezer.com/track/1656171882"
"Soleil Vert";"Mirage";"Mirage";"2017";"ROY MUSIC";1713563039;1713563269;;"https://open.spotify.com/track/6yxvE15P1ASCF6A9Fr0Wfk";"https://www.deezer.com/track/415278602"
"Sonzeira";"Brasil bam bam bam";"Southern freeez";"2014";"TALKIN LOUD";1713563269;1713563550;;"https://open.spotify.com/track/0YNq46kc2VBScrgVLqSxau";
"Codek";"Closer / Tam Tam";"Tam Tam";"1981";"DARK ENTRIES RECORDS";1713563544;1713563773;;;
"Bjork";"Debut";"Venus as a boy";"1993";"ISLAND";1713563772;1713564046;"https://music.apple.com/fr/album/venus-as-a-boy/1726662710?i=1726662713&uo=4";"https://open.spotify.com/track/5G9LvzXcBoIBXOd2jzdJTs";"https://www.deezer.com/track/2629697182"
"Anthony Joseph";"Caribbean roots";"Neckbone";"2016";"STRUT/HEAVENLY SWEETNESS";1713564058;1713564308;;"https://open.spotify.com/track/3Mj4QJdKkTFyYjQICQYtIM";
"Bacao Rhythm & Steel Band";"BRSB";"Nuthin' but a G thang";"2024";"BIG CROWN RECORDS";1713564304;1713564483;;"https://open.spotify.com/track/0ijDK0OPC3c2vOd2Xrb0q5";"https://www.deezer.com/track/2540889001"
"Leon Haywood";"Nothin' but a funk thang";"I wanna do something freaky to you";"1975";"V2";1713564479;1713564830;;;
"Conway Twitty";"Country funk III 1975-1982";"Night fires";"1980";"LIGHT IN THE ATTIC RECORDS";1713564824;1713564964;"https://music.apple.com/fr/album/night-fires/1596355486?i=1596355917&uo=4";"https://open.spotify.com/track/64dPDsy2Aif5UgaF9M5w9W";
"Prince";"The hits & b-sides";"Erotic city";"1993";"WB";1713564965;1713565197;;"https://open.spotify.com/track/0Y9KaB68sTKtSQiFwFtl9p";"https://www.deezer.com/track/3612834"
"Jasual Cazz";"Memory guard";"Double comète";"2023";"CHUWANAGA";1713565194;1713565440;"https://music.apple.com/fr/album/double-com%C3%A8te/1692645894?i=1692645902&uo=4";"https://open.spotify.com/track/06yc1ggOA4ml9Dp5QmENoP";
"Emma-Jean Thackray";"Yellow";"Venus";"2021";"MOVEMENTT";1713565439;1713565832;"https://music.apple.com/fr/album/venus/1556894279?i=1556894646&uo=4";"https://open.spotify.com/track/4ncIqYqKINBxrbXOGiyVE6";"https://www.deezer.com/track/1438272282"
"Chancha Via Circuito";"La estrellala";"El pavo real (feat. Meridian Brothers)";"2022";"WONDERWHEEL RECORDINGS";1713565824;1713566030;"https://music.apple.com/fr/album/el-pavo-real-feat-meridian-brothers/1641874222?i=1641874223&uo=4";;"https://www.deezer.com/track/1924972567"
"Johan Papaconstantino";"Premier degré";"Beau temps (feat. Rad Cartier)";"2023";"ANIMAL63";1713566033;1713566286;"https://music.apple.com/fr/album/beau-temps-feat-rad-cartier/1664895587?i=1664896330&uo=4";;
