"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Blur";"Parklife";"Clover over Dover";"1994";"PARLOPHONE";1715939917;1715940120;;;
"Selman Faris";"Neva";"Yeni gün";"2022";"KIRAZ RECORDS";1715940111;1715940344;"https://www.deezer.com/track/1768217457";"https://open.spotify.com/track/2UZUbMgT50zibHZU48Ky6W";
"Sven Wunder";"Eastern flowers (Dogu Çiçekleri)";"Chamomile";"2020";"LIGHT IN THE ATTIC RECORDS";1715940338;1715940489;;"https://open.spotify.com/track/2a34yHRMbuPmM0UWuon6Qg";
"Squid";"Town centre";"Match bet";"2019";"SPEEDY WUNDERGROUND";1715940483;1715940738;;"https://open.spotify.com/track/2Ptv2fH1GB41tTyL811Ag2";
"Alexander";"Alexander";"Remember our heart";"2011";"ROUGH TRADE RECORDS";1715940731;1715940925;;;
"Czesare";"Alba";"Regards";"2023";"VAGH & WEINMANN MUSIC";1715940924;1715941102;;"https://open.spotify.com/track/5kDqazhCrOJFlQmwla9MR7";
"Mac Demarco";"Five easy hot dogs";"Vancouver";"2023";"MAC RECORDS LABEL";1715941104;1715941263;"https://www.deezer.com/track/2106872677";"https://open.spotify.com/track/1jgXlak638M7YBsdpLnRCD";
"Timmy Thomas";"Why can't we live together";"Why can't we live together";"1972";"POLYDOR";1715941257;1715941539;;"https://open.spotify.com/track/722E6CPY8biq4sUnf40u6Y";
"Doja Cat";"Attention";"Attention";"2023";"KEMOSABE";1715941533;1715941808;"https://www.deezer.com/track/2324249325";"https://open.spotify.com/track/11xC6P3iKYpFThT6Ce1KdG";
"Shawn Lee's Ping Pong Orchestra";"Hooked up classics";"Boléro";"2010";"UBIQUITY REC";1715941808;1715942206;;"https://open.spotify.com/track/3nqDz12XyZapeKWFiq91cd";
"Chico Buarque";"Sonho de um carnaval";"Samba e amor";"1970";"RYM MUSIQUE";1715942204;1715942440;"https://www.deezer.com/track/78761198";"https://open.spotify.com/track/4uEYpkj1LftTpAXpUwqQo0";
"Jessica Pratt";"Here in the pitch";"By hook or by crook";"2024";"CITY SLANG";1715942431;1715942638;;"https://open.spotify.com/track/6t13IMt6jrQ5krmvgvKvKP";
"Fiona Apple";"Extraordinary machine";"Waltz (Better Than Fine)";"2005";"EPIC";1715942631;1715942856;;"https://open.spotify.com/track/7neXV046ou4CNN9wyFAED6";
"Alina Bzhezhinska";"Reflections";"Soul vibrations";"2022";"BBE MUSIC";1715942850;1715943018;"https://www.deezer.com/track/1652783582";"https://open.spotify.com/track/2ab82VrZzl9JaHkwVsIBMD";
"Cymande";"Arrival";"It's magic";"1981";"PAWIR";1715943018;1715943222;;;
"D.P. Express";"David : Vol 5";"Ensem', ensem'";"1980";"SUPERSTAR RECORD";1715943216;1715943662;;;
"Teddy Wilson";"And then they wrote / Mister Wilson and mister Gershwin";"""""One o'clock jump""""";"1960";"COLUMBIA";1715943661;1715943836;;;
"Carrie Lucas";"Dance with you - The best of";"Tic toc";"1978";"CASTLE COMMUNICATIONS";1715943835;1715944092;;;
"Otis Redding";"Sings soul ballads";"It's too late";"1965";"ATLANTIC";1715944088;1715944266;;"https://open.spotify.com/track/0tJujki11m1UNZ16tClZEl";
