"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Bonnie Banane";"Nini";"Instant karma";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1741600522;1741600806;"https://www.deezer.com/track/2723705452";"https://open.spotify.com/track/1R8yw9rczS8an6QxNL8vxI";
"Ennio Morricone";"BOF / René la canne";"Le grand air de la collaboration";"1977";"HEXACORD";1741600805;1741600951;;;
"Manu Chao & Laeti";"Tu te vas";"Tu te vas";"2024";"BECAUSE MUSIC";1741600949;1741601156;;;
"Rick James";"Sampled";"Superfreak";"1981";"VIRGIN";1741601155;1741601353;;;
"Art Longo";"Echowah island";"Kaléidoscope";"2025";"CRACKI RECORDS";1741601350;1741601565;;;
"The Field Mice";"Where'd you learn to kiss that way? 1988-1991";"Holland street";"1990";"SINKANSEN";1741601563;1741601734;"https://www.deezer.com/track/88834033";;
"Francoiz Breut";"Vif !";"Dancing frénétique";"2024";"62 RECORDS / PIAS";1741601732;1741601942;"https://www.deezer.com/track/2700878612";"https://open.spotify.com/track/6OlFXXEFg3iJDWFL7olt79";
"Metronomy";"The english riviera";"She wants";"2011";"BECAUSE";1741601941;1741602171;"https://www.deezer.com/track/10240180";"https://open.spotify.com/track/0rrYTqRuvyQYxroWdtNzSX";
"Elena Shirin";"Blank page";"Blank page";"2023";"INK MUSIC";1741602167;1741602349;"https://www.deezer.com/track/2249044757";"https://open.spotify.com/track/7n3PGud6gQWS5GnFF8SAbb";
"Pad Deaf";"Bleu";"Halo";"2024";"KRISPY RECORDS";1741602347;1741602473;"https://www.deezer.com/track/3121132711";"https://open.spotify.com/track/3tJcqEW9yUwEbtFITJajLq";
"Nina Simone";"A single woman (expanded) (international)";"No woman, no cry (outtake)";"1993";"RHINO - ELEKTRA";1741602473;1741602666;"https://www.deezer.com/track/846923";;
"Anthony Joseph";"People of the sun";"Incense taxi";"2018";"HEAVENLY SWEETNESS";1741602664;1741602814;"https://www.deezer.com/track/525056822";"https://open.spotify.com/track/5F2StTpi2kuePlNLbtM9FM";
"Emily Saunders";"Sideways";"Sideways";"2024";"THE MIX SOUNDS";1741602814;1741603026;"https://www.deezer.com/track/2646773672";"https://open.spotify.com/track/6kAWf0FzbJvxam6xm3ovcG";
"The Budos Band";"II";"King cobra";"2007";"TER A TERRE";1741603025;1741603245;"https://www.deezer.com/track/779388962";"https://open.spotify.com/track/401zNdtFjGxRcwaAeS1fes";
