"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Veronique Sanson";"Hollywood";"L'amour est différent";"1977";"WEA";1754992619;1754992880;;;
"Tim Maia";"Brazilian beats Brooklyn";"E necessario";"1977";"MR BONGO";1754992877;1754993028;;;
"Nyron Higor";"Nyron Higor";"Ciranda";"2025";"FAR OUT RECORDINGS";1754993025;1754993210;"https://music.apple.com/fr/album/ciranda/1775213320?i=1775213718&uo=4";"https://www.deezer.com/track/3055985141";"https://open.spotify.com/track/6ug6KkKYPHPJWkjkVmQpUE"
"Emma-Jean Thackray";"Weirdo";"Stay";"2025";"BROWNSWOOD MUSIC LIMITED";1754993207;1754993470;;"https://www.deezer.com/track/3303801241";"https://open.spotify.com/track/4mECW4USNZaBDiKzAojt5n"
"Joan As Police Woman";"Lemons, limes and orchids";"Lemons, limes and orchids";"2024";"PIAS";1754993467;1754993852;"https://music.apple.com/fr/album/lemons-limes-and-orchids/1747946884?i=1747948919&uo=4";"https://www.deezer.com/track/2814477752";"https://open.spotify.com/track/0n7hmmlpbHomQE4HCsyWwD"
"Tuerie";"Les amants terribles";"Bruno";"2025";"FOUFOUNE PALACE";1754993847;1754994048;;"https://www.deezer.com/track/3292673781";"https://open.spotify.com/track/2bliF5d2qg1fhm3MPbnazK"
"Surprise Chef";"Superb";"Tag dag";"2025";"BIG CROWN RECORDS";1754994045;1754994309;"https://music.apple.com/fr/album/tag-dag/1792495146?i=1792495423&uo=4";"https://www.deezer.com/track/3202434271";"https://open.spotify.com/track/0V57RK2iTJDMlGUTndzbhF"
"Michael Jackson";"Thriller";"Wanna be startin' somethin'";"1982";"EPIC";1754994308;1754994669;"https://music.apple.com/fr/album/wanna-be-startin-somethin/336643808?i=336644163&uo=4";"https://www.deezer.com/track/831216";"https://open.spotify.com/track/1hu2s7qkm5bo03eODpRQO3"
"Manu Dibango";"Africadelic";"Soul makossa";"1972";"MERCURY";1754994663;1754994927;"https://music.apple.com/fr/album/soul-makossa/1438280390?i=1438280395&uo=4";"https://www.deezer.com/track/564564462";
"Voilaaa";"Voiciii";"Manu écoute ça... (feat. Pat Kalla)";"2021";"FAVORITE RECORDINGS";1754994923;1754995192;;;
"Joshua Redman Elastic Band";"Momentum";"Greasy G";"2005";"WB";1754995192;1754995464;"https://music.apple.com/fr/album/greasy-g/65615052?i=65614869&uo=4";"https://www.deezer.com/track/673626";"https://open.spotify.com/track/1oS9J5I7NxDQwbEJzGy6c6"
"Fishbone";"The psychotic friends nuttwerx";"The suffering";"2000";"HOLLYWOOD RECORDS";1754995464;1754995776;"https://music.apple.com/fr/album/the-suffering/1361720674?i=1361721357&uo=4";"https://www.deezer.com/track/477362232";"https://open.spotify.com/track/4rnTOyDz8tgeVwtwEeg3oX"
"Janelle Monae";"The age of pleasure";"Champagne shit";"2023";"BAD BOY RECORDS";1754995769;1754995913;"https://music.apple.com/fr/album/champagne-shit/1691910731?i=1691911186&uo=4";"https://www.deezer.com/track/2269127807";"https://open.spotify.com/track/5OhG7shUD0xgQMirbRAipe"
"Doja Cat";"Paint the town red";"Paint the town red";"2023";"RCA";1754995911;1754996117;;"https://www.deezer.com/track/2387373015";"https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7"
