"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"AC/DC";"Bof : Last action hero";"Big gun";"1993";"COLUMBIA";1723147074;1723147334;"https://music.apple.com/fr/album/big-gun/579356406?i=579650412&uo=4";"https://www.deezer.com/track/92720338";
"Rokia Traore";"Né so";"Kenia";"2016";"ROCK'A SOUND RECORDS";1723147093;1723147396;"https://music.apple.com/fr/album/k%C3%A8nia/1059921544?i=1059922305&uo=4";"https://www.deezer.com/track/118339554";"https://open.spotify.com/track/2ZnHQlF4lPZUPFTbQ0SY3j"
"Rokia Traore";"Né so";"Kenia";"2016";"ROCK'A SOUND RECORDS";1723147332;1723147643;"https://music.apple.com/fr/album/k%C3%A8nia/1059921544?i=1059922305&uo=4";"https://www.deezer.com/track/118339554";"https://open.spotify.com/track/2ZnHQlF4lPZUPFTbQ0SY3j"
"Graham Mushnik";"Club Coco";"Octopus dance";"2021";"BONGO JOE";1723147636;1723147849;"https://music.apple.com/fr/album/octopus-dance/1563774333?i=1563774776&uo=4";"https://www.deezer.com/track/1347741102";"https://open.spotify.com/track/4dIMgSWZWGI08cP2oLkE30"
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol1: 1959 - 1960";"Mambo miam miam";"1959";"PHILIPS";1723147843;1723147995;;"https://www.deezer.com/track/515038442";"https://open.spotify.com/track/4Jymem1hb6VKq38QtHipaf"
"Lea Lu";"I call you";"Horses (feat. Daniela Sarda)";"2021";"LL RECORDS";1723147994;1723148182;;;
"Adi Oasis";"Lotus glow";"Adonis";"2023";"UNITY GROUP";1723148177;1723148394;;;
"Lee Fields";"My world (instrumentals)";"Ladies (instrumental)";"2009";"TRUTH & SOUL RECORDS";1723148389;1723148644;;;
"Belle And Sebastian";"If they're shooting at you";"If they're shooting at you";"2022";"MATADOR";1723148642;1723148908;;;"https://open.spotify.com/track/2yXd13F3NEAaU60imnciyO"
"Shana Cleveland";"Manzanita";"Mayonnaise";"2023";"HARDLY ART RECORDS";1723148905;1723149080;;;"https://open.spotify.com/track/2lSAqPR6AjU2rmeB6VnszB"
"Alexis Murdoch";"Time without consequence";"Orange sky";"2009";"ZERO SUMMER RECORDS";1723149069;1723149435;;;
"Blue Safari";"The bluegrass tribute to air";"Universal traveler";"2004";"CMH RECORDS";1723149427;1723149731;;;
