"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Kokoroko";"Could we be more";"We give thanks";"2022";"BROWNSWOOD RECORDINGS";1716112651;1716112873;"https://www.deezer.com/track/1822656787";"https://open.spotify.com/track/1whO1RzuS19yG358T4d8G6";
"Immy Owusu";"Lo-life !";"Flashback";"2023";"HOPESTREET RECORDINGS";1716112867;1716113117;;"https://open.spotify.com/track/06eCo019QxinfSvTIsIAQi";
"Francois And The Atlas Mountains";"E volo love";"Les plus beaux";"2011";"DOMINO";1716113110;1716113373;;;
"Ezechiel Pailhes";"Ventas rumba";"La ligne";"2024";"CIRCUS COMPANY";1716113367;1716113566;"https://www.deezer.com/track/67810667";;
"Helado Negro";"Phasor";"Best for you and me";"2024";"4AD";1716113559;1716113747;;"https://open.spotify.com/track/6AwnFyD3ipazsvlgasiIMd";
"Joan As Police Woman";"Damned devotion";"Damned devotion";"2017";"PLAY IT AGAIN SAM";1716113741;1716113932;"https://www.deezer.com/track/458983622";;
"Jasual Cazz";"Memory guard";"Libellule";"2023";"CHUWANAGA";1716113931;1716114194;"https://www.deezer.com/track/2446560085";"https://open.spotify.com/track/5GSrYYXOTTlBMMZ19Ze5Ta";
"Stevie Wonder";"Innervisions";"Living for the city";"1973";"MOTOWN";1716114187;1716114631;"https://www.deezer.com/track/538709482";"https://open.spotify.com/track/3qvuhGBr6BSdGPQsdf2gLr";
"Donald Byrd";"A New Perspective";"Cristo redentor";"1963";"BLUE NOTE";1716114630;1716114972;"https://www.deezer.com/track/3468237";;
"Lana Del Rey";"Video Games (Ep - Remix)";"Video Games";"2011";"STRANGERS RE";1716114968;1716115249;;;"https://music.apple.com/fr/album/video-games/1444215085?i=1444215444&uo=4"
"Air";"The Virgin suicides";"Playground love (vibraphone version)";"2000";"EMPEROR NORT";1716115248;1716115478;;;
"The Shoes";"Crack my bones";"Baby";"2010";"GREEN UNITED";1716115472;1716115682;;;
"Chancha Via Circuito";"Bienaventuranza";"La victoria (feat. Lido Pimienta & Manu Ranks)";"2018";"WONDERWHEEL RECORDINGS";1716115683;1716115921;;;
"Quantic Presenta Flowering Inferno";"Dog with a hope (Quantic presenta Flowering inferno)";"Dog with a rope";"2010";"TRUTHOUGHTS";1716115915;1716116047;;;
"King Gizzard & The Lizard Wizard";"Changes";"No body";"2022";"KGLW (KING GIZZARD & THE LIZARD WIZARD)";1716116043;1716116269;;"https://open.spotify.com/track/2bNqs5SLWjOtwcohKAdlgJ";
