"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Billie Holiday";"Lady in satin : The centennial edition";"Glad to be unhappy";"1958";"SONY MUSIC";1762336569;1762336816;"https://music.apple.com/fr/album/glad-to-be-unhappy/979144620?i=979145685&uo=4";"https://www.deezer.com/track/97693864";"https://open.spotify.com/track/0e3JeTAg6R4C659PjpMDCR"
"Aldorande";"Trois";"Sweet spot";"2025";"FAVORITE RECORDINGS";1762336814;1762337066;;"https://www.deezer.com/track/3282677561";"https://open.spotify.com/track/5vth6fY6nRE29iovFeuosn"
"Devo";"50 years of de-evolution (1973-2023)";"(I can't get no) satisfaction";"1978";"RHINO RECORDS";1762337065;1762337224;;;
"Jeff Mailfert";"Save my soul";"Broken trust (feat. Mat Hood)";"2025";"FOLK & FRIENDS";1762337223;1762337432;;;
"Reuben's Daughters";"Mami Wata";"Those eyes can't lie to me";"2022";"MICROCULTURES";1762337430;1762337737;;"https://www.deezer.com/track/3420578891";"https://open.spotify.com/track/0VYnlYWTHRGZ8OVaCAzkHe"
"Soyuz";"Krok";"P7 blues";"2025";"MR BONGO";1762337735;1762337915;"https://music.apple.com/fr/album/p7-blues/1828399012?i=1828399222&uo=4";;"https://open.spotify.com/track/6hZ9CgFkNSad3G052elqTg"
"Norah Jane & Mor.Lov";"Godspeed";"Courtesy";"2024";"TLKBX RCRDS";1762337912;1762338104;;;
"Butcher Brown";"Solar music";"Eye never knew (feat. Pink Siifu and Keyon Harrold)";"2023";"CONCORD JAZZ";1762338102;1762338311;;;
"Dalida";"Sus mas grandes exitos en espagnol / Chante en espagnol / Vol.1";"Besame Mucho";"1976";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1762338309;1762338478;"https://music.apple.com/fr/album/besame-mucho/1471171114?i=1471191038&uo=4";"https://www.deezer.com/track/1165854";"https://open.spotify.com/track/4KzW9ToXrbtKo3dM8EQKr4"
"Mac Demarco";"One Wayne G";"20221120";"2023";"MAC DEMARCO, LLC";1762338477;1762338623;"https://music.apple.com/fr/album/20221120/1681871263?i=1681890840&uo=4";"https://www.deezer.com/track/2238195157";"https://open.spotify.com/track/6FMpY8EiRdnAs4y9QWLYFs"
"Emiliana Torrini";"Mikos";"Mikos";"2022";"BELLA UNION";1762338620;1762338819;;"https://www.deezer.com/track/1958016537";"https://open.spotify.com/track/3TtCg5fiJn8V3BA0AzL36e"
"Joao Selva";"Onda";"Banho de mar";"2025";"UNDERDOG";1762338817;1762339035;;"https://www.deezer.com/track/2981168371";"https://open.spotify.com/track/79v6wAuM6faSO4PNQ5fD8e"
"Warhaus";"Karaoke moon";"No surprise";"2024";"PIAS";1762339036;1762339258;;"https://www.deezer.com/track/2988601111";"https://open.spotify.com/track/3CwHonJzs4dZuASYwTjEYf"
"Petronel Malan";"Transfigured Tchaikovsky";"6 romances op 73 : V etu lunnuyu noch' op 73 n°3 - réduction pour piano";"2011";"HANSSLER CLASSIC";1762339256;1762339436;;;
"Soul Sound Band";"Jugoton funk (Vol. 1) - a decade of non-Aligned Beats, soul, disco and jazz (1969-1979)";"Ja te uzalud ljubim (vehicle)";"1971";"CROATIA RECORDS";1762339434;1762339597;;"https://www.deezer.com/track/1165873562";
"Ella Raphael";"Mad sometimes";"All in";"2024";"FIRE RECORDS";1762339596;1762339787;;"https://www.deezer.com/track/2801062422";"https://open.spotify.com/track/3loLMUm5UuUlAd7Y9fG07H"
"Fai Baba";"Rägeboge";"Rägeboge";"2022";"A TREE IN A FIELD RECORDS";1762339783;1762339916;;"https://www.deezer.com/track/1586083242";"https://open.spotify.com/track/2nhKePQTJCDMe75VjqNqf2"
"Blundetto";"World of";"Mahayana (feat. L'ensemble Soufie de Bagneux)";"2015";"HEAVENLY SWEETNESS";1762339914;1762340191;"https://music.apple.com/fr/album/mahayana-feat-lensemble-soufie-de-bagneux/1600064337?i=1600064642&uo=4";;
"Rachid Taha";"Bonjour";"Je t'aime mon amour";"2009";"BARCLAY";1762340191;1762340423;;"https://www.deezer.com/track/623872752";"https://open.spotify.com/track/2j6Sy3W5KGQvkigMhNsSta"
"Moon Diagrams";"Cemetery classics";"NRG";"2024";"SONIC CATHEDRAL";1762340419;1762340652;"https://music.apple.com/fr/album/nrg/1739401849?i=1739401851&uo=4";"https://www.deezer.com/track/2735814601";"https://open.spotify.com/track/1rlaxHer3owSuhW4zCB7Dd"
"Metronomy";"Love letters";"Love letters";"2014";"BECAUSE";1762340645;1762340957;;"https://www.deezer.com/track/75311311";"https://open.spotify.com/track/6bW7mUdEV4jWxmdxcj8X3k"
"Surprise Chef";"Education & recreation";"Money music";"2022";"BIG CROWN";1762340951;1762341119;;"https://www.deezer.com/track/1818378397";"https://open.spotify.com/track/5aJaL72YTZmsfEK1xWexyw"
"Solenoid";"Seafaring strangers (private yacht)";"Acquaintances";"1977";"NUMERO GROUP";1762341110;1762341293;;"https://www.deezer.com/track/362391021";
"Cedric Burnside";"I be trying";"Love you forever";"2021";"SINGLE LOCK RECORDS";1762341291;1762341509;"https://music.apple.com/fr/album/love-you-forever/1559282671?i=1559282954&uo=4";"https://www.deezer.com/track/1342644372";"https://open.spotify.com/track/4JaEf5kXsiU0SkWGrUW7ql"
"China Moses";"It's Complicated";"My part of town (for mama) (feat. Daru Jones)";"2025";"Made in China";1762341504;1762341719;;;
"Tommy Mac Cook & The Supersonics";"Soul rock steady";"Sir Don (yeh, yeh !)";"";"TROJAN RECORDS / SANCTUARY RECORDS";1762341719;1762341908;;;
"Jane Birkin";"Quoi";"Ex-fan des sixties";"1978";"POLYDOR";1762341908;1762342088;"https://music.apple.com/fr/album/ex-fan-des-sixties/1520077899?i=1520077904&uo=4";"https://www.deezer.com/track/1852746287";"https://open.spotify.com/track/0ZpsflpEO5MgMwzxBsOqfx"
"The Weather Station";"Humanhood";"Sewing";"2025";"FAT POSSUM RECORDS";1762342086;1762342441;"https://music.apple.com/fr/album/sewing/1765347263?i=1765348505&uo=4";"https://www.deezer.com/track/2968475111";"https://open.spotify.com/track/0iqfQ02cetS1GjWVkr7IA1"
"Hannah Jadagu";"Describe";"Tell me that";"2025";"SUB POP RECORDS";1762342435;1762342606;;;
"Kalaido";"In praise of shadows";"Elegy";"2025";"AUTOPRODUCTION";1762342604;1762342772;"https://music.apple.com/fr/album/elegy/1805264215?i=1805264223&uo=4";"https://www.deezer.com/track/3303466541";"https://open.spotify.com/track/0lffnXW3VrFx7Hwww7LhdW"
"Aldous Harding";"Bills & Aches & Blues EP 1";"Revival";"2021";"4AD";1762342770;1762342905;;"https://www.deezer.com/track/1248382652";"https://open.spotify.com/track/0LpPr98XQhD3N7xfEOvVfD"
"Clairo";"Charm";"Juna";"2024";"VIRGIN";1762342903;1762343098;;"https://www.deezer.com/track/2759124521";"https://open.spotify.com/track/2mWfVxEo4xZYDaz0v7hYrN"
"The Jackson 5";"Third album & maybe tomorrow";"Never can say goodbye";"1971";"MOTOWN";1762343095;1762343268;;;"https://open.spotify.com/track/59Rn3cbfrBjhHzXTG9BcUT"
"Kutiman";"Saluf";"Saluf";"2020";"SIYAL";1762343265;1762343568;"https://music.apple.com/fr/album/saluf/1647249537?i=1647249538&uo=4";"https://www.deezer.com/track/1935725607";"https://open.spotify.com/track/5qmPGTN9Zm1WSgHfmjgKUq"
"Gizmo Varillas";"The World in Colour";"Into the night";"2025";"BIG LAKE MUSIC";1762343499;1762343709;"https://music.apple.com/fr/album/into-the-night/1778423781?i=1778424076&uo=4";"https://www.deezer.com/track/3079187501";"https://open.spotify.com/track/3KZ0MapthWd5jiy1ohh80s"
"Klo Pelgag";"Abracadabra";"Les puits de lumière";"2024";"SECRET CITY RECORDS";1762343707;1762343914;"https://music.apple.com/fr/album/les-puits-de-lumi%C3%A8re/1745182711?i=1745183086&uo=4";"https://www.deezer.com/track/2788042932";"https://open.spotify.com/track/1C407brRQklFtsGyMuOb1V"
"Benny Sings";"Young hearts";"Simple love songs";"2023";"STONES THROW RECORDS";1762343912;1762344023;"https://music.apple.com/fr/album/simple-love-songs/1705315946?i=1705315952&uo=4";"https://www.deezer.com/track/2434977355";"https://open.spotify.com/track/7LZvTfhNKLunidDXi1UvBA"
"Catalyst";"The Funkiest Band You Never Heard";"Ain't it the truth";"1972";"SAVOY";1762344024;1762344182;"https://music.apple.com/fr/album/aint-it-the-truth/1451841219?i=1451841230&uo=4";"https://www.deezer.com/track/629900672";
"Samm Henshaw";"Chicken wings";"Chicken wings";"2021";"PROPELLER CREATIVE LTD";1762344179;1762344347;"https://music.apple.com/fr/album/chicken-wings/1586393939?i=1586394306&uo=4";"https://www.deezer.com/track/1898964207";"https://open.spotify.com/track/7eNuNcHuu0R0mOKGCmIlHp"
"Habibi";"Dreamachine";"On the road";"2024";"KILL ROCK STARS";1762344346;1762344600;;"https://www.deezer.com/track/2651287392";"https://open.spotify.com/track/0RO5cr4TnZWiZipvpQUeuX"
"Mr Brooks";"Gather in the Mushrooms : The british acid folk underground 1968-1974";"The family";"1971";"CASTLE MUSIC";1762344598;1762344785;;;
"Nicoletta";"L'intégrale / CD 03 : Nicoletta 73 / Viens te balader au creux de mes chansons";"La bande a Nico";"1973";"BARCLAY";1762344781;1762344915;;"https://www.deezer.com/track/2738158451";
"Sessa";"Pequena Vertigem de Amor";"Planta Santa";"2025";"MEXICAN SUMMER";1762344913;1762345120;;"https://www.deezer.com/track/3493841321";"https://open.spotify.com/track/1KLi7ZClZPSGS2mJerk72D"
"Divers";"BOF / Erotic vibrations and bossa moods from the italian cinema (1966-1973)";"Sunny bossa nova";"2015";"SEMI-AUTOMATIC RECORDS";1762345115;1762345286;;;
"Midan";"Letter To Brazil";"Belo horizonte";"2025";"MELTING POT MUSIC";1762345282;1762345449;;"https://www.deezer.com/track/3104596061";"https://open.spotify.com/track/2hhwn8scDtRrJiFl3opKcx"
"Answering Service";"Confuzed disco / Vol.1";"Call me Mr. Telephone (vocal mix)";"1985";"EXPANDED MUSIC SRL";1762345447;1762345839;;"https://www.deezer.com/track/680254322";
"Jazzmeia Horn";"Voicemail Blues";"Voicemail blues";"2024";"EMPRESS LEGACY RECORDS";1762345838;1762346071;;"https://www.deezer.com/track/2980186551";"https://open.spotify.com/track/0SP3wGiTDTXBzsJdrHTH9e"
"Mathieu Najean";"4Tet : West Side (Session No. 2)";"Look at me now";"2025";"ZOOT RECORDS";1762346067;1762346393;;"https://www.deezer.com/track/3536865561";"https://open.spotify.com/track/7HqhX6c0jDFe5JxfAUfUJx"
"Lana Del Rey & Father John Misty";"Buddy's rendez-vous";"Buddy's rendez-vous";"2022";"BELLA UNION";1762346393;1762346690;;;
